UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
89IN01545,1988032751,L2751,03,88,2,75,2,30,731,000002,035103,6,,1,,,,,,1,,5,110,0,,,,,92,0621,,,,,,05,WISC.6/21/89,1989
89IN01546,1988032752,L2752,03,88,1,74,2,30,736,000002,628202,6,,1,,,,,,1,,Y,114,150,,,,,,,,,,,,05,,1989
89IN01547,1988032753,L2753,03,88,2,74,2,30,736,000002,628202,6,,1,,,,,,1,,5,92,0,,,,,92,0621,,,,,,05,WISC.6/21/89,1989
89IN01548,1988032755,L2755,03,88,3,76,2,30,734,000002,574102,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01549,1988032756,L2756,03,88,2,76,2,30,734,000002,574102,6,,1,,,, 0,  0,1,,5,90,111,1,,,,,,,,,,F,05,,1989
89IN01550,1988032757,L2757,03,88,2,40,2,40,742,002585,248202,6,,,,,, 0,  0,1,,5,90,79,1,,,,,,,,,,F,05,,1989
89IN01551,1988032758,L2758,03,88,1,40,2,40,742,002585,248202,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01552,1988032759,L2759,03,88,1,73,2,30,733,000002,233302,6,,1,,,,,,1,,*,0,0,,,,,14,0203,,,,,,05,,1989
89IN01553,1988032760,L2760,03,88,1,73,2,30,733,000002,233302,6,,1,,,,,,1,,Y,146,187,,,,,,,,,,,,05,,1989
89IN01554,1987632760,K2760,63,87,2,63,1,06,631,134963,124463,,,,,,, 1, 92,1,,1,155,178,2,C,,,,,,35,3,,2,20,,1989
89IN01555,1987632762,K2762,63,87,2,61,1,06,611,215863,106363,7,,,,,, 1,101,1,,2,134,143,2,B,,,,,,06,3,,2,20,,1989
89IN01556,1988032763,L2763,03,88,1,76,2,30,734,000002,196702,6,,0,,,,,,1,,Y,112,158,,,,,,,,,,,,05,,1989
89IN01557,1987632763,K2763,63,87,2,60,1,06,603,125663,151663,,,,,,, 0,  0,2,,3,179,211,1,,,,92,1026,,,,,,20,,1989
89IN01558,1988032764,L2764,03,88,1,76,2,30,734,000002,196702,6,,0,,,,,,1,,Y,108,150,,,,,,,,,,,,05,,1989
89IN01559,1988032765,L2765,03,88,2,72,2,30,721,992502,995602,6,,1,,,, 0,  0,2,,5,90,0,,,,,97,0616,,,,,F,05,MSG 6/16/89,1989
89IN01560,1988032766,L2766,03,88,1,40,2,40,743,018684,190702,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01561,1988032767,L2767,03,88,2,40,2,40,743,018684,190702,6,,,,,, 0,  0,1,,5,73,93,1,,,,,,,,,,F,05,,1989
89IN01562,1988032768,L2768,03,88,2,40,2,40,742,002585,758102,6,,,,,, 0,  0,1,,5,88,115,1,,,,,,,JNS,,,F,05,,1989
89IN01563,1988032769,L2769,03,88,1,40,2,40,742,002585,758102,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01564,1988032770,L2770,03,88,1,72,2,30,721,992502,622302,6,,1,,,,,,3,,Y,104,146,,,,,93,0905,,,,,,05,PINK,1989
89IN01565,1987632770,K2770,63,87,2,68,1,06,603,125663,968162,7,,,,,, 2,173,1,,2,134,149,2,A,,,,,,15,3,,2,20,,1989
89IN01566,1986802770,X2770,80,86,2,45,1,55,442,915994,133243,7,,,,,, 2,186,1,,2,159,161,3,B,,,,,2,,2,3,1,30,FIBER?,1989
89IN01567,1988032771,L2771,03,88,2,72,2,30,721,992502,622302,6,,1,,,, 0,  0,1,,5,111,128,1,,,,,,,,,,F,05,,1989
89IN01568,1988032772,L2772,03,88,2,75,2,30,735,000002,667502,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01569,1987632772,K2772,63,87,2,61,1,06,613,221563,960762,,,,,,, 2,149,3,,1,102,0,,,,,54,0907,,,,,,20,"THIN,CUTUP",1989
89IN01570,1988032773,L2773,03,88,2,75,2,30,735,000002,667502,6,,1,,,, 0,  0,1,,5,127,0,,,,,,,,,,,F,05,,1989
89IN01571,1988032774,L2774,03,88,1,40,2,40,742,002585,622802,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01572,1988032775,L2775,03,88,2,40,2,40,744,020784,589802,6,,,,,, 0,  0,1,,5,87,116,1,,,,,,,,,,F,05,,1989
89IN01573,1988032776,L2776,03,88,1,40,2,40,744,020784,589802,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01574,1987632776,K2776,63,87,2,61,1,06,613,221563,067963,,,,,,, 2, 90,1,,4,151,185,2,A,,,,,,13,3,,2,20,,1989
89IN01575,1988032777,L2777,03,88,1,72,2,30,721,992502,200202,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01576,1987632777,K2777,63,87,2,60,1,06,604,154663,943862,7,,,,,, 2, 90,1,,2,161,188,2,B,+,,,,,04,4,,2,20,FAT,1989
89IN01577,1988032778,L2778,03,88,1,72,2,30,721,992502,200202,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01578,1988032779,L2779,03,88,1,75,2,30,732,000002,215902,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01579,1987632779,K2779,63,87,2,61,1,06,614,216063,032663,7,,,,,, 1,100,1,,2,153,169,2,A,,,,,,14,2,,2,20,,1989
89IN01580,1988032780,L2780,03,88,2,72,2,30,722,322480,460602,6,,1,,,, 0,  0,1,,5,96,123,1,,,,,,,,,,F,05,,1989
89IN01581,1988032781,L2781,03,88,2,72,2,30,722,322480,460602,6,,1,,,, 0,  0,1,,5,99,117,1,,,,,,,,,,F,05,,1989
89IN01582,1988032782,L2782,03,88,3,72,2,30,722,322480,460602,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01583,1987632782,K2782,63,87,1,60,1,06,604,154663,976462,,,,,,,,,1,,*,0,0,,,,,16,0311,,,,,,20,,1989
89IN01584,1988032783,L2783,03,88,1,73,2,30,735,000002,866802,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01585,1988032784,L2784,03,88,2,72,2,30,722,322480,609902,6,,1,,,, 0,  0,1,,5,103,112,1,,,,,,,,,,F,05,,1989
89IN01586,1987632784,K2784,63,87,2,61,1,06,611,215863,130363,,,,,,, 1,102,1,,1,161,182,2,A,,,,,,31,3,,2,20,,1989
89IN01587,1988032785,L2785,03,88,3,72,2,30,722,322480,609902,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01588,1987632785,K2785,63,87,1,63,1,06,632,168063,869362,,,,,,,,,2,,M,214,269,,,,,92,0921,,,,,,20,,1989
89IN01589,1988032786,L2786,03,88,1,72,2,30,722,322480,609902,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01590,1988032787,L2787,03,88,3,75,2,30,736,000002,774502,9,,1,,,,,,3,,*,0,0,,,,C,19,0306,,,,,,05,CRATES,1989
89IN01591,1988032788,L2788,03,88,3,00,2,30,736,000002,774502,6,,1,,,,,,1,,B,96,129,1,,,W,,,,,,,,05,WETHER,1989
89IN01592,1988032789,L2789,03,88,3,40,2,40,742,002585,196302,6,,,,,,,,3,,*,0,0,,,,W,93,0417,,,,,,05,WYOMING,1989
89IN01593,1988032792,L2792,03,88,2,74,2,30,735,000002,608002,6,,0,,,, 0,  0,1,,5,89,0,,,,,,,,,,,F,05,,1989
89IN01594,1987632792,K2792,63,87,2,60,1,06,601,151363,053863,,,,,,,,,3,,X,148,0,,,,,93,0605,,,,,,20,RUPTURE,1989
89IN01595,1988032793,L2793,03,88,2,74,2,30,735,000002,608002,6,,0,,,, 0,  0,1,,5,91,116,1,,,,,,,,,,F,05,,1989
89IN01596,1988032794,L2794,03,88,2,73,2,30,734,000002,867502,6,,1,,,, 0,  0,1,,5,98,0,,,,,,,,,,,F,05,"1TAG,SPLIT",1989
89IN01597,1987632794,K2794,63,87,2,61,1,06,612,203963,090563,,,,,,, 2,  0,1,,5,146,158,1,B,,,,,,11,4,,2,20,,1989
89IN01598,1988032795,L2795,03,88,1,74,2,30,732,000002,461402,6,,1,,,,,,1,,Y,110,153,,,,,,,,,,,,05,,1989
89IN01599,1988032796,L2796,03,88,2,74,2,30,732,000002,461402,6,,1,,,, 0,  0,1,,5,114,0,,,,,,,,,,,F,05,,1989
89IN01600,1988032797,L2797,03,88,1,40,2,40,743,018684,413002,6,,,,,,,,3,,*,0,0,,,,W,93,0221,,,,,,05,WYOMING,1989
89IN01601,1988032798,L2798,03,88,2,73,2,30,732,000002,600202,6,,1,,,, 0,  0,1,,5,114,135,1,,,,,,,,,,F,05,,1989
89IN01602,1987632798,K2798,63,87,2,63,1,06,631,134963,011063,,,,,,, 1,106,1,,1,155,196,2,A,,,,,,33,4,,2,20,,1989
89IN01603,1988032799,L2799,03,88,2,73,2,30,732,000002,600202,6,,1,,,, 0,  0,1,,5,98,113,1,,,,,,,,,,F,05,,1989
89IN01604,1988032800,L2800,03,88,2,40,2,40,742,002585,070702,6,,,,,, 0,  0,1,,5,70,85,1,,,,,,,,,,F,05,,1989
89IN01605,1988032801,L2801,03,88,1,74,2,30,731,000002,844702,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01606,1988032802,L2802,03,88,1,74,2,30,735,000002,764902,6,,0,,,,,,1,,Y,117,158,,,,,,,,,,,,05,,1989
89IN01607,1988032803,L2803,03,88,3,74,2,30,736,000002,888201,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01608,1988032804,L2804,03,88,2,74,2,30,736,000002,888201,6,,1,1,0,1, 0,  0,2,070,5,88,112,1,,,,92,0921,,,,,,05,,1989
89IN01609,1987632804,K2804,63,87,2,60,1,06,  4,215963,203763,2,,,,,,,,3,PHY,3,126,168,2,,,J,93,1127,,X,,,,20,JAW?,1989
89IN01610,1988032805,L2805,03,88,2,72,2,30,722,322480,595802,6,,1,1,0,1, 0,  0,2,070,5,94,113,1,,,,92,0921,,,,,,05,,1989
89IN01611,1988032806,L2806,03,88,2,72,2,30,722,322480,595802,6,,1,,,, 0,  0,1,,5,107,123,1,,,,,,,,,,F,05,,1989
89IN01612,1987632808,K2808,63,87,2,63,1,06,633,164863,044363,7,,,,,, 2,178,1,,2,135,146,2,A,,,,,,35,2,,2,20,,1989
89IN01613,1987632809,K2809,63,87,2,63,1,06,633,164863,044363,,,,,,, 2,155,1,,3,137,148,2,V,,,,,,16,3,,2,20,,1989
89IN01614,1987632811,K2811,63,87,2,60,1,06,603,125663,993962,7,,,,,, 1,139,1,,1,180,204,3,A,,,,,,31,3,,2,20,,1989
89IN01615,1988032813,L2813,03,88,1,74,2,30,731,000002,219502,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01616,1988032815,L2815,03,88,3,74,2,30,731,000002,393302,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,SPARES,1989
89IN01617,1988032816,L2816,03,88,3,74,2,30,731,000002,393302,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01618,1988032817,L2817,03,88,3,72,2,30,723,318580,762702,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01619,1987632817,K2817,63,87,2,60,1,06,603,125663,895362,,,,,,, 1,114,1,,2,175,208,2,A,,,,,,32,5,,2,20,,1989
89IN01620,1988032818,L2818,03,88,2,73,2,30,733,000002,957001,6,,1,,,,,,1,,*,0,0,,,,,12,0416,,,,,,05,DEAD 4-16-89,1989
89IN01621,1988032819,L2819,03,88,1,73,2,30,733,000002,957001,6,,1,,,,,,1,,Y,124,162,,,,,,,,,,,,05,,1989
89IN01622,1988032820,L2820,03,88,1,40,2,40,745,012285,952901,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01623,1988032821,L2821,03,88,1,40,2,40,745,012285,407602,6,,,,,,,,3,,*,0,0,,,,W,93,0221,,,,,,05,WYOMING,1989
89IN01624,1988032822,L2822,03,88,1,40,2,40,745,012285,407602,6,,,,,,,,3,,*,0,0,,,,W,93,0221,,,,,,05,WYOMING,1989
89IN01625,1988032823,L2823,03,88,1,74,2,30,733,000002,759402,6,,0,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01626,1988032824,L2824,03,88,3,74,2,30,733,000002,759402,9,,0,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01627,1988032826,L2826,03,88,2,72,2,30,724,082503,435502,6,,1,,,, 0,  0,2,,5,97,0,,,,,01,0731,,,,,,05,MSG 7/31/89,1989
89IN01628,1987632826,K2826,63,87,1,63,1,06,633,164863,114163,,,,,,,,,2,,M,220,259,,,,,92,0921,,,,,,20,S -,1989
89IN01629,1988032827,L2827,03,88,2,72,2,30,724,082503,435502,6,,1,,,, 0,  0,1,,5,121,121,1,,,,,,,,,,F,05,,1989
89IN01630,1982942827,M2827,94,82,2,67,1,56,651,152594,750093,7,,,0,,0, 2,201,2,085,8,140,156,3,,,,92,0921,,,,,,70,,1989
89IN01631,1988032828,L2828,03,88,1,73,2,30,733,000002,269902,6,,1,,,,,,3,,*,0,0,,,,W,93,0221,,,,,,05,WYOMING,1989
89IN01632,1988032829,L2829,03,88,1,72,2,30,723,318580,754002,6,,1,,,,,,1,,Y,118,170,,,,,,,,,,,,05,,1989
89IN01633,1988032830,L2830,03,88,1,72,2,30,723,318580,754002,6,,1,,,,,,3,,Y,118,160,,,,,93,0901,,,,,,05,,1989
89IN01634,1988032831,L2831,03,88,1,40,2,40,741,000685,191702,6,,,,,,,,6,,*,0,0,,,,,19,0117,,,,,,05,,1989
89IN01635,1988032832,L2832,03,88,1,40,2,40,743,018684,765002,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01636,1988032833,L2833,03,88,2,40,2,40,743,018684,765002,6,,,,,, 0,  0,1,,5,84,104,1,,,,,,,,,,F,05,,1989
89IN01637,1988032834,L2834,03,88,1,75,2,30,737,000002,711302,6,,1,,,,,,3,,*,0,0,,,,,97,0124,,,,,,05,,1989
89IN01638,1987632834,K2834,63,87,2,61,1,06,614,216063,119563,,,,,,, 1,108,1,,1,162,190,1,B,,,,,,12,4,,2,20,,1989
89IN01639,1988032835,L2835,03,88,2,75,2,30,737,000002,711302,6,,1,,,, 0,  0,1,,5,114,126,1,,,,,,,JNS,,,F,05,,1989
89IN01640,1988032837,L2837,03,88,1,40,2,40,741,000685,292102,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01641,1986802837,X2837,80,86,2,47,1,55,474,982894,395394,7,,,,,, 3,141,1,,2,159,188,3,C,,,,,3,,3,3,1,30,,1989
89IN01642,1988032838,L2838,03,88,2,40,2,40,741,000685,292102,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01643,1988032839,L2839,03,88,2,40,2,40,741,000685,292102,6,,,,,, 0,  0,1,,5,70,84,1,,,,,,,,,,F,05,,1989
89IN01644,1988032840,L2840,03,88,2,73,2,30,735,000002,901802,6,,1,,,,,,1,,5,99,0,,,,,92,0621,,,,,,05,WISC.6/21/89,1989
89IN01645,1988032841,L2841,03,88,1,40,2,40,746,011784,959301,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01646,1988032842,L2842,03,88,2,40,2,40,746,011784,959301,6,,,,,, 0,  0,1,,5,82,103,1,,,,,,,,,,F,05,,1989
89IN01647,1980192842,S2842,19,80,2,11,1,07,111,214819,086019,1,,,,,,,,3,OVX,X,158,0,,,,A,,,,,,,,90,OVX,1989
89IN01648,1988032843,L2843,03,88,2,73,2,30,735,000002,008903,6,,1,,,, 0,  0,1,,5,100,121,1,,,,,,,JNS,,,F,05,,1989
89IN01649,1988032844,L2844,03,88,2,73,2,30,735,000002,609602,6,,1,,,,,,1,,*,0,0,,,,,01,0313,,,,,,05,,1989
89IN01650,1982022845,Y2845,02,82,2,72,1,39,005,966801,054202,6,,0,,,,,,3,,X,98,0,,,,,93,0522,,,,,,70,"THIN,X",1989
89IN01651,1988032845,L2845,03,88,1,73,2,30,735,000002,609602,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01652,1988032846,L2846,03,88,3,73,2,30,735,000002,609602,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01653,1987632846,K2846,63,87,2,68,1,06,601,151363,100363,7,,,,,, 1,105,1,,2,156,196,2,A,,,,,,31,3,,2,20,,1989
89IN01654,1988032847,L2847,03,88,1,74,2,30,731,000002,196502,6,,1,,,,,,1,,Y,136,174,,,,,,,,,,,,05,,1989
89IN01655,1987632847,K2847,63,87,2,60,1,06,601,151363,126563,,,,,,, 2,103,3,PHY,1,136,170,11,A,,,93,1127,,X,,,2,20,XBAG,1989
89IN01656,1988032848,L2848,03,88,1,74,2,30,731,000002,196502,6,,1,,,,,,1,,Y,122,163,,,,,,,,,,,,05,,1989
89IN01657,1988032849,L2849,03,88,1,76,2,30,737,000002,126502,6,,0,,,,,,1,,Y,121,168,,,,,,,,,,,,05,,1989
89IN01658,1988032850,L2850,03,88,3,76,2,30,737,000002,126502,9,,0,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01659,1988032851,L2851,03,88,3,74,2,30,731,000002,452602,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,SPARES,1989
89IN01660,1988032852,L2852,03,88,1,72,2,30,722,322480,754102,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01661,1987632852,K2852,63,87,2,63,1,06,631,134963,008263,,,,,,, 1,126,1,,2,142,178,2,B,,,,,,31,4,,2,20,,1989
89IN01662,1988032853,L2853,03,88,2,40,2,40,741,000685,862002,6,,,,,, 0,  0,1,,5,69,97,1,,,,,,,,,,F,05,,1989
89IN01663,1987632854,K2854,63,87,1,60,1,06,604,154663,123763,,,,,,,,,2,,M,228,271,,,,,92,0921,,,,,,20,COLOR?,1989
89IN01664,1987632855,K2855,63,87,2,61,1,06,  3,158563,190763,,,,,,, 1, 38,1,,1,172,218,2,A,,,,,,15,4,,2,20,FLT,1989
89IN01665,1988032857,L2857,03,88,2,00,2,30,734,000002,424602,6,,1,,,, 0,  0,1,,B,110,125,1,,,,,,,,,,F,05,BLACK,1989
89IN01666,1988032858,L2858,03,88,1,40,2,40,745,012285,292502,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01667,1987632859,K2859,63,87,2,63,1,06,634,148863,113863,2,,,,,,,,3,MKT,X,165,0,,,,J,93,0917,,,,,,20,PHYS.X,1989
89IN01668,1987632861,K2861,63,87,2,63,1,06,631,134963,109563,,,,,,, 1,  0,2,,3,132,162,1,,,,92,1026,,,,,,20,,1989
89IN01669,1988032862,L2862,03,88,2,73,2,30,737,000002,648802,6,,1,,,, 0,  0,1,,5,110,0,,,,,,,,,,,F,05,,1989
89IN01670,1988032863,L2863,03,88,2,73,2,30,737,000002,648802,6,,1,,,, 0,  0,1,,5,102,134,1,,,,,,,,,,F,05,,1989
89IN01671,1987632863,K2863,63,87,2,68,1,06,614,216063,115363,7,,,,,, 0,  0,2,,3,158,175,1,,,,92,1026,,,,,,20,,1989
89IN01672,1988032865,L2865,03,88,2,74,2,30,737,000002,190402,6,,1,1,0,1, 0,  0,2,073,5,80,101,1,,,,92,0921,,,,,,05,,1989
89IN01673,1988032867,L2867,03,88,2,74,2,30,737,000002,190402,6,,1,,,, 0,  0,1,,5,88,118,2,,,,,,,,,,F,05,PG,1989
89IN01674,1988032868,L2868,03,88,2,40,2,40,744,020784,875902,6,,,,,, 0,  0,1,,5,65,87,1,,,,,,,,,,F,05,,1989
89IN01675,1987632868,K2868,63,87,2,60,1,06,603,125663,044063,7,,,,,, 1,106,1,,2,156,170,2,A,,,,,,33,2,,2,20,,1989
89IN01676,1988032869,L2869,03,88,2,40,2,40,744,020784,875902,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01677,1982942869,M2869,94,82,2,47,1,55,471,134094,897793,7,,,,,,,,1,,*,0,0,,,,,01,0414,,,,,,70,,1989
89IN01678,1988032870,L2870,03,88,2,72,2,30,724,082503,342602,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01679,1988032871,L2871,03,88,1,74,2,30,736,000002,620302,6,,1,,,,,,1,,*,0,0,,,,,54,0313,,,,,,05,,1989
89IN01680,1988032872,L2872,03,88,1,74,2,30,736,000002,620302,6,,1,,,,,,1,,Y,122,167,,,,,,,,,,,,05,,1989
89IN01681,1988032873,L2873,03,88,1,75,2,30,736,000002,774202,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01682,1988032874,L2874,03,88,1,75,2,30,736,000002,774202,6,,1,,,,,,1,,Y,126,163,,,,,,,,,,,,05,,1989
89IN01683,1987632874,K2874,63,87,2,60,1,06,  5,184163,195063,,,,,,, 1,116,1,,8,151,172,2,B,,,,,,05,3,,2,20,,1989
89IN01684,1988032876,L2876,03,88,2,73,2,30,736,000002,016003,6,,1,,,, 0,  0,1,,5,96,119,1,,,,,,,JNS,,,F,05,,1989
89IN01685,1988032877,L2877,03,88,3,72,2,30,723,318580,278202,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01686,1988032878,L2878,03,88,2,72,2,30,723,318580,278202,6,,1,,,, 0,  0,1,,5,99,121,1,,,,,,,,,,F,05,,1989
89IN01687,1988032879,L2879,03,88,2,74,2,30,735,000002,904302,6,,1,,,, 0,  0,1,,5,92,124,1,,,,,,,,,,F,05,,1989
89IN01688,1988032880,L2880,03,88,2,76,2,30,734,000002,245702,6,,1,,,, 0,  0,1,,5,93,123,1,,,,,,,,,,F,05,,1989
89IN01689,1988032882,L2882,03,88,2,76,2,30,734,000002,245702,6,,1,,,, 0,  0,1,,5,88,115,1,,,,,,,,,,F,05,,1989
89IN01690,1988032883,L2883,03,88,2,76,2,30,734,000002,245702,6,,1,,,, 0,  0,1,,5,93,0,,,,,,,,,,,F,05,,1989
89IN01691,1988032884,L2884,03,88,2,72,2,30,724,082503,023003,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,CUT VULVA,1989
89IN01692,1988032885,L2885,03,88,2,72,2,30,724,082503,023003,6,,1,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01693,1988032886,L2886,03,88,1,76,2,30,736,000002,225302,6,,0,,,,,,1,,Y,132,175,,,,,,,,,,,,05,,1989
89IN01694,1988032887,L2887,03,88,1,40,2,40,746,011784,436702,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01695,1988032888,L2888,03,88,1,40,2,40,746,011784,436702,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01696,1986802888,X2888,80,86,2,45,1,55,442,915994,195943,7,,,,,, 2,161,1,,1,136,147,3,A,,,,,2,,3,3,1,30,,1989
89IN01697,1988032889,L2889,03,88,1,40,2,40,746,011784,225902,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01698,1988032890,L2890,03,88,2,40,2,40,746,011784,225902,6,,,,,, 0,  0,1,,5,106,141,1,,,,,,,,,,F,05,,1989
89IN01699,1988032891,L2891,03,88,1,40,2,40,744,020784,929701,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01700,1987632891,K2891,63,87,2,61,1,06,614,216063,165063,,,,,,, 1, 92,1,,1,151,175,2,A,,,,,,16,3,,2,20,TIGHT BAG4TEA,1989
89IN01701,1988032892,L2892,03,88,1,40,2,40,744,020784,929701,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01702,1988032893,L2893,03,88,2,74,2,30,731,000002,862902,6,,1,,,,,,1,,5,102,0,,,,,92,0621,,,,,,05,WISC.6/21/89,1989
89IN01703,1988032894,L2894,03,88,2,74,2,30,731,000002,862902,6,,1,,,, 0,  0,3,ORE,5,121,124,1,,,,93,0919,,,,,F,05,ODDBACK,1989
89IN01704,1987632894,K2894,63,87,2,68,1,06,602,151963,153663,7,,,,,, 2,161,1,,3,137,154,3,A,,,,,,03,3,,2,20,"LT'SBLK.FEET,",1989
89IN01705,1988032895,L2895,03,88,1,40,2,40,743,018684,629202,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01706,1988032896,L2896,03,88,1,40,2,40,743,018684,629202,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01707,1988032897,L2897,03,88,2,73,2,30,737,000002,440002,6,,1,,,,,,3,,X,38,0,,,,,93,0518,,,,,,05,"SICK,X OUT",1989
89IN01708,1988032898,L2898,03,88,3,40,2,40,742,002585,629002,6,,,,,,,,3,,*,0,0,,,,W,93,0417,,,,,,05,WYOMING,1989
89IN01709,1988032899,L2899,03,88,1,40,2,40,746,011784,548502,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01710,1987632899,K2899,63,87,2,63,1,06,632,168063,160463,,,,,,, 1,  0,1,,5,174,208,1,B,,,,,,32,3,,2,20,,1989
89IN01711,1988032900,L2900,03,88,1,76,2,30,734,000002,291002,6,,0,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01712,1988032901,L2901,03,88,1,73,2,30,732,000002,746302,6,,1,,,,,,1,,Y,118,162,,,,,,,,,,,,05,,1989
89IN01713,1988032902,L2902,03,88,2,73,2,30,732,000002,746302,6,,1,,,,,,1,,5,99,0,,,,,92,0621,,,,,,05,WISC.6/21/89,1989
89IN01714,1988032905,L2905,03,88,2,40,2,40,743,018684,627302,6,,,,,, 0,  0,1,,5,77,101,1,,,,,,,,,,F,05,,1989
89IN01715,1982022906,Y2906,02,82,2,75,1,30,008,121202,580901,6,,1,1,0,1, 1, 87,2,068,5,131,203,2,,,,92,0921,,,,,,70,1TAG,1989
89IN01716,1988032907,L2907,03,88,1,40,2,40,744,020784,416902,6,,,,,,,,3,,*,0,0,,,,W,93,0417,,,,,,05,WYOMING,1989
89IN01717,1988032908,L2908,03,88,1,40,2,40,744,020784,416902,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01718,1988032909,L2909,03,88,1,40,2,40,746,011784,860002,6,,,,,,,,3,,*,0,0,,,,,93,0306,,,,,,05,,1989
89IN01719,1982022910,Y2910,02,82,2,76,1,35,008,121202,789501,6,,0,0,,0, 0, 58,2,083,5,170,194,1,,,,92,0921,,,,,,70,,1989
89IN01720,1988032910,L2910,03,88,2,72,2,30,722,322480,882002,6,,1,1,0,1, 0,  0,2,070,5,93,114,1,,,,92,0921,,,,,,05,,1989
89IN01721,1982022911,Y2911,02,82,2,72,1,30,006,100702,760301,6,,1,,,, 2,120,2,,5,133,0,,,,,93,1211,,,,,F,70,,1989
89IN01722,1988032911,L2911,03,88,3,72,2,30,722,322480,882002,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
89IN01723,1988032912,L2912,03,88,3,76,2,30,736,000002,012703,9,,1,,,,,,3,,*,0,0,,,,C,93,0605,,,,,,05,CRATES,1989
