UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,SEMEN,BGRP,AGE,RMK,YRREC
97IN03388,1996638900,K8900,63,K8900,96,2,62,1,06,03,726663,667063,0,,,,1,,1,179,162,2,,,,C,05,0,1,1.0,,1997
97IN03389,1996638941,K8941,63,K8941,96,2,62,1,06,03,726663,524663,0,,,,1,,2,186,157,2,,,,C,04,0,1,1.0,,1997
97IN03390,1996638943,K8943,63,K8943,96,1,62,1,06,01,722963,702263,0,,,,2,190,Y,173,195,,,92,0918,C,,0,,1.0,,1997
97IN03391,1996638945,K8945,63,K8945,96,2,00,1,05,52,724463,394110,0,,NN,,1,,2,133,128,1,,,,H,51,0,1,1.0,DYSTOCIA97,1997
97IN03392,1996638946,K8946,63,K8946,96,2,00,1,05,52,724463,394110,0,,CC,,1,,1,133,138,2,,,,H,51,0,1,1.0,,1997
97IN03393,1996638942,K8942,63,K8942,96,2,62,1,06,03,726663,524663,0,,,,1,,1,176,158,2,,,,C,02,0,1,1.0,4TEATS,1997
97IN03394,1996638948,K8948,63,K8948,96,2,00,1,05,56,783863,676363,0,,C?,,1,,5,118,144,1,,,,H,52,0,1,1.0,,1997
97IN03395,1996638947,K8947,63,K8947,96,1,00,1,05,56,783863,676363,0,,C?,,3,,Y,177,197,,,93,0811,H,,0,,1.0,,1997
97IN03396,1996638958,K8958,63,K8958,96,1,61,1,06,01,722963,616263,0,,,,1,,Y,197,225,,,,,R,,0,,1.0,,1997
97IN03397,1996638959,K8959,63,K8959,96,2,61,1,06,01,722963,616263,0,,,,1,,2,174,166,2,,,,R,01,0,1,1.0,,1997
97IN03398,1996638960,K8960,63,K8960,96,1,61,1,06,01,722963,684963,0,,,,3,,Y,165,175,,,93,0811,R,,0,,1.0,GRADE 58-60?,1997
97IN03399,1996638969,K8969,63,K8969,96,2,61,1,06,01,722963,583063,7,,,,1,LIM,1,163,148,2,,,,R,L-4,0,3,1.0,4TEATS,1997
97IN03400,1996638967,K8967,63,K8967,96,2,00,1,05,53,724563,696463,0,,CN,,1,,2,161,135,2,,,,H,51,0,1,1.0,ENTR,1997
97IN03401,1996638921,K8921,63,K8921,96,2,62,1,06,03,726663,598963,0,,,,3,,2,158,156,3,,93,0912,C,,0,*,1.0,XVAG.PROLAPSE,1997
97IN03402,1996638922,K8922,63,K8922,96,1,62,1,06,03,726663,598963,0,,,,1,,Y,203,219,,,,,C,,0,,1.0,3rd SEMEN =E,1997
97IN03403,1996638983,K8983,63,K8983,96,2,00,1,05,54,765663,370210,0,,N?,,1,,5,147,172,1,,,,H,52,0,1,1.0,,1997
97IN03404,1996638984,K8984,63,K8984,96,1,00,1,05,54,765663,370210,0,,N?,,3,,Y,163,185,,,93,0811,H,,0,,1.0,,1997
97IN03405,1996638989,K8989,63,K8989,96,2,00,1,05,52,724463,589163,0,,CN,,1,,5,147,164,1,,,,H,51,0,1,1.0,HAIRY,1997
97IN03406,1996638987,K8987,63,K8987,96,1,00,1,05,55,781963,744463,0,,??,,2,202,Y,192,198,,,92,0918,H,,0,,1.0,*REBLEED*,1997
97IN03407,1996638995,K8995,63,K8995,96,2,62,1,06,02,704863,636063,0,,,,1,,5,123,135,1,,,,C,53,0,1,1.0,,1997
97IN03408,1996638992,K8992,63,K8992,96,2,00,1,05,51,718963,507263,0,,CN,,1,,1,167,162,2,,,,H,51,0,1,1.0,,1997
97IN03409,1996638999,K8999,63,K8999,96,2,61,1,06,01,722963,714263,0,,,,1,,2,170,154,3,,,,R,03,0,1,1.0,,1997
97IN03410,1996638972,K8972,63,K8972,96,2,00,1,05,54,765663,741263,0,,CN,,1,,5,154,163,1,,,,H,52,0,1,1.0,,1997
97IN03411,1996638711,K8711,63,K8711,96,1,60,1,06,04,748163,617263,0,,,,1,,Y,213,236,,,,,M,,0,,1.0,,1997
97IN03412,1996638712,K8712,63,K8712,96,1,60,1,06,04,748163,617263,0,,,,1,,Y,199,225,,,,,M,,0,,1.0,,1997
97IN03413,1996638718,K8718,63,K8718,96,2,61,1,06,01,722963,623363,0,,,,1,,1,196,185,4,,,,R,04,0,1,1.0,4TEATS,1997
97IN03414,1996638701,K8701,63,K8701,96,2,00,1,05,56,783863,494263,0,,CN,,1,,1,162,149,2,,,,H,52,0,1,1.0,,1997
97IN03415,1996638705,K8705,63,K8705,96,2,60,1,06,03,726663,686763,0,,,,1,,2,186,158,2,,,,M,06,0,1,1.0,"STIFF,GRAFTED",1997
97IN03416,1996638702,K8702,63,K8702,96,1,00,1,05,51,718963,698063,0,,NN,,3,,Y,157,170,,,93,0811,H,,0,,1.0,,1997
97IN03417,1996638735,K8735,63,K8735,96,2,62,1,06,01,722963,444863,0,,,,1,,2,166,151,2,,,,C,05,0,1,1.0,4TEATS,1997
97IN03418,1996638736,K8736,63,K8736,96,2,62,1,06,01,722963,444863,7,,,,1,LIM,1,144,144,2,,,,C,L-4,0,3,1.0,R.P.,1997
97IN03419,1996638737,K8737,63,K8737,96,1,62,1,06,01,722963,444863,0,,,,2,188,Y,189,210,,,92,0918,C,,0,,1.0,,1997
97IN03420,1996638743,K8743,63,K8743,96,2,61,1,06,02,704863,589663,7,,,,1,LIM,2,169,150,2,,,,R,L-2,0,3,1.0,4TEATS,1997
97IN03421,1996638744,K8744,63,K8744,96,1,60,1,06,03,726663,484263,0,,,,1,,Y,218,230,,,,,M,,0,,1.0,,1997
97IN03422,1996638742,K8742,63,K8742,96,2,61,1,06,02,704863,589663,0,,,,2, 94,5,155,170,1,,92,0918,R,,0,*,1.0,,1997
97IN03423,1996638749,K8749,63,K8749,96,2,00,1,05,51,718963,336863,0,,CN,,1,,1,144,146,2,,,,H,51,0,1,1.0,4TEATS,1997
97IN03424,1996638759,K8759,63,K8759,96,1,00,1,05,56,783863,364710,0,,NC,,3,,Y,172,195,,,93,0811,H,,0,,1.0,,1997
97IN03425,1996638757,K8757,63,K8757,96,1,00,1,05,54,765663,747163,0,,C?,,3,,Y,192,214,,,93,0811,H,,0,,1.0,,1997
97IN03426,1996638760,K8760,63,K8760,96,1,00,1,05,56,783863,364710,0,,NC,,3,,Y,166,188,,,93,0811,H,,0,,1.0,*REBLEED*F3-,1997
97IN03427,1996638765,K8765,63,K8765,96,1,62,1,06,02,704863,533063,0,,,,3,,Y,179,195,,,93,0811,C,,0,,1.0,"X,EPI L TAIL",1997
97IN03428,1996638762,K8762,63,K8762,96,1,00,1,05,55,781963,766863,0,,CC,,1,,Y,189,206,,,,,H,,0,,1.0,,1997
97IN03429,1996638721,K8721,63,K8721,96,2,62,1,06,02,704863,684163,0,,,,1,,1,160,152,2,,,,C,04,0,1,1.0,NICE,1997
97IN03430,1996638723,K8723,63,K8723,96,1,62,1,06,04,748163,703463,0,,,,1,,Y,220,216,,,,,C,,0,,1.0,,1997
97IN03431,1996638785,K8785,63,K8785,96,2,60,1,06,03,726663,631363,0,,,,1,,5,184,185,1,,,,M,05,0,1,1.0,,1997
97IN03432,1996638786,K8786,63,K8786,96,2,60,1,06,03,726663,631363,0,,,,2, 93,5,150,167,1,,92,0918,M,,0,*,1.0,,1997
97IN03433,1996638788,K8788,63,K8788,96,1,61,1,06,01,722963,526663,0,,,,1,,Y,189,202,,,,,R,,0,,1.0,"SEMEN = Q,S",1997
97IN03434,1996638787,K8787,63,K8787,96,1,61,1,06,01,722963,526663,0,,,,3,X,*,0,0,,,93,0407,R,,0,,1.0,X BIGLUMPNECK,1997
97IN03435,1996638790,K8790,63,K8790,96,2,00,1,05,52,724463,706463,0,,CN,,1,,5,150,155,1,,,,H,51,0,1,1.0,ENTR,1997
97IN03436,1996638771,K8771,63,K8771,96,2,62,1,06,04,748163,674463,0,,,,1,,1,179,166,2,,,,C,03,0,1,1.0,,1997
97IN03437,1996638770,K8770,63,K8770,96,2,62,1,06,04,748163,674463,0,,,,7,,2,154,0,0,,97,0910,C,,0,2,1.0,,1997
97IN03438,1996638776,K8776,63,K8776,96,2,00,1,05,53,724563,729263,0,,CN,,1,,2,146,143,2,,,,H,51,0,1,1.0,,1997
97IN03439,1996639115,K9115,63,K9115,96,1,60,1,06,04,748163,734863,0,,,,1,,Y,194,223,,,,,M,,0,,1.0,,1997
97IN03440,1996639103,K9103,63,K9103,96,1,00,1,05,56,783863,355810,0,,NC,,3,,Y,164,187,,,93,0811,H,,0,,1.0,4TEATS,1997
97IN03441,1996639104,K9104,63,K9104,96,1,62,1,06,01,722963,571163,0,,,,1,,Y,198,216,,,,,C,,0,,1.0,,1997
97IN03442,1996639102,K9102,63,K9102,96,1,00,1,05,56,783863,355810,0,,NN,,3,,Y,154,176,,,93,0811,H,,0,,1.0,,1997
97IN03443,1996639107,K9107,63,K9107,96,2,62,1,06,04,748163,669963,0,,,,1,,1,200,182,2,,,,C,02,0,1,1.0,4TEATS,1997
97IN03444,1996639133,K9133,63,K9133,96,1,62,1,06,02,704863,484963,0,,,,1,,Y,212,235,,,,,C,,0,,1.0,F3- .853adg,1997
97IN03445,1996639134,K9134,63,K9134,96,1,62,1,06,04,748163,623963,0,,,,3,X,*,0,0,,,93,0407,C,,0,,1.0,X EPI,1997
97IN03446,1996639136,K9136,63,K9136,96,2,00,1,05,53,724563,752963,0,,CN,,1,,1,150,150,2,,,,H,51,0,1,1.0,"NICE,ENTR",1997
97IN03447,1996639141,K9141,63,K9141,96,2,00,1,05,56,783863,676163,0,,NN,,1,,2,136,125,2,,,,H,52,0,1,1.0,,1997
97IN03448,1996639142,K9142,63,K9142,96,2,00,1,05,56,783863,676163,0,,C?,,1,,1,165,152,1,,,,H,52,0,1,1.0,4TEATS,1997
97IN03449,1996639150,K9150,63,K9150,96,2,00,1,05,e.9,749963,815763,0,,NC,,1,,2,162,153,2,,,,H,52,0,1,1.0,4TEATS,1997
97IN03450,1996639154,K9154,63,K9154,96,1,00,1,05,53,724563,751863,0,,C?,,3,,Y,205,221,,,93,0811,H,,0,,1.0,TEST RAM CC?,1997
97IN03451,1996639122,K9122,63,K9122,96,2,00,1,05,53,724563,557263,0,,CN,,1,,5,139,150,1,,,,H,51,0,1,1.0,,1997
97IN03452,1996639128,K9128,63,K9128,96,1,61,1,06,01,722963,472863,0,,,,6,,*,0,0,,,83,0408,R,,0,,1.0,THIN! 4/4/97,1997
97IN03453,1996639127,K9127,63,K9127,96,2,61,1,06,01,722963,472863,7,,,,1,LIM,5,148,181,1,,,,R,L-4,0,3,1.0,,1997
97IN03454,1996639181,K9181,63,K9181,96,2,61,1,06,02,704863,650463,0,,,,1,,5,141,159,1,,,,R,54,0,1,1.0,ENTR,1997
97IN03455,1996639180,K9180,63,K9180,96,2,61,1,06,02,704863,650463,0,,,,3,,X,136,0,,,93,0505,R,,0,,1.0,WETHER !! X,1997
97IN03456,1996639190,K9190,63,K9190,96,2,62,1,06,03,726663,636463,0,,,,1,,1,199,159,2,,,,C,04,0,1,1.0,,1997
97IN03457,1996639193,K9193,63,K9193,96,1,62,1,06,04,748163,626663,0,,,,3,LIB,Y,163,186,,,93,1201,C,,0,,1.0,,1997
97IN03458,1996639194,K9194,63,K9194,96,2,00,1,05,51,718963,667663,0,,C?,,1,,2,152,143,2,,,,H,51,0,1,1.0,,1997
97IN03459,1996639195,K9195,63,K9195,96,2,00,1,05,51,718963,667663,0,,NC,,1,,2,136,134,2,,,,H,51,0,1,1.0,,1997
97IN03460,1996639177,K9177,63,K9177,96,2,00,1,05,61,834963,635463,0,,CN,,1,,5,150,163,1,,,,H,52,0,1,1.0,,1997
97IN03461,1996639019,K9019,63,K9019,96,2,61,1,06,02,704863,666963,7,,,,1,LIM,2,177,150,2,,,,R,L-5,0,3,1.0,BRN EARS,1997
97IN03462,1996639001,K9001,63,K9001,96,1,61,1,06,02,704863,637963,0,,,,1,,Y,224,228,,,,,R,,0,,1.0,,1997
97IN03463,1996639003,K9003,63,K9003,96,2,00,1,05,61,834963,610763,0,,CN,,1,,5,135,165,1,,,,H,52,0,1,1.0,*REBLEED*ok,1997
97IN03464,1996639002,K9002,63,K9002,96,2,00,1,05,61,834963,610763,0,,CN,,1,,2,169,151,2,,,,H,52,0,1,1.0,,1997
97IN03465,1996639031,K9031,63,K9031,96,1,00,1,05,54,765663,764363,0,,??,,3,,Y,157,173,,,93,0811,H,,0,,1.0,,1997
97IN03466,1996639032,K9032,63,K9032,96,2,00,1,05,54,765663,764363,0,,CC,,1,,5,121,144,1,,,,H,52,0,1,1.0,,1997
97IN03467,1996639042,K9042,63,K9042,96,2,60,1,06,04,748163,667963,7,,,,1,LIM,2,168,146,2,,,,M,L-3,0,3,1.0,4TEATS,1997
97IN03468,1996639061,K9061,63,K9061,96,2,62,1,06,01,722963,680663,0,,,,1,,1,184,200,2,,,,C,06,0,1,1.0,4TEATS,1997
97IN03469,1996639064,K9064,63,K9064,96,2,00,1,05,61,834963,592663,0,,CN,,1,,2,172,164,2,,,,H,51,0,1,1.0,,1997
97IN03470,1996639021,K9021,63,K9021,96,2,00,1,05,51,718963,729763,0,,NN,,3,,X,140,0,,,93,0519,H,,0,,1.0,R.MASTITIS,1997
97IN03471,1996639024,K9024,63,K9024,96,2,60,1,06,04,748163,501163,7,,,,1,LIM,5,139,164,1,,,,M,L-2,0,3,1.0,,1997
97IN03472,1996639025,K9025,63,K9025,96,2,60,1,06,04,748163,520363,0,,,,3,,1,160,156,1,,93,1020,M,,0,*,1.0,RECT.PROLAPSE,1997
97IN03473,1996639026,K9026,63,K9026,96,2,60,1,06,04,748163,520363,0,,,,1,,2,160,147,2,,,,M,01,0,1,1.0,,1997
97IN03474,1996639022,K9022,63,K9022,96,2,00,1,05,51,718963,729763,0,,??,,1,,2,129,126,2,,,,H,51,0,1,1.0,,1997
97IN03475,1996639084,K9084,63,K9084,96,2,00,1,05,55,781963,512563,0,,CN,,1,,1,178,165,2,,,,H,51,0,1,1.0,HAIRY,1997
97IN03476,1996639088,K9088,63,K9088,96,2,00,1,05,55,781963,767363,0,,CN,,7,,2,163,0,0,,97,0910,H,,0,2,1.0,?LAMB JM,1997
97IN03477,1996639092,K9092,63,K9092,96,2,00,1,05,54,765663,716663,0,,CN,,3,,2,157,152,1,,93,0912,H,,0,*,1.0,XVAG.PROLAPSE,1997
97IN03478,1996639073,K9073,63,K9073,96,2,60,1,06,04,748163,665863,0,,,,2, 93,5,152,171,1,,92,0918,M,,0,*,1.0,"ENTR,4TEATS",1997
97IN03479,1996639072,K9072,63,K9072,96,2,60,1,06,04,748163,665863,0,,,,1,,5,136,161,1,,,,M,54,0,1,1.0,4TEATS,1997
97IN03480,1996639077,K9077,63,K9077,96,2,00,1,05,51,718963,369210,0,,CC,,1,,2,141,122,2,,,,H,51,0,1,1.0,,1997
97IN03481,1996639204,K9204,63,K9204,96,1,00,1,05,53,724563,770263,0,,NN,,3,,Y,170,186,,,93,0811,H,,0,,1.0,"RAM+,WETHER-",1997
97IN03482,1996639209,K9209,63,K9209,96,1,60,1,06,03,726663,466763,0,,,,L,DUD,Y,186,213,,,,,M,,0,,1.0,DUD,1997
97IN03483,1996639249,K9249,63,K9249,96,2,00,1,05,56,783863,768663,0,,CN,,1,,5,156,173,1,,,,H,52,0,1,1.0,"4TEATS,BRNEAR",1997
97IN03484,1996639220,K9220,63,K9220,96,2,00,1,05,53,724563,722363,0,,CN,,1,,2,175,152,2,,,,H,51,0,1,1.0,BLOODY MILK,1997
97IN03485,1996639000,K9000,63,K9000,96,1,61,1,06,02,704863,637963,0,,,,1,,Y,212,214,,,,,R,,0,,1.0,,1997
97IN03486,1996106567,S6567,10,S6567,96,1,ID,1,43,45,458910,405110,I,,,,3,,Y,152,165,,,93,0811,I,,0,,1.0,,1997
97IN03487,1996106581,S6581,10,S6581,96,1,12,1,43,91,478510,439610,0,,,,1,,Y,164,180,,,,,C,,0,,1.0,H7+,1997
97IN03488,1996106580,S6580,10,S6580,96,2,ID,1,43,45,458910,197710,7,,,,1,LIM,1,158,143,2,,,,I,L13,0,3,1.0,,1997
97IN03489,1996106587,S6587,10,S6587,96,2,12,1,07,88,490010,078710,0,,,,1,,1,110,119,2,,,,C,87,0,1,1.0,,1997
97IN03490,1996106593,S6593,10,S6593,96,2,12,1,42,86,447610,038910,0,,,,6,,5,135,0,,,04,0727,C,,0,,1.0,NICE,1997
97IN03491,1996106594,S6594,10,S6594,96,1,11,1,07,32,454910,294410,0,,,,2,133,Y,179,200,,,92,0918,R,,0,,1.0,"H3,LAME LF",1997
97IN03492,1996106596,S6596,10,S6596,96,2,10,1,43,24,472610,043910,0,,,,1,,5,125,147,1,,,,M,21,0,1,1.0,4TEATS,1997
97IN03493,1996106592,S6592,10,S6592,96,2,13,1,43,41,483710,191010,0,,,,1,,2,151,145,2,,,,F,33,0,1,1.0,,1997
97IN03494,1996106571,S6571,10,S6571,96,2,12,1,07,80,471610,487610,0,,,,1,,1,143,124,2,,,,C,87,0,1,1.0,,1997
97IN03495,1996106573,S6573,10,S6573,96,1,10,1,42,21,528310,497510,0,,,,1,,Y,169,193,,,,,M,,0,,1.0,F5+ MSG.TEST!,1997
97IN03496,1996106574,S6574,10,S6574,96,1,12,1,43,80,471610,229910,0,,,,1,,Y,156,179,,,,,C,,0,,1.0,,1997
97IN03497,1996106575,S6575,10,S6575,96,1,12,1,43,80,471610,229910,0,,,,1,,Y,162,177,,,,,C,,0,,1.0,H7,1997
97IN03498,1996106576,S6576,10,S6576,96,1,13,1,43,42,487110,148110,0,,,,6,,Y,169,0,,,01,0718,F,,0,,1.0,DEAD@HUMPHREY,1997
97IN03499,1996106572,S6572,10,S6572,96,1,10,1,43,23,498010,496310,0,,,,3,,Y,142,171,,,93,0811,M,,0,,1.0,"X,SIZE",1997
97IN03500,1996106577,S6577,10,S6577,96,2,13,1,43,42,487110,148110,0,,,,3,,X,140,0,,,93,0519,F,,0,,1.0,,1997
97IN03501,1996106613,S6613,10,S6613,96,2,11,1,07,34,517710,491010,0,,,,1,,1,168,161,2,,,,R,11,0,1,1.0,,1997
97IN03502,1996106618,S6618,10,S6618,96,2,10,1,43,21,528310,459210,0,,,,3,,1,144,123,9,,93,1020,M,,0,*,1.0,PNEUMO+NAXCEL,1997
97IN03503,1996106603,S6603,10,S6603,96,2,10,1,07,22,449410,151610,0,,,,1,,5,136,152,1,,,,M,23,0,1,1.0,HAIRY,1997
97IN03504,1996106604,S6604,10,S6604,96,2,10,1,07,22,449410,151610,0,,,,1,,2,143,142,2,,,,M,21,0,1,1.0,HAIRY,1997
97IN03505,1996106602,S6602,10,S6602,96,1,11,1,07,31,482910,465910,0,,,,7,,*,0,0,,,97,0211,R,,0,,1.0,MSG 2/11/97 !,1997
97IN03506,1996106631,S6631,10,S6631,96,2,11,1,07,32,454910,495910,0,,,,1,,1,146,143,4,,,,R,14,0,1,1.0,,1997
97IN03507,1996106630,S6630,10,S6630,96,2,10,1,07,23,498010,455410,0,,,,1,,2,175,148,3,,,,M,22,0,1,1.0,BLOODY MILK@L,1997
97IN03508,1996106637,S6637,10,S6637,96,1,ID,1,43,45,458910,995419,I,,,,2,146,Y,168,183,,,92,0918,I,,0,,1.0,,1997
97IN03509,1996106640,S6640,10,S6640,96,2,13,1,43,43,481110,443910,0,,,,1,,1,141,144,2,,,,F,34,0,1,1.0,,1997
97IN03510,1996106648,S6648,10,S6648,96,2,13,1,43,44,450210,155610,0,,,,1,,1,142,138,2,,,,F,32,0,1,1.0,,1997
97IN03511,1996106647,S6647,10,S6647,96,2,13,1,43,44,450210,155610,0,,,,1,,5,111,131,1,,,,F,33,0,1,1.0,4TEATS,1997
97IN03512,1996106650,S6650,10,S6650,96,2,13,1,07,43,481110,453910,0,,,,1,,2,153,148,2,,,,F,34,0,1,1.0,,1997
97IN03513,1996106657,S6657,10,S6657,96,2,12,1,07,90,443410,259010,0,,,,1,,1,121,126,2,,,,C,85,0,1,1.0,,1997
97IN03514,1996106668,S6668,10,S6668,96,2,12,1,43,84,496810,090910,0,,,,1,,5,146,159,1,,,,C,88,0,1,1.0,,1997
97IN03515,1996106624,S6624,10,S6624,96,2,12,1,07,83,449010,492410,0,,,,1,,2,137,129,2,,,,C,91,0,1,1.0,,1997
97IN03516,1996106627,S6627,10,S6627,96,2,10,1,43,21,528310,139610,0,,,,1,,1,167,159,2,,,,M,23,0,1,1.0,DYSTOCIA97,1997
97IN03517,1996106681,S6681,10,S6681,96,2,12,1,43,80,471610,521010,0,,,,1,,1,149,139,2,,,,C,88,0,1,1.0,,1997
97IN03518,1996106683,S6683,10,S6683,96,1,12,1,07,89,457910,312010,0,,,,2,132,Y,186,198,,,92,0918,C,,0,,1.0,"Shorn,No Data",1997
97IN03519,1996106684,S6684,10,S6684,96,1,12,1,07,89,457910,312010,0,,,,1,,Y,169,197,,,,,C,,0,,1.0,"SUSPECT,Bovis",1997
97IN03520,1996106686,S6686,10,S6686,96,2,ID,1,43,44,450210,276810,I,,,,2, 78,5,126,143,1,,92,0918,I,,0,*,1.0,,1997
97IN03521,1996106682,S6682,10,S6682,96,2,12,1,07,90,443410,078110,0,,,,1,,2,147,143,2,,,,C,86,0,1,1.0,4TEATS,1997
97IN03522,1996106691,S6691,10,S6691,96,1,11,1,07,32,454910,279410,0,,,,1,,Y,181,210,,,,,R,,0,,1.0,H6,1997
97IN03523,1996106694,S6694,10,S6694,96,2,ID,1,43,45,458910,383710,7,,,,1,LIM,1,135,150,4,,,,I,L14,0,3,1.0,,1997
97IN03524,1996106695,S6695,10,S6695,96,2,10,1,43,21,528310,451710,0,,,,1,,1,175,153,2,,,,M,24,0,1,1.0,4TEATS,1997
97IN03525,1996106696,S6696,10,S6696,96,1,12,1,07,90,443410,875719,0,,,,1,,Y,169,194,,,,,C,,0,,1.0,,1997
97IN03526,1996106692,S6692,10,S6692,96,1,12,1,07,82,511810,236510,0,,,,1,,Y,172,186,,,,,C,,0,,1.0,"SUSPECT,Bovis",1997
97IN03527,1996106671,S6671,10,S6671,96,2,13,1,07,42,487110,193410,0,,,,1,,1,163,155,2,,,,F,31,0,1,1.0,,1997
97IN03528,1996106670,S6670,10,S6670,96,2,13,1,43,44,450210,191910,0,,,,1,,1,126,138,2,,,,F,31,0,1,1.0,,1997
97IN03529,1996106673,S6673,10,S6673,96,2,12,1,42,87,485510,064410,0,,,,1,,1,131,120,1,,,,C,83,0,1,1.0,HAIRY,1997
97IN03530,1996106679,S6679,10,S6679,96,2,11,1,07,31,482910,497010,0,,,,1,,2,169,159,3,,,,R,13,0,1,1.0,ENTR,1997
97IN03531,1996106815,S6815,10,S6815,96,2,13,1,43,44,450210,297110,0,,,,1,,1,144,147,2,,,,F,32,0,1,1.0,4TEATS,1997
97IN03532,1996106800,S6800,10,S6800,96,2,ID,1,43,45,458910,232510,7,,,,1,LIM,2,137,126,2,,,,I,L11,0,3,1.0,,1997
97IN03533,1996106807,S6807,10,S6807,96,1,11,1,07,34,517710,466810,0,,,,3,LIB,Y,164,180,,,,,R,,0,,1.0,H5,1997
97IN03534,1996106831,S6831,10,S6831,96,2,11,1,07,34,517710,069010,0,,,,1,,2,142,136,1,,,,R,12,0,1,1.0,ENTR,1997
97IN03535,1996106830,S6830,10,S6830,96,2,11,1,07,34,517710,484110,0,,,,1,,1,177,155,2,,,,R,13,0,1,1.0,,1997
97IN03536,1996106836,S6836,10,S6836,96,2,ID,1,07,42,487110,181710,7,,,,1,LIM,2,174,153,2,,,,I,L12,0,3,1.0,,1997
97IN03537,1996106832,S6832,10,S6832,96,2,11,1,07,34,517710,069010,0,,,,1,,2,171,159,2,,,,R,11,0,1,1.0,,1997
97IN03538,1996106838,S6838,10,S6838,96,2,11,1,07,33,476410,231710,0,,,,1,,5,145,145,1,,,,R,12,0,1,1.0,,1997
97IN03539,1996106839,S6839,10,S6839,96,2,11,1,07,33,476410,231710,0,,,,1,,2,130,125,2,,,,R,12,0,1,1.0,,1997
97IN03540,1996106837,S6837,10,S6837,96,1,ID,1,07,42,487110,181710,I,,,,1,,Y,191,205,,,,,I,,0,,1.0,"H7,BIG TAG!",1997
97IN03541,1996106842,S6842,10,S6842,96,1,12,1,07,87,485510,461610,0,,,,1,,Y,153,177,,,,,C,,0,,1.0,,1997
97IN03542,1996106851,S6851,10,S6851,96,1,13,1,43,41,483710,153810,0,,,,2,147,Y,163,183,,,92,0918,F,,0,,1.0,,1997
97IN03543,1996106856,S6856,10,S6856,96,2,12,1,07,82,511810,034010,0,,,,1,,5,131,148,1,,,,C,81,0,1,1.0,ENTR,1997
97IN03544,1996106852,S6852,10,S6852,96,2,13,1,43,41,483710,153810,0,,,,3,,2,122,121,2,,93,0912,F,,0,*,1.0,X BLK SPOTS,1997
97IN03545,1996106858,S6858,10,S6858,96,1,ID,1,07,42,487110,957219,I,,,,2,127,Y,166,181,,,92,0918,I,,0,,1.0,,1997
97IN03546,1996106859,S6859,10,S6859,96,2,ID,1,07,42,487110,957219,7,,,,1,LIM,2,157,154,2,,,,I,L13,0,3,1.0,,1997
97IN03547,1996106861,S6861,10,S6861,96,2,ID,1,43,45,458910,265510,I,,,,2, 77,5,130,143,1,,92,0918,I,,0,*,1.0,,1997
97IN03548,1996106864,S6864,10,S6864,96,2,11,1,43,34,517710,503310,0,,,,1,,1,145,146,2,,,,R,12,0,1,1.0,DYSTOCIA97,1997
97IN03549,1996106865,S6865,10,S6865,96,2,11,1,07,31,482910,446610,0,,,,1,,5,124,151,1,,,,R,14,0,1,1.0,4TEATS,1997
97IN03550,1996106866,S6866,10,S6866,96,2,11,1,07,31,482910,446610,0,,,,1,,5,153,178,1,,,,R,14,0,1,1.0,4TEATS,1997
97IN03551,1996106881,S6881,10,S6881,96,1,12,1,07,83,449010,446210,0,,,,1,,Y,168,187,,,,,C,,0,,1.0,,1997
97IN03552,1996106880,S6880,10,S6880,96,2,12,1,07,83,449010,446210,0,,,,1,,1,147,141,2,,,,C,80,0,1,1.0,4TEATS,1997
97IN03553,1996106884,S6884,10,S6884,96,2,13,1,43,42,487110,183010,0,,,,1,,5,140,161,1,,,,F,33,0,1,1.0,,1997
97IN03554,1996106888,S6888,10,S6888,96,1,12,1,43,81,514510,486510,0,,,,1,,Y,180,196,,,,,C,,0,,1.0,KEEP+SALE97,1997
97IN03555,1996106893,S6893,10,S6893,96,2,ID,1,43,45,458910,011710,7,,,,1,LIM,1,163,153,2,,,,I,L14,0,3,1.0,SICK? 4/24,1997
97IN03556,1996106892,S6892,10,S6892,96,2,13,1,43,41,483710,131510,0,,,,1,,5,112,140,1,,,,F,33,0,1,1.0,,1997
97IN03557,1996106873,S6873,10,S6873,96,2,10,1,43,24,472610,933119,0,,,,1,,2,133,147,1,,,,M,22,0,1,1.0,4TEATS,1997
97IN03558,1996106874,S6874,10,S6874,96,2,10,1,43,24,472610,933119,0,,,,1,,1,138,137,2,,,,M,21,0,1,1.0,4TEATS,1997
97IN03559,1996106872,S6872,10,S6872,96,2,11,1,07,34,517710,093010,0,,,,1,,2,154,169,1,,,,R,13,0,1,1.0,,1997
97IN03560,1996106879,S6879,10,S6879,96,2,13,1,42,43,481110,056310,0,,,,1,,1,135,123,2,,,,F,34,0,1,1.0,,1997
97IN03561,1996106877,S6877,10,S6877,96,1,11,1,07,33,476410,162110,0,,,,1,,Y,169,188,,,,,R,,0,,1.0,,1997
97IN03562,1996106916,S6916,10,S6916,96,2,13,1,42,41,483710,236310,0,,,,1,,1,116,141,1,,,,F,33,0,1,1.0,,1997
97IN03563,1996106919,S6919,10,S6919,96,2,ID,1,43,45,458910,311910,7,,,,1,LIM,5,139,156,1,,,,I,L11,0,3,1.0,,1997
