UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
68IN03770,1965617369,65,1,A7369,6,07,070,,,,,23,,4,,06,1,,,102,10,,150,160,3,07,098,063,61,0814,125,5,660061,,,254361,,,,1968,3.0
68IN03771,1965617372,65,2,A7372,6,82,094,,7,,,,,4,,06,7,,,098,07,,124,146,3,07,101,051,61,1001,117,4,615061,1,,299561,,,,1968,3.0
68IN03772,1965617375,65,2,A7375,6,72,923,2,4,,,,,4,,06,3,,853,111,08,,161,171,,,109,060,61,,134,5,610061,2,,307061,,,,1968,3.0
68IN03773,1965617376,65,2,A7376,6,72,813,4,4,,,,,4,,06,3,,863,092,11,,122,143,,,092,042,61,,098,3,629961,2,,480261,,,,1968,3.0
68IN03774,1965617378,65,2,A7378,6,70,723,2,4,,,,,4,,06,2,,723,111,09,,138,172,,,094,049,61,,115,5,451461,2,,541261,,,,1968,3.0
68IN03775,1965617381,65,2,A7381,6,82,054,2,1,,,,,4,,06,7,,37,112,11,,145,155,,04,116,055,61,,112,5,603061,1,,314061,,7,3,1968,3.0
68IN03776,1965617387,65,2,A7387,6,06,060,,7,,,25,,4,,06,1,,,106,09,,105,145,2,,094,048,61,0920,109,3,598061,3,,282061,,,,1968,3.0
68IN03777,1965617388,65,2,A7388,6,72,913,,7,,,,,4,,06,3,,,103,09,,,,6,,110,053,61,0409,113,6,651261,,,588461,,,,1968,3.0
68IN03778,1965617389,65,2,A7389,6,82,094,2,4,,,,,4,,06,7,,38,118,09,,148,162,,08,093,054,61,,123,4,615061,1,,408761,,7,8,1968,3.0
68IN03779,1965617395,65,2,A7395,6,82,095,4,4,,,,,4,,06,7,,32,092,09,,113,119,,06,109,040,61,,078,3,612761,1,,396261,,7,5,1968,3.0
68IN03780,1965617397,65,2,A7397,6,10,100,7,1,,,43,,4,,06,1,,103,087,09,,120,136,,,098,027,61,,052,3,636361,,,604361,,,,1968,3.0
68IN03781,1965617401,65,2,A7401,6,10,100,6,7,,,26,,4,,06,1,,103,112,10,,138,159,,,123,069,61,,154,5,636361,2,,281961,,,,1968,3.0
68IN03782,1965617407,65,2,A7407,6,82,095,4,7,,,,,4,,06,7,,38,093,09,,135,154,,06,127,062,61,,128,5,612761,1,,242061,,7,3,1968,3.0
68IN03783,1965617412,65,1,A7412,6,05,050,,,,,27,,4,,06,1,,,103,11,,165,185,2,05,108,060,61,0926,114,5,603061,,131,209461,,,,1968,3.0
68IN03784,1965617415,65,2,A7415,6,82,094,2,7,,,,,4,,06,7,,36,110,06,,142,152,,10,116,054,61,,109,6,615061,1,,447061,,7,7,1968,3.0
68IN03785,1965617416,65,2,A7416,6,70,723,2,7,,,,,4,,06,2,,713,115,11,,150,166,,,097,055,61,,128,3,451461,L,,463261,,,,1968,3.0
68IN03786,1965617417,65,2,A7417,6,82,034,4,1,,,,,4,,06,7,,33,105,09,,136,132,,01,102,058,61,,129,3,652361,2,,511461,,7,5,1968,3.0
68IN03787,1965617420,65,2,A7420,6,72,823,2,1,,,,,4,,06,3,,873,085,10,,125,165,,,111,051,61,,108,5,607661,2,,633761,,,,1968,3.0
68IN03788,1965617422,65,2,A7422,6,72,943,4,7,,,,,4,,06,3,,883,118,10,,147,162,,,117,062,61,,135,5,645061,2,,314261,,,,1968,3.0
68IN03789,1965617423,65,2,A7423,6,08,083,,4,,,26,,4,,06,1,,,108,09,,140,178,2,,123,062,61,0926,128,6,619461,3, 09,326861,,,,1968,3.0
68IN03790,1965617424,65,2,A7424,6,70,723,4,1,,,,,4,,06,2,,713,094,09,,116,161,,,100,053,61,,122,4,451461,2,,615461,,,,1968,3.0
68IN03791,1965617431,65,2,A7431,6,70,723,,4,,,,,4,,06,2,,,104,11,,141,144,3,,100,057,61,0930,130,5,451461,2,,480961,,,,1968,3.0
68IN03792,1965617435,65,2,A7435,6,02,023,7,7,,,30,,4,,06,1,,023,096,12,,122,140,,,098,045,61,,103,4,632661,3,,383761,,,,1968,3.0
68IN03793,1965617436,65,2,A7436,6,82,084,4,7,,,,,4,,06,7,,37,103,10,,128,147,,07,116,052,61,,102,5,645461,1,,278061,,7,7,1968,3.0
68IN03794,1965617438,65,2,A7438,6,82,105,2,7,,,,,4,,06,7,,32,109,08,,140,169,,08,104,055,61,,121,5,621761,1,,373061,,7,4,1968,3.0
68IN03795,1965617439,65,2,A7439,6,82,025,,7,,,,,4,,06,7,,,104,11,,131,,7,04,102,050,61,0913,106,3,632661,1,,336361,,,,1968,3.0
68IN03796,1965617440,65,2,A7440,6,82,025,2,1,,,,,4,,06,7,,39,088,14,,118,144,,04,103,042,61,,087,4,632661,1,,336361,,7,3,1968,3.0
68IN03797,1965617442,65,2,A7442,6,70,713,2,4,,,,,4,,06,2,,733,103,08,,123,153,,,102,057,61,,135,6,525861,2,,263961,,,,1968,3.0
68IN03798,1965617443,65,2,A7443,6,06,063,,1,,,28,,4,,06,1,,,094,07,,123,152,2,,075,041,61,0920,100,3,636261,3,,374961,,,,1968,3.0
68IN03799,1965617444,65,2,A7444,6,82,075,4,4,,,,,4,,06,7,,39,109,08,,145,173,,08,113,060,61,,133,6,635961,,,305561,,7,8,1968,3.0
68IN03800,1965617448,65,2,A7448,6,82,035,2,8,,,,,4,,06,7,,38,104,13,,126,133,,05,099,053,61,,118,4,593461,1,,634361,,7,7,1968,3.0
68IN03801,1965617449,65,2,A7449,6,82,094,2,1,,,,,4,,06,7,,33,106,09,,150,167,,07,102,066,61,,157,4,615061,1,,215161,,7,4,1968,3.0
68IN03802,1965617450,65,2,A7450,6,82,104,2,7,,,,,4,,06,7,,30,092,10,,138,143,,08,108,047,61,,090,5,636361,1,,424561,,7,3,1968,3.0
68IN03803,1965617456,65,2,A7456,6,70,723,4,7,,,,,4,,06,2,,723,093,12,,115,135,,,113,053,61,,107,5,451461,2,,493161,,,,1968,3.0
68IN03804,1965617458,65,2,A7458,6,82,074,4,4,,,,,4,,06,7,,30,092,09,,110,123,,06,113,057,61,,133,7,660061,1,,423161,,7,6,1968,3.0
68IN03805,1965617463,65,2,A7463,6,82,065,,1,,,,,4,,06,7,,,108,09,,156,,7,10,112,059,61,0913,132,5,636261,1,,616461,,,,1968,3.0
68IN03806,1965617464,65,2,A7464,6,82,085,2,7,,,,,4,,06,7,,31,098,15,,125,160,,10,110,050,61,,101,3,619461,1,,318461,,7,3,1968,3.0
68IN03807,1965617465,65,2,A7465,6,82,085,2,4,,,,,4,,06,7,,30,106,14,,140,173,,10,110,056,61,,127,5,619461,1,,318461,,7,8,1968,3.0
68IN03808,1965617470,65,2,A7470,6,72,853,2,1,,,,,4,,06,3,,893,114,09,,138,165,,,098,055,61,,128,3,617061,2,,538261,,,,1968,3.0
68IN03809,1965617477,65,2,A7477,6,72,903,4,4,,,,,4,,06,3,,903,110,11,,124,151,,,100,050,61,,113,3,605761,2,,486961,,,,1968,3.0
68IN03810,1965617478,65,1,A7478,6,10,103,,,,,28,,4,,06,1,,,107,11,,175,190,3,10,111,054,61,0814,123,5,621761,,,481361,,,,1968,3.0
68IN03811,1965617479,65,1,A7479,6,10,103,,,,,28,,4,,06,1,,,100,08,,195,210,3,10,102,047,61,0814,109,5,621761,,,481361,,,,1968,3.0
68IN03812,1965617488,65,2,A7488,6,82,074,,1,,,,,4,,06,7,,,113,09,,145,178,3,10,105,057,61,1001,130,5,660061,3,,209661,,,,1968,3.0
68IN03813,1965617491,65,2,A7491,6,82,094,4,7,,,,,4,,06,7,,31,098,11,,113,138,,06,081,048,61,,117,4,615061,1,,334961,,7,8,1968,3.0
68IN03814,1965617492,65,2,A7492,6,72,833,2,1,,,,,4,,06,3,,913,125,09,,184,189,,,118,063,61,,134,6,606161,,,272161,,,,1968,3.0
68IN03815,1965617496,65,2,A7496,6,72,983,2,4,,,,,4,,06,3,,833,108,08,,158,178,,,104,061,61,,140,5,596361,,,517261,,,,1968,3.0
68IN03816,1965617497,65,2,A7497,6,70,713,2,7,,,,,4,,06,2,,713,123,10,,160,173,,,102,062,61,,141,5,525861,2,,620161,,,,1968,3.0
68IN03817,1965617499,65,2,A7499,6,72,883,4,7,,,,,4,,06,3,,843,097,09,,142,151,,,112,054,61,,112,5,586461,2,,303961,,,,1968,3.0
68IN03818,1965617505,65,2,A7505,6,04,040,,1,,,31,,4,,06,1,,,100,09,,155,171,2,,089,046,61,0920,102,3,639461,3,,302761,,,,1968,3.0
68IN03819,1965617506,65,1,A7506,6,70,723,,,,,,,4,,06,2,,,115,12,,180,215,,70,101,076,61,,187,5,451461,,,370361,,,,1968,3.0
68IN03820,1965617509,65,2,A7509,6,82,014,4,5,,,,,4,,06,7,,32,109,09,,140,166,,02,100,058,61,,129,5,584861,1,,272661,,7,8,1968,3.0
68IN03821,1965617513,65,1,A7513,6,01,013,,,,,24,,4,,06,1,,,120,09,,210,210,,01,127,065,61,,142,6,588861,,,198861,,,,1968,3.0
68IN03822,1965617520,65,2,A7520,6,82,095,2,1,,,,,4,,06,7,,31,094,12,,127,145,,10,101,047,61,,103,5,612761,1,,340961,,7,6,1968,3.0
68IN03823,1965617522,65,2,A7522,6,82,075,2,7,,,,,4,,06,7,,39,097,07,,126,147,,08,124,055,61,,108,5,635961,1,,429361,,7,7,1968,3.0
68IN03824,1965617523,65,2,A7523,6,82,065,4,4,,,,,4,,06,7,,33,113,06,,148,167,,10,103,062,61,,152,5,636261,2,,306061,,7,8,1968,3.0
68IN03825,1965617532,65,2,A7532,6,82,074,2,7,,,,,4,,06,7,,32,088,09,,120,134,,10,098,047,61,,103,5,660061,1,,648061,,7,6,1968,3.0
68IN03826,1965617537,65,2,A7537,6,72,893,,1,,,,,4,,06,3,,,096,07,,123,128,3,,106,059,61,1001,137,5,616861,2,,527461,,,,1968,3.0
68IN03827,1965617539,65,2,A7539,6,70,713,4,4,,,,,4,,06,2,,733,110,09,,163,174,,,108,055,61,,119,5,525861,L,,589661,,,,1968,3.0
68IN03828,1965617542,65,2,A7542,6,82,054,2,1,,,,,4,,06,7,,34,093,09,,122,140,,02,119,055,61,,108,5,603061,1,,647861,,7,4,1968,3.0
68IN03829,1965617543,65,2,A7543,6,82,035,4,4,,,,,4,,06,7,,35,102,09,,130,138,,04,108,048,61,,096,4,593461,1,,243761,,7,4,1968,3.0
68IN03830,1965617544,65,2,A7544,6,07,073,,4,,,26,,4,,06,1,,,098,08,,128,137,2,,115,064,61,0920,148,5,635961,3,,423261,,,,1968,3.0
68IN03831,1965617546,65,1,A7546,6,70,723,,,,,,,4,,06,2,,,118,10,,175,210,2,70,110,075,61,2463,176,6,451461,,111,555261,,,,1968,3.0
68IN03832,1965617549,65,2,A7549,6,70,723,2,5,,,,,4,,06,2,,723,113,10,,119,135,,,100,059,61,,136,5,451461,1,,587261,,,,1968,3.0
68IN03833,1965617555,65,2,A7555,6,05,050,,4,,,31,,4,,06,1,,,095,10,,104,128,2,,108,047,61,0926,100,5,603061,, 04,397361,,,,1968,3.0
68IN03834,1965617556,65,2,A7556,6,05,050,,1,,,31,,4,,06,1,,,093,09,,125,141,2,,106,053,61,0920,114,4,603061,,,397361,,,,1968,3.0
68IN03835,1965617557,65,2,A7557,6,03,033,6,4,,,34,,4,,06,1,,,098,11,,125,136,3,,118,054,61,1001,109,5,593461,3,,073161,,,,1968,3.0
68IN03836,1965617558,65,2,A7558,6,70,713,2,1,,,,,4,,06,2,,733,116,09,,145,177,,,109,054,61,,112,4,525861,2,,614061,,,,1968,3.0
68IN03837,1965617559,65,2,A7559,6,82,014,4,5,,,,,4,,06,7,,30,108,09,,134,145,,03,113,063,61,,136,6,584861,1,,588761,,7,7,1968,3.0
68IN03838,1965617563,65,2,A7563,6,70,723,4,7,,,,,4,,06,2,,723,094,09,,127,169,,,112,062,61,,136,5,451461,2,,451961,,,,1968,3.0
68IN03839,1965617570,65,1,A7570,6,10,100,,,,,26,,4,,06,1,,,100,07,,205,222,,10,091,053,61,,102,5,636361,,,460161,,,,1968,3.0
68IN03840,1965617571,65,2,A7571,6,82,044,4,1,,,,,4,,06,7,,34,096,09,,150,163,,05,093,032,61,,070,4,639461,1,,594261,,7,5,1968,3.0
68IN03841,1965617575,65,2,A7575,6,82,065,4,8,,,,,4,,06,7,,36,083,09,,122,140,,08,097,044,61,,096,4,636261,,,299761,,7,4,1968,3.0
68IN03842,1965617580,65,2,A7580,6,82,064,2,3,,,,,4,,06,7,,35,095,08,,120,136,,09,113,052,61,,111,6,598061,1,,295161,,7,5,1968,3.0
68IN03843,1965617582,65,2,A7582,6,70,713,4,7,,,,,4,,06,2,,713,105,09,,130,154,,,098,059,61,,130,4,525861,2,,487761,,,,1968,3.0
68IN03844,1965617584,65,2,A7584,6,72,993,4,8,,,,,4,,06,3,,923,117,10,,156,179,,,094,059,61,,141,4,651561,2,,390361,,,,1968,3.0
68IN03845,1965617586,65,2,A7586,6,82,105,2,4,,,,,4,,06,7,,34,122,09,,168,191,,07,111,051,61,,107,4,621761,1,,610661,,7,8,1968,3.0
68IN03846,1965617587,65,2,A7587,6,82,075,2,8,,,,,4,,06,7,,36,096,08,,111,140,,10,100,039,61,,080,3,635961,,,468161,,7,5,1968,3.0
68IN03847,1965617589,65,2,A7589,6,07,070,,7,,,24,,4,,06,1,,,102,11,,130,154,2,,109,052,61,0920,117,7,660061,3,,462361,,,,1968,3.0
68IN03848,1965617593,65,2,A7593,6,70,713,,1,,,,,4,,06,2,,,103,08,,143,175,3,,102,064,61,0930,154,4,525861,,,245061,,,,1968,3.0
68IN03849,1965617601,65,2,A7601,6,82,104,2,1,,,,,4,,06,7,,37,090,07,,145,164,,09,094,042,61,,093,3,636361,,,471561,,7,4,1968,3.0
68IN03850,1965617608,65,2,A7608,6,82,024,4,8,,,,,4,,06,7,,37,107,09,,150,159,,05,090,051,61,,125,5,633861,1,,358461,,7,5,1968,3.0
68IN03851,1965617609,65,2,A7609,6,82,105,4,8,,,,,4,,06,7,,31,102,12,,158,182,,07,102,039,61,,083,4,621761,1,,454761,,7,7,1968,3.0
68IN03852,1965617610,65,2,A7610,6,82,105,2,1,,,,,4,,06,7,,33,086,11,,120,124,,07,086,041,61,,102,2,621761,1,,454761,,7,6,1968,3.0
68IN03853,1965617614,65,2,A7614,6,70,723,,1,,,,,4,,06,2,, 9,093,11,,115,153,,,098,062,61,,157,5,451461,7,,414961,,,,1968,3.0
68IN03854,1965617615,65,2,A7615,6,04,040,,4,,,39,,4,,06,1,,,118,09,,120,154,2,,098,055,61,0920,122,4,639461,3,,647361,,,,1968,3.0
68IN03855,1965617619,65,2,A7619,6,06,060,,4,,,37,,4,,06,1,,,089,08,,130,143,3,,096,042,61,0930,095,4,598061,,,608161,,,,1968,3.0
68IN03856,1965617620,65,2,A7620,6,08,083,,8,,,34,,4,,06,1,,,086,10,,108,137,3,,098,035,61,1001,077,4,619461,,,637361,,,,1968,3.0
68IN03857,1965617625,65,2,A7625,6,70,723,2,8,,,,,4,,06,2,,723,092,10,,123,142,,,111,052,61,,114,6,451461,2,,393161,,,,1968,3.0
68IN03858,1965617626,65,2,A7626,6,82,085,4,7,,,,,4,,06,7,,34,119,10,,133,164,,10,137,065,61,,124,6,619461,1,,625761,,7,6,1968,3.0
68IN03859,1965617628,65,2,A7628,6,82,064,4,4,,,,,4,,06,7,,32,102,10,,128,152,,07,103,044,61,,097,3,598061,1,,629261,,7,7,1968,3.0
68IN03860,1965617629,65,2,A7629,6,82,035,4,1,,,,,4,,06,7,,38,099,14,,133,151,,01,108,057,61,,127,5,593461,1,,448861,,7,4,1968,3.0
68IN03861,1965617631,65,2,A7631,6,08,080,,3,,,16,,4,,06,1,,,103,13,,133,150,2,,106,055,61,0920,118,5,645461,3,,252161,,,,1968,3.0
68IN03862,1965617632,65,2,A7632,6,70,723,2,4,,,,,4,,06,2,,713,121,09,,169,189,,,123,066,61,,147,5,451461,2,,487561,,,,1968,3.0
68IN03863,1965617634,65,2,A7634,6,70,713,4,3,,,,,4,,06,2,,713,109,08,,158,180,,,110,061,61,,142,5,525861,,,602661,,,,1968,3.0
68IN03864,1965617641,65,2,A7641,6,72,933,,4,,,,,4,,06,3,,,110,13,,145,162,2,,119,052,61,0926,104,6,583961,2, 09,594761,,,,1968,3.0
68IN03865,1965617644,65,2,A7644,6,82,045,2,4,,,,,4,,06,7,,32,102,07,,137,152,,03,119,053,61,,111,5,649761,1,,644061,,7,3,1968,3.0
68IN03866,1965617645,65,2,A7645,6,72,963,2,1,,,,,4,,06,3,,933,103,08,,145,158,,,098,048,61,,104,4,648661,2,,445361,,,,1968,3.0
68IN03867,1965617652,65,2,A7652,6,82,085,4,4,,,,,4,,06,7,,33,106,08,,135,154,,06,118,059,61,,124,5,619461,1,,228361,,7,3,1968,3.0
68IN03868,1965617660,65,2,A7660,6,82,034,2,1,,,,,4,,06,7,,34,115,12,,150,177,,04,090,049,61,,117,3,652361,2,,643961,,7,3,1968,3.0
68IN03869,1965617662,65,2,A7662,6,82,104,2,4,,,,,4,,06,7,,38,094,09,,145,157,,07,118,061,61,,137,5,636361,1,,357361,,7,5,1968,3.0
68IN03870,1965617665,65,2,A7665,6,05,053,,7,,,33,,4,,06,1,,,102,09,,150,170,2,,094,044,61,0920,093,3,639061,,,333761,,,,1968,3.0
68IN03871,1965617667,65,2,A7667,6,82,075,4,4,,,,,4,,06,7,,35,087,09,,126,143,,09,115,051,61,,113,5,635961,1,,402461,,7,3,1968,3.0
68IN03872,1965617669,65,2,A7669,6,09,090,,7,,,32,,4,,06,1,,,098,07,,123,138,2,,095,043,61,0920,095,4,615061,3,,366561,,,,1968,3.0
68IN03873,1965617672,65,2,A7672,6,82,024,4,1,,,,,4,,06,7,,39,094,06,,127,138,,01,094,039,61,,083,5,633861,1,,651361,,7,4,1968,3.0
68IN03874,1965617677,65,2,A7677,6,72,863,4,7,,,,,4,,06,3,,943,104,09,,129,162,,,108,057,61,,131,4,647261,2,,401961,,,,1968,3.0
68IN03875,1965617680,65,2,A7680,6,70,713,4,7,,,,,4,,06,2,,733,108,10,,142,182,,,096,055,61,,127,3,525861,2,,515461,,,,1968,3.0
68IN03876,1965617683,65,2,A7683,6,82,014,2,7,,,,,4,,06,7,,33,098,09,,128,147,,02,110,050,61,,098,5,584861,,,621461,,7,7,1968,3.0
68IN03877,1965617689,65,2,A7689,6,82,024,4,4,,,,,4,,06,7,,36,103,10,,143,166,,01,120,051,61,,101,5,633861,1,,145461,,7,3,1968,3.0
68IN03878,1965617693,65,2,A7693,6,82,045,2,3,,,,,4,,06,7,,39,101,07,,127,140,,02,088,046,61,,107,4,649761,1,,416461,,7,5,1968,3.0
68IN03879,1965617694,65,2,A7694,6,82,045,2,7,,,,,4,,06,7,,30,103,11,,130,152,,02,101,053,61,,127,5,649761,1,,416461,,7,4,1968,3.0
68IN03880,1965617695,65,2,A7695,6,82,035,2,7,,,,,4,,06,7,,37,076,14,,110,125,,01,107,048,61,,101,4,593461,1,,599361,,7,3,1968,3.0
68IN03881,1965617696,65,2,A7696,6,70,723,4,4,,,,,4,,06,2,,723,088,10,,112,130,,,096,048,61,,109,3,451461,2,,604061,,,,1968,3.0
68IN03882,1965617702,65,2,A7702,6,82,084,4,1,,,,,4,,06,7,,30,109,08,,140,158,,10,109,052,61,,108,4,645461,1,,503861,,7,5,1968,3.0
68IN03883,1965617705,65,2,A7705,6,70,713,2,1,,,,,4,,06,2,,733,103,09,,129,170,,,100,056,61,,122,4,525861,2,,380961,,,,1968,3.0
68IN03884,1965617707,65,2,A7707,6,07,073,,1,,,31,,4,,06,1,,,095,09,,120,128,3,,112,052,61,1001,105,5,635961,,,226861,,,,1968,3.0
68IN03885,1965617714,65,2,A7714,6,82,085,2,1,,,,,4,,06,7,,35,114,11,,165,178,,07,136,064,61,,123,6,619461,1,,440261,,7,6,1968,3.0
68IN03886,1965617716,65,2,A7716,6,82,035,4,4,,,,,4,,06,7,,35,097,12,,138,164,,04,096,046,61,,104,5,593461,1,,370661,,7,8,1968,3.0
68IN03887,1965617720,65,2,A7720,6,72,903,2,7,,,,,4,,06,3,,953,106,11,,133,154,,,119,056,61,,112,6,605761,2,,394161,,,,1968,3.0
68IN03888,1965617722,65,2,A7722,6,82,024,,7,,,,,4,,06,7,, 9,100,11,,120,136,,05,098,051,61,,109,4,633861,1,,494161,,7,3,1968,3.0
68IN03889,1965617723,65,2,A7723,6,82,045,,1,,,,,4,,06,7,,,097,09,,,,6,02,108,048,61,0426,097,5,649761,,,612961,,,,1968,3.0
68IN03890,1965617729,65,2,A7729,6,82,035,4,7,,,,,4,,06,7,,34,097,12,,130,145,,01,117,056,61,,123,6,593461,1,,271361,,7,7,1968,3.0
68IN03891,1965617730,65,2,A7730,6,82,035,2,1,,,,,4,,06,7,,36,096,10,,128,147,,01,098,052,61,,116,5,593461,1,,271361,,7,6,1968,3.0
68IN03892,1965617732,65,2,A7732,6,72,853,4,1,,,,,4,,06,3,,963,095,06,,130,160,,,082,046,61,,105,3,617061,2,,363461,,,,1968,3.0
68IN03893,1965617743,65,2,A7743,6,82,024,4,5,,,,,4,,06,7,,36,090,08,,142,150,,04,097,042,61,,084,5,633861,1,,294861,,7,8,1968,3.0
68IN03894,1965617744,65,2,A7744,6,01,010,7,1,,,38,,4,,06,1,,013,079,09,,95,131,,01,097,031,61,,065,4,584861,3,,634561,,,,1968,3.0
68IN03895,1965617747,65,2,A7747,6,70,713,4,4,,,,,4,,06,2,,733,104,10,,136,169,,,098,051,61,,115,6,525861,2,,456261,,,,1968,3.0
68IN03896,1966617750,66,2,A7750,6,72,943,2,,,,,,3,,06,3,1,973,098,10,,126,147,,,134,,61,,127,6,656161,,,585561,,,,1968,2.0
68IN03897,1966617751,66,2,A7751,6,82,084,4,,,,,,3,,06,7,1,31,104,10,,130,153,,10,109,,61,,104,5,650361,,,618961,,7,4,1968,2.0
68IN03898,1966617756,66,1,A7756,6,72,933,,,,,,,3,,06,3,,,,,,180,215,,,,,61,,213,7,686361,,,500761,,,,1968,2.0
68IN03899,1966617757,66,2,A7757,6,82,075,,,,,,,3,,06,7,1, 9,105,10,,118,149,,10,108,,61,,106,7,679461,3,,340961,,7,4,1968,2.0
68IN03900,1966617759,66,2,A7759,6,82,055,2,,,,,,3,,06,7,1,39,091,10,,110,140,,02,096,,61,,092,5,660761,1,,270661,,7,3,1968,2.0
68IN03901,1966617760,66,2,A7760,6,82,055,4,,,,,,3,,06,7,1,35,095,10,,130,139,,02,104,,61,,119,7,660761,3,,270661,,7,7,1968,2.0
68IN03902,1966617762,66,2,A7762,6,01,013,6,,,,33,,3,,06,1,1,013,088,11,,100,108,,,133,,61,,123,8,461061,,,454261,,,,1968,2.0
68IN03903,1966617763,66,2,A7763,6,82,084,2,,,,,,3,,06,7,1,36,108,08,,146,,,10,110,,61,,123,6,650361,3,,306061,,7,7,1968,2.0
68IN03904,1966617764,66,2,A7764,6,82,084,4,,,,,,3,,06,7,1,30,113,08,,140,174,,10,107,,61,,117,5,650361,3,,306061,,7,3,1968,2.0
68IN03905,1966617765,66,2,A7765,6,72,933,2,,,,,,3,,06,3,1,853,102,10,,126,143,,,131,,61,,101,7,686361,2,,584561,,,,1968,2.0
68IN03906,1966617766,66,2,A7766,6,72,933,,,,,,,3,,06,3,1,,101,09,,120,142,2,,122,,61,0926,080,6,686361,2, 09,584561,,,,1968,2.0
68IN03907,1966617775,66,2,A7775,6,70,723,4,,,,,,3,,06,2,1,713,106,09,,143,167,,,100,,61,,098,6,710261,,,560861,,,,1968,2.0
68IN03908,1966617776,66,2,A7776,6,09,090,,,,,32,,3,,06,1,1,,092,12,,120,152,2,,104,,61,0920,093,4,698161,3,,295261,,,,1968,2.0
68IN03909,1966617777,66,2,A7777,6,09,090,,,,,32,,3,,06,1,1,,072,12,,93,119,2,,107,,61,0926,091,6,698161,3, 09,295261,,,,1968,2.0
68IN03910,1966617780,66,2,A7780,6,82,074,2,,,,,,3,,06,7,1,31,095,07,,105,132,,06,095,,61,,118,5,697961,,,251361,,7,5,1968,2.0
68IN03911,1966617781,66,2,A7781,6,72,823,4,,,,,,3,,06,3,1,983,085,13,,106,133,,,125,,61,,101,5,689161,2,,677061,,,,1968,2.0
68IN03912,1966617782,66,2,A7782,6,72,923,,,,,,,3,,06,3,1,,083,11,,98,102,3,,109,,61,0930,116,5,674361,2,,646361,,,,1968,2.0
68IN03913,1966617785,66,1,A7785,6,02,023,,,,,26,,3,,06,1,,,,,,130,165,,,,,61,,100,5,671661,,,644661,,,,1968,2.0
68IN03914,1966617788,66,2,A7788,6,82,105,,,,,,,3,,06,7,1, 9,082,09,,123,143,,08,107,,61,,118,6,693861,3,,613761,,7,8,1968,2.0
68IN03915,1966617789,66,1,A7789,6,72,843,,,,,,,3,,06,3,,,,,,185,205,,,,,61,,155,5,680761,,,541961,,,,1968,2.0
68IN03916,1966617791,66,2,A7791,6,70,713,4,,,,,,3,,06,2,1,733,097,09,,123,158,,,111,,61,,118,7,638461,2,,566961,,,,1968,2.0
68IN03917,1966617792,66,2,A7792,6,72,913,2,,,,,,3,,06,3,1,863,083,12,,103,130,,,086,,61,,070,6,658961,2,,644961,,,,1968,2.0
68IN03918,1966617802,66,1,A7802,6,72,893,,,,,,,3,,06,3,,,,,,170,195,6,,,,61,0814,152,5,689261,,,633761,,,,1968,2.0
68IN03919,1966617803,66,2,A7803,6,72,893,2,,,,,,3,,06,3,1,993,091,11,,93,125,,,092,,61,,086,6,689261,2,,633761,,,,1968,2.0
68IN03920,1966617808,66,2,A7808,6,82,024,4,,,,,,3,,06,7,1,36,101,10,,121,114,,03,115,,61,,123,7,687661,1,,670361,,7,7,1968,2.0
68IN03921,1966617809,66,2,A7809,6,70,733,2,,,,,,3,,06,2,1,723,084,11,,120,143,,,111,,61,,097,6,670061,2,,699061,,,,1968,2.0
68IN03922,1966617815,66,1,A7815,6,70,723,,,,,,,3,,06,2,,,,,,195,222,,,,,61,,161,5,710261,,,432161,,,,1968,2.0
68IN03923,1966617816,66,2,A7816,6,82,075,4,,,,,,3,,06,7,1,37,118,10,,135,153,,09,104,,61,,110,6,679461,3,,450961,,7,7,1968,2.0
68IN03924,1966617817,66,2,A7817,6,82,075,2,,,,,,3,,06,7,1,37,096,10,,128,151,,09,107,,61,,101,6,679461,3,,450961,,7,6,1968,2.0
68IN03925,1966617818,66,2,A7818,6,08,083,,,,,26,,3,,06,1,1,,088,10,,88,130,2,,123,,61,0920,104,6,619461,3,,284361,,,,1968,2.0
68IN03926,1966617819,66,1,A7819,6,08,083,,,,,26,,3,,06,1,,,,,,170,190,3,,,,61,0814,118,6,619461,,,284361,,,,1968,2.0
68IN03927,1966617820,66,2,A7820,6,82,014,2,,,,,,3,,06,7,1,38,113,10,,130,167,,02,116,,61,,126,6,686961,3,,213761,,7,6,1968,2.0
68IN03928,1966617821,66,1,A7821,6,70,713,,,,,,,3,,06,2,,,,,,226,245,,,,,61,,154,8,638461,,,679961,,,,1968,2.0
68IN03929,1966617829,66,2,A7829,6,82,094,4,,,,,,3,,06,7,1,31,088,09,,110,133,,07,093,,61,,092,5,698161,3,,236661,,7,3,1968,2.0
68IN03930,1966617830,66,1,A7830,6,04,040,,,,,29,,3,,06,1,,,,,,170,200,,,,,61,,148,5,665161,,,314061,,,,1968,2.0
68IN03931,1966617832,66,2,A7832,6,70,733,,,,,,,3,,06,2,1,713,116,09,,136,,3,,116,,61,1014,157,7,670061,2,,255361,,,,1968,2.0
