UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
05IN02836,2004115023,R5023,11,R5023,04,2,18,1,07,35,384711,342511,7,,,,1,.,5,,125,153,1,,,,N,36,1,1.0,,Ramb,,,2005
05IN02837,2004115033,R5033,11,R5033,04,2,18,1,07,36,317611,279911,7,,,,6,.,*,,0,0,0,,92,0125,N,,,1.0,PNEU.,Ramb,,1867,2005
05IN02838,2004115035,R5035,11,R5035,04,2,18,1,07,44,334011,119411,7,,,,6,.,*,,0,0,0,,92,0125,N,,,1.0,4TEATS,Ramb,,1857,2005
05IN02839,2004115036,R5036,11,R5036,04,2,18,1,07,44,334011,119411,0,,,,1,.,5,,116,150,1,,,,N,37,1,1.0,"NICE, PNEU.",Ramb,,,2005
05IN02840,2004115047,R5047,11,R5047,04,2,18,1,07,42,380011,838810,7,,,,6,.,*,,0,0,0,,92,0125,N,,,1.0,"F3-, WRINKLES",Ramb,,1852,2005
05IN02841,2004115048,R5048,11,R5048,04,2,18,1,07,43,388511,118611,0,,,,1,.,5,,134,179,1,,,,N,38,1,1.0,4TEATS,Ramb,,,2005
05IN02842,2004115050,R5050,11,R5050,04,2,18,1,07,44,334011,348411,0,,,,1,.,5,,131,168,1,,,,N,31,1,1.0,,Ramb,,,2005
05IN02843,2004115067,R5067,11,R5067,04,1,18,1,07,41,303511,244111,2,,,,2,126,Y,,188,210,0,,92,0922,N,,,1.0,,Ramb,,5821,2005
05IN02844,2004115068,R5068,11,R5068,04,2,18,1,07,43,388511,245811,0,,,,1,.,1,,114,140,2,,,,N,32,1,1.0,"NICE, PNEU.",Ramb,,,2005
05IN02845,2004115085,R5085,11,R5085,04,2,18,1,07,47,317911,122411,7,,,,6,.,*,,0,0,0,,92,0113,N,,,1.0,PNEU.,Ramb,,1824,2005
05IN02846,2004115089,R5089,11,R5089,04,2,18,1,07,43,388511,347411,0,,,,1,.,5,,124,149,1,,,,N,33,1,1.0,,Ramb,,,2005
05IN02847,2004115094,R5094,11,R5094,04,2,18,1,07,45,366011,119611,0,,,,1,.,5,,120,148,1,,,,N,34,1,1.0,,Ramb,,,2005
05IN02848,2004115095,R5095,11,R5095,04,2,18,1,07,37,336211,176911,7,,,,1,.,5,,133,140,1,,,,N,35,1,1.0,"ENTR., PNEU.",Ramb,,,2005
05IN02849,2004115102,R5102,11,R5102,04,2,18,1,07,45,366011,071611,7,,,,6,.,*,,0,0,0,,92,0113,N,,,1.0,,Ramb,,1842,2005
05IN02850,2004115108,R5108,11,R5108,04,2,18,1,07,33,391111,051911,7,,,,1,.,5,,133,150,1,,97,1013,N,XXX,1,1.0,MISSING 10/13,Ramb,,,2005
05IN02851,2004115109,R5109,11,R5109,04,2,18,1,07,38,378611,099009,0,,,,1,.,2,,151,187,1,,,,N,38,1,1.0,,Ramb,,,2005
05IN02852,2004115112,R5112,11,R5112,04,2,18,1,07,45,366011,247611,7,,,,1,.,T,,141,148,1,,,,N,38,1,1.0,,Ramb,,,2005
05IN02853,2004115120,R5120,11,R5120,04,2,18,1,07,38,378611,062711,7,,,,6,.,*,,0,0,0,,92,0113,N,,,1.0,,Ramb,,1836,2005
05IN02854,2004115128,R5128,11,R5128,04,2,18,1,07,37,336211,116511,7,,,,1,.,2,,137,158,2,,,,N,31,1,1.0,ENTROPION,Ramb,,,2005
05IN02855,2004115135,R5135,11,R5135,04,2,18,1,07,36,317611,243311,7,,,,1,.,5,,129,177,1,,,,N,32,1,1.0,,Ramb,,,2005
05IN02856,2004115142,R5142,11,R5142,04,2,18,1,07,46,354311,119711,0,,,,1,.,5,,141,169,1,,,,N,33,1,1.0,,Ramb,,,2005
05IN02857,2004115146,R5146,11,R5146,04,2,18,1,07,41,303511,101500,7,,,,6,.,*,,0,0,0,,92,0125,N,,,1.0,,Ramb,,1849,2005
05IN02858,2004115149,R5149,11,R5149,04,2,18,1,07,44,334011,186511,0,,,,1,.,1,,141,166,2,,,,N,34,1,1.0,NICE LAMB,Ramb,,,2005
05IN02859,2004115167,R5167,11,R5167,04,2,18,1,07,38,378611,315711,7,,,,6,.,*,,0,0,0,,92,0125,N,,,1.0,PNEU.,Ramb,,1865,2005
05IN02860,2004115168,R5168,11,R5168,04,2,18,1,07,e.5,257011,415511,0,,,,1,.,1,,152,163,2,,,,M,35,1,1.0,BIG NAVEL,Ramb,,,2005
05IN02861,2004115169,R5169,11,R5169,04,2,18,1,07,47,317911,073111,7,,,,1,.,5,,118,149,1,,,,N,36,1,1.0,HAIRY,Ramb,,,2005
05IN02862,2004115170,R5170,11,R5170,04,2,18,1,07,45,366011,398611,0,,,,1,.,5,,130,167,1,,,,N,37,1,1.0,,Ramb,,,2005
05IN02863,2004115185,R5185,11,R5185,04,2,18,1,07,34,365511,818710,0,,,,1,.,5,,121,156,1,,,,N,38,1,1.0,,Ramb,,,2005
05IN02864,2004115192,R5192,11,R5192,04,2,18,1,07,35,384711,056611,7,,,,1,.,2,,128,151,2,,,,N,31,1,1.0,,Ramb,,,2005
05IN02865,2004115195,R5195,11,R5195,04,2,18,1,07,33,391111,341511,0,,,,1,.,5,,139,178,1,,,,N,32,1,1.0,,Ramb,,,2005
05IN02866,2004115208,R5208,11,R5208,04,2,18,1,07,37,336211,315011,7,,,,6,.,*,,0,0,0,,92,0113,N,,,1.0,ENTROPION,Ramb,,1813,2005
05IN02867,2004115209,R5209,11,R5209,04,2,18,1,07,48,308111,979510,0,,,,1,.,5,,129,155,1,,,,N,32,1,1.0,NICE LAMB,Ramb,,,2005
05IN02868,2004115219,R5219,11,R5219,04,2,18,1,07,45,366011,349011,7,,,,6,.,*,,0,0,0,,92,0113,N,,,1.0,HAIRY,Ramb,,1840,2005
05IN02869,2004115222,R5222,11,R5222,04,2,18,1,07,31,345611,310411,0,,,,1,.,5,,103,142,1,,,,N,31,1,1.0,BORN>RANGE,Ramb,,,2005
05IN02870,2004115224,R5224,11,R5224,04,2,18,1,07,44,334011,958810,0,,,,6,.,*,,0,0,0,,28,0425,N,,,1.0,TORN UTERUS,Ramb,,,2005
05IN02871,2004450003,T0003,45,T0003,04,1,ID,1,02,41T,922100,770344,I,,MSU,,1,.,Y,,188,212,0,,,,I,,,1.0,NICE LAMB,Ida,,,2005
05IN02872,2004450005,T0005,45,T0005,04,2,ID,1,02,42T,907344,651144,I,,L41,,1,.,5,,134,175,1,,,,I,61,2,1.0,ENTROPION,Ida,,,2005
05IN02873,2004450008,T0008,45,T0008,04,2,ID,1,02,41T,922100,769644,I,,MSU,,2, 37,5,,150,187,1,,92,0922,I,,,1.0,,Ida,,6089,2005
05IN02874,2004450016,T0016,45,T0016,04,2,48,1,02,46T,805144,792244,0,,,,1,.,2,,120,131,2,,,,M,63,2,1.0,BIG4HER,Targ,,,2005
05IN02875,2004450020,T0020,45,T0020,04,2,48,1,02,46T,805144,670844,0,,,,1,.,5,,126,163,1,,,,M,65,2,1.0,,Targ,,,2005
05IN02876,2004450021,T0021,45,T0021,04,2,48,1,02,46T,805144,670844,0,,,,1,.,1,,143,161,2,,,,M,61,2,1.0,,Targ,,,2005
05IN02877,2004450022,T0022,45,T0022,04,2,48,1,02,44T,896444,823944,0,,,,1,.,2,,154,157,2,,,,M,62,2,1.0,,Targ,,,2005
05IN02878,2004450023,T0023,45,T0023,04,1,48,1,02,63,904144,898544,7,,,,2,114,Y,,193,215,0,,92,0922,S,,,1.0,,Spg,,5799,2005
05IN02879,2004450025,T0025,45,T0025,04,2,48,1,02,63,904144,900044,7,,,,1,SPG,S,,129,134,2,,,,S,63,2,1.0,,Spg,,,2005
05IN02880,2004450028,T0028,45,T0028,04,2,ID,1,02,43T,829644,888744,I,,KK,,1,.,5,,117,161,1,,,,I,62,2,1.0,,Ida,,,2005
05IN02881,2004450030,T0030,45,T0030,04,2,48,1,02,44T,896444,677144,0,,,,1,.,5,,128,172,1,,,,M,64,2,1.0,,Targ,,,2005
05IN02882,2004450031,T0031,45,T0031,04,1,48,1,02,44T,896444,710644,0,,,,2,112,Y,,191,209,0,,92,0922,M,,,1.0,NICE LAMB,Targ,,5798,2005
05IN02883,2004450032,T0032,45,T0032,04,1,48,1,02,44T,896444,710644,0,,,,2,113,Y,,186,203,0,,92,0922,M,,,1.0,NICE LAMB,Targ,,5795,2005
05IN02884,2004450035,T0035,45,T0035,04,2,ID,1,02,41T,922100,703544,I,,MSU,,1,.,2,,157,168,2,,,,I,52,2,1.0,BIG4HER,Ida,,,2005
05IN02885,2004450037,T0037,45,T0037,04,1,ID,1,02,42T,907344,773744,I,,L41,,1,.,Y,,194,215,0,,,,I,,,1.0,NICE LAMB,Ida,,,2005
05IN02886,2004450041,T0041,45,T0041,04,2,48,1,02,46T,805144,722644,0,,,,1,.,1,,144,170,2,,,,M,65,2,1.0,4TEATS,Targ,,,2005
05IN02887,2004450048,T0048,45,T0048,04,2,48,1,02,63,904144,919644,7,,,,1,SPG,S,,126,121,2,,,,S,67,2,1.0,,Spg,,,2005
05IN02888,2004450051,T0051,45,T0051,04,2,48,1,02,63,904144,914544,7,,,,1,SPG,5,,143,181,1,,,,S,61,2,1.0,,Spg,,,2005
05IN02889,2004450055,T0055,45,T0055,04,1,48,1,02,44T,896444,724844,0,,,,2,103,Y,,208,235,0,,92,0922,M,,,1.0,NICE,Targ,,5793,2005
05IN02890,2004450056,T0056,45,T0056,04,2,48,1,02,61,885544,905244,7,,,,1,SPG,5,,147,180,1,,,,S,66,2,1.0,,Spg,,,2005
05IN02891,2004450057,T0057,45,T0057,04,2,48,1,02,61,885544,905244,7,,,,1,SPG,S,,134,136,2,,,,S,62,2,1.0,,Spg,,,2005
05IN02892,2004450058,T0058,45,T0058,04,2,48,1,02,44T,896444,681344,0,,,,1,.,2,,125,132,2,,,,M,64,2,1.0,,Targ,,,2005
05IN02893,2004450064,T0064,45,T0064,04,1,48,1,02,46T,805144,842044,0,,,,3,.,Y,,144,101,0,,93,0606,M,,,1.0,X ORCHITIS,Targ,,2009,2005
05IN02894,2004450065,T0065,45,T0065,04,2,48,1,02,46T,805144,842044,0,,,,6,.,2,,120,0,0,,11,0825,M,,,1.0,,Targ,,,2005
05IN02895,2004450068,T0068,45,T0068,04,1,ID,1,02,41T,922100,840644,I,,MSU,,2,109,Y,,187,216,0,,92,0922,I,,,1.0,,Ida,,5805,2005
05IN02896,2004450070,T0070,45,T0070,04,2,48,1,02,45T,890744,710444,0,,,,1,.,2,,128,143,1,,,,M,63,2,1.0,,Targ,,,2005
05IN02897,2004450072,T0072,45,T0072,04,2,48,1,02,63,904144,919844,7,,,,1,SPG,5,,134,173,1,,,,S,65,2,1.0,,Spg,,,2005
05IN02898,2004450074,T0074,45,T0074,04,2,48,1,02,44T,896444,808744,0,,,,1,.,5,,124,155,1,,,,M,66,2,1.0,4TEATS,Targ,,,2005
05IN02899,2004450076,T0076,45,T0076,04,1,ID,1,02,41T,922100,832444,I,,MSU,,2,108,Y,,191,220,0,,92,0922,I,,,1.0,-INDX  OK,Ida,,5792,2005
05IN02900,2004450078,T0078,45,T0078,04,2,48,1,02,46T,805144,690444,0,,,,1,.,5,,135,155,1,,,,M,67,2,1.0,,Targ,,,2005
05IN02901,2004450080,T0080,45,T0080,04,2,ID,1,02,43T,829644,831244,I,,KK,,2, 37,5,,168,202,1,,92,0922,I,,,1.0,"NICE, SCOURS",Ida,,6090,2005
05IN02902,2004450081,T0081,45,T0081,04,2,ID,1,02,43T,829644,879944,I,,KK,,2, 37,5,,147,175,1,,92,0922,I,,,1.0,ENTROPION,Ida,,6091,2005
05IN02903,2004450083,T0083,45,T0083,04,2,ID,1,02,43T,829644,833044,I,,KK,,1,.,1,,130,151,2,,,,I,53,2,1.0,,Ida,,,2005
05IN02904,2004450092,T0092,45,T0092,04,2,48,1,02,61,885544,902044,7,,,,1,SPG,5,,126,164,1,,,,S,62,2,1.0,,Spg,,,2005
05IN02905,2004450093,T0093,45,T0093,04,1,ID,1,02,43T,829644,884544,I,,KK,,2,102,Y,,210,229,0,,92,0922,I,,,1.0,NICE LAMB,Ida,,5804,2005
05IN02906,2004450095,T0095,45,T0095,04,2,ID,1,02,42T,907344,771944,I,,L41,,1,.,5,,131,173,1,,,,I,63,2,1.0,,Ida,,,2005
05IN02907,2004450096,T0096,45,T0096,04,1,48,1,02,45T,890744,602244,0,,,,3,.,Y,,178,188,0,,93,0815,M,,,1.0,X EPI L.TSTS,Targ,,2053,2005
05IN02908,2004450098,T0098,45,T0098,04,2,ID,1,02,41T,922100,592844,I,,MSU,,1,.,1,,193,213,1,,,,I,52,2,1.0,"SCOURS, PNEU.",Ida,,,2005
05IN02909,2004450100,T0100,45,T0100,04,1,ID,1,02,42T,907344,814444,I,,L41,,6,.,,,0,110,0,,86,0301,I,,,1.0,CR.FR.LEGS,Ida,,,2005
05IN02910,2004450101,T0101,45,T0101,04,2,ID,1,02,41T,922100,768544,I,,MSU,,1,.,1,,194,190,2,,,,I,51,2,1.0,NICE LAMB,Ida,,,2005
05IN02911,2004450105,T0105,45,T0105,04,1,ID,1,02,43T,829644,897044,I,,KK,,2,106,Y,,214,241,0,,92,0922,I,,,1.0,,Ida,,5797,2005
05IN02912,2004450106,T0106,45,T0106,04,2,ID,1,02,41T,922100,645544,I,,MSU,,1,.,2,,151,167,2,,,,I,52,2,1.0,SCOURS,Ida,,,2005
05IN02913,2004450107,T0107,45,T0107,04,2,ID,1,02,e.4,919344,955744,I,,L41,,1,.,5,,139,142,1,,,,I,65,2,1.0,NICE LAMB,Ida,,,2005
05IN02914,2004450108,T0108,45,T0108,04,2,48,1,02,44T,896444,680144,0,,,,1,.,1,,145,150,2,,,,M,64,2,1.0,,Targ,,,2005
05IN02915,2004450111,T0111,45,T0111,04,1,48,1,02,62,550544,905544,7,,,,3,SPG,Y,,178,190,0,,93,0815,S,,,1.0,"-INDX, PNEU.",Spg,,2043,2005
05IN02916,2004450121,T0121,45,T0121,04,1,ID,1,02,43T,829644,896044,I,,KK,,1,.,Y,,190,216,0,,,,I,,,1.0,,Ida,,,2005
05IN02917,2004450122,T0122,45,T0122,04,2,ID,1,02,43T,829644,896044,I,,KK,,2, 39,5,,123,155,1,,92,0922,I,,,1.0,,Ida,,6097,2005
05IN02918,2004450123,T0123,45,T0123,04,2,48,1,02,62,550544,907644,7,,,,1,SPG,5,,153,173,1,,,,S,66,2,1.0,PNEU.,Spg,,,2005
05IN02919,2004450132,T0132,45,T0132,04,2,48,1,02,46T,805144,741544,0,,,,1,.,5,,106,127,1,,,,M,61,2,1.0,,Targ,,,2005
05IN02920,2004450134,T0134,45,T0134,04,2,48,1,02,62,550544,910844,7,,,,1,SPG,S,,135,149,2,,,,S,62,2,1.0,,Spg,,,2005
05IN02921,2004450135,T0135,45,T0135,04,2,ID,1,02,41T,922100,651044,I,,MSU,,2, 38,5,,160,187,1,,92,0922,I,,,1.0,"SCOURS, PNEU.",Ida,,6094,2005
05IN02922,2004450137,T0137,45,T0137,04,2,ID,1,02,42T,907344,831344,I,,L41,,2, 38,5,,150,188,1,,92,0922,I,,,1.0,HAIRY check,Ida,,6093,2005
05IN02923,2004450145,T0145,45,T0145,04,2,48,1,02,45T,890744,679344,0,,,,1,.,1,,130,155,2,,,,M,63,2,1.0,4TEATS,Targ,,,2005
05IN02924,2004450147,T0147,45,T0147,04,2,48,1,02,46T,805144,678544,0,,,,1,.,1,,117,153,2,,,,M,65,2,1.0,,Targ,,,2005
05IN02925,2004450148,T0148,45,T0148,04,2,ID,1,02,43T,829644,893344,I,,KK,,3,.,2,,173,147,12,,93,1021,I,,,1.0,12 BAG X,Ida,,5549,2005
05IN02926,2004450151,T0151,45,T0151,04,1,ID,1,02,42T,907344,710244,I,,L41,,3,.,Y,,176,201,0,,93,0815,I,,,1.0,SCUR X,Ida,,2064,2005
05IN02927,2004450152,T0152,45,T0152,04,1,ID,1,02,42T,907344,710244,I,,L41,,1,.,Y,,183,211,0,,,,I,,,1.0,,Ida,,,2005
05IN02928,2004450155,T0155,45,T0155,04,2,ID,1,02,43T,829644,831444,I,,KK,,1,.,5,,151,180,1,,,,I,64,2,1.0,,Ida,,,2005
05IN02929,2004450156,T0156,45,T0156,04,2,ID,1,02,43T,829644,831444,I,,KK,,1,.,1,,177,188,2,,,,I,53,2,1.0,,Ida,,,2005
05IN02930,2004450165,T0165,45,T0165,04,2,ID,1,02,43T,829644,625744,I,,KK,,6,.,*,,0,0,0,,28,0411,I,,,1.0,UTE.TORN DEAD,Ida,,,2005
05IN02931,2004450174,T0174,45,T0174,04,1,ID,1,02,41T,922100,871244,I,,MSU,,1,.,Y,,220,253,0,,,,I,,,1.0,BIG,Ida,,,2005
05IN02932,2004450175,T0175,45,T0175,04,1,ID,1,02,43T,829644,832844,I,,KK,,2,107,Y,,193,217,0,,92,0922,I,,,1.0,PNEU.,Ida,,5800,2005
05IN02933,2004450176,T0176,45,T0176,04,2,ID,1,02,43T,829644,832844,I,,KK,,1,.,5,,171,206,1,,,,I,53,2,1.0,HAIRY check,Ida,,,2005
05IN02934,2004450178,T0178,45,T0178,04,2,48,1,02,61,885544,937644,7,,,,1,SPG,5,,161,188,1,,,,S,64,2,1.0,,Spg,,,2005
05IN02935,2004450181,T0181,45,T0181,04,2,ID,1,02,41T,922100,585344,I,,MSU,,1,.,1,,141,168,1,,,,I,66,2,1.0,,Ida,,,2005
05IN02936,2004450182,T0182,45,T0182,04,2,ID,1,02,41T,922100,832044,I,,MSU,,1,.,5,,146,183,1,,,,I,67,2,1.0,,Ida,,,2005
05IN02937,2004450186,T0186,45,T0186,04,2,ID,1,02,41T,922100,742644,I,,MSU,,2, 39,5,,147,192,1,,92,0922,I,,,1.0,,Ida,,6095,2005
05IN02938,2004450191,T0191,45,T0191,04,2,48,1,02,44T,896444,668644,0,,,,1,.,1,,139,149,2,,,,M,66,2,1.0,ENTROPION,Targ,,,2005
05IN02939,2004450192,T0192,45,T0192,04,1,ID,1,02,42T,907344,723144,I,,L41,,1,.,Y,,225,248,0,,,,I,,,1.0,PNEU.,Ida,,,2005
05IN02940,2004450193,T0193,45,T0193,04,2,ID,1,02,43T,829644,708044,I,,KK,,1,.,2,,146,167,1,,,,I,61,2,1.0,ENTROPION,Ida,,,2005
05IN02941,2004450194,T0194,45,T0194,04,2,ID,1,02,43T,829644,708044,I,,KK,,1,.,5,,159,184,1,,,,I,62,2,1.0,4TEATS,Ida,,,2005
05IN02942,2004450195,T0195,45,T0195,04,2,48,1,02,61,885544,918744,7,,,,1,SPG,5,,128,155,1,,,,S,62,2,1.0,,Spg,,,2005
05IN02943,2004450196,T0196,45,T0196,04,2,48,1,02,61,885544,918744,7,,,,1,SPG,S,,153,168,1,,,,S,64,2,1.0,,Spg,,,2005
05IN02944,2004450198,T0198,45,T0198,04,1,ID,1,02,42T,907344,770544,I,,L41,,3,.,Y,,176,214,0,,93,0815,I,,,1.0,SCUR X,Ida,,2066,2005
05IN02945,2004450199,T0199,45,T0199,04,2,48,1,02,e.4,919344,954044,0,,,,1,.,5,,152,187,1,,,,M,67,2,1.0,NICE LAMB,Targ,,,2005
05IN02946,2004450202,T0202,45,T0202,04,2,48,1,02,44T,896444,672644,0,,,,1,.,2,,128,153,2,,,,M,66,2,1.0,NICE LAMB,Targ,,,2005
05IN02947,2004450204,T0204,45,T0204,04,2,48,1,02,62,550544,929144,7,,,,1,SPG,5,,127,167,1,,,,S,63,2,1.0,,Spg,,,2005
05IN02948,2004450205,T0205,45,T0205,04,2,48,1,02,62,550544,929144,7,,,,1,SPG,S,,138,142,2,,,,S,66,2,1.0,,Spg,,,2005
05IN02949,2004450208,T0208,45,T0208,04,2,ID,1,02,41T,922100,706944,I,,MSU,,1,.,2,,179,196,2,,,,I,52,2,1.0,"ENTR,WRINKLES",Ida,,,2005
05IN02950,2004450212,T0212,45,T0212,04,1,ID,1,02,43T,829644,854744,I,,KK,,3,.,Y,,176,203,0,,93,0815,I,,,1.0,NECK FOLDS*,Ida,,2048,2005
05IN02951,2004450214,T0214,45,T0214,04,2,48,1,02,e.4,919344,972344,0,,,,1,.,1,,154,166,2,,,,M,61,2,1.0,,Targ,,,2005
05IN02952,2004450219,T0219,45,T0219,04,2,ID,1,02,e.4,919344,963844,I,,L41,,1,.,5,,149,168,1,,,,I,63,2,1.0,,Ida,,,2005
05IN02953,2004449787,T9787,44,T9787,04,1,ID,1,02,43T,829644,620744,I,,KK,,7,.,Y,,210,230,0,,97,1014,I,,,1.0,"GIMP,Msg?July",Ida,,,2005
05IN02954,2004449788,T9788,44,T9788,04,1,ID,1,02,43T,829644,620744,I,,KK,,2,104,Y,,178,201,0,,92,0922,I,,,1.0,,Ida,,5801,2005
05IN02955,2004449796,T9796,44,T9796,04,1,48,1,02,45T,890744,825444,0,,,,2,111,Y,,183,198,0,,92,0922,M,,,1.0,,Targ,,5803,2005
05IN02956,2004449798,T9798,44,T9798,04,1,48,1,02,45T,890744,585844,0,,,,1,.,Y,,189,208,0,,,,M,,,1.0,,Targ,,,2005
05IN02957,2004449806,T9806,44,T9806,04,2,48,1,02,61,885544,922444,7,,,,1,SPG,1,,139,159,2,,,,S,64,2,1.0,PNEU.,Spg,,,2005
05IN02958,2004449807,T9807,44,T9807,04,2,48,1,02,61,885544,922444,7,,,,1,SPG,S,,137,139,2,,,,S,66,2,1.0,,Spg,,,2005
05IN02959,2004449810,T9810,44,T9810,04,2,48,1,02,44T,896444,758244,0,,,,1,.,5,,150,186,1,,,,M,62,2,1.0,C.FR.TENDONS,Targ,,,2005
05IN02960,2004449812,T9812,44,T9812,04,2,48,1,02,44T,896444,635144,0,,,,1,.,1,,127,140,2,,,,M,64,2,1.0,,Targ,,,2005
05IN02961,2004449814,T9814,44,T9814,04,2,ID,1,02,42T,907344,706444,I,,L41,,2, 39,5,,145,177,1,,92,0922,I,,,1.0,,Ida,,6096,2005
05IN02962,2004449819,T9819,44,T9819,04,2,ID,1,02,42T,907344,768644,I,,L41,,1,.,2,,175,174,2,,,,I,53,2,1.0,,Ida,,,2005
05IN02963,2004449821,T9821,44,T9821,04,2,48,1,02,46T,805144,659844,0,,,,1,.,2,,128,153,1,,,,M,61,2,1.0,,Targ,,,2005
05IN02964,2004449823,T9823,44,T9823,04,2,ID,1,02,41T,922100,893944,I,,MSU,,1,.,2,,171,178,2,,,,I,51,2,1.0,,Ida,,,2005
05IN02965,2004449825,T9825,44,T9825,04,2,ID,1,02,41T,922100,702544,I,,MSU,,1,.,1,,145,170,2,,,,I,52,2,1.0,,Ida,,,2005
05IN02966,2004449826,T9826,44,T9826,04,2,ID,1,02,41T,922100,702544,I,,MSU,,1,.,1,,146,155,2,,,,I,51,2,1.0,HAIRY ok,Ida,,,2005
05IN02967,2004449836,T9836,44,T9836,04,2,48,1,02,61,885544,933144,7,,,,1,SPG,5,,170,195,1,,,,S,66,2,1.0,NICE LAMB,Spg,,,2005
05IN02968,2004449838,T9838,44,T9838,04,2,48,1,02,46T,805144,664044,0,,,,6,.,1,,140,0,0,,10,0821,M,,,1.0,,Targ,,,2005
05IN02969,2004449841,T9841,44,T9841,04,1,ID,1,02,42T,907344,925944,I,,L41,,2,110,Y,,176,203,0,,92,0922,I,,,1.0,,Ida,,5796,2005
05IN02970,2004449842,T9842,44,T9842,04,2,48,1,02,44T,896444,697844,0,,,,1,.,1,,132,146,2,,,,M,66,2,1.0,4TEATS,Targ,,,2005
05IN02971,2004449843,T9843,44,T9843,04,2,ID,1,02,43T,829644,882744,I,,KK,,1,.,5,,145,184,1,,,,I,64,2,1.0,,Ida,,,2005
05IN02972,2004449850,T9850,44,T9850,04,2,ID,1,02,42T,907344,881544,I,,L41,,1,.,1,,153,168,2,,,,I,53,2,1.0,,Ida,,,2005
05IN02973,2004449854,T9854,44,T9854,04,1,ID,1,02,41T,922100,647944,I,,MSU,,3,.,Y,,193,217,0,,93,0815,I,,,1.0,X,Ida,,2059,2005
05IN02974,2004449855,T9855,44,T9855,04,2,ID,1,02,41T,922100,647944,I,,MSU,,1,.,5,,145,186,1,,,,I,64,2,1.0,,Ida,,,2005
05IN02975,2004449856,T9856,44,T9856,04,1,ID,1,02,41T,922100,776144,I,,MSU,,1,.,Y,,204,224,0,,,,I,,,1.0,,Ida,,,2005
05IN02976,2004449857,T9857,44,T9857,04,2,ID,1,02,41T,922100,776144,I,,MSU,,1,.,1,,153,176,4,,,,I,52,2,1.0,,Ida,,,2005
05IN02977,2004449858,T9858,44,T9858,04,2,48,1,02,61,885544,892144,7,,,,1,SPG,S,,134,139,2,,,,S,62,2,1.0,HAIRY,Spg,,,2005
05IN02978,2004449860,T9860,44,T9860,04,2,48,1,02,46T,805144,732144,0,,,,1,.,2,,135,156,2,,,,M,63,2,1.0,SICK PEN,Targ,,,2005
05IN02979,2004449861,T9861,44,T9861,04,2,48,1,02,46T,805144,732144,0,,,,1,.,5,,138,159,1,,04,1214,M,61,2,1.0,NICE LAMB,Targ,,,2005
05IN02980,2004449865,T9865,44,T9865,04,2,ID,1,02,e.4,919344,967544,I,,L41,,6,.,2,,120,0,0,,11,0825,I,,,1.0,,Ida,,,2005
05IN02981,2004449867,T9867,44,T9867,04,2,48,1,02,61,885544,904844,7,,,,1,SPG,5,,136,170,1,,,,S,67,2,1.0,,Spg,,,2005
05IN02982,2004449868,T9868,44,T9868,04,2,48,1,02,44T,896444,599844,0,,,,1,.,5,,129,167,1,,,,M,64,2,1.0,NICE LAMB,Targ,,,2005
05IN02983,2004449869,T9869,44,T9869,04,2,48,1,02,45T,890744,763744,0,,,,1,.,5,,119,165,1,,,,M,63,2,1.0,,Targ,,,2005
05IN02984,2004449871,T9871,44,T9871,04,2,48,1,02,62,550544,915644,7,,,,1,SPG,S,,151,164,2,,,,S,65,2,1.0,NICE LAMB,Spg,,,2005
05IN02985,2004449874,T9874,44,T9874,04,2,48,1,02,61,885544,912644,7,,,,1,SPG,5,,140,171,1,,,,S,67,2,1.0,,Spg,,,2005
05IN02986,2004449876,T9876,44,T9876,04,2,48,1,02,61,885544,911644,7,,,,1,SPG,5,,145,180,1,,,,S,62,2,1.0,,Spg,,,2005
05IN02987,2004449878,T9878,44,T9878,04,2,ID,1,02,43T,829644,918544,I,,KK,,1,.,1,,136,158,2,,,,I,66,2,1.0,,Ida,,,2005
05IN02988,2004449879,T9879,44,T9879,04,2,48,1,02,63,904144,931744,7,,,,1,SPG,S,,147,151,2,,,,S,61,2,1.0,4TEATS,Spg,,,2005
05IN02989,2004449880,T9880,44,T9880,04,2,48,1,02,46T,805144,720144,0,,,,1,.,2,,141,160,1,,,,M,63,2,1.0,,Targ,,,2005
05IN02990,2004449881,T9881,44,T9881,04,1,48,1,02,46T,805144,720144,0,,,,1,.,Y,,185,205,0,,,,M,,,1.0,NICE LAMB,Targ,,,2005
05IN02991,2004449883,T9883,44,T9883,04,2,48,1,02,45T,890744,740444,0,,,,1,.,1,,148,176,1,,,,M,65,2,1.0,4TEATS,Targ,,,2005
05IN02992,2004449885,T9885,44,T9885,04,2,48,1,02,45T,890744,724244,0,,,,B,.,1,,112,139,2,,93,0916,M,,,1.0,POLYPAY Bio,Targ,,5592,2005
05IN02993,2004449886,T9886,44,T9886,04,2,48,1,02,45T,890744,724244,0,,,,1,.,1,,137,148,1,,,,M,67,2,1.0,4TEATS,Targ,,,2005
05IN02994,2004449888,T9888,44,T9888,04,2,48,1,02,44T,896444,732344,0,,,,1,.,1,,144,159,2,,,,M,66,2,1.0,,Targ,,,2005
