UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
19BR01356,Z6225,1.0,,50BLK,29,1,0,160,H,158,1008,W,1,,10,166,1106,178,0108
19BR01357,Z6237,1.0,,VetsFixTailSx,30,1,,151,1,147,1008,W,1,,80,162,1106,169,0108
19BR01358,Z6240,1.0,,LHFootAbscess,BL,1,0,139,D,143,1008,0,6,01,BL,,,,
19BR01359,Z6243,1.0,,.,29,1,,180,D,183,1008,W,1,,00,185,1106,188,0108
19BR01360,Z6249,1.0,,.,30,1,0,142,H,151,1010,W,1,,00,156,1106,156,0108
19BR01361,Z6281,1.0,,.,56,2,0,122,2,125,1008,W,1,,08,136,1113,138,0108
19BR01362,Z6289,1.0,,Thin Pen 2019,11,1,,135,H,136,1008,W,1,,SC,145,1106,142,0108
19BR01363,Z6317,1.0,,CU,29,1,0,142,H,136,1010,W,1,,00,153,1106,165,0108
19BR01364,Z6318,1.0,,CU,30,1,0,175,H,168,1008,W,1,,00,184,1106,189,0108
19BR01365,Z6322,1.0,,60BLK,11,1,,169,D,171,1008,W,1,,SC,173,1106,169,0108
19BR01366,Z6335,1.0,,CU,29,1,0,162,H,160,1008,W,1,,00,171,1106,178,0108
19BR01367,Z6351,1.0,,.,30,1,0,162,2,165,1008,W,1,,10,166,1106,174,0108
19BR01368,R9632,6.0,,.,44,2,,212,2,198,1008,W,7,,07,204,1113,217,0108
