UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,UREA,WORK,AISIRE
95BR02245,T4273,1.0,41,4TEATS,414,2,2,133,3.0,o,W,
95BR02246,T4274,1.0,42,,802,2,2,172,0.0,R,W,
95BR02247,T4275,1.0,41,,411,2,2,143,4.0,o,W,
95BR02248,T4279,1.0,ch,4TEATS,-2-,2,2,141,0.0,o,W,S1878
95BR02249,T2110,4.0,41,,414,2,2,177,4.0,U,W,
95BR02250,T2109,4.0,48,ODD BAG FAT,-0-,2,2,171,0.0,o,W,S0423
95BR02251,T2144,4.0,48,SICK1125DEAD?,-0-,2,2,178,0.0,o,W,S1908
95BR02252,T2014,4.0,41,,411,2,2,162,4.0,U,W,
95BR02253,T2016,4.0,41,LSIDE MEATY,412,2,2,171,3.5,U,W,
95BR02254,T2001,4.0,48,FAT,-0-,2,2,173,0.0,o,W,S1497
95BR02255,T2042,4.0,41,,413,2,2,186,4.5,U,W,
95BR02256,T2054,4.0,48,,-0-,2,2,156,0.0,o,W,S1878
95BR02257,T2062,4.0,41,,414,2,2,181,4.0,U,W,
95BR02258,T2099,4.0,42,,802,2,2,186,0.0,o,W,
95BR02259,T2071,4.0,48,,-2-,2,2,135,0.0,o,W,S0423
95BR02260,T2305,4.0,42,,842,2,2,165,0.0,o,W,
95BR02261,T2338,4.0,42,LTS,862,2,2,164,0.0,o,W,
95BR02262,T2341,4.0,42,,872,2,2,180,0.0,o,W,
95BR02263,T2353,4.0,41,,412,2,2,209,4.5,U,W,
95BR02264,T2366,4.0,42,,882,2,2,156,0.0,o,W,
95BR02265,T2369,4.0,41,,413,2,2,174,4.0,o,W,
95BR02266,T2367,4.0,42,CLONE RECIP,892,2,2,144,0.0,o,W,
95BR02267,T2323,4.0,42,,852,2,2,183,0.0,o,W,
95BR02268,T2383,4.0,48,ABS.NECK-95,-0-,2,2,189,0.0,o,W,S1390
95BR02269,T2391,4.0,41,,414,2,2,201,4.0,o,W,
95BR02270,T2444,4.0,42,,902,2,2,130,0.0,o,W,
95BR02271,T2492,4.0,42,,802,2,2,165,0.0,o,W,
95BR02272,T2478,4.0,42,,912,2,2,168,0.0,o,W,
95BR02273,T2546,3.0,41,SW BAG,411,2,2,170,3.0,o,W,
95BR02274,T2558,3.0,42,,812,2,2,150,0.0,o,W,
95BR02275,T2564,3.0,41,,412,2,2,159,4.0,U,W,
95BR02276,T2568,3.0,42,,832,2,2,163,0.0,o,W,
95BR02277,T2567,3.0,42,FLTS,822,2,2,155,0.0,o,W,
95BR02278,T2591,3.0,41,,413,2,2,195,5.0,o,W,
95BR02279,T2593,3.0,41,,414,2,2,180,4.0,U,W,
95BR02280,T2595,3.0,42,DYSTOCIA 94,882,2,2,160,0.0,o,W,
95BR02281,T2573,3.0,42,,842,2,2,151,0.0,o,W,
95BR02282,T2574,3.0,42,,852,2,2,155,0.0,o,W,
95BR02283,T2618,3.0,41,ENTR,414,2,2,176,3.5,o,W,
95BR02284,T2603,3.0,41,,412,2,2,187,4.0,U,W,
95BR02285,T2604,3.0,41,SM BAG,413,2,2,189,4.0,o,W,
95BR02286,T2602,3.0,41,TRY 3-95,411,2,2,184,4.0,o,W,
95BR02287,T2609,3.0,41,,411,2,2,172,4.0,U,W,
95BR02288,T2641,3.0,42,TINY BAG,882,2,2,150,0.0,o,W,
95BR02289,T2647,3.0,41,,413,2,2,167,3.0,U,W,
95BR02290,T2656,3.0,41,,412,2,2,138,2.5,o,W,
95BR02291,T2629,3.0,42,,872,2,2,179,0.0,o,W,
95BR02292,T2680,3.0,42,,902,2,2,137,0.0,o,W,
95BR02293,T2693,3.0,41,,411,2,2,137,2.5,o,W,
95BR02294,T2699,3.0,42,TINY BAG,912,2,2,179,0.0,o,W,
95BR02295,T2676,3.0,42,SM BAG,892,2,2,158,0.0,o,W,
95BR02296,T2677,3.0,41,,414,2,2,188,4.0,U,W,
95BR02297,T2218,4.0,41,,413,2,2,188,3.5,U,W,
95BR02298,T2200,4.0,41,,411,2,2,187,4.5,U,W,
95BR02299,T2206,4.0,42,,812,2,2,169,0.0,o,W,
95BR02300,T2209,4.0,42,,822,2,2,197,0.0,o,W,
95BR02301,T2250,4.0,41,,411,2,2,185,4.5,U,W,
95BR02302,T2258,4.0,42,,832,2,2,154,0.0,o,W,
95BR02303,T2289,4.0,41,,412,2,2,174,4.0,U,W,
95BR02304,T2852,3.0,41,,412,2,2,125,0.0,U,n,
95BR02305,T2821,3.0,41,,414,2,2,179,4.0,U,W,
95BR02306,T2824,3.0,41,,411,2,2,169,4.0,o,W,
95BR02307,T2875,3.0,41,BRN EARTIP,413,2,2,185,5.0,o,W,
95BR02308,T2876,3.0,41,NICE EWE,411,2,2,175,3.5,U,W,
95BR02309,T2919,3.0,42,,862,2,2,159,0.0,o,W,
95BR02310,T2932,3.0,42,,872,2,2,151,0.0,o,W,
95BR02311,T2947,3.0,41,FAT,413,2,2,185,4.0,U,W,
95BR02312,T2928,3.0,41,,412,2,2,138,3.0,o,W,
95BR02313,T2999,3.0,42,THIN95,812,2,2,151,0.0,o,W,
95BR02314,T2702,3.0,42,,802,2,2,162,0.0,o,W,
95BR02315,T2708,3.0,41,THICK MILK,412,2,2,173,4.5,U,W,
95BR02316,T2731,3.0,42,,812,2,2,133,0.0,o,W,
95BR02317,T2740,3.0,42,,822,2,2,160,0.0,o,W,
95BR02318,T2757,3.0,41,,413,2,2,175,4.0,o,W,
95BR02319,T2762,3.0,42,,832,2,2,145,0.0,o,W,
95BR02320,T2783,3.0,42,,852,2,2,177,0.0,o,W,
95BR02321,T2775,3.0,42,,842,2,2,178,0.0,o,W,
95BR02322,T9480,7.0,48,LAST LAMB '95,-2-,2,2,202,0.0,o,W,S1390
95BR02323,T9565,7.0,48,,-0-,2,2,205,0.0,o,W,S1497
95BR02324,T9584,7.0,48,,-2-,2,2,185,0.0,o,W,S1541
95BR02325,T9672,7.0,48,POSTPARTSTRES,-2-,2,2,147,0.0,o,W,S0423
95BR02326,T9867,7.0,41,,411,2,2,159,3.0,o,W,
95BR02327,T9702,7.0,41,DYSTOCIA 95,413,2,2,190,3.0,o,W,
95BR02328,T9777,7.0,41,,414,2,2,188,3.0,o,W,
95BR02329,X4430,8.0,00,"BLACK,R.P.",971,1,1,150,0.0,o,W,
95BR02330,X8284,6.0,97,super record!,972,1,0,219,0.0,o,W,
95BR02331,X9744,5.0,97,,971,1,0,225,0.0,o,W,
95BR02332,X9742,5.0,97,BIGTAG95,972,1,0,221,0.0,o,W,
95BR02333,X9752,5.0,97,THIN95,971,1,0,192,0.0,o,W,
95BR02334,X9773,5.0,97,,972,1,0,220,0.0,o,W,
95BR02335,Y8842,9.5,00,BLACK MIDLUMP,972,1,1,165,0.0,o,W,
95BR02336,Z1300,3.0,97,R.JAW CUT 94,971,1,0,204,0.0,o,W,
95BR02337,Z1335,3.0,97,,971,1,0,190,0.0,o,W,
95BR02338,Z1356,3.0,97,,971,1,0,202,0.0,o,W,
95BR02339,Z1369,3.0,97,FIBERBAG95,971,1,0,207,0.0,o,W,
95BR02340,Z1324,3.0,97,ENTR,972,1,0,204,0.0,o,W,
95BR02341,Z1381,3.0,97,,972,1,0,167,0.0,o,W,
95BR02342,Z1383,3.0,97,ENTR,971,1,0,199,0.0,o,W,
95BR02343,Z1439,3.0,97,,,,0,273,0.0,R,W,
95BR02344,Z1444,3.0,97,ENTR,,,0,263,0.0,R,W,
95BR02345,Z1465,3.0,97,,,,0,248,0.0,R,W,
95BR02346,Z1466,3.0,97,THICKMILK95,971,1,0,195,0.0,o,W,
95BR02347,Z1486,3.0,97,ENTR,,,0,263,0.0,R,W,
95BR02348,Z1497,3.0,97,,,,0,234,0.0,R,W,
95BR02349,Z1519,3.0,97,ENTR,,,0,252,0.0,R,W,
95BR02350,Z1520,3.0,97,LOW SP COUNT,,,0,267,0.0,R,W,
95BR02351,Z1583,3.0,97,,,,0,258,0.0,R,W,
95BR02352,Z1584,3.0,97,ENTR,972,1,0,197,0.0,o,W,
95BR02353,Z1593,3.0,97,BIGTAG95,971,1,0,202,0.0,o,W,
95BR02354,Z1594,3.0,97,,971,1,0,206,0.0,o,W,
95BR02355,Z1599,3.0,97,,972,1,0,194,0.0,o,W,
95BR02356,Z1572,3.0,97,++MOTHERLY,971,1,0,202,0.0,o,W,
95BR02357,Z1696,3.0,97,,,,0,243,0.0,R,W,
95BR02358,Z1291,3.0,97,,971,1,0,191,0.0,o,W,
95BR02359,Z1984,3.0,97,,,,0,259,0.0,R,W,
95BR02360,Z0115,5.0,97,,972,1,0,185,0.0,o,W,
95BR02361,Z0169,5.0,97,,971,1,0,185,0.0,o,W,
95BR02362,Z0468,4.0,97,STUD! X CLA,X,,0,286,0.0,R,W,
95BR02363,Z0514,4.0,97,,971,1,0,182,0.0,o,W,
95BR02364,Z0506,4.0,97,DYSTOCIA 94,972,1,0,211,0.0,o,W,
95BR02365,Z0576,4.0,97,,972,1,0,218,0.0,o,W,
95BR02366,Z0683,4.0,97,,971,1,0,181,0.0,o,W,
95BR02367,Z0850,4.0,97,THICK MILK95,972,1,0,220,0.0,o,W,
95BR02368,Z0733,4.0,97,,971,1,0,195,0.0,o,W,
95BR02369,Z2310,2.0,97,,,,0,224,0.0,R,W,
95BR02370,Z2300,2.0,97,ENTR,972,1,0,200,0.0,o,W,
95BR02371,Z2307,2.0,97,,972,1,0,216,0.0,o,W,
95BR02372,Z2345,2.0,97,,,,0,227,0.0,R,W,
95BR02373,Z2365,2.0,97,,971,1,0,172,0.0,o,W,
95BR02374,Z2366,2.0,97,DYSTOCIA 94,971,1,0,172,0.0,o,W,
95BR02375,Z2368,2.0,97,,972,1,0,182,0.0,o,W,
95BR02376,Z2380,2.0,97,,,,0,238,0.0,R,W,
95BR02377,Z2389,2.0,97,,,,0,192,0.0,R,W,
95BR02378,Z2396,2.0,97,,972,1,0,182,0.0,o,W,
95BR02379,Z2397,2.0,97,,972,1,0,186,0.0,o,W,
95BR02380,Z2378,2.0,97,"XLAME-LF,RCVR",X,,0,225,0.0,R,W,
95BR02381,Z2379,2.0,97,GOOD MOM,972,1,0,179,0.0,o,W,
95BR02382,Z2418,2.0,97,ENTR,,,0,246,0.0,R,W,
95BR02383,Z2419,2.0,97,,972,1,0,192,0.0,o,W,
95BR02384,Z2406,2.0,97,,,,0,218,0.0,R,W,
95BR02385,Z2435,2.0,97,,,,0,212,0.0,R,W,
95BR02386,Z2437,2.0,97,,972,1,0,175,0.0,o,W,
95BR02387,Z2456,2.0,97,ABS @ POLL,,,0,226,0.0,R,W,
95BR02388,Z2461,2.0,97,,971,1,0,198,0.0,o,W,
95BR02389,Z2428,2.0,97,,,,0,222,0.0,R,W,
95BR02390,Z2474,2.0,97,,972,1,0,221,0.0,o,W,
95BR02391,Z2622,2.0,97,,972,1,0,185,0.0,o,W,
95BR02392,Z2299,2.0,97,BIGTAG95,972,1,0,214,0.0,o,W,
95BR02393,Z2275,2.0,97,ENTR,,,0,228,0.0,R,W,
95BR02394,Z2856,1.0,97,,971,1,0,183,0.0,o,W,
95BR02395,Z2858,1.0,97,,,,0,188,0.0,R,W,
95BR02396,Z2859,1.0,97,,971,1,0,165,0.0,o,W,
95BR02397,Z2857,1.0,97,,972,1,0,216,0.0,R,W,
95BR02398,Z2860,1.0,97,,,,0,183,0.0,R,W,
95BR02399,Z2865,1.0,97,DYSTOCIA 95,971,1,0,190,0.0,o,W,
95BR02400,Z2866,1.0,97,,971,1,0,156,0.0,o,W,
95BR02401,Z2862,1.0,97,,971,1,0,202,0.0,o,W,
95BR02402,Z2880,1.0,97,1TAG,971,1,0,173,0.0,o,W,
95BR02403,Z2882,1.0,97,,,,0,192,0.0,R,W,
95BR02404,Z2889,1.0,97,,972,1,0,204,0.0,o,W,
95BR02405,Z2891,1.0,97,,,,0,180,0.0,R,W,
95BR02406,Z2892,1.0,97,"RCVR,SHEDWOOL",,,0,203,0.0,R,W,
95BR02407,Z2873,1.0,97,,971,1,0,151,0.0,o,W,
95BR02408,Z2872,1.0,97,HI.EWE RECORD,,,0,201,0.0,R,W,
95BR02409,Z2879,1.0,97,,,,0,214,0.0,R,W,
95BR02410,Z2912,1.0,97,4TEATS,971,1,0,155,0.0,o,W,
95BR02411,Z2903,1.0,97,,971,1,0,173,0.0,o,W,
95BR02412,Z2902,1.0,97,HI.EWE RECORD,974,2,0,200,0.0,R,W,
95BR02413,Z2908,1.0,97,,971,1,0,195,0.0,R,W,
95BR02414,Z2936,1.0,97,HI.EWE RECORD,,,0,185,0.0,R,W,
95BR02415,Z2939,1.0,97,NICE,972,1,0,190,0.0,o,W,
95BR02416,Z2940,1.0,97,,972,1,0,175,0.0,o,W,
95BR02417,Z2945,1.0,97,ENTR,972,1,0,198,0.0,o,W,
95BR02418,Z2957,1.0,97,,972,1,0,165,0.0,o,W,
95BR02419,Z2963,1.0,97,3TEATS,971,1,0,148,0.0,o,W,
95BR02420,Z2921,1.0,97,,,,0,199,0.0,R,W,
95BR02421,Z2982,1.0,97,SICK 110394,972,1,0,205,0.0,o,W,
95BR02422,Z2973,1.0,97,SM BAG,971,1,0,159,0.0,o,W,
95BR02423,Z2975,1.0,97,,972,1,0,167,0.0,o,W,
95BR02424,Z2708,2.0,97,,973,2,0,219,0.0,R,W,
95BR02425,   43,4.0,48,,415,2,I,0,0.0,o,W,
95BR02426,   46,3.0,18,BRN.LEGS,45,1,I,0,0.0,o,W,
95BR02427,   49,3.0,48,,415,2,I,0,0.0,o,W,
95BR02428,   53,4.0,18,,45,1,I,0,0.0,o,W,
95BR02429,   58,6.0,18,,45,1,I,0,0.0,o,W,
95BR02430,   71,3.0,18,,45,1,I,0,0.0,o,W,
95BR02431,   74,3.0,18,,45,1,I,0,0.0,o,W,
95BR02432,   72,3.0,00,,45,1,I,0,0.0,o,W,
95BR02433,    8,3.0,18,,45,1,I,0,0.0,o,W,
95BR02434,A1279,1.0,ch,VAG.PROLAPSE,-2-,2,2,115,2.0,o,W,S1878
95BR02435,A1279,1.0,ch,VAG.PROLAPSE,-2-,2,2,115,0.0,o,W,S1878
