UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
24BR00226,K5534,1.0,,2ND,2,1,,168,3.5,D,165,1008,W,1,,06,186,1125,3.5,177,1220,3.5
24BR00227,K5536,1.0,,BR.EARS,3,1,,193,3.5,D,190,1008,W,1,,06,191,1125,4.0,183,1220,4.0
24BR00228,K5538,1.0,,.,2,1,,195,3.5,D,189,1008,W,1,,06,206,1125,4.5,195,1220,4.0
24BR00229,K5540,1.0,,.,1,1,,187,4.0,D,185,1009,W,1,,06,213,1125,4.5,189,1220,4.0
24BR00230,K5542,1.0,,2ND.BACKWARDS,2,1,,188,3.5,D,185,1009,W,1,,06,195,1125,4.5,190,1220,4.0
24BR00231,K5550,1.0,,.,3,1,,152,3.0,2,154,1009,W,1,,06,167,1125,3.0,168,1220,3.5
24BR00232,K5554,1.0,,.,4,1,,182,3.5,D,178,1009,W,1,,06,185,1125,4.0,175,1220,4.0
24BR00233,K5559,1.0,,.,1,1,,196,4.0,1,194,1008,W,1,,06,228,1125,4.5,199,1220,4.0
24BR00234,K5561,1.0,,.,2,1,,199,4.0,D,186,1009,W,1,,06,206,1125,4.5,193,1220,4.0
24BR00235,K5564,1.0,,.,3,1,,186,3.5,D,188,1008,W,1,,06,211,1125,4.0,195,1220,3.5
24BR00236,L2013,6.0,,.,53,2,0,209,4.0,H,199,1008,W,1,,PC,222,1120,4.0,211,1220,4.0
24BR00237,L2030,6.0,,.,56,2,0,185,3.5,H,184,1009,W,1,,PC,201,1120,4.0,202,1220,4.0
24BR00238,L2049,6.0,,.,61,2,,167,2.5,H,175,1008,W,1,,PC,191,1120,3.5,195,1220,3.5
24BR00239,L2063,6.0,,.,55,2,0,167,3.5,H,169,1008,W,1,,PC,194,1120,4.0,189,1220,4.0
24BR00240,L2087,6.0,,.,63,2,0,174,3.0,H,168,1008,W,1,,PC,169,1120,3.0,175,1220,3.0
24BR00241,L2104,6.0,,.,58,2,0,182,3.0,H,175,1008,W,1,,PC,182,1120,3.5,177,1220,3.0
24BR00242,L2106,6.0,,.,54,2,0,209,3.5,H,206,1008,W,1,,PC,235,1120,3.5,226,1220,3.5
24BR00243,L2132,6.0,,.,63,2,,167,4.0,H,155,1009,W,1,,PC,177,1120,4.0,176,1220,3.5
24BR00244,L2137,6.0,,.,58,2,0,176,2.0,H,177,1008,W,1,,PC,197,1120,3.5,200,1220,3.0
24BR00245,L2138,6.0,,.,64,2,0,161,2.5,H,161,1008,W,1,,PC,178,1120,2.5,175,1220,3.5
24BR00246,L2147,6.0,,.,68,2,,163,3.0,H,163,1008,W,1,,PC,189,1120,3.0,190,1220,3.5
24BR00247,L2191,6.0,,.,60,2,,144,2.5,H,151,1008,W,1,,PC,180,1120,3.5,183,1220,3.5
24BR00248,L2203,5.0,,.,56,2,0,165,3.5,H,161,1008,W,1,,PC,172,1120,3.0,165,1220,3.5
24BR00249,L2226,5.0,,.,68,2,0,208,3.5,H,200,1008,W,1,,PC,215,1120,4.0,205,1220,4.0
24BR00250,L2231,5.0,,.,61,2,0,202,3.5,H,199,1008,W,1,,PC,223,1120,4.0,216,1220,4.0
24BR00251,L2240,5.0,,.,52,2,0,183,2.5,H,189,1008,W,1,,PC,209,1120,3.0,216,1220,3.5
24BR00252,L2244,5.0,,LTSBUTOK,58,2,0,160,4.0,H,162,1008,W,1,,PC,176,1120,2.5,172,1220,3.0
24BR00253,L2270,5.0,,.,63,2,0,205,3.5,H,202,1009,W,1,,PC,213,1120,4.0,202,1220,4.0
24BR00254,L2297,5.0,,.,63,2,0,178,2.5,H,183,1008,W,1,,PC,206,1120,2.5,191,1220,3.0
24BR00255,L2302,5.0,,.,62,2,,189,3.0,H,183,1009,W,1,,PC,208,1120,3.5,174,1220,4.0
24BR00256,L2311,5.0,,.,57,2,,193,3.5,H,185,1008,W,1,,PC,193,1120,3.5,193,1220,3.5
24BR00257,L2318,5.0,,.,67,2,0,190,3.5,H,186,1008,W,1,,PC,202,1120,3.5,197,1220,4.0
24BR00258,L2334,5.0,,.,56,2,0,204,3.5,H,202,1008,W,1,,PC,215,1120,3.5,204,1220,3.5
24BR00259,L2338,5.0,,.,62,2,0,186,3.0,H,179,1009,W,1,,PC,190,1120,3.0,190,1220,3.5
24BR00260,L2358,5.0,,.,61,2,,194,3.5,H,180,1008,W,1,,PC,195,1120,4.0,195,1220,4.0
24BR00261,L2369,5.0,,.,64,2,0,199,3.5,H,189,1008,W,1,,PC,204,1120,3.0,204,1220,3.5
24BR00262,L2371,5.0,,.,56,2,0,169,2.5,H,166,1008,W,1,,PC,196,1120,3.0,184,1220,3.0
24BR00263,L2372,5.0,,.,65,2,0,160,2.5,H,162,1008,W,1,,PC,175,1120,3.0,173,1220,3.5
24BR00264,L2384,5.0,,.,60,2,,223,4.0,H,212,1008,W,1,,PC,223,1120,4.0,207,1220,4.0
24BR00265,L2389,5.0,,.,59,2,0,200,2.5,H,199,1008,W,1,,PC,212,1120,3.5,215,1220,4.0
24BR00266,L2412,5.0,,.,68,2,0,245,4.5,D,232,1009,W,1,,PC,245,1120,4.0,234,1220,4.0
24BR00267,L2430,4.0,A,.,67,2,0,168,3.5,H,164,1008,W,1,,PC,187,1120,3.5,184,1220,4.0
24BR00268,L2462,4.0,A,.,53,2,0,165,3.5,H,176,1009,W,1,,PC,196,1120,3.5,187,1220,3.5
24BR00269,L2470,4.0,A,.,56,2,0,163,3.0,H,157,1008,W,1,,PC,187,1120,4.0,179,1220,4.0
24BR00270,L2481,4.0,A,.,60,2,,243,4.0,H,217,1008,W,1,,PC,245,1120,4.0,231,1220,4.0
24BR00271,L2489,4.0,A,.,57,2,0,174,2.5,H,156,1008,W,1,,PC,193,1120,3.5,190,1220,4.0
24BR00272,L2492,4.0,A,.,57,2,0,187,3.5,H,185,1008,W,1,,PC,201,1120,3.0,202,1220,3.5
24BR00273,L2495,4.0,A,.,55,2,0,200,3.0,H,200,1008,W,1,,PC,232,1120,3.5,216,1220,4.0
24BR00274,L2515,4.0,A,.,65,2,,201,3.0,H,197,1009,W,1,,PC,207,1120,3.5,200,1220,4.0
24BR00275,L2541,4.0,,CHOKE.TX,61,2,0,230,4.5,H,216,1008,W,1,,PC,226,1120,4.0,222,1220,4.0
24BR00276,L2551,4.0,,.,57,2,0,175,2.0,H,166,1008,W,1,,PC,191,1120,3.0,183,1220,3.0
24BR00277,L2553,4.0,A,.,59,2,0,172,3.0,H,179,1008,W,1,,PC,198,1120,3.0,205,1220,3.5
24BR00278,L2558,4.0,A,NOT.PUSHING,67,2,,172,3.0,H,172,1009,W,1,,PC,187,1120,3.5,183,1220,4.0
24BR00279,L2565,4.0,A,.,63,2,0,174,2.0,H,174,1008,W,1,,PC,187,1120,2.5,187,1220,3.0
24BR00280,L2566,4.0,A,.,56,2,,176,2.5,H,172,1008,W,1,,PC,199,1120,3.5,187,1220,3.0
24BR00281,L2570,4.0,A,.,63,2,0,165,2.5,H,161,1008,W,1,,PC,174,1120,3.5,175,1220,3.0
24BR00282,L2572,4.0,A,.,63,2,0,179,2.5,H,183,1008,W,1,,PC,188,1120,3.0,189,1220,3.5
24BR00283,L2582,4.0,A,.,68,2,0,157,3.0,H,168,1009,W,1,,PC,185,1120,3.5,180,1220,3.5
24BR00284,L2602,4.0,A,.,56,2,,173,3.0,H,163,1008,W,1,,PC,185,1120,4.0,180,1220,4.0
24BR00285,L2603,4.0,A,.,60,2,0,156,2.5,H,160,1009,W,1,,PC,182,1120,3.0,177,1220,3.5
24BR00286,L2605,4.0,A,.,58,2,0,222,3.5,H,204,1008,W,1,,PC,220,1120,4.0,215,1220,4.0
24BR00287,L2607,4.0,A,.,68,2,0,158,2.5,H,164,1008,W,1,,PC,195,1120,3.5,186,1220,3.0
24BR00288,L2609,4.0,A,.,68,2,,177,3.0,H,172,1008,W,1,,PC,195,1120,4.0,190,1220,4.0
24BR00289,L2620,4.0,A,.,63,2,0,184,3.0,H,176,1008,W,1,,PC,186,1120,3.5,187,1220,4.0
24BR00290,L2621,4.0,A,.,54,2,,187,3.0,H,186,1008,W,1,,PC,215,1120,3.5,189,1220,3.5
24BR00291,L2626,4.0,A,.,54,2,0,143,2.5,H,144,1008,W,1,,PC,165,1120,3.5,161,1220,4.0
24BR00292,L2627,4.0,A,.,66,2,0,200,4.0,H,195,1008,W,1,,PC,217,1120,3.5,209,1220,4.0
24BR00293,L2629,4.0,A,.,54,2,,178,2.5,H,164,1009,W,1,,PC,205,1120,3.0,196,1220,3.5
24BR00294,L2630,4.0,A,.,58,2,,177,2.5,H,174,1009,W,1,,PC,195,1120,3.5,195,1220,3.5
24BR00295,L2635,4.0,A,40BR,53,2,0,223,4.0,D,226,1009,W,1,,PC,241,1120,4.0,230,1220,4.0
24BR00296,L2636,4.0,A,.,64,2,0,185,2.5,H,188,1009,W,1,,PC,188,1120,3.0,199,1220,3.5
24BR00297,L2648,4.0,A,.,57,2,0,186,3.0,H,198,1009,W,1,,PC,215,1120,3.5,202,1220,3.0
24BR00298,L2654,4.0,A,50BL,63,2,0,274,4.5,D,257,1008,W,1,,PC,266,1120,4.5,255,1220,4.0
24BR00299,L2659,4.0,A,.,61,2,0,164,3.5,H,165,1008,W,1,,PC,184,1120,3.5,188,1220,4.0
24BR00300,L2660,4.0,A,.,66,2,0,186,3.0,H,179,1008,W,1,,PC,190,1120,3.5,190,1220,4.0
24BR00301,L2696,4.0,A,.,58,2,0,183,3.0,H,180,1008,W,1,,PC,186,1120,4.0,182,1220,4.0
24BR00302,L2698,4.0,A,.,65,2,0,174,2.5,H,176,1008,W,1,,PC,189,1120,3.0,187,1220,3.5
24BR00303,L2710,4.0,A,SMBAG,56,2,,204,3.5,D,198,1008,W,1,,PC,228,1120,4.0,215,1220,4.0
24BR00304,L2715,4.0,A,.,61,2,0,141,3.0,H,138,1008,W,1,,PC,165,1120,3.0,167,1220,3.5
24BR00305,L2735,4.0,A,?BAG,64,2,0,230,3.0,H,221,1008,W,1,,PC,232,1120,3.0,234,1220,3.0
24BR00306,L2740,4.0,A,.,61,2,0,215,4.0,H,222,1008,W,1,,PC,228,1120,4.0,224,1220,4.0
24BR00307,L2742,4.0,A,.,53,2,0,211,4.0,H,201,1008,W,1,,PC,229,1120,4.0,211,1220,4.0
24BR00308,L2748,4.0,A,.,53,2,0,186,3.0,H,189,1009,W,1,,PC,212,1120,4.0,194,1220,4.0
24BR00309,L2759,3.0,A,.,58,2,,185,2.5,H,177,1008,W,1,,PC,213,1120,3.0,208,1220,3.5
24BR00310,L2764,3.0,,.,55,2,0,177,3.0,H,176,1008,W,1,,PC,186,1120,3.0,179,1220,3.5
24BR00311,L2767,3.0,A,.,57,2,,191,2.0,H,180,1009,W,1,,PC,207,1120,3.5,201,1220,3.5
24BR00312,L2769,3.0,,.,55,2,0,193,4.0,H,186,1008,W,1,,PC,200,1120,4.0,180,1220,4.0
24BR00313,L2777,3.0,A,.,57,2,0,190,3.0,H,189,1008,W,1,,PC,201,1120,3.5,206,1220,3.5
24BR00314,L2779,3.0,,.,63,2,0,185,3.5,H,177,1008,W,1,,PC,212,1120,4.0,205,1220,4.0
24BR00315,L2784,3.0,,.,52,2,0,189,4.0,H,185,1008,W,1,,PC,204,1120,4.0,196,1220,4.0
24BR00316,L2787,3.0,,LS CHUNKS,62,2,0,175,3.0,H,172,1008,W,1,,PC,197,1120,3.5,195,1220,3.5
24BR00317,L2792,3.0,,.,58,2,0,227,3.5,D,212,1008,W,1,,PC,220,1120,3.5,211,1220,4.0
24BR00318,L2800,3.0,,.,67,2,0,185,3.0,H,176,1009,W,1,,PC,195,1120,3.5,189,1220,4.0
24BR00319,L2804,3.0,,.,55,2,0,189,2.5,H,178,1008,W,1,,PC,215,1120,3.5,207,1220,4.0
24BR00320,L2805,3.0,,.,63,2,0,140,2.0,H,141,1008,W,1,,PC,151,1120,3.0,155,1220,3.0
24BR00321,L2807,3.0,,.,57,2,0,174,3.0,H,165,1009,W,1,,PC,186,1120,3.0,187,1220,3.5
24BR00322,L2810,3.0,,.,60,2,0,182,2.5,H,161,1008,W,1,,PC,207,1120,3.5,199,1220,4.0
24BR00323,L2817,3.0,,.,62,2,,187,3.0,H,183,1008,W,1,,PC,201,1120,3.5,189,1220,4.0
24BR00324,L2818,3.0,,.,65,2,,230,4.0,D,221,1008,W,1,,PC,227,1120,4.0,221,1220,4.0
24BR00325,L2819,3.0,A,.,68,2,0,228,3.5,H,221,1008,W,1,,PC,239,1120,3.5,242,1220,4.0
24BR00326,L2822,3.0,A,.,68,2,0,216,3.5,H,213,1009,W,1,,PC,231,1120,4.0,224,1220,4.0
24BR00327,L2823,3.0,A,.,58,2,0,194,3.0,H,189,1009,W,1,,PC,201,1120,3.5,200,1220,3.5
24BR00328,L2831,3.0,,.,56,2,0,165,2.0,H,171,1009,W,1,,PC,193,1120,3.0,184,1220,3.5
24BR00329,L2842,3.0,,.,58,2,,180,3.0,H,175,1008,W,1,,PC,195,1120,3.5,195,1220,4.0
24BR00330,L2845,3.0,,.,54,2,,188,3.0,H,179,1008,W,1,,PC,185,1120,3.5,188,1220,3.5
24BR00331,L2854,3.0,A,LG TEAT RS,60,2,0,182,3.5,H,177,1008,W,1,,PC,196,1120,3.0,202,1220,4.0
24BR00332,L2872,3.0,A,.,59,2,0,197,3.5,H,191,1008,W,1,,PC,208,1120,4.0,204,1220,4.0
24BR00333,L2876,3.0,,.,64,2,0,164,3.5,H,168,1008,W,1,,PC,180,1120,3.5,185,1220,4.0
24BR00334,L2881,3.0,,.,60,2,0,228,4.0,H,201,1009,W,1,,PC,184,1120,3.0,168,1220,3.0
24BR00335,L2883,3.0,,.,55,2,0,215,4.0,D,205,1008,W,1,,PC,215,1120,4.0,209,1220,4.5
24BR00336,L2891,3.0,,.,66,2,0,155,2.5,H,164,1009,W,1,,PC,163,1120,3.0,166,1220,3.0
24BR00337,L2899,3.0,A,.,53,2,,142,3.0,H,129,1008,W,1,,PC,110,1120,2.0,,,
24BR00338,L2915,3.0,,.,67,2,0,215,3.5,H,210,1008,W,1,,PC,215,1120,3.5,200,1220,4.0
24BR00339,L2926,3.0,A,.,54,2,0,178,3.0,H,171,1008,W,1,,PC,195,1120,3.5,191,1220,4.0
24BR00340,L2935,3.0,,.,52,2,0,184,3.5,H,185,1009,W,1,,PC,199,1120,3.5,202,1220,4.0
24BR00341,L2936,3.0,,.,68,2,0,182,3.5,H,176,1008,W,1,,PC,187,1120,4.0,191,1220,4.0
24BR00342,L2937,3.0,,.,64,2,0,164,2.5,H,174,1008,W,1,,PC,179,1120,3.0,186,1220,3.5
24BR00343,L2939,3.0,A,.,56,2,,201,3.0,H,201,1008,W,1,,PC,222,1120,3.5,202,1220,4.0
24BR00344,L2945,3.0,A,.,56,2,0,207,4.0,H,207,1009,W,1,,PC,234,1120,4.0,220,1220,4.0
24BR00345,L2948,3.0,,.,68,2,,205,3.5,H,190,1009,W,1,,PC,204,1120,3.5,207,1220,4.0
24BR00346,L2950,3.0,,.,52,2,,230,4.0,D,221,1009,W,1,,PC,237,1120,4.0,227,1220,4.0
24BR00347,L2960,3.0,,.,60,2,0,190,3.5,H,189,1009,W,1,,PC,204,1120,3.5,196,1220,4.0
24BR00348,L2975,3.0,,.,52,2,0,188,3.0,H,182,1009,W,1,,PC,200,1120,4.0,198,1220,3.5
24BR00349,L2976,3.0,,.,65,2,0,200,3.0,H,193,1009,W,1,,PC,204,1120,3.5,208,1220,3.5
24BR00350,L2980,3.0,,.,65,2,0,187,3.0,H,187,1008,W,1,,PC,193,1120,3.5,193,1220,3.5
24BR00351,L2982,3.0,,.,59,2,0,189,2.5,H,188,1008,W,1,,PC,199,1120,3.5,201,1220,4.0
24BR00352,L2992,3.0,,.,56,2,0,268,4.0,D,260,1008,W,1,,PC,277,1120,4.0,257,1220,4.0
24BR00353,L2995,3.0,,LT,64,2,0,212,3.0,H,188,1008,W,1,,PC,219,1120,3.5,206,1220,3.5
24BR00354,L2996,3.0,,.,67,2,,200,3.5,H,186,1008,W,1,,PC,216,1120,4.0,209,1220,4.0
24BR00355,L3003,3.0,,.,59,2,,163,3.5,H,166,1008,W,1,,PC,177,1120,4.0,175,1220,4.0
24BR00356,L3008,3.0,,.,60,2,0,171,3.0,H,171,1008,W,1,,PC,199,1120,3.5,195,1220,4.0
24BR00357,L3020,3.0,,.,64,2,0,156,2.5,H,171,1008,W,1,,PC,164,1120,3.0,175,1220,4.0
24BR00358,L3023,3.0,,.,54,2,0,189,3.5,H,179,1008,W,1,,PC,210,1120,3.5,202,1220,4.0
24BR00359,L3050,3.0,,.,68,2,0,158,2.5,H,152,1008,W,1,,PC,175,1120,3.5,169,1220,4.0
24BR00360,L3056,3.0,A,.,66,2,0,180,2.5,H,166,1009,W,1,,PC,180,1120,3.0,172,1220,3.0
24BR00361,L3058,3.0,A,.,62,2,0,180,3.5,H,177,1008,W,1,,PC,185,1120,3.5,188,1220,4.0
24BR00362,L3064,3.0,,.,54,2,0,158,2.5,H,162,1008,W,1,,PC,180,1120,3.5,178,1220,3.5
24BR00363,L3072,3.0,,.,63,2,0,182,3.0,H,169,1008,W,1,,PC,185,1120,3.0,186,1220,3.0
24BR00364,L3079,3.0,,.,63,2,0,194,3.5,H,179,1008,W,1,,PC,199,1120,4.0,205,1220,4.0
24BR00365,L3081,3.0,,.,59,2,,189,3.0,H,183,1009,W,1,,PC,182,1120,3.5,186,1220,3.5
24BR00366,L3087,3.0,,.,54,2,0,158,3.0,H,172,1008,W,1,,PC,197,1120,3.5,185,1220,4.0
24BR00367,L3091,3.0,,.,62,2,0,172,3.0,H,176,1008,W,1,,PC,194,1120,3.5,196,1220,4.0
24BR00368,L3118,3.0,,.,61,2,0,183,3.5,H,180,1008,W,1,,PC,188,1120,4.0,186,1220,4.0
24BR00369,L3124,3.0,,.,52,2,0,206,3.5,H,198,1008,W,1,,PC,196,1120,3.5,200,1220,4.0
24BR00370,L3126,3.0,,.,59,2,0,202,3.0,H,183,1008,W,1,,PC,211,1120,3.5,216,1220,3.5
24BR00371,L3128,3.0,,.,55,2,0,202,3.0,H,195,1008,W,1,,PC,226,1120,4.0,223,1220,4.0
24BR00372,L3153,3.0,,.,66,2,0,164,2.0,H,161,1008,W,1,,PC,171,1120,3.0,184,1220,3.5
24BR00373,L3161,2.0,A,.,57,2,,161,2.5,H,173,1008,W,1,,PC,177,1120,3.0,184,1220,3.5
24BR00374,L3165,2.0,A,.,65,2,,172,3.0,H,173,1009,W,1,,PC,185,1120,3.5,185,1220,3.5
24BR00375,L3172,2.0,A,.,65,2,0,213,3.5,H,189,1008,W,1,,PC,197,1120,3.0,207,1220,4.0
24BR00376,L3175,2.0,A,.,61,2,0,139,3.0,H,143,1008,W,1,,PC,163,1120,3.5,160,1220,3.5
24BR00377,L3184,2.0,A,.,58,2,0,154,3.0,H,140,1008,W,1,,PC,162,1120,3.0,166,1220,4.0
24BR00378,L3188,2.0,A,.,54,2,0,180,2.5,H,179,1009,W,1,,PC,209,1120,3.5,195,1220,3.5
24BR00379,L3190,2.0,A,.,64,2,0,177,3.0,H,184,1009,W,1,,PC,180,1120,3.0,184,1220,3.5
24BR00380,L3197,2.0,A,.,61,2,,179,3.0,H,177,1008,W,1,,PC,187,1120,3.5,178,1220,3.5
24BR00381,L3198,2.0,A,2@ONCE,54,2,,219,4.0,D,211,1009,W,1,,PC,208,1120,4.0,207,1220,4.5
24BR00382,L3201,2.0,A,.,53,2,0,178,3.5,H,178,1008,W,1,,PC,208,1120,3.5,193,1220,3.5
24BR00383,L3210,2.0,A,.,66,2,0,191,3.5,H,199,1009,W,1,,PC,201,1120,4.0,205,1220,3.5
24BR00384,L3212,2.0,A,No progress,57,2,0,228,4.0,H,219,1008,W,1,,PC,234,1120,4.0,219,1220,4.5
24BR00385,L3219,2.0,A,.,53,2,0,246,4.0,D,230,1008,W,1,,PC,251,1120,4.0,249,1220,4.0
24BR00386,L3229,2.0,A,.,66,2,0,143,2.5,H,144,1008,W,1,,PC,153,1120,3.0,156,1220,4.0
24BR00387,L3239,2.0,A,.,67,2,0,157,2.5,H,171,1008,W,1,,PC,193,1120,3.0,186,1220,3.0
24BR00388,L3241,2.0,A,.,53,2,0,194,2.5,H,186,1008,W,1,,PC,210,1120,3.5,205,1220,4.0
24BR00389,L3243,2.0,A,.,60,2,0,223,3.5,D,220,1008,W,1,,PC,239,1120,4.0,233,1220,4.0
24BR00390,L3247,2.0,A,.,57,2,0,153,2.0,H,165,1008,W,1,,PC,161,1120,3.0,184,1220,3.0
24BR00391,L3248,2.0,A,.,64,2,0,218,4.0,D,227,1008,W,1,,PC,227,1120,4.0,216,1220,4.0
24BR00392,L3253,2.0,A,.,64,2,0,185,2.5,H,187,1008,W,1,,PC,189,1120,3.5,188,1220,3.5
24BR00393,L3258,2.0,A,.,62,2,0,168,3.0,H,171,1009,W,1,,PC,186,1120,3.5,184,1220,3.0
24BR00394,L3265,2.0,A,.,65,2,0,165,2.5,H,163,1008,W,1,,PC,182,1120,3.5,193,1220,4.0
24BR00395,L3266,2.0,A,.,60,2,0,169,2.5,H,172,1008,W,1,,PC,195,1120,3.0,197,1220,3.5
24BR00396,L3278,2.0,A,.,61,2,0,151,2.5,H,153,1008,W,1,,PC,167,1120,3.0,177,1220,3.0
24BR00397,L3279,2.0,A,.,66,2,0,179,2.5,H,174,1008,W,1,,PC,182,1120,3.0,194,1220,3.0
24BR00398,L3283,2.0,A,PEARS,55,2,0,246,4.0,D,230,1008,W,1,,PC,237,1120,4.0,239,1220,4.0
24BR00399,L3289,2.0,A,.,65,2,0,193,3.0,H,190,1008,W,1,,PC,211,1120,3.0,206,1220,3.5
24BR00400,L3298,2.0,A,.,62,2,0,179,3.5,H,173,1009,W,1,,PC,200,1120,3.5,201,1220,4.0
24BR00401,L3313,2.0,A,.,53,2,0,169,3.5,H,168,1008,W,1,,PC,202,1120,3.5,191,1220,4.0
24BR00402,L3332,2.0,A,.,59,2,0,186,3.5,H,194,1008,W,1,,PC,209,1120,3.0,205,1220,3.5
24BR00403,L3338,2.0,A,DRY,56,2,0,245,4.0,D,226,1008,W,1,,PC,241,1120,4.0,234,1220,4.0
24BR00404,L3344,2.0,A,.,66,2,,162,3.0,H,161,1009,W,1,,PC,182,1120,3.5,184,1220,4.0
24BR00405,L3349,2.0,A,.,54,2,0,190,3.5,H,194,1009,W,1,,PC,206,1120,4.0,207,1220,4.0
24BR00406,L3364,2.0,A,.,57,2,0,177,3.0,H,172,1008,W,1,,PC,184,1120,3.0,188,1220,4.0
24BR00407,L3365,2.0,A,.,59,2,0,273,4.0,D,250,1009,W,1,,PC,270,1120,4.0,256,1220,4.0
24BR00408,L3370,2.0,A,.,54,2,,174,2.5,H,176,1008,W,1,,PC,198,1120,3.0,193,1220,4.0
24BR00409,L3371,2.0,A,.,68,2,0,165,3.0,H,165,1009,W,1,,PC,187,1120,4.0,187,1220,4.0
24BR00410,L3379,2.0,A,.,56,2,0,163,3.0,H,173,1008,W,1,,PC,191,1120,3.5,187,1220,4.0
24BR00411,L3390,2.0,A,.,58,2,0,161,2.5,H,157,1008,W,1,,PC,185,1120,3.0,176,1220,3.5
24BR00412,L3391,2.0,A,.,58,2,0,183,2.5,H,186,1008,W,1,,PC,206,1120,3.0,193,1220,3.0
24BR00413,L3395,2.0,A,.,66,2,0,141,2.0,H,143,1008,W,1,,PC,141,1120,2.5,151,1220,3.0
24BR00414,L3397,2.0,A,.,57,2,0,191,4.0,H,191,1008,W,1,,PC,221,1120,4.0,200,1220,4.0
24BR00415,L3408,2.0,A,.,61,2,0,179,3.0,H,180,1008,W,6,01,PC,,,,,,
24BR00416,L3409,2.0,A,.,66,2,0,177,3.0,H,177,1008,W,1,,PC,184,1120,3.5,197,1220,4.0
24BR00417,L3411,2.0,A,.,68,2,0,185,3.0,H,177,1008,W,1,,PC,200,1120,3.5,205,1220,3.5
24BR00418,L3416,2.0,A,.,65,2,0,179,4.0,H,179,1009,W,1,,PC,175,1120,3.5,187,1220,4.0
24BR00419,L3418,2.0,A,.,56,2,0,176,3.5,H,172,1008,W,1,,PC,206,1120,3.5,198,1220,4.0
24BR00420,L3420,2.0,A,.,68,2,0,172,2.5,H,172,1009,W,1,,PC,185,1120,3.0,187,1220,4.0
24BR00421,L3421,2.0,A,.,54,2,0,197,3.5,H,190,1008,W,1,,PC,201,1120,4.0,200,1220,4.0
24BR00422,L3424,2.0,A,.,59,2,0,194,2.5,H,184,1008,W,1,,PC,219,1120,3.0,210,1220,3.0
24BR00423,L3430,2.0,A,.,66,2,0,160,3.0,H,156,1008,W,1,,PC,164,1120,3.5,167,1220,3.5
24BR00424,L3434,2.0,A,.,61,2,,151,2.5,H,158,1008,W,1,,PC,169,1120,2.5,175,1220,3.0
24BR00425,L3438,2.0,A,.,62,2,0,183,4.0,H,167,1008,W,1,,PC,209,1120,4.0,200,1220,4.0
24BR00426,L3439,2.0,A,.,55,2,0,259,4.0,D,243,1009,W,1,,PC,254,1120,4.0,244,1220,4.0
24BR00427,L3441,2.0,A,.,64,2,0,193,4.0,H,182,1008,W,1,,PC,193,1120,4.0,201,1220,4.0
24BR00428,L3442,2.0,A,.,62,2,0,158,3.0,H,165,1009,W,1,,PC,180,1120,3.5,176,1220,3.5
24BR00429,L3447,2.0,A,DYST.TX,59,2,0,224,4.0,D,210,1009,W,1,,PC,228,1120,4.0,213,1220,4.0
24BR00430,L3449,2.0,A,.,61,2,,168,3.0,H,172,1008,W,1,,PC,184,1120,4.0,189,1220,4.0
24BR00431,L3450,2.0,A,.,68,2,,154,3.0,H,157,1009,W,1,,PC,173,1120,3.0,173,1220,4.0
24BR00432,L3460,2.0,A,.,67,2,0,223,3.5,D,212,1009,W,1,,PC,226,1120,3.5,213,1220,4.0
24BR00433,L3461,2.0,A,.,60,2,0,180,3.0,H,178,1008,W,1,,PC,196,1120,3.5,202,1220,3.5
24BR00434,L3464,2.0,A,.,53,2,,277,4.5,D,261,1009,W,1,,PC,285,1120,4.0,265,1220,4.0
24BR00435,L3466,2.0,A,.,61,2,,176,3.5,H,171,1009,W,1,,PC,182,1120,3.5,187,1220,4.0
24BR00436,L3467,2.0,A,.,57,2,0,186,2.5,H,175,1008,W,1,,PC,204,1120,3.5,210,1220,3.0
24BR00437,L3472,2.0,A,.,52,2,0,209,3.0,H,193,1008,W,1,,PC,222,1120,3.5,218,1220,4.0
24BR00438,L3477,2.0,A,.,61,2,0,197,3.5,H,198,1008,W,1,,PC,218,1120,4.0,207,1220,4.0
24BR00439,L3478,2.0,A,.,55,2,0,197,3.5,H,195,1008,W,1,,PC,211,1120,4.0,206,1220,4.0
24BR00440,L3485,2.0,A,.,54,2,,175,3.5,H,173,1008,W,1,,PC,191,1120,3.5,185,1220,3.5
24BR00441,L3494,2.0,A,.,52,2,,199,4.0,H,187,1008,W,1,,PC,210,1120,4.0,201,1220,4.0
24BR00442,L3495,2.0,A,.,57,2,,205,3.0,H,201,1008,W,1,,PC,227,1120,3.5,215,1220,3.5
24BR00443,L3496,2.0,A,.,56,2,,154,2.5,H,168,1009,W,1,,PC,189,1120,3.5,180,1220,3.5
24BR00444,L3499,2.0,A,.,66,2,0,179,2.5,H,179,1009,W,1,,PC,180,1120,3.0,187,1220,3.5
24BR00445,L3507,2.0,A,.,63,2,0,150,2.5,H,152,1008,W,1,,PC,166,1120,3.0,172,1220,3.0
24BR00446,L3519,2.0,A,.,63,2,0,176,3.5,H,177,1008,W,1,,PC,188,1120,3.5,189,1220,3.5
