UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
05BR00825,R0045,6.0,10,FIBERY,08,1,0,166,1,W,1,,.,07
05BR00826,R0042,6.0,13,TEATS DOWN,Mkt,.,2,150,1,W,3,93,.,07
05BR00827,R0050,6.0,10,SW BAG,11,1,0,168,2,W,1,,.,43
05BR00828,R0080,6.0,10,,12,1,0,194,2,W,1,,.,07
05BR00829,R0098,6.0,13,,13,1,2,188,2,W,1,,.,07
05BR00830,R0310,6.0,11,THIN,22,1,0,163,1,W,1,,.,07
05BR00831,R0330,6.0,12,,24,1,2,173,2,W,1,,.,07
05BR00832,R0347,6.0,12,,25,1,0,176,1,W,1,,.,07
05BR00833,R0369,6.0,13,,26,1,2,165,1,W,1,,.,07
05BR00834,R0327,6.0,10,BUMBLE FOOT,XXX,.,0,156,2,W,3,68,.,07
05BR00835,R0387,6.0,10,"OVX, PROD",OVX,O,2,221,5,W,O,,.,43
05BR00836,R0416,6.0,11,ABD.HERNIA X,Mkt,.,0,202,2,W,3,93,.,07
05BR00837,R0418,6.0,10,THIN,28,1,0,174,2,W,1,,.,07
05BR00838,R0417,6.0,10,DIARRHEA,27,1,0,187,2,W,1,,.,07
05BR00839,R0444,6.0,11,"OVX, PROD",OVX,O,2,0,5,W,O,,.,07
05BR00840,R0464,6.0,13,THIN, 1,1,0,165,1,W,1,,.,43
05BR00841,R0484,6.0,11,"RP, ABS.CHEST", 2,1,0,183,1,W,1,,.,43
05BR00842,R0486,6.0,13,METRITIS, 3,1,0,195,2,W,1,,.,43
05BR00843,R0489,6.0,13,THIN,ORE,O,0,150,2,W,E,93,.,43
05BR00844,R0497,6.0,11,, 4,1,0,185,5,W,1,,.,07
05BR00845,R0514,6.0,11,, 5,1,0,181,1,W,1,,.,07
05BR00846,R0519,6.0,12,"ENTR,SOPHIA", 6,1,0,180,2,W,1,,.,43
05BR00847,R0537,6.0,12,"11 BAG, U",Mkt,.,2,212,5,W,3,93,.,43
05BR00848,R0582,6.0,12,F3-, 7,1,0,171,2,W,1,,.,43
05BR00849,R0614,6.0,13,X 9 BAG,d.3,3,0,184,2,W,U,93,.,43
05BR00850,R0604,6.0,11,HAIRY, 8,1,0,153,1,W,1,,.,07
05BR00851,R0621,6.0,13,,01,1,0,184,2,W,1,,.,07
05BR00852,R0624,6.0,12,"DYSTOCIA, big",02,1,0,175,1,W,1,,.,07
05BR00853,R0627,6.0,12,H2,03,1,0,187,1,W,1,,.,07
05BR00854,R0680,6.0,11,DYSTOCIA,05,1,0,186,1,W,1,01,.,07
05BR00855,R0691,6.0,11,"OVX, PROD",OVX,O,2,0,5,W,O,,.,07
05BR00856,R0679,6.0,11,RP ok,04,1,2,192,2,W,1,,.,07
05BR00857,R0211,6.0,13,"X, MASTITIS",d.4,3,0,167,1,W,U,93,.,43
05BR00858,R0203,6.0,11,,16,1,0,180,1,W,1,,.,07
05BR00859,R0255,6.0,12,TEATS DOWN,d.2,3,0,131,1,W,U,93,.,43
05BR00860,R0258,6.0,13,,18,1,0,182,5,W,1,,.,43
05BR00861,R0220,6.0,12,X BAD R. EYE,Mkt,.,2,139,1,W,3,93,.,07
05BR00862,R0227,6.0,11,,17,1,0,177,1,W,1,,.,07
05BR00863,R0288,6.0,12,SW BAG,Mkt,.,2,199,5,W,3,93,.,43
05BR00864,R0298,6.0,12,,21,1,0,167,2,W,1,,.,07
05BR00865,R0275,6.0,12,FIBERBAG,Mkt,.,2,221,5,W,3,93,.,43
05BR00866,R0824,6.0,11,OVX,OVX,O,2,0,5,W,O,,.,07
05BR00867,R0885,6.0,10,"SM.BAG, U",Mkt,.,2,149,5,W,3,93,.,07
05BR00868,R0875,6.0,13,DYSTOCIA,14,1,0,159,2,W,1,,.,43
05BR00869,R0949,6.0,12,,15,1,0,180,2,W,1,,.,07
05BR00870,R0961,6.0,10,,16,1,0,174,1,W,1,,.,07
05BR00871,R0966,6.0,13,,17,1,0,177,2,W,1,,.,43
05BR00872,R0924,6.0,10,MASTITIS 2004,Mkt,.,2,151,5,W,3,93,.,07
05BR00873,R0995,6.0,13,TRT 2EYES '01,21,1,0,159,1,W,1,,.,43
05BR00874,R0975,6.0,13,THIN,18,1,0,191,2,W,1,,.,43
05BR00875,R0710,6.0,12,,06,1,0,176,1,W,1,,.,43
05BR00876,R0734,6.0,10,,08,1,0,190,5,W,1,,.,07
05BR00877,R0739,6.0,13,SW BAG,11,1,0,173,2,W,1,,.,43
05BR00878,R0741,6.0,13,"BRITCHY, OVX",OVX,O,2,0,5,W,O,,.,43
05BR00879,R0744,6.0,12,SUCK1SIDE,Mkt,.,0,168,H,W,3,93,.,07
05BR00880,R0746,6.0,13,,12,1,0,176,1,W,1,,.,07
05BR00881,R0757,6.0,12,THIN,Mkt,.,0,195,5,W,3,93,.,07
05BR00882,R0763,6.0,13,THIN,13,1,0,177,2,W,1,,.,43
05BR00883,R0725,6.0,12,SW BAG,07,1,0,166,1,W,1,,.,43
05BR00884,R3112,3.0,18,,14,1,0,171,1,W,1,,.,07
05BR00885,R3100,3.0,18,,13,1,0,194,2,W,1,,.,07
05BR00886,R3131,3.0,18,X 11 BAG,d.2,3,0,180,1,W,U,93,.,07
05BR00887,R3150,3.0,18,,17,1,0,174,2,W,1,,.,07
05BR00888,R3158,3.0,18,NICE,ORE,O,0,183,2,W,E,93,.,07
05BR00889,R3163,3.0,18,,18,1,0,171,2,W,1,,.,07
05BR00890,R3120,3.0,18,NICE,15,1,0,164,1,W,1,,.,07
05BR00891,R3125,3.0,18,ENTR,16,1,0,174,2,W,1,,.,07
05BR00892,R3194,3.0,18,"HAIRY, check",21,1,0,176,2,W,1,,.,07
05BR00893,R3013,3.0,18,, 7,1,0,183,5,W,1,,.,07
05BR00894,R3019,3.0,18,, 8,1,0,157,1,W,1,,.,07
05BR00895,R3001,3.0,18,, 4,1,0,135,2,W,1,,.,07
05BR00896,R3003,3.0,18,, 5,1,0,185,2,W,1,,.,43
05BR00897,R3006,3.0,18,"X,ABD.HERNIA",XXX,.,0,174,2,W,3,93,.,07
05BR00898,R3030,3.0,18,DRY 5/2/04,01,1,0,173,2,W,1,,.,07
05BR00899,R3037,3.0,18,ENTR,02,1,0,153,1,W,1,,.,07
05BR00900,R3041,3.0,18,,03,1,0,174,1,W,1,,.,07
05BR00901,R3084,3.0,18,,06,1,0,223,5,W,1,,.,07
05BR00902,R3085,3.0,18,4TEATS,07,1,0,156,2,W,1,,.,07
05BR00903,R3090,3.0,18,,08,1,0,203,1,W,1,,.,07
05BR00904,R3094,3.0,18,,11,1,0,176,2,W,1,,.,07
05BR00905,R3099,3.0,18,,12,1,0,172,2,W,1,,.,07
05BR00906,R3076,3.0,18,,04,1,0,187,1,W,1,,.,43
05BR00907,R3078,3.0,18,,05,1,0,188,1,W,1,,.,43
05BR00908,R3312,3.0,18,, 8,1,0,135,2,W,1,,.,07
05BR00909,R3303,3.0,18,, 7,1,0,165,2,W,1,,.,43
05BR00910,R3338,3.0,18,DYSTOCIAdab,01,1,0,205,5,W,1,,.,07
05BR00911,R3343,3.0,18,,02,1,0,202,1,W,1,,.,07
05BR00912,R3354,3.0,18,FOUND 12/1/03,03,1,0,212,5,W,1,,.,07
05BR00913,R3352,3.0,18,THIN,34,1,0,179,2,W,1,,.,07
05BR00914,R3358,3.0,18,LF LAME FIX,35,1,0,181,1,W,1,,.,07
05BR00915,R3361,3.0,18,"HAIRY, check",04,1,0,173,2,W,1,,.,43
05BR00916,R3383,3.0,18,MSG by 6/2/05,08,1,0,165,1,W,1,,.,07
05BR00917,R3393,3.0,18,,36,1,0,184,1,W,1,,.,07
05BR00918,R3373,3.0,18,,05,1,0,182,1,W,1,,.,07
05BR00919,R3379,3.0,18,,07,1,0,181,1,W,1,,.,07
05BR00920,R3377,3.0,18,,06,1,0,170,2,W,1,,.,07
05BR00921,R3415,3.0,18,"MLT,L.",37,1,0,188,2,W,1,,.,07
05BR00922,R3404,3.0,18,,11,1,0,190,1,W,1,,.,07
05BR00923,R3409,3.0,18,THIN,12,1,0,151,2,W,1,,.,07
05BR00924,R3432,3.0,18,,14,1,0,187,1,W,1,,.,07
05BR00925,R3448,3.0,18,4TEATS,15,1,0,171,2,W,1,,.,07
05BR00926,R3452,3.0,18,,16,1,0,153,2,W,1,,.,07
05BR00927,R3425,3.0,18,,13,1,0,173,2,W,1,,.,07
05BR00928,R3484,3.0,18,,21,1,0,145,2,W,1,,.,07
05BR00929,R3490,3.0,18,4TEATS,22,1,0,202,2,W,1,,.,07
05BR00930,R3495,3.0,18,ENTR,23,1,0,191,2,W,1,,.,07
05BR00931,R3497,3.0,18,LTS,24,1,0,173,1,W,1,,.,07
05BR00932,R3474,3.0,18,,18,1,0,204,2,W,1,,.,07
05BR00933,R3472,3.0,18,,17,1,0,159,2,W,1,,.,07
05BR00934,R3513,3.0,18,,26,1,0,189,2,W,1,,.,07
05BR00935,R3508,3.0,18,4TEATS,25,1,0,161,2,W,1,,.,07
05BR00936,R3535,3.0,18,,28,1,0,180,2,W,1,,.,07
05BR00937,R3565,3.0,18,, 1,1,0,172,2,W,1,,.,07
05BR00938,R3527,3.0,18,,27,1,0,193,1,W,1,,.,07
05BR00939,R3592,3.0,18,, 2,1,0,180,2,W,1,,.,07
05BR00940,R3598,3.0,18,DYSTOCIA,38,1,0,195,2,W,1,,.,43
05BR00941,R3600,3.0,18,FAT, 3,1,0,202,1,W,1,,.,07
05BR00942,R3645,3.0,18,FLTS, 5,1,0,187,2,W,1,,.,07
05BR00943,R3646,3.0,18,B.L.NICE EWE, 6,1,0,187,2,W,1,,.,43
05BR00944,R3664,3.0,18,, 8,1,0,192,2,W,1,,.,07
05BR00945,R3662,3.0,18,4TEATS, 7,1,0,150,1,W,1,,.,43
05BR00946,R3667,3.0,18,,01,1,0,155,1,W,1,,.,07
05BR00947,R3625,3.0,18,NEXT YEAR!, 4,1,0,165,1,W,1,,.,07
05BR00948,R3671,3.0,18,,31,1,0,182,1,W,1,,.,07
05BR00949,R3670,3.0,18,,02,1,0,182,1,W,1,,.,07
05BR00950,R3678,3.0,18,,03,1,0,170,2,W,1,,.,07
05BR00951,R3216,3.0,18,,22,1,0,173,2,W,1,,.,07
05BR00952,R3231,3.0,18,UGLY ?,24,1,0,150,1,W,1,,.,43
05BR00953,R3241,3.0,18,,25,1,0,201,5,W,1,,.,07
05BR00954,R3249,3.0,18,,26,1,0,161,2,W,1,,.,07
05BR00955,R3254,3.0,18,,27,1,0,193,5,W,1,,.,07
05BR00956,R3260,3.0,18,4TEATS,28,1,0,180,2,W,1,,.,07
05BR00957,R3268,3.0,18,, 1,1,0,201,5,W,1,,.,07
05BR00958,R3269,3.0,18,, 2,1,0,170,1,W,1,,.,07
05BR00959,R3227,3.0,18,,23,1,0,156,2,W,1,,.,07
05BR00960,R3286,3.0,18,ENTR, 4,1,0,174,1,W,1,,.,07
05BR00961,R3288,3.0,18,, 6,1,0,182,2,W,1,,.,43
05BR00962,R3287,3.0,18,, 5,1,0,190,2,W,1,,.,43
05BR00963,R3271,3.0,18,SM.BAG.OK, 3,1,0,181,2,W,1,,.,07
05BR00964,R3811,3.0,18,THIN,15,1,0,185,1,W,1,,.,07
05BR00965,R3801,3.0,18,,13,1,0,199,5,W,1,,.,07
05BR00966,R3806,3.0,18,NICE,14,1,0,191,2,W,1,,.,07
05BR00967,R3830,3.0,18,THIN,18,1,0,150,2,W,1,,.,07
05BR00968,R3845,3.0,18,,21,1,0,176,2,W,1,,.,07
05BR00969,R3850,3.0,18,4TEATS,22,1,0,149,2,W,1,,.,07
05BR00970,R3820,3.0,18,,16,1,0,172,2,W,1,,.,07
05BR00971,R3826,3.0,18,,17,1,0,158,2,W,1,,.,07
05BR00972,R3886,3.0,18,,24,1,0,190,5,W,1,,.,07
05BR00973,R3898,3.0,18,NICE,25,1,0,171,2,W,1,,.,07
05BR00974,R3879,3.0,18,MLTS/SHRUNK,23,1,0,184,1,W,1,,.,07
05BR00975,R3918,3.0,18,4TEATS,27,1,0,182,2,W,1,,.,07
05BR00976,R3900,3.0,18,,26,1,0,174,1,W,1,,.,07
05BR00977,R3933,3.0,18,NICE, 1,1,0,198,2,W,1,,.,07
05BR00978,R3934,3.0,18,4TEATS, 2,1,0,168,1,W,1,,.,07
05BR00979,R3927,3.0,18,,28,1,0,218,5,W,1,,.,07
05BR00980,R3985,3.0,18,ASSISTED,33,1,0,215,2,W,1,,.,07
05BR00981,R3986,3.0,18,"DYSTOCIA, leg", 3,1,0,162,1,W,1,,.,07
05BR00982,R3712,3.0,18,,04,1,0,141,1,W,1,,.,07
05BR00983,R3745,3.0,18,THIN,32,1,0,195,2,W,1,,.,07
05BR00984,R3752,3.0,18,,06,1,0,178,2,W,1,,.,07
05BR00985,R3727,3.0,18,,05,1,0,191,2,W,1,,.,07
05BR00986,R3785,3.0,18,,11,1,0,188,2,W,1,,.,07
05BR00987,R3794,3.0,18,,12,1,0,191,2,W,1,,.,07
05BR00988,R3773,3.0,18,RF LAME chk,08,1,0,139,H,W,1,,.,07
05BR00989,R3772,3.0,18,,07,1,0,204,5,W,1,,.,43
05BR00990,R4114,2.0,18,,12,1,0,171,5,W,1,,.,07
05BR00991,R4119,2.0,18,FLTS,13,1,0,177,1,W,1,,.,07
05BR00992,R4101,2.0,18,NICE,06,1,0,182,2,W,1,,.,07
05BR00993,R4105,2.0,18,NICE,07,1,0,189,2,W,1,,.,07
05BR00994,R4108,2.0,18,,11,1,0,184,2,W,1,,.,07
05BR00995,R4107,2.0,18,,08,1,0,193,1,W,1,,.,07
05BR00996,R4135,2.0,18,,21,1,0,165,2,W,1,,.,07
05BR00997,R4132,2.0,18,,18,1,0,174,2,W,1,,.,07
05BR00998,R4155,2.0,18,,22,1,0,141,1,W,1,,.,07
05BR00999,R4159,2.0,18,FEET SPECKS,23,1,0,163,2,W,1,,.,07
05BR01000,R4120,2.0,18,LUNGS?,14,1,0,184,5,W,1,,.,07
05BR01001,R4123,2.0,18,,15,1,0,173,2,W,1,,.,07
05BR01002,R4126,2.0,18,NICE,16,1,0,182,1,W,1,,.,07
05BR01003,R4127,2.0,18,DUPL. @GRN38,38,1,0,198,5,W,1,,.,07
05BR01004,R4181,2.0,18,BIG4HER,25,1,0,176,1,W,1,,.,07
05BR01005,R4197,2.0,18,,26,1,0,198,5,W,1,,.,07
05BR01006,R4175,2.0,18,,24,1,0,153,1,W,1,,.,07
05BR01007,R4004,3.0,18,, 4,1,0,167,2,W,1,,.,07
05BR01008,R4006,3.0,18,PLACENTITIS, 5,1,0,161,1,W,1,,.,07
05BR01009,R4060,2.0,18,BIG4HER, 6,1,0,166,5,W,1,,.,07
05BR01010,R4063,2.0,18,4TEATS, 7,1,0,179,5,W,1,,.,07
05BR01011,R4085,2.0,18,NICE,02,1,0,176,2,W,1,,.,07
05BR01012,R4082,2.0,18,4TEATS,01,1,0,137,1,W,1,,.,07
05BR01013,R4088,2.0,18,,03,1,0,189,1,W,1,,.,07
05BR01014,R4089,2.0,18,HAIRY <<<,04,1,0,153,1,W,1,,.,07
05BR01015,R4099,2.0,18,,05,1,0,194,5,W,1,,.,07
05BR01016,R4079,2.0,18,HAIRY <<<, 8,1,0,179,2,W,1,,.,07
05BR01017,R4301,1.0,18,,32,1,0,176,5,W,1,,.,07
05BR01018,R4303,1.0,18,,34,1,7,162,5,W,1,,.,07
05BR01019,R4307,1.0,18,PNEU.,35,1,7,165,T,W,1,,.,07
05BR01020,R4336,1.0,18,,32,1,7,150,5,W,1,,.,07
05BR01021,R4337,1.0,18,4TEATS,32,1,0,154,2,W,1,,.,07
05BR01022,R4341,1.0,18,,35,1,7,149,T,W,1,,.,07
05BR01023,R4353,1.0,18,HAIRY,33,1,7,156,T,W,1,,.,07
05BR01024,R4355,1.0,18,,37,1,0,165,2,W,1,,.,07
05BR01025,R4361,1.0,18,,38,1,0,162,5,W,1,,.,07
05BR01026,R4363,1.0,18,,33,1,0,157,1,W,1,,.,07
05BR01027,R4362,1.0,18,4TEATS,31,1,0,154,1,W,1,,.,07
05BR01028,R4367,1.0,18,,35,1,0,149,1,W,1,,.,07
05BR01029,R4320,1.0,18,,36,1,0,172,5,W,1,,.,07
05BR01030,R4323,1.0,18,HAIRY,38,1,7,157,5,W,1,,.,07
05BR01031,R4325,1.0,18,,31,1,0,151,1,W,1,,.,07
05BR01032,R4322,1.0,18,,37,1,0,171,5,W,1,,.,07
05BR01033,R4328,1.0,18,,34,1,7,145,T,W,1,,.,07
05BR01034,R4380,1.0,18,,36,1,7,159,5,W,1,,.,07
05BR01035,R4383,1.0,18,,37,1,7,158,2,W,1,,.,07
05BR01036,R4384,1.0,18,ENTROPION,38,1,7,159,2,W,1,,.,07
05BR01037,R4385,1.0,18,,38,1,0,174,2,W,1,,.,07
05BR01038,R4390,1.0,18,HAIRY,37,1,7,154,T,W,1,,.,07
05BR01039,R4397,1.0,18,,36,1,0,136,5,W,1,,.,07
05BR01040,R4371,1.0,18,ENTROPION,32,1,0,182,1,W,1,,.,07
05BR01041,R4370,1.0,18,4TEATS,34,1,0,169,5,W,1,,.,07
05BR01042,R4411,1.0,18,,33,1,0,171,2,W,1,,.,07
05BR01043,R4412,1.0,18,,31,1,0,173,1,W,1,,.,07
05BR01044,R4418,1.0,18,,31,1,0,157,5,W,1,,.,07
05BR01045,R4417,1.0,18,,31,1,0,142,1,W,1,,.,07
05BR01046,R4408,1.0,18,NICE LAMB,35,1,0,150,1,W,1,,.,07
05BR01047,R4409,1.0,18,ENTROPION,34,1,0,141,5,W,1,,.,07
05BR01048,R4434,1.0,18,,36,1,7,147,T,W,1,,.,07
05BR01049,R4435,1.0,18,,37,1,0,153,5,W,1,,.,07
05BR01050,R4442,1.0,18,,38,1,0,171,2,W,1,,.,07
05BR01051,R4450,1.0,18,,31,1,0,123,2,W,1,,.,07
05BR01052,R4454,1.0,18,PNEU.,32,1,0,174,2,W,1,,.,07
05BR01053,R4455,1.0,18,HAIRY,32,1,7,171,5,W,1,,.,07
05BR01054,R4465,1.0,18,,35,1,0,186,5,W,1,,.,07
05BR01055,R4462,1.0,18,NICE LAMB,34,1,0,139,1,W,1,,.,07
05BR01056,R4468,1.0,18,9 BAG X,Mkt,.,0,149,2,W,3,93,.,07
05BR01057,R4421,1.0,18,,32,1,7,163,5,W,1,,.,07
05BR01058,R4424,1.0,18,H2,33,1,7,142,1,W,1,,.,07
05BR01059,R4429,1.0,18,,35,1,0,161,5,W,1,,.,07
05BR01060,R4427,1.0,18,,34,1,0,146,1,W,1,,.,07
05BR01061,R4481,1.0,18,,31,1,0,179,5,W,1,,.,07
05BR01062,R4484,1.0,18,,32,1,0,167,5,W,1,,.,07
05BR01063,R4486,1.0,18,,33,1,7,156,5,W,1,,.,07
05BR01064,R4488,1.0,18,,34,1,7,142,1,W,1,,.,07
05BR01065,R4492,1.0,18,TAY,35,1,7,185,5,W,1,,.,07
05BR01066,R4471,1.0,18,4TEATS,36,1,0,141,2,W,1,,.,07
05BR01067,R4475,1.0,18,NICE LAMB,37,1,7,143,1,W,1,,.,07
05BR01068,R4476,1.0,18,,37,1,0,162,5,W,1,,.,07
05BR01069,R4515,1.0,18,,36,1,0,148,2,W,1,,.,07
05BR01070,R4519,1.0,18,,37,1,0,166,5,W,1,,.,07
05BR01071,R4517,1.0,18,TB=choker,37,1,7,155,2,W,1,,.,07
05BR01072,R4533,1.0,18,NICE LAMB,32,1,0,164,5,W,1,,.,07
05BR01073,R4549,1.0,18,,33,1,0,152,2,W,1,,.,07
05BR01074,R4551,1.0,18,,34,1,0,185,5,W,1,,.,07
05BR01075,R4554,1.0,18,,35,1,0,151,5,W,1,,.,07
05BR01076,R4555,1.0,18,,36,1,0,168,5,W,1,,.,07
05BR01077,R4558,1.0,18,,37,1,0,143,5,W,1,,.,07
05BR01078,R4559,1.0,18,,38,1,0,144,5,W,1,,.,07
05BR01079,R4522,1.0,18,,31,1,0,167,2,W,1,,.,07
05BR01080,R4588,1.0,18,,36,1,0,165,1,W,1,,.,07
05BR01081,R4594,1.0,18,,38,1,0,161,5,W,1,,.,07
05BR01082,R4592,1.0,18,,37,1,0,161,2,W,1,,.,07
05BR01083,R4571,1.0,18,,32,1,7,162,5,W,1,,.,07
05BR01084,R4570,1.0,18,4TEATS,31,1,0,145,5,W,1,,.,07
05BR01085,R4574,1.0,18,PNEU.,34,1,7,149,T,W,1,,.,07
05BR01086,R4572,1.0,18,TAY,33,1,7,175,5,W,1,,.,07
05BR01087,R4577,1.0,18,,35,1,0,185,5,W,1,,.,07
05BR01088,R4615,1.0,18,PNEU.,35,1,0,150,1,W,1,,.,07
05BR01089,R4616,1.0,18,,36,1,0,171,5,W,1,,.,07
05BR01090,R4612,1.0,18,,33,1,0,168,5,W,1,,.,07
05BR01091,R4617,1.0,18,,37,1,0,129,2,W,1,,.,07
05BR01092,R4603,1.0,18,,31,1,7,155,5,W,1,,.,07
05BR01093,R4605,1.0,18,,32,1,0,192,5,W,1,,.,07
05BR01094,R4606,1.0,18,,34,1,0,190,5,W,1,,.,07
05BR01095,R4635,1.0,18,,38,1,7,170,5,W,1,,.,07
05BR01096,R4642,1.0,18,,32,1,0,160,2,W,1,,.,07
05BR01097,R4647,1.0,18,,33,1,0,180,5,W,1,,.,07
05BR01098,R4653,1.0,18,RP,34,1,0,155,2,W,1,,.,07
05BR01099,R4655,1.0,18,ENTROPION,35,1,7,147,T,W,1,,.,07
05BR01100,R4661,1.0,18,X 12 BAG,Mkt,.,0,162,1,W,3,93,.,07
05BR01101,R4660,1.0,18,,36,1,0,170,5,W,1,,.,07
05BR01102,R4620,1.0,18,,32,1,7,168,5,W,1,,.,07
05BR01103,R4684,1.0,18,ENTROPION,38,1,7,134,2,W,1,,.,07
05BR01104,R4688,1.0,18,4TEATS,32,1,0,149,5,W,1,,.,07
05BR01105,R4687,1.0,18,4TEATS,31,1,0,150,2,W,1,,.,07
05BR01106,R4691,1.0,18,"TAY, HAIRY",33,1,7,174,5,W,1,,.,07
05BR01107,R4694,1.0,18,,34,1,0,132,1,W,1,,.,07
05BR01108,R4696,1.0,18,"TAY, SHAGGY",35,1,7,165,5,W,1,,.,07
05BR01109,R4678,1.0,18,Ytex 2005,37,1,0,171,5,W,1,,.,07
05BR01110,R4216,2.0,18,,27,1,0,177,1,W,1,,.,07
05BR01111,R4219,2.0,18,NICE EWE,28,1,0,200,5,W,1,,.,07
05BR01112,R4248,1.0,18,PNEU.,34,1,0,170,2,W,1,,.,07
05BR01113,R4250,1.0,18,X 12 BAG,Mkt,.,7,137,1,W,3,93,.,07
05BR01114,R4259,1.0,18,,35,1,7,132,2,W,1,,.,07
05BR01115,R4265,1.0,18,Ytex 2005,36,1,7,170,5,W,1,,.,07
05BR01116,R4269,1.0,18,,37,1,0,156,2,W,1,,.,07
05BR01117,R4283,1.0,18,,31,1,0,159,5,W,1,,.,07
05BR01118,R4285,1.0,18,4TEATS,35,1,0,151,2,W,1,,.,07
05BR01119,R4288,1.0,18,,36,1,0,176,5,W,1,,.,07
05BR01120,R4290,1.0,18,NICE YRLG,37,1,0,142,2,W,1,,.,07
05BR01121,R4293,1.0,18,TAY,38,1,7,160,2,W,1,,.,07
05BR01122,R4298,1.0,18,,31,1,0,166,1,W,1,,.,07
05BR01123,R4299,1.0,18,RP,33,1,7,159,5,W,1,,.,07
05BR01124,R4270,1.0,18,4TEATS,38,1,0,156,1,W,1,,.,07
05BR01125,R4276,1.0,18,,33,1,0,160,2,W,1,,.,07
05BR01126,R4278,1.0,18,,34,1,7,166,5,W,1,,.,07
05BR01127,R4277,1.0,18,TAY,33,1,7,145,1,W,1,,.,07
05BR01128,R4816,1.0,18,,35,1,7,179,5,W,1,,.,07
05BR01129,R4812,1.0,18,4TEATS,34,1,7,131,2,W,1,,.,07
05BR01130,R4819,1.0,18,,36,1,0,118,2,W,1,,.,07
05BR01131,R4801,1.0,18,,32,1,7,157,T,W,1,,.,07
05BR01132,R4808,1.0,18,4TEATS,33,1,7,164,2,W,1,,.,07
05BR01133,R4832,1.0,18,NICE LAMB,32,1,7,163,5,W,1,,.,07
05BR01134,R4863,1.0,18,,33,1,0,151,2,W,1,,.,07
05BR01135,R4823,1.0,18,,38,1,0,156,5,W,1,,.,07
05BR01136,R4824,1.0,18,NICE LAMB,31,1,7,160,T,W,1,,.,07
05BR01137,R4822,1.0,18,4TEATS,37,1,0,160,1,W,1,,.,07
05BR01138,R4885,1.0,18,,34,1,0,163,2,W,1,,.,07
05BR01139,R4895,1.0,18,,35,1,0,159,2,W,1,,.,07
05BR01140,R4900,1.0,18,,36,1,0,145,5,W,1,,.,07
05BR01141,R4904,1.0,18,PNEU.,37,1,7,160,T,W,1,,.,07
05BR01142,R4946,1.0,18,,31,1,0,130,1,W,1,,.,07
05BR01143,R4948,1.0,18,PNEU.,33,1,7,145,2,W,1,,.,07
05BR01144,R4957,1.0,18,"PNEU,  1 TAG!",34,1,7,147,5,W,1,,.,07
05BR01145,R4961,1.0,18,PNEU.,35,1,0,153,1,W,1,,.,07
05BR01146,R4928,1.0,18,,38,1,0,195,5,W,1,,.,07
05BR01147,R4927,1.0,18,,32,1,7,143,T,W,1,,.,07
05BR01148,R4990,1.0,18,RANGE LAMBER,38,1,7,150,2,W,1,,.,07
05BR01149,R4996,1.0,18,,38,1,0,138,2,W,1,,.,07
05BR01150,R4971,1.0,18,"NICE, PNEU.",36,1,7,167,5,W,1,,.,07
05BR01151,R4713,1.0,18,,37,1,0,159,5,W,1,,.,07
05BR01152,R4701,1.0,18,,36,1,0,149,2,W,1,,.,07
05BR01153,R4733,1.0,18,PNEU.,31,1,7,154,5,W,1,,.,07
05BR01154,R4742,1.0,18,,33,1,0,140,5,W,1,,.,07
05BR01155,R4754,1.0,18,,36,1,0,161,5,W,1,,.,07
05BR01156,R4763,1.0,18,,36,1,7,153,5,W,1,,.,07
05BR01157,R4765,1.0,18,,37,1,7,150,T,W,1,,.,07
05BR01158,R4762,1.0,18,ENTROPION,35,1,0,165,5,W,1,,.,07
05BR01159,R4769,1.0,18,,34,1,0,143,5,W,1,,.,07
05BR01160,R4727,1.0,18,,38,1,7,154,T,W,1,,.,07
05BR01161,R4781,1.0,18,NICE LAMB,32,1,0,160,1,W,1,,.,07
05BR01162,R4783,1.0,18,,33,1,7,166,2,W,1,,.,07
05BR01163,R4785,1.0,18,,34,1,0,159,2,W,1,,.,07
05BR01164,R4788,1.0,18,,35,1,7,169,5,W,1,,.,07
05BR01165,R4789,1.0,18,,36,1,7,157,5,W,1,,.,07
05BR01166,R4793,1.0,18,4TEATS,37,1,0,167,5,W,1,,.,07
05BR01167,R4796,1.0,18,,38,1,0,162,5,W,1,,.,07
05BR01168,R4799,1.0,18,PNEU.,31,1,0,150,5,W,1,,.,07
05BR01169,R4773,1.0,18,,38,1,0,151,5,W,1,,.,07
05BR01170,R4779,1.0,18,,31,1,0,144,5,W,1,,.,07
05BR01171,R5112,1.0,18,,38,1,7,148,T,W,1,,.,07
05BR01172,R5108,1.0,18,MISSING 10/13,XXX,1,7,150,5,W,1,97,.,07
05BR01173,R5109,1.0,18,,38,1,0,187,2,W,1,,.,07
05BR01174,R5135,1.0,18,,32,1,7,177,5,W,1,,.,07
05BR01175,R5142,1.0,18,,33,1,0,169,5,W,1,,.,07
05BR01176,R5149,1.0,18,NICE LAMB,34,1,0,166,1,W,1,,.,07
05BR01177,R5168,1.0,18,BIG NAVEL,35,1,0,163,1,W,1,,.,07
05BR01178,R5169,1.0,18,HAIRY,36,1,7,149,5,W,1,,.,07
05BR01179,R5128,1.0,18,ENTROPION,31,1,7,158,2,W,1,,.,07
