UID,ETAG,LINE,RMK,IDX,PD,CUWT,BPEN,BRAND,NOV05,DEC10
96EW00454,S7038,13,,106,1,88,e.0,red,101,115
96EW00455,S7037,13,,110,1,95,e.3,red,103,119
96EW00456,S7040,ID,,133,1,98,e.1,red,120,133
96EW00457,S7049,11,,106,1,98,e.0,red,107,128
96EW00458,S7053,12,ENTR,116,1,99,e.3,red,107,116
96EW00459,S7060,12,,99,1,92,e.1,red,109,124
96EW00460,S7068,12,,108,1,103,e.3,red,121,137
96EW00461,S7021,12,,96,1,88,e.2,red,97,108
96EW00462,S7025,13,,105,1,86,e.1,red,98,108
96EW00463,S7026,10,BUSHY,110,1,98,e.3,red,112,116
96EW00464,S7096,13,,99,1,90,e.0,red,100,116
96EW00465,S7073,00,*REBLEED*4TTS,0,1,87,e21,red,110,122
96EW00466,S7075,00,"ENTR,CUT+",0,1,83,e21,red,102,113
96EW00467,S7317,ID,,94,1,92,e.2,red,111,125
96EW00468,S7301,10,HAIRY,104,1,87,e.1,red,106,118
96EW00469,S7304,10,,120,1,98,e.2,red,114,126
96EW00470,S7330,12,4TEATS,110,1,84,e.1,red,92,102
96EW00471,S7341,10,,115,1,87,e.1,red,108,124
96EW00472,S7342,11,,101,1,83,e.0,red,102,118
96EW00473,S7353,10,1TAG,116,1,103,e.3,red,121,136
96EW00474,S7366,13,,102,1,88,e.0,red,102,115
96EW00475,S7322,10,F4+,106,1,89,e.3,red,103,110
96EW00476,S7328,13,,115,1,109,e.0,red,125,139
96EW00477,S7380,12,,100,1,88,e.2,red,101,109
96EW00478,S7382,11,,102,1,79,e.2,red,90,99
96EW00479,S7391,11,,106,1,99,e.0,red,118,129
96EW00480,S7379,12,4TEATS,96,1,82,e.1,red,104,108
96EW00481,S7419,ch,,93,1,59,j.2,green,72,92
96EW00482,S7401,11,4TEATS,96,1,81,e.1,red,88,103
96EW00483,S7403,11,,114,1,107,e.3,red,127,132
96EW00484,S7430,12,,104,1,79,e.0,red,96,110
96EW00485,S7434,11,,107,1,81,e.0,red,99,114
96EW00486,S7437,13,4TEATS,106,1,88,e.2,red,113,125
96EW00487,S7461,11,,101,1,85,e.1,red,99,106
96EW00488,S7460,11,HAIRY,102,1,78,e.0,red,97,106
96EW00489,S7466,ch,,91,1,71,j.5,green,80,97
96EW00490,S7467,11,,105,1,95,e.2,red,104,117
96EW00491,S7421,12,,98,1,77,e.3,red,88,98
96EW00492,S7420,ch,,108,1,79,j.3,green,94,106
96EW00493,S7422,12,,107,1,91,e.2,red,106,114
96EW00494,S7427,11,,117,1,111,e.1,red,128,144
96EW00495,S7486,10,HAIRY,116,1,91,e.1,red,97,104
96EW00496,S7491,12,4TEATS,103,1,90,e.0,red,101,118
96EW00497,S7470,10,HAIRY,109,1,91,e.0,red,116,129
96EW00498,S7479,13,F4,117,1,90,e.3,red,103,113
96EW00499,S7511,10,,115,1,102,e.2,red,123,142
96EW00500,S7513,12,4TEATS,101,1,96,e.1,red,114,139
96EW00501,S7518,13,GAUNT,97,1,85,e.2,red,111,136
96EW00502,S7519,13,,97,1,87,e.3,red,107,124
96EW00503,S7503,13,,103,1,90,e.1,red,113,124
96EW00504,S7505,13,4TEATS,106,1,97,e.1,red,112,122
96EW00505,S7506,13,4TEATS,110,1,100,e.2,red,115,132
96EW00506,S7530,10,,118,1,94,e.3,red,102,118
96EW00507,S7545,10,4TEATS,114,1,89,e.2,red,106,120
96EW00508,S7546,10,,114,1,87,e.3,red,104,117
96EW00509,S7542,12,4TEATS,95,1,83,e.0,red,104,120
96EW00510,S7559,11,,101,1,90,e.1,red,105,117
96EW00511,S7526,ch,,99,1,77,j.6,green,89,101
96EW00512,S7583,13,,103,1,84,e.0,red,95,109
96EW00513,S7596,12,,98,1,83,e.1,red,102,108
96EW00514,S7598,ID,,87,1,80,e.2,red,93,109
96EW00515,S7576,ch,,109,1,98,j.2,green,108,123
96EW00516,S7617,13,,101,1,98,e.1,red,115,126
96EW00517,S7600,ch,,112,1,88,j.7,green,95,109
96EW00518,S7605,ch,,92,1,66,j.6,green,81,95
96EW00519,S7634,ID,,109,1,85,e.3,red,107,119
96EW00520,S7649,ch,,85,1,74,j.1,green,87,97
96EW00521,S7660,13,,101,1,89,e.2,red,103,124
96EW00522,S7626,10,,104,1,107,e.0,red,124,143
96EW00523,S7698,ch,,92,1,75,j.9,green,87,100
96EW00524,S7677,13,,114,1,99,e.1,red,117,127
96EW00525,S7205,10,,111,1,105,e.2,red,130,144
96EW00526,S7233,10,4TEATS,110,1,87,e.2,red,104,116
96EW00527,S7234,10,,113,1,96,e.3,red,118,128
96EW00528,S7232,12,,106,1,106,e.2,red,119,132
96EW00529,S7237,12,,97,1,80,e.2,red,90,103
96EW00530,S7240,10,4TEATS,104,1,94,e.0,red,105,119
96EW00531,S7245,11,4TEATS,106,1,92,e.2,red,104,117
96EW00532,S7242,ID,4TEATS,128,1,89,e.0,red,107,124
96EW00533,S7249,10,,127,1,91,e.2,red,103,119
96EW00534,S7253,10,,112,1,96,e.3,red,117,138
96EW00535,S7258,10,4TEATS,106,1,99,e.0,red,110,130
96EW00536,S7266,11,"DEAD,BLOAT",96,6,88,e.2,red,95,0
96EW00537,S7262,11,,111,1,89,e.3,red,107,122
96EW00538,S7221,13,,92,1,92,e.3,red,101,105
96EW00539,S7229,13,4TEATS,104,1,90,e.3,red,104,117
96EW00540,S7285,12,,109,1,81,e.0,red,95,107
96EW00541,S7287,12,4TEATS,96,1,86,e.0,red,96,111
96EW00542,S7296,10,,110,1,90,e.0,red,112,135
96EW00543,S7270,11,,115,1,102,e.1,red,115,122
96EW00544,S7274,11,,94,1,82,e.3,red,93,100
96EW00545,S7277,12,,103,1,78,e.3,red,92,105
96EW00546,S7714,ch,,98,1,79,j.9,green,93,112
96EW00547,S7709,ch,,97,1,77,j.4,green,92,105
96EW00548,T5152,ch,,117,1,96,j.4,green,112,124
96EW00549,T5158,41,,112,1,116,e.6,red,127,130
96EW00550,T5165,42,,89,1,80,e.6,red,92,103
96EW00551,T5167,41,,104,1,93,e.6,red,109,118
96EW00552,T5181,42,,85,1,81,e.7,red,90,95
96EW00553,T5180,ID,,137,1,99,e.6,red,110,125
96EW00554,T5186,42,,85,1,75,e.6,red,86,94
96EW00555,T5188,ID,,110,1,96,e.7,red,121,144
96EW00556,T5189,42,,95,1,93,e.6,red,106,110
96EW00557,T5193,ch,4TEATS,90,1,60,j.9,green,72,87
96EW00558,T5171,42,,91,1,85,e.6,red,88,98
96EW00559,T5173,42,,90,1,84,e.7,red,94,100
96EW00560,T5179,ID,,134,1,97,e.7,red,106,122
96EW00561,T5311,42,,94,1,80,e.6,red,93,112
96EW00562,T5301,42,4TEATS,81,1,75,e.7,red,92,98
96EW00563,T5303,42,,88,1,79,e.6,red,88,100
96EW00564,T5339,ch,BRN LEGS,119,1,104,j.7,green,109,121
96EW00565,T5341,41,,108,1,91,e.7,red,112,122
96EW00566,T5340,41,,104,1,89,e.6,red,105,117
96EW00567,T5344,41,4TEATS,104,1,108,e.6,red,113,129
96EW00568,T5346,ch,ENTR,101,1,80,j.1,green,93,106
96EW00569,T5342,41,4TEATS,99,1,89,e.6,red,105,119
96EW00570,T5348,ch,,95,1,66,j.2,green,76,97
96EW00571,T5356,ch,,107,1,85,j.8,green,99,110
96EW00572,T5359,42,,103,1,94,e.6,red,103,114
96EW00573,T5363,ID,,140,1,102,e.7,red,128,151
96EW00574,T5366,ch,,107,1,93,j.9,green,107,124
96EW00575,T5362,ID,,138,1,88,e.6,red,105,125
96EW00576,T5369,ch,,78,1,70,j.4,green,79,97
96EW00577,T5367,42,,100,1,97,e.7,red,111,116
96EW00578,T5320,41,4TEATS,123,1,99,e.6,red,116,124
96EW00579,T5328,ch,,83,1,93,j.5,green,112,129
96EW00580,T5383,ID,,114,1,110,e.6,red,132,148
96EW00581,T5384,ch,,101,1,67,j.4,green,87,104
96EW00582,T5390,ch,,100,1,112,j.9,green,134,146
96EW00583,T5396,ch,,101,1,78,j.3,green,99,121
96EW00584,T5373,41,4TEATS,103,1,97,e.6,red,103,118
96EW00585,T5376,41,,103,1,89,e.7,red,99,110
96EW00586,T5411,41,4TEATS,102,1,115,e.7,red,134,163
96EW00587,T5413,ch,,101,1,85,j.7,green,98,112
96EW00588,T5414,ch,,88,1,77,j.5,green,86,103
96EW00589,T5406,ch,,117,1,100,j.8,green,128,145
96EW00590,T5434,ch,,80,1,69,j.8,green,84,97
96EW00591,T5439,ch,4TEATS,102,1,79,j.0,green,102,119
96EW00592,T5441,ID,,117,1,97,e.7,red,113,132
96EW00593,T5440,ch,4TEATS,103,1,89,j.1,green,113,118
96EW00594,T5442,42,"HAIRY,4TEATS",83,1,71,e.6,red,71,79
96EW00595,T5447,ch,4TEATS,97,1,67,j.4,green,74,91
96EW00596,T5450,ID,4TEATS,133,1,97,e.6,red,108,117
96EW00597,T5456,42,ENTR,91,1,84,e.7,red,92,100
96EW00598,T5465,41,4TEATS,112,1,98,e.6,red,113,125
96EW00599,T5466,ID,,121,1,83,e.7,red,98,106
96EW00600,T5467,ID,,122,1,83,e.6,red,92,105
96EW00601,T5423,ch,ENTR,99,1,79,j.5,green,97,118
96EW00602,T5425,42,4TEATS,98,1,88,e.7,red,96,117
96EW00603,T5429,42,4TEATS,89,1,97,e.7,red,106,116
96EW00604,T5483,42,4TEATS,100,1,75,e.7,red,80,92
96EW00605,T5496,41,4TEATS,108,1,100,e.6,red,115,123
96EW00606,T5492,41,,91,1,79,e.6,red,104,125
96EW00607,T5497,42,,99,1,88,e.6,red,103,116
96EW00608,T5473,41,,111,1,95,e.7,red,111,128
96EW00609,T5513,41,4TEATS,92,1,89,e.7,red,100,119
96EW00610,T5515,41,,107,1,103,e.7,red,119,133
96EW00611,T5516,41,,107,1,100,e.6,red,115,128
96EW00612,T5517,42,4TEATS,91,1,85,e.7,red,92,111
96EW00613,T5506,ID,,136,1,88,e.7,red,102,117
96EW00614,T5502,41,4TEATS,99,1,91,e.7,red,102,120
96EW00615,T5507,42,4TEATS,101,1,85,e.6,red,90,103
96EW00616,T5531,42,,94,1,90,e.6,red,93,101
96EW00617,T5537,42,,86,1,79,e.6,red,89,101
96EW00618,T5551,42,,90,1,89,e.7,red,100,110
96EW00619,T5553,ID,4TEATS,132,1,79,e.7,red,96,109
96EW00620,T5555,41,4TEATS &NICE,107,1,96,e.7,red,111,128
96EW00621,T5552,42,SMALL,87,1,76,e.7,red,84,92
96EW00622,T5557,ID,4TEATS,128,1,90,e.6,red,105,117
96EW00623,T5563,41,,114,1,92,e.7,red,108,123
96EW00624,T5568,41,4TEATS,110,1,87,e.7,red,109,125
96EW00625,T5569,ID,4TEATS,113,1,101,e.6,red,123,138
96EW00626,T5586,ID,NICE ISAACS,81,1,98,e.7,red,110,127
96EW00627,T5597,ID,,139,1,91,e.6,red,106,120
96EW00628,T5570,41,,105,1,104,e.7,red,121,130
96EW00629,T5574,ID,,134,1,92,e.6,red,111,124
96EW00630,T5575,ID,,138,1,96,e.7,red,102,114
96EW00631,T5572,41,,92,1,89,e.6,red,111,122
96EW00632,T5577,ID,,150,1,100,e.6,red,120,144
96EW00633,T5613,42,,98,1,82,e.6,red,88,96
96EW00634,T5614,42,,99,1,80,e.7,red,83,100
96EW00635,T5616,41,,107,1,95,e.7,red,109,119
96EW00636,T5609,ID,,100,1,91,e.7,red,107,127
96EW00637,T5630,ch,,89,1,77,j.9,green,100,115
96EW00638,T5633,ID,,100,1,93,e.6,red,101,111
96EW00639,T5639,ch,"STIFF, WM",89,1,75,j.9,green,94,107
96EW00640,T5648,42,,91,1,77,e.6,red,93,105
96EW00641,T5649,ID,,145,1,92,e.7,red,102,109
96EW00642,T5660,ID,,135,1,95,e.6,red,103,128
96EW00643,T5666,41,4TEATS,101,1,85,e.6,red,99,116
96EW00644,T5668,42,"HAIRY,4TEATS",90,1,81,e.7,red,85,96
96EW00645,T5621,ID,4TEATS,119,1,109,e.6,red,131,150
96EW00646,T5626,ch,,103,1,89,j.0,green,103,116
96EW00647,T5627,ID,4TEATS,104,1,95,e.7,red,114,127
96EW00648,T5686,41,"ENTR,4TEATS",107,1,97,e.6,red,115,130
96EW00649,T5682,41,,104,1,85,e.7,red,97,111
96EW00650,T5689,41,4TEATS,93,1,87,e.6,red,104,120
96EW00651,T5693,41,,101,1,96,e.6,red,116,130
96EW00652,T5672,42,,110,1,85,e.6,red,96,112
96EW00653,T5678,41,,113,1,95,e.6,red,101,113
96EW00654,T5679,41,4TEATS,110,1,84,e.7,red,104,112
96EW00655,T5211,ID,ENTR,132,1,97,e.6,red,111,131
96EW00656,T5215,41,4TEATS,115,1,91,e.7,red,115,133
96EW00657,T5201,42,,98,1,93,e.7,red,121,142
96EW00658,T5205,41,,118,1,107,e.6,red,123,130
96EW00659,T5206,41,,98,1,94,e.7,red,109,120
96EW00660,T5235,42,,93,1,94,e.7,red,108,121
96EW00661,T5240,41,,100,1,93,e.7,red,107,128
96EW00662,T5251,41,4TEATS,114,1,93,e.6,red,107,123
96EW00663,T5261,42,,86,1,92,e.7,red,102,108
96EW00664,T5260,42,4TEATS,96,1,91,e.6,red,103,114
96EW00665,T5264,42,,89,1,80,e.6,red,93,101
96EW00666,T5220,41,4TEATS,104,1,83,e.7,red,113,126
96EW00667,T5223,41,ENTR,105,1,82,e.7,red,91,102
96EW00668,T5224,42,4TEATS,99,1,88,e.6,red,105,117
96EW00669,T5227,ID,4TEATS,120,1,101,e.7,red,122,132
96EW00670,T5281,ch,,94,1,68,j.9,green,90,103
96EW00671,T5280,41,4TEATS,99,1,101,e.7,red,112,123
96EW00672,T5283,41,,111,1,100,e.6,red,121,137
96EW00673,T5289,41,4TEATS,116,1,101,e.7,red,119,132
96EW00674,T5292,42,,82,1,91,e.7,red,94,102
96EW00675,T5299,42,,92,1,95,e.7,red,112,123
96EW00676,T5271,42,4TEATS,89,1,83,e.6,red,97,112
96EW00677,T5270,42,4TEATS,93,1,92,e.7,red,102,113
96EW00678,T5277,42,,92,1,90,e.7,red,95,107
96EW00679,T5801,ch,,102,1,70,j.2,green,83,97
96EW00680,T5710,42,,109,1,102,e.6,red,116,124
96EW00681,T5718,41,,100,1,99,e.6,red,115,130
96EW00682,T5701,ID,,136,1,91,e.6,red,109,121
96EW00683,T5700,ID,,131,1,91,e.7,red,111,130
96EW00684,T5703,41,1TAG,99,1,95,e.7,red,114,120
96EW00685,T5706,42,HAIRY,104,1,82,e.6,red,88,105
96EW00686,T5708,41,,114,1,93,e.7,red,110,129
96EW00687,T5744,41,4TEATS,113,1,99,e.7,red,105,117
96EW00688,T5758,41,,105,1,93,e.6,red,103,114
96EW00689,T5769,42,,90,1,79,e.7,red,95,109
96EW00690,T5724,42,ENTR,83,1,84,e.7,red,99,111
96EW00691,T5727,42,4TEATS,89,1,82,e.7,red,90,100
96EW00692,T5783,ch,,103,1,83,j.6,green,95,110
96EW00693,T5786,42,,78,1,72,e.6,red,90,101
96EW00694,T5775,42,,93,1,81,e.6,red,90,94
96EW00695,Z3567,97,ENTR *MCFsave,102,1,104,973,red,133,143
96EW00696,Z3580,97,     *MCFnoWN,119,1,123,974,red,131,150
96EW00697,Z3582,97,,109,1,133,974,red,159,176
96EW00698,Z3588,97,CHK EYES,111,1,117,973,red,142,154
96EW00699,Z3591,97,SUMMER IN P14,,1,75,973,red,61,70
96EW00700,Z3592,97,CLR 1 ??,103,1,121,973,red,140,153
96EW00701,Z3599,97,ENTR *MCFsave,100,1,86,973,red,110,129
96EW00702,Z3571,97,ENTR *MCFnoWN,105,1,115,974,red,112,127
96EW00703,Z3570,97,     *MCFsave,90,1,77,974,red,105,123
96EW00704,Z3572,97,     *MCFsave,107,1,95,973,red,127,139
96EW00705,Z3578,97,,99,1,111,973,red,122,138
96EW00706,Z3615,97,,101,1,118,974,red,139,162
96EW00707,Z3612,97,ENTR *MCFnoWN,97,1,111,974,red,119,131
96EW00708,Z3619,97,     *MCFsave,94,1,89,974,red,114,125
96EW00709,Z3600,97,ENTR *MCFsave,93,1,98,973,red,115,129
96EW00710,Z3604,97,,125,1,130,973,red,155,170
96EW00711,Z3605,97,     *MCFsave,79,1,95,974,red,121,138
96EW00712,Z3607,97,     *MCFsave,104,1,95,973,red,115,131
96EW00713,Z3634,97,SCOURS+,120,1,134,974,red,156,168
96EW00714,Z3638,97,     *MCFsave,97,1,99,974,red,135,144
96EW00715,Z3641,97,     *MCFsave,117,1,92,974,red,113,130
96EW00716,Z3644,97,ENTR *MCFsave,109,1,113,974,red,136,154
96EW00717,Z3648,97,     *MCFsave,103,1,109,974,red,133,145
96EW00718,Z3654,97,     *MCFsave,99,1,90,973,red,111,124
96EW00719,Z3661,97,     *MCFnoWN,96,1,97,973,red,95,117
96EW00720,Z3667,97,     *MCFnoWN,105,1,105,974,red,112,124
96EW00721,Z3621,97,     *MCFsave,110,1,120,974,red,147,154
96EW00722,Z3625,97,     *MCFsave,86,1,78,974,red,99,114
