UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
23EW00268,S4579,,.,1,88,e8,W,98,1024,120,1128,116,1212,,,,Preg,,2,07
23EW00269,S4582,,.,1,96,e9,W,109,1024,125,1128,129,1212,,3-,,Open,,2,07
23EW00270,S4584,,.,1,90,e4,W,91,1024,105,1128,106,1212,,3+,,Preg,,2,07
23EW00271,S4588,,.,1,97,e7,W,102,1024,123,1128,114,1212,,3,,Preg,,2,07
23EW00272,S4589,,HAIRY,1,96,e9,W,100,1024,119,1128,121,1212,,3-,,Preg,,2,07
23EW00273,S4590,,HAIRY,1,86,e9,W,91,1024,107,1128,113,1212,,3,,Preg,,2,07
23EW00274,S4594,,HAIRY,1,113,e7,W,129,1024,150,1128,141,1212,,3-,,Preg,,2,07
23EW00275,S4597,,HAIRY,1,96,e9,W,106,1024,118,1128,121,1212,,4+,,Preg,,2,07
23EW00276,S4599,,.,1,96,e7,W,106,1024,123,1128,116,1212,,3,,Preg,,2,07
23EW00277,S4601,,.,1,103,e8,W,110,1024,134,1128,125,1212,,4+,,Open,,2,07
23EW00278,S4605,,.,1,101,e9,W,113,1024,119,1128,133,1212,,3,,Open,,1,07
23EW00279,S4607,,.,1,100,e8,W,111,1024,127,1128,121,1212,,3-,,Open,,2,07
23EW00280,S4612,,.,1,91,e5,W,108,1024,121,1128,120,1212,,,,,,2,07
23EW00281,S4618,,.,1,94,e6,W,92,1024,113,1128,108,1212,,3+,,Open,,2,07
23EW00282,S4619,,.,1,102,e7,W,117,1024,135,1128,133,1212,,3-,,Preg,,1,07
23EW00283,S4623,,.,1,86,e6,W,94,1024,121,1128,113,1212,,3,,Preg,,2,07
23EW00284,S4625,,.,1,95,e9,W,102,1024,118,1128,121,1212,,3,,Open,,2,07
23EW00285,S4632,,.,1,96,e9,W,111,1024,128,1128,127,1212,,3,,Preg,,2,07
23EW00286,S4633,,.,1,86,e9,W,97,1024,112,1128,114,1212,,4+,,Preg,,2,07
23EW00287,S4637,,.,1,95,e9,W,99,1024,117,1128,119,1212,,3-,,Preg,,1,07
23EW00288,S4647,,.,1,101,e6,W,108,1024,122,1128,118,1212,,3-,,Open,,1,43
23EW00289,S4653,,.,1,90,e9,W,99,1024,110,1128,114,1212,,4+,,Preg,,1,07
23EW00290,S4657,,.,1,94,e9,W,102,1024,113,1128,114,1212,,4+,,Preg,,1,07
23EW00291,S4659,,.,1,90,e9,W,98,1024,107,1128,108,1212,,4+,,Open,,1,43
23EW00292,S4662,,.,1,90,e9,W,101,1024,118,1128,122,1212,,3,,Preg,,1,07
23EW00293,S4663,,.,1,80,e9,W,96,1024,114,1128,118,1212,,,,Open,,1,07
23EW00294,S4665,,.,1,98,e9,W,103,1024,120,1128,124,1212,,3-,,Preg,,1,07
23EW00295,S4666,,.,1,84,e9,W,96,1024,110,1128,114,1212,,4+,,Preg,,1,07
23EW00296,S4681,,.,1,86,e4,W,85,1024,101,1128,99,1212,,3,,Open,,1,07
23EW00297,S4682,,.,1,88,e8,W,86,1024,106,1128,102,1212,,4,,Preg,,1,07
23EW00298,S4683,,.,1,87,e9,W,103,1024,114,1128,119,1212,,3-,,Open,,1,07
23EW00299,S4691,,.,1,106,e7,W,109,1024,127,1128,113,1212,,4+,,Open,,1,07
23EW00300,S4692,,.,1,92,e6,W,107,1024,129,1128,121,1212,,3-,,Preg,,1,07
23EW00301,S4701,,1ST,1,88,e9,W,97,1024,110,1128,117,1212,,4+,,Open,,1,07
23EW00302,S4707,,.,1,102,e8,W,119,1024,134,1128,131,1212,,3-,,Open,,1,07
23EW00303,S4708,,.,1,99,e8,W,97,1024,117,1128,113,1212,,3-,,Preg,,1,07
23EW00304,S4710,,.,1,101,e5,W,120,1024,144,1128,142,1212,,3,,Preg,,1,07
23EW00305,S4711,,.,1,88,e9,W,103,1024,117,1128,118,1212,,3-,,Open,,1,07
23EW00306,S4719,,.,1,106,e9,W,121,1024,132,1128,140,1212,,4+,,Preg,,1,07
23EW00307,S4727,,.,1,98,e8,W,89,1024,105,1128,105,1212,,3-,,Open,,1,07
23EW00308,S4728,,.,1,87,e9,W,81,1024,96,1128,105,1212,,3-,,Open,,1,07
23EW00309,S4733,,.,1,92,e4,W,105,1024,124,1128,121,1212,,3,,Open,,1,43
23EW00310,S4734,,.,1,98,e9,W,118,1024,129,1128,131,1212,,3-,,Preg,,1,43
23EW00311,S4737,,Open->Preg,1,90,e9,W,101,1024,103,1128,108,1212,,4+,,Preg,,1,07
23EW00312,S4740,,.,1,97,e9,W,110,1024,123,1128,124,1212,,3,,Open,,1,07
23EW00313,S4741,,SL.E.L.EYE,1,90,e9,W,102,1024,117,1128,128,1212,,3-,,Open,,1,07
23EW00314,S4745,,.,1,81,e9,W,94,1024,106,1128,111,1212,,3,,Preg,,1,07
23EW00315,S4748,,.,1,100,e9,W,106,1024,121,1128,129,1212,,4,,Preg,,1,07
23EW00316,S4750,,.,1,85,e9,W,91,1024,101,1128,109,1212,,3,,Open,,1,43
23EW00317,S4753,,.,1,99,e9,W,114,1024,129,1128,128,1212,,3-,,Open,,1,07
23EW00318,S4755,,.,1,97,e9,W,112,1024,123,1128,125,1212,,3-,,Preg,,1,07
23EW00319,S4758,,.,1,83,e9,W,89,1024,94,1128,98,1212,,3-,,Preg,,1,07
23EW00320,S4759,,.,1,86,e9,W,103,1024,117,1128,121,1212,,3-,,Open,,1,07
23EW00321,S4760,,.,1,81,e5,W,97,1024,112,1128,112,1212,,4+,,Open,,1,07
23EW00322,S4769,,.,1,106,e9,W,112,1024,128,1128,132,1212,,3,,Open,,1,07
23EW00323,S4771,,.,1,83,e9,W,90,1024,107,1128,109,1212,,3-,,Preg,,1,43
23EW00324,S4772,,.,1,89,e6,W,100,1024,121,1128,120,1212,,4+,,Open,,1,43
23EW00325,S4778,,.,1,101,e9,W,112,1024,128,1128,131,1212,,4-,,Preg,,1,07
23EW00326,S4780,,.,1,109,e9,W,117,1024,129,1128,132,1212,,3,,Open,,1,07
23EW00327,S4792,,.,1,102,e8,W,111,1024,125,1128,127,1212,,4+,,Preg,,2,07
23EW00328,S4798,,.,1,103,e5,W,107,1024,130,1128,127,1212,,3,,Open,,2,07
23EW00329,S4801,,HAIRY,1,85,e9,W,99,1024,108,1128,112,1212,,3,,Preg,,1,07
23EW00330,S4803,,.,1,84,e9,W,98,1024,111,1128,127,1212,,3-,,Open,,2,07
23EW00331,S4804,,.,1,84,e9,W,90,1024,106,1128,117,1212,,4+,,Preg,,2,07
23EW00332,S4838,,.,1,109,e8,W,121,1024,135,1128,129,1212,,3,,Open,,2,07
23EW00333,S4839,,.,1,108,e8,W,108,1024,122,1128,128,1212,,3-,,Preg,,2,07
23EW00334,S4842,,HAIRY,1,95,e6,W,105,1024,131,1128,120,1212,,4,,Preg,,2,07
23EW00335,S4843,,.,1,96,e5,W,109,1024,128,1128,132,1212,,4+,,Preg,,2,07
23EW00336,S4852,,.,1,94,e7,W,100,1024,112,1128,110,1212,,4,,Open,,2,07
23EW00337,S4866,,.,1,99,e9,W,85,1024,98,1128,107,1212,,4+,,Preg,,2,07
23EW00338,S4868,,.,1,90,e9,W,85,1024,100,1128,99,1212,,4,,Preg,,1,07
23EW00339,S4869,,HAIRY,1,102,e7,W,120,1024,132,1128,124,1212,,3,,Preg,,1,07
23EW00340,S4871,,.,1,98,e9,W,118,1024,127,1128,128,1212,,3,,Open,,2,07
23EW00341,S4877,,.,1,94,e9,W,98,1024,107,1128,114,1212,,3,,Preg,,1,43
23EW00342,S4878,,.,1,106,e4,W,116,1024,133,1128,130,1212,,3,,Open,,2,07
23EW00343,S4884,,.,1,86,e6,W,102,1024,120,1128,120,1212,,3+,,Open,,1,07
23EW00344,S4885,,1ST,1,80,e9,W,89,1024,109,1128,118,1212,,4-,,Open,,1,07
23EW00345,S4886,,2NDBACKWARDS,1,80,e5,W,92,1024,110,1128,103,1212,,4-,,Preg,,1,07
23EW00346,S4889,,.,1,91,e7,W,101,1024,118,1128,114,1212,,3-,,Preg,,1,07
23EW00347,S4891,,.,1,85,e4,W,87,1024,106,1128,102,1212,,3-,,Preg,,1,07
23EW00348,S4900,,.,1,90,e9,W,92,1024,108,1128,116,1212,,4+,,Preg,,1,07
23EW00349,S4908,,.,1,83,e9,W,95,1024,113,1128,123,1212,,3-,,Preg,,1,07
23EW00350,S4911,,.,1,97,e5,W,110,1024,128,1128,122,1212,,3-,,Preg,,1,07
23EW00351,S4913,,.,1,89,e9,W,113,1024,127,1128,130,1212,,4,,Open,,1,07
23EW00352,S4922,,.,1,122,e9,W,134,1024,142,1128,149,1212,,4+,,Open,,1,07
23EW00353,S4923,,1ST,1,89,e9,W,96,1024,108,1128,110,1212,,4+,,Preg,,1,07
23EW00354,S4931,,.,1,81,e7,W,96,1024,120,1128,110,1212,,3-,,Preg,,1,07
23EW00355,S4934,,.,1,85,e9,W,100,1024,112,1128,118,1212,,4+,,Open,,1,07
23EW00356,S4937,,.,1,85,e6,W,101,1024,119,1128,116,1212,,3-,,Preg,,1,07
23EW00357,S4941,,.,1,106,e9,W,114,1024,129,1128,131,1212,,3-,,Preg,,1,07
23EW00358,S4942,,.,1,81,e9,W,96,1024,105,1128,107,1212,,3-,,Preg,,1,07
23EW00359,S4950,,.,1,92,e9,W,106,1024,120,1128,124,1212,,3-,,Preg,,1,07
23EW00360,S4955,,.,1,92,e9,W,108,1024,123,1128,124,1212,,3,,Open,,1,07
23EW00361,S4956,,.,1,100,e9,W,102,1024,125,1128,125,1212,,3-,,Preg,,1,07
23EW00362,S4957,,.,1,84,e9,W,100,1024,120,1128,125,1212,,3-,,Preg,,1,07
23EW00363,S4965,,2ND,1,89,e9,W,101,1024,114,1128,116,1212,,3-,,Preg,,1,07
23EW00364,S4966,,.,1,84,e9,W,96,1024,111,1128,117,1212,,,,,,1,07
23EW00365,S4967,,.,1,88,e9,W,109,1024,123,1128,127,1212,,3-,,Preg,,1,07
23EW00366,S4968,,1ST,1,88,e9,W,96,1024,109,1128,117,1212,,3-,,Open,,1,07
23EW00367,S4969,,.,1,86,e8,W,101,1024,121,1128,117,1212,,4+,,Open,,1,07
23EW00368,S4974,,FEW.BR.SPOTS,1,85,e6,W,100,1024,121,1128,118,1212,,3,,Open,,2,07
23EW00369,S4978,,.,1,80,e9,W,87,1024,99,1128,103,1212,,3-,,Preg,,1,07
23EW00370,S4981,,.,1,95,e9,W,113,1024,134,1128,132,1212,,3-,,Open,,1,07
23EW00371,S4982,,.,1,85,e9,W,95,1024,105,1128,110,1212,,4+,,Preg,,1,07
23EW00372,S4983,,UPSIDE.DOWN,1,86,e9,W,90,1024,107,1128,107,1212,,3-,,Preg,,1,07
23EW00373,S4987,,.,1,88,e9,W,105,1024,116,1128,123,1212,,,,,,1,07
23EW00374,S4988,,.,1,83,e7,W,94,1024,110,1128,108,1212,,3,,Preg,,1,07
23EW00375,S4990,,.,1,84,e9,W,87,1024,95,1128,94,1212,,3-,,Open,,1,07
23EW00376,S4995,,.,1,81,e9,W,87,1024,98,1128,101,1212,,4+,,Preg,,2,43
23EW00377,S4998,,HAIRY,1,81,e5,W,90,1024,102,1128,99,1212,,3,,Preg,,2,07
23EW00378,S5001,,.,1,80,e4,W,85,1024,106,1128,102,1212,,3,,Preg,,2,07
23EW00379,S5011,,.,1,86,e4,W,96,1024,112,1128,107,1212,,4-,,Open,,2,07
23EW00380,S5013,,.,1,97,e6,W,107,1024,128,1128,119,1212,,3-,,Preg,,2,43
23EW00381,S5014,,.,1,105,e9,W,89,1024,111,1128,119,1212,,3-,,Open,,2,07
23EW00382,S5018,,.,1,97,e9,W,120,1024,128,1128,132,1212,,4+,,Open,,2,07
23EW00383,S5023,,HAIRY,1,83,e5,W,99,1024,120,1128,118,1212,,3,,Open,,2,07
23EW00384,S5024,,.,1,98,e9,W,109,1024,120,1128,121,1212,,3-,,Preg,,2,07
23EW00385,S5030,,.,1,110,e9,W,121,1024,132,1128,134,1212,,3-,,Open,,2,07
23EW00386,S5037,,.,1,90,e6,W,100,1024,117,1128,109,1212,,3-,,Preg,,2,07
23EW00387,S5039,,.,1,92,e5,W,103,1024,120,1128,119,1212,,4+,,Preg,,2,07
23EW00388,S5049,,HAIRY,1,102,e4,W,106,1024,123,1128,114,1212,,2-,,Open,,2,07
23EW00389,S5051,,.,1,81,e9,W,102,1024,112,1128,122,1212,,3-,,Open,,1,07
23EW00390,S5052,,.,1,83,e9,W,87,1024,99,1128,106,1212,,4+,,Open,,2,07
23EW00391,S5054,,.,1,100,e9,W,103,1024,119,1128,119,1212,,3,,Preg,,2,07
23EW00392,S5058,,.,1,88,e9,W,101,1024,108,1128,110,1212,,3-,,Open,,2,07
23EW00393,S5059,,.,1,94,e9,W,106,1024,116,1128,121,1212,,3,,Preg,,2,07
23EW00394,S5066,,.,1,91,e9,W,110,1024,,,,,,,,,,2,07
23EW00395,S5068,,.,1,96,e7,W,102,1024,119,1128,117,1212,,3-,,Preg,,2,07
23EW00396,S5078,,.,1,81,e9,W,99,1024,114,1128,122,1212,,4+,,Open,,1,07
23EW00397,S5087,,.,1,89,e5,W,107,1024,124,1128,113,1212,,4+,,Preg,,1,07
23EW00398,S5100,,.,1,85,e9,W,95,1024,109,1128,113,1212,,4,,Open,,1,07
23EW00399,S5101,,.,1,90,e4,W,100,1024,114,1128,109,1212,,3-,,Open,,1,07
23EW00400,S5102,,.,1,91,e9,W,95,1024,109,1128,108,1212,,4,,Preg,,1,07
23EW00401,S5103,,.,1,95,e9,W,90,1024,108,1128,110,1212,,4,,Preg,,1,07
23EW00402,S5109,,.,1,107,e4,W,117,1024,135,1128,128,1212,,3-,,Preg,,1,07
23EW00403,S5110,,.,1,103,e9,W,113,1024,118,1128,121,1212,,3-,,Open,,1,07
23EW00404,S5111,,1ST,1,106,e9,W,114,1024,129,1128,131,1212,,3,,Open,,1,07
23EW00405,S5117,,.,1,84,e9,W,92,1024,109,1128,112,1212,,3,,Open,,1,07
23EW00406,S5120,,2ND,1,80,e9,W,91,1024,109,1128,113,1212,,3-,,Open,,1,07
23EW00407,S5121,,.,1,96,e9,W,100,1024,109,1128,110,1212,,4+,,Preg,,1,07
23EW00408,S5122,,.,1,95,e9,W,109,1024,119,1128,121,1212,,4+,,Open,,1,07
23EW00409,S5131,,.,1,89,e7,W,96,1024,108,1128,102,1212,,3,,Open,,1,07
23EW00410,S5139,,.,1,105,e9,W,108,1024,121,1128,128,1212,,3-,,Open,,2,07
23EW00411,S5140,,.,1,103,e4,W,101,1024,125,1128,120,1212,,4+,,Open,,2,07
23EW00412,S5144,,.,1,80,e4,W,72,1024,87,1128,86,1212,,4+,,Open,,2,07
23EW00413,S5145,,.,1,85,e9,W,91,1024,106,1128,109,1212,,3-,,Preg,,1,07
23EW00414,T8183,,.,1,90,e9,W,107,1024,119,1128,119,1212,,3-,,Open,,1,02
23EW00415,T8184,,HAIRY,1,89,e9,W,95,1024,113,1128,117,1212,,4,,Open,,2,02
23EW00416,T8188,,HAIRY,1,103,e9,W,125,1024,140,1128,143,1212,,4+,,Preg,,2,02
23EW00417,T8192,,HAIRY,1,84,e9,W,96,1024,108,1128,113,1212,,3,,Open,,2,02
23EW00418,T8194,,.,1,91,e9,W,103,1024,120,1128,120,1212,,3-,,Preg,,1,02
23EW00419,T8201,,HAIRY,1,94,e9,W,109,1024,119,1128,120,1212,,3-,,Open,,2,02
23EW00420,T8212,,.,1,102,e9,W,111,1024,127,1128,134,1212,,3,,Preg,,1,02
23EW00421,T8213,,.,1,89,e9,W,107,1024,120,1128,123,1212,,3,,Preg,,1,02
23EW00422,T8221,,.,1,100,e9,W,108,1024,128,1128,134,1212,,4+,,Preg,,1,02
23EW00423,T8222,,.,1,89,e9,W,96,1024,110,1128,114,1212,,3-,,Open,,1,02
23EW00424,T8228,,.,1,101,e9,W,107,1024,121,1128,123,1212,,3,,Open,,1,02
23EW00425,T8232,,.,1,92,e9,W,105,1024,122,1128,124,1212,,3,,Preg,,1,02
23EW00426,T8233,,.,1,99,e9,W,113,1024,130,1128,134,1212,,3-,,Preg,,1,02
23EW00427,T8236,,.,1,85,e9,W,97,1024,114,1128,119,1212,,3,,Open,,1,02
23EW00428,T8242,,.,1,79,e9,W,97,1024,111,1128,118,1212,,3-,,Preg,,1,02
23EW00429,T8248,,.,1,109,e9,W,124,1024,140,1128,139,1212,,3-,,Preg,,1,02
23EW00430,T8250,,.,1,98,e9,,,,,,,,,,,,,1,02
23EW00431,T8253,,.,1,80,e9,W,86,1024,99,1128,105,1212,,4,,Preg,,1,02
23EW00432,T8256,,.,1,105,e9,W,108,1024,121,1128,127,1212,,3-,,Preg,,1,02
23EW00433,T8260,,HAIRY,1,87,e9,W,88,1024,102,1128,106,1212,,3-,,Open,,2,02
23EW00434,T8266,,HAIRY,1,95,e9,,,,,,,,,,,,,2,02
23EW00435,T8267,,.,1,87,e9,W,102,1024,118,1128,119,1212,,3,,Preg,,2,02
23EW00436,T8274,,.,1,79,e9,W,73,1024,90,1128,96,1212,,3-,,Open,,2,02
23EW00437,T8276,,.,1,97,e9,,,,,,,,,,,,,2,02
23EW00438,T8279,,H.2@ONCE,1,96,e9,W,105,1024,117,1128,120,1212,,3,,Preg,,2,02
23EW00439,T8290,,.,1,91,e9,W,101,1024,112,1128,118,1212,,3,,Preg,,1,02
23EW00440,T8294,,.,1,84,e9,W,77,1024,96,1128,102,1212,,3-,,Open,,1,02
23EW00441,T8300,,.,1,84,e9,W,90,1024,108,1128,107,1212,,3+,,Preg,,1,02
23EW00442,T8302,,.,1,86,e9,W,92,1024,106,1128,108,1212,,3,,Open,,1,02
23EW00443,T8313,,.,1,102,e9,,,,,,,,,,,,,1,02
23EW00444,T8316,,.,1,99,e9,W,103,1024,118,1128,123,1212,,,,Open,,1,02
23EW00445,T8321,,1ST,1,79,e9,W,86,1024,92,1128,99,1212,,,,,,1,02
23EW00446,T8323,,.,1,86,e9,W,91,1024,106,1128,112,1212,,3+,,Preg,,1,02
23EW00447,T8326,,.,1,84,e9,W,105,1024,119,1128,124,1212,,4+,,Preg,,1,02
23EW00448,T8333,,4,1,84,e9,W,99,1024,108,1128,106,1212,,3-,,Open,,1,02
23EW00449,T8340,,2ND,1,86,e9,W,98,1024,111,1128,112,1212,,4,,Preg,,2,02
23EW00450,T8343,,HAIRY,1,86,e9,W,94,1024,107,1128,110,1212,,,,,,1,02
23EW00451,T8344,,CONTRACTEDTEN,1,99,e9,W,114,1024,124,1128,129,1212,,3-,,Open,,2,02
23EW00452,T8353,,.,1,109,e9,W,117,1024,135,1128,139,1212,,3,,Preg,,2,02
23EW00453,T8354,,.,1,101,e9,W,103,1024,127,1128,128,1212,,3,,Open,,2,02
23EW00454,T8356,,.,1,80,e9,W,97,1024,98,1128,107,1212,,3,,Open,,2,02
23EW00455,T8357,,HAIRY,1,102,e9,W,100,1024,121,1128,123,1212,,3,,Open,,2,02
23EW00456,T8358,,.,1,80,e9,W,86,1024,96,1128,102,1212,,3,,Open,,2,02
23EW00457,T8361,,.,1,87,e9,W,91,1024,105,1128,108,1212,,3,,Preg,,2,02
23EW00458,T8362,,.,1,83,e9,W,92,1024,99,1128,107,1212,,4+,,Preg,,2,02
23EW00459,T8364,,.,1,103,e9,W,105,1024,109,1128,114,1212,,4+,,Preg,,2,02
23EW00460,T8366,,.,1,94,e9,W,111,1024,121,1128,125,1212,,4+,,Preg,,1,02
23EW00461,T8370,,.,1,80,e9,W,91,1024,106,1128,105,1212,,3-,,Preg,,1,02
23EW00462,T8372,,.,1,86,e9,W,87,1024,108,1128,112,1212,,3-,,Preg,,1,02
23EW00463,T8376,,.,1,84,e9,W,81,1024,101,1128,102,1212,,4+,,Open,,1,02
23EW00464,T8380,,.,1,90,e9,W,106,1024,118,1128,122,1212,,4,,Preg,,1,02
23EW00465,T8385,,Open->Preg,1,97,e9,W,117,1024,122,1128,127,1212,,3,,Preg,,1,02
23EW00466,T8396,,.,1,79,e9,W,67,1024,83,1128,86,1212,,3-,,Open,,1,02
23EW00467,X0584,A,.,1,84,e9,W,90,1024,112,1128,118,1212,,1-,,Open,,5,00
23EW00468,X0589,,.,1,107,e9,W,129,1024,138,1128,142,1212,,3+,,Preg,,2,LP
23EW00469,X0590,A,.,1,101,e9,W,113,1024,131,1128,130,1212,,1-,,Preg,,6,97
23EW00470,X0592,A,.,1,130,e9,W,135,1024,150,1128,154,1212,,1-,,Open,,6,97
23EW00471,X0597,A,.,1,119,e9,W,118,1024,139,1128,139,1212,,1-,,Open,,6,97
23EW00472,X0607,A,1ST,1,100,e9,W,116,1024,127,1128,135,1212,,1,,Preg,,6,97
23EW00473,X0611,A,.,1,84,e9,W,98,1024,116,1128,124,1212,,2+,,Preg,,6,97
23EW00474,X0612,A,.,1,108,e9,W,120,1024,135,1128,136,1212,,1-,,Preg,,6,97
23EW00475,X0614,A,1ST,1,112,e9,W,132,1024,150,1128,157,1212,,2-,,Preg,,5,C3
23EW00476,X0615,A,2ND,1,116,e9,W,121,1024,138,1128,144,1212,,3+,,Preg,,2,C3
23EW00477,X0631,A,.,1,90,e9,W,95,1024,121,1128,120,1212,,1,,Open,,6,97
23EW00478,X0633,A,.,1,106,e9,W,114,1024,132,1128,138,1212,,1-,,Preg,,6,97
23EW00479,X0634,A,.,1,97,e9,W,113,1024,125,1128,130,1212,,1,,Open,,6,97
23EW00480,X0638,A,.,1,91,e9,W,101,1024,114,1128,117,1212,,1-,,Preg,,6,97
23EW00481,X0642,A,.,1,105,e9,W,119,1024,139,1128,143,1212,,1,,Preg,,6,97
23EW00482,X0645,A,.,1,105,e9,W,125,1024,132,1128,139,1212,,1-,,Preg,,6,97
23EW00483,X0648,A,.,1,125,e9,W,150,1024,156,1128,169,1212,,1,,Open,,6,97
23EW00484,X0651,A,.,1,113,e9,W,116,1024,135,1128,143,1212,,1,,Open,,6,97
23EW00485,X0653,A,.,1,118,e9,W,135,1024,149,1128,152,1212,,1-,,Preg,,5,S3
23EW00486,X0662,A,.,1,96,e9,W,107,1024,127,1128,130,1212,,1,,Preg,,6,97
23EW00487,X0666,A,.,1,120,e9,W,136,1024,147,1128,147,1212,,1,,Preg,,6,97
23EW00488,X0675,A,.,1,84,e9,W,92,1024,108,1128,110,1212,,3,,Preg,,9,BL
23EW00489,X0677,A,.,1,109,e9,W,113,1024,127,1128,130,1212,,1-,,Open,,5,S3
23EW00490,X0678,A,.,1,88,e9,W,103,1024,117,1128,129,1212,,2+,,Open,,5,S3
23EW00491,X0687,A,.,1,130,e9,W,141,1024,151,1128,155,1212,,1,,Preg,,6,97
23EW00492,X0688,,1ST.OrphScour,1,91,e9,W,98,1024,111,1128,119,1212,,2+,,Open,,6,00
23EW00493,X0689,,2ND,1,102,e9,W,116,1024,138,1128,125,1212,,1-,,Preg,,6,00
23EW00494,X0690,A,.,1,102,e9,W,117,1024,134,1128,131,1212,,1-,,Preg,,6,97
23EW00495,X0691,A,.,1,106,e9,W,116,1024,120,1128,122,1212,,1,,Preg,,6,97
23EW00496,X0694,A,.,1,94,e9,W,102,1024,121,1128,127,1212,,1,,Preg,,6,97
23EW00497,X0695,A,.,1,118,e9,W,139,1024,149,1128,157,1212,,1-,,Preg,,6,97
23EW00498,X0700,A,.,1,106,e9,W,116,1024,139,1128,144,1212,,2+,,Preg,,6,97
23EW00499,X0705,A,.,1,121,e9,W,144,1024,157,1128,165,1212,,1-,,Preg,,5,00
23EW00500,X0710,A,.,1,135,e9,W,155,1024,169,1128,174,1212,,1-,,Preg,,6,97
23EW00501,X0713,A,.,1,122,e9,W,123,1024,133,1128,136,1212,,1,,Preg,,6,97
23EW00502,X0719,A,.,1,130,e9,W,136,1024,135,1128,145,1212,,1-,,Preg,,6,97
23EW00503,X0735,,.,1,108,e9,W,117,1024,129,1128,123,1212,,,,,,5,00
23EW00504,X0737,A,.,1,87,e9,W,101,1024,113,1128,120,1212,,1-,,Preg,,5,00
23EW00505,X0752,,.,1,118,e9,W,131,1024,141,1128,145,1212,,2,,Preg,,5,00
23EW00506,X0762,,.,1,112,e9,W,139,1024,145,1128,149,1212,,2-,,Preg,,5,00
23EW00507,X0767,A,.,1,90,e9,W,105,1024,121,1128,123,1212,,1-,,Preg,,6,97
23EW00508,X0769,A,.,1,97,e9,W,116,1024,130,1128,139,1212,,1,,Preg,,6,97
23EW00509,X0770,A,.,1,90,e9,W,101,1024,114,1128,116,1212,,1,,Open,,6,97
23EW00510,X0771,,HAIRY,1,113,e9,W,131,1024,124,1128,135,1212,,2-,,Preg,,9,BL
23EW00511,X0773,,.,1,88,e9,W,124,1024,132,1128,139,1212,,2,,Preg,,5,00
23EW00512,X0776,,.,1,99,e9,W,113,1024,127,1128,121,1212,,2,,Preg,,5,PC
23EW00513,X0788,A,.,1,84,e9,W,99,1024,112,1128,118,1212,,2,,Preg,,5,S3
23EW00514,X0796,A,.,1,96,e9,W,101,1024,119,1128,124,1212,,2+,,Preg,,6,97
23EW00515,X0798,,.,1,84,e9,W,98,1024,118,1128,122,1212,,3-,,Open,,5,LR
23EW00516,X0801,,HAIRY,1,108,e9,W,121,1024,130,1128,136,1212,,3+,,Preg,,5,LR
23EW00517,X0806,A,.,1,118,e9,W,135,1024,147,1128,152,1212,,1-,,Preg,,6,97
23EW00518,X0810,A,.,1,117,e9,W,140,1024,146,1128,154,1212,,1,,Open,,6,97
23EW00519,X0813,A,.,1,88,e9,W,101,1024,121,1128,127,1212,,1-,,Preg,,6,97
23EW00520,X0814,A,.,1,99,e9,W,117,1024,133,1128,138,1212,,1-,,Preg,,6,97
23EW00521,X0818,A,.,1,102,e9,W,124,1024,140,1128,150,1212,,1-,,Preg,,6,97
23EW00522,X0824,A,.,1,96,e9,W,100,1024,118,1128,119,1212,,1-,,Preg,,5,S3
23EW00523,X0828,A,.,1,91,e9,W,110,1024,129,1128,130,1212,,1-,,Preg,,6,00
23EW00524,X0832,,.,1,105,e9,W,124,1024,141,1128,140,1212,,2-,,Preg,,5,00
23EW00525,X0833,,.,1,97,e9,W,121,1024,134,1128,143,1212,,2,,,,5,00
23EW00526,X0834,A,.,1,108,e9,W,133,1024,136,1128,135,1212,,1,,Preg,,6,97
23EW00527,X0841,,.,1,100,e9,W,114,1024,128,1128,135,1212,,2,,Preg,,5,LP
23EW00528,X0849,,.,1,136,e9,W,149,1024,163,1128,167,1212,,1-,,Preg,,9,BL
23EW00529,X0855,A,.,1,97,e9,W,114,1024,133,1128,142,1212,,1-,,Preg,,6,97
23EW00530,X0858,A,.,1,95,e9,W,108,1024,119,1128,124,1212,,1,,Preg,,6,97
23EW00531,X0864,,.,1,120,e9,W,130,1024,146,1128,149,1212,,2+,,Open,,5,C3
23EW00532,X0865,A,.,1,125,e9,W,134,1024,146,1128,152,1212,,3,,Preg,,9,BL
23EW00533,X0871,A,.,1,105,e9,W,114,1024,134,1128,139,1212,,2-,,Open,,5,C3
23EW00534,X0874,,THIN,1,109,e9,W,127,1024,142,1128,145,1212,,3,,Preg,,5,00
23EW00535,X0877,,.,1,90,e9,W,110,1024,122,1128,127,1212,,2+,,Preg,,1,C3
23EW00536,X0881,,.,1,118,e9,W,130,1024,150,1128,144,1212,,1-,,Preg,,9,BL
23EW00537,X0882,,.,1,120,e9,W,130,1024,138,1128,143,1212,,3,,Preg,,9,BL
23EW00538,X0884,A,2ND,1,101,e9,W,122,1024,133,1128,138,1212,,2+,,Open,,5,00
23EW00539,X0893,,.,1,113,e9,W,138,1024,151,1128,152,1212,,3+,,Preg,,5,00
23EW00540,X0902,,.,1,91,e9,W,97,1024,110,1128,117,1212,,2+,,Preg,,5,00
