UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
96WN02713, 96445624,96,T5624,44,2,41,02,412,8,2,2,2.0,2,2,1,111,218,107,2,9.5,37,54,0.416,59,1,1,,,2,M,,,T4483,44,T4440,44,41,3,93,268,5,6,91,1.61,101.9,3,65,,19.17,0,0,0,,19.09,19.25
96WN02714, 96445625,96,T5625,44,2,41,02,412,8,2,2,2.0,2,2,1,111,218,107,19,12.0,36,45,0.308,49,1,1,,,2,M,,4TEATS,T4483,44,T4440,44,41,3,93,268,5,4,84,1.61,101.9,3,62,,19.17,0,0,0,,19.09,19.25
96WN02715, 96445626,96,T5626,44,2,ch,32,j.7,5,1,1,1.0,1,1,H,111,222,111,4,10.0,57,80,0.631,86,1,1,,,2,h,j.0,,T4325,44,T4910,44,ch,1,,0,1,1,103,1.0,86.0,1,89,,7.44,0,0,0,,6.53,8.34
96WN02716, 96445622,96,T5622,44,2,41,02,413,8,2,2,6.0,6,4,1,111,218,107,4,11.2,43,64,0.493,70,1,1,,,2,M,46,4TEATS,T4202,44,T1492,44,41,2,92,263,5,5,95,1.69,94.8,2,81,87,20.8,0,0,0,,20.92,20.67
96WN02717, 96445629,96,T5629,44,1,ch,32,j.6,5,1,1,1.0,1,1,H,111,222,111,6,14.0,56,82,0.613,88,1,1,,,2,h,-CH,NICE,T4244,44,T5018,44,ch,1,,0,1,1,100,1.0,88.0,1,88,,6.45,0,0,0,,6.54,6.36
96WN02718, 96445627,96,T5627,44,2,ID,02,415,8,2,1,4.5,4,4,1,111,218,107,6,10.0,54,80,0.654,89,1,1,,,I,I,e.7,4TEATS,04052,00,T2537,44,48,1,,0,3,2,104,2.0,89.0,1,95,,0.0,0,0,0,,0.0,0.0
96WN02719, 96445680,96,T5680,44,1,41,02,413,5,1,1,5.0,5,4,2,112,220,108,7,13.6,69,105,0.846,115,1,1,,,2,M,,,T4202,44,T1890,44,41,1,,0,1,1,115,1.27,92.3,1,115,,19.73,0,0,0,,20.92,18.53
96WN02720, 96445683,96,T5683,44,1,41,02,414,9,3,2,4.0,4,4,2,113,220,107,17,10.5,48,68,0.537,75,1,1,,,2,M,,,T4327,44,T2618,44,41,1,,0,8,5,97,1.74,106.1,1,86,,24.41,0,0,0,,22.27,26.55
96WN02721, 96445686,96,T5686,44,2,41,02,414,9,3,1,7.0,7,5,2,113,220,107,1,10.1,52,81,0.663,90,1,1,,,2,M,e.6,"ENTR,4TEATS",T4327,44,T0364,44,41,1,,0,7,2,107,1.62,92.4,1,97,,22.57,0,0,0,,22.27,22.87
96WN02722, 96445682,96,T5682,44,2,41,02,414,9,3,2,4.0,4,4,2,113,220,107,17,10.1,51,68,0.541,75,1,1,,,2,M,e.7,,T4327,44,T2618,44,41,1,,0,8,5,104,1.74,106.1,1,85,,24.41,0,0,0,,22.27,26.55
96WN02723, 96445688,96,T5688,44,3,41,02,413,8,2,2,4.0,4,4,2,113,220,107,1,12.0,48,74,0.579,82,1,1,,,2,M,,,T4202,44,T2591,44,41,3,93,268,5,5,98,1.37,74.8,3,90,,16.86,0,0,0,,20.92,12.79
96WN02724, 96445689,96,T5689,44,2,41,02,413,8,2,2,4.0,4,4,2,113,220,107,10,11.0,46,75,0.598,83,1,1,,,2,M,e.6,4TEATS,T4202,44,T2591,44,41,1,,0,5,5,93,1.37,74.8,1,87,,16.86,0,0,0,,20.92,12.79
96WN02725, 96445687,96,T5687,44,3,41,02,411,5,1,1,4.0,4,4,2,113,220,107,3,13.4,46,62,0.454,68,1,1,,,2,M,,,T4264,44,T2609,44,41,3,93,268,1,1,90,1.37,77.9,3,69,,18.2,0,0,0,,26.85,9.54
96WN02726, 96445691,96,T5691,44,1,41,02,411,5,1,1,2.0,2,2,2,113,220,107,3,15.0,64,97,0.766,107,1,1,,,2,M,,,T4264,44,T4275,44,41,1,,0,1,1,107,1.28,84.4,1,106,,22.24,0,0,0,,26.85,17.62
96WN02727, 96445690,96,T5690,44,1,ch,32,j.7,5,1,1,1.0,1,1,1,113,218,105,12,14.4,65,90,0.72,101,1,1,,,2,h,-CH,,T4325,44,T4937,44,ch,1,,0,1,1,115,1.0,101.0,1,101,,6.66,0,0,0,,6.52,6.78
96WN02728, 96445693,96,T5693,44,2,41,02,412,8,2,1,3.0,3,3,2,113,220,107,1,12.4,56,83,0.66,92,1,1,,,2,M,e.6,,T4483,44,T3956,44,41,1,,0,3,2,101,1.47,78.5,1,96,,17.8,0,0,0,,19.09,16.5
96WN02729, 96445695,96,T5695,44,3,00,03,e.5,5,1,1,1.0,1,1,2,113,220,107,11,11.5,51,76,0.603,84,1,1,,,2,e,,,K0000,63,T5102,44,41,3,93,268,1,1,0,1.42,93.7,3,91,,21.58,0,0,0,,0.0,21.58
96WN02730, 96445696,96,T5696,44,3,00,03,e.5,5,1,1,1.0,1,1,2,113,220,107,6,11.1,48,75,0.597,83,1,1,,,2,e,,,K0000,63,T5052,44,42,3,93,268,1,1,0,1.42,93.5,3,90,,2.31,0,0,0,,0.0,2.31
96WN02731, 96445692,96,T5692,44,2,41,02,411,8,2,1,2.0,2,2,2,113,220,107,2,6.8,46,67,0.563,74,1,1,,,2,M,49,,T4264,44,T4604,44,41,2,92,263,3,2,88,1.44,76.8,2,72,80,19.55,0,0,0,,26.85,12.24
96WN02732, 96445698,96,T5698,44,1,41,02,413,8,2,1,2.0,2,2,2,113,220,107,2,11.2,55,80,0.643,88,1,1,,,2,M,,,T4202,44,T4415,44,41,X,XX,0,3,2,101,1.61,97.1,X,89,,21.06,0,0,0,,20.92,21.2
96WN02733, 96445671,96,T5671,44,1,42,02,872,8,2,2,3.0,3,3,2,112,220,108,7,13.0,52,73,0.556,80,1,1,,,2,C,,,T4179,44,T3837,44,42,X,XX,0,5,5,105,1.62,115.9,X,81,,6.32,0,0,0,,-0.51,13.15
96WN02734, 96445670,96,T5670,44,2,42,02,862,8,2,2,3.0,3,3,2,112,220,108,1,8.8,35,54,0.419,59,1,1,,,2,C,,4TEATS,T4554,44,T4108,44,42,3,93,268,5,5,82,1.33,83.7,3,68,,1.22,0,0,0,,2.87,-0.43
96WN02735, 96445673,96,T5673,44,1,42,02,812,8,2,2,3.0,3,3,2,112,220,108,13,11.0,46,67,0.519,73,1,1,,,2,C,,,T4533,44,T3894,44,42,X,XX,0,5,5,80,1.19,72.7,X,73,,4.23,0,0,0,,4.83,3.63
96WN02736, 96445674,96,T5674,44,1,42,02,812,8,2,2,3.0,3,3,2,112,220,108,9,12.6,50,68,0.513,74,1,1,,,2,C,,,T4533,44,T3894,44,42,X,XX,0,5,5,81,1.19,72.7,X,80,,4.23,0,0,0,,4.83,3.63
96WN02737, 96445675,96,T5675,44,2,42,02,862,8,2,2,2.0,2,2,2,112,220,108,3,10.4,41,55,0.413,60,1,1,,,2,C,,,T4554,44,T4258,44,42,3,93,268,5,6,95,1.61,108.9,3,66,,2.31,0,0,0,,2.87,1.75
96WN02738, 96445676,96,T5676,44,3,42,02,862,8,2,2,2.0,2,2,2,112,220,108,17,12.8,50,64,0.474,70,1,1,,,2,C,,,T4554,44,T4258,44,42,3,93,268,5,4,110,1.61,108.9,3,80,,2.31,0,0,0,,2.87,1.75
96WN02739, 96445672,96,T5672,44,2,42,02,872,8,2,2,3.0,3,3,2,112,220,108,1,12.6,47,71,0.541,77,1,1,,,2,C,e.6,,T4179,44,T3837,44,42,1,,0,5,5,110,1.62,115.9,1,85,,6.32,0,0,0,,-0.51,13.15
96WN02740, 96445678,96,T5678,44,2,41,02,412,8,2,2,4.0,4,4,2,112,220,108,17,10.8,55,78,0.622,85,1,1,,,2,M,e.6,,T4483,44,T2708,44,41,1,,0,5,5,113,1.49,111.1,1,95,,22.19,0,0,0,,19.09,25.29
96WN02741, 96445679,96,T5679,44,2,41,02,412,8,2,2,4.0,4,4,2,112,220,108,1,11.0,51,74,0.583,81,1,1,,,2,M,e.7,4TEATS,T4483,44,T2708,44,41,1,,0,5,5,110,1.49,111.1,1,84,,22.19,0,0,0,,19.09,25.29
96WN02742, 96445677,96,T5677,44,1,41,02,414,5,1,1,2.0,2,2,2,112,220,108,5,13.2,60,85,0.665,93,1,1,,,2,M,,,T4327,44,T4220,44,41,1,,0,1,1,105,1.44,98.5,1,93,,19.81,0,0,0,,22.27,17.34
96WN02743, 96445211,96,T5211,44,2,ID,02,414,8,2,2,6.0,6,4,1,99,218,119,11,12.8,57,77,0.539,78,1,1,,,I,I,e.6,ENTR,T4327,44,T1594,44,48,1,,0,5,5,132,2.0,159.0,1,97,,14.67,0,0,0,,22.27,7.06
96WN02744, 96445210,96,T5210,44,1,ID,02,414,8,2,2,6.0,6,4,1,99,218,119,4,12.5,62,80,0.567,81,1,1,,,I,I,,,T4327,44,T1594,44,48,1,,0,5,5,126,2.0,159.0,1,99,,14.67,0,0,0,,22.27,7.06
96WN02745, 96445213,96,T5213,44,1,41,02,413,8,2,2,2.0,2,2,1,99,218,119,12,10.3,62,85,0.628,86,1,1,,,2,M,,,T4202,44,T4263,44,41,1,,0,5,5,105,1.78,108.6,1,98,,24.41,0,0,0,,20.92,27.9
96WN02746, 96445214,96,T5214,44,1,41,02,413,8,2,2,2.0,2,2,1,99,218,119,19,8.8,41,55,0.388,55,1,3,,,2,M,,,T4202,44,T4263,44,41,3,93,239,5,5,86,1.78,108.6,3,67,,24.41,0,0,0,,20.92,27.9
96WN02747, 96445215,96,T5215,44,2,41,02,413,8,2,2,3.0,3,3,1,99,218,119,2,11.1,58,81,0.587,82,1,1,,,2,M,e.7,4TEATS,T4202,44,T3983,44,41,1,,0,5,5,115,1.76,119.8,1,91,,21.93,0,0,0,,20.92,22.94
96WN02748, 96445216,96,T5216,44,1,41,02,413,8,2,2,3.0,3,3,1,99,218,119,9,12.0,46,68,0.471,68,1,1,,,2,M,,,T4202,44,T3983,44,41,X,XX,0,5,5,99,1.76,119.8,X,75,,21.93,0,0,0,,20.92,22.94
96WN02749, 96445212,96,T5212,44,1,42,02,872,5,1,1,2.0,2,2,1,99,218,119,2,12.4,66,82,0.585,83,1,1,,,2,C,,,T4179,44,T4354,44,42,X,XX,0,1,1,95,1.61,92.2,X,92,,1.18,0,0,0,,-0.51,2.86
96WN02750, 96445218,96,T5218,44,3,41,02,412,8,2,2,3.0,3,3,2,99,220,121,1,10.3,51,74,0.526,73,1,1,,,2,M,,,T4483,44,T3909,44,41,3,93,268,5,5,100,1.33,88.8,3,87,,15.68,0,0,0,,19.09,12.27
96WN02751, 96445217,96,T5217,44,2,41,02,412,8,2,2,3.0,3,3,2,99,220,121,6,9.3,39,58,0.402,58,1,1,,,2,M,,,T4483,44,T3909,44,41,3,93,268,5,5,84,1.33,88.8,3,68,,15.68,0,0,0,,19.09,12.27
96WN02752, 96445201,96,T5201,44,2,42,02,822,8,2,2,7.0,7,5,1,99,218,119,9,11.8,56,81,0.582,82,1,1,,,2,C,e.7,,T4393,44,T0338,44,42,1,,0,5,5,98,1.26,85.1,1,93,,-4.41,0,0,0,,-1.59,-7.23
96WN02753, 96445200,96,T5200,44,2,00,03,e.6,5,1,1,1.0,1,1,1,98,218,120,10,10.5,63,83,0.604,83,1,1,,,2,e,56,4TEATS,K0000,63,T4787,44,41,2,92,263,1,1,0,1.42,93.5,2,102,102,17.39,0,0,0,,0.0,17.39
96WN02754, 96445203,96,T5203,44,2,42,02,842,8,2,2,2.0,2,2,1,99,218,119,13,8.6,44,59,0.424,59,1,1,,,2,C,50,,T4350,44,T4331,44,42,2,92,263,5,5,83,1.44,86.2,2,70,74,0.4,0,0,0,,2.86,-2.06
96WN02755, 96445204,96,T5204,44,2,42,02,842,8,2,2,2.0,2,2,1,99,218,119,12,9.7,42,56,0.389,56,1,1,,,2,C,,,T4350,44,T4331,44,42,3,93,268,5,5,81,1.44,86.2,3,68,,0.4,0,0,0,,2.86,-2.06
96WN02756, 96445205,96,T5205,44,2,41,02,412,5,1,1,3.0,3,3,1,99,218,119,13,14.0,74,96,0.689,97,1,1,,,2,M,e.6,,T4483,44,T3814,44,41,1,,0,1,1,118,1.47,105.2,1,107,,19.35,0,0,0,,19.09,19.61
96WN02757, 96445206,96,T5206,44,2,41,02,414,8,2,2,4.0,4,4,1,99,218,119,12,12.5,58,77,0.542,78,1,1,,,2,M,e.7,,T4327,44,T2593,44,41,1,,0,5,5,98,1.24,89.9,1,94,,16.62,0,0,0,,22.27,10.97
96WN02758, 96445202,96,T5202,44,1,42,02,822,8,2,2,7.0,7,5,1,99,218,119,1,11.5,55,74,0.525,75,1,1,,,2,C,,,T4393,44,T0338,44,42,1,,0,5,5,87,1.26,85.1,1,83,,-4.41,0,0,0,,-1.59,-7.23
96WN02759, 96445208,96,T5208,44,2,41,02,411,8,2,2,7.0,7,5,1,99,218,119,5,10.2,49,61,0.427,61,1,1,,,2,M,48,,T4264,44,T0354,44,41,2,92,263,5,5,96,1.71,108.6,2,77,82,20.19,0,0,0,,26.85,13.53
96WN02760, 96445209,96,T5209,44,2,41,02,411,8,2,2,7.0,7,5,1,99,218,119,1,9.0,43,58,0.412,58,1,1,,,2,M,50,,T4264,44,T0354,44,41,2,92,263,5,5,94,1.71,108.6,2,73,74,20.19,0,0,0,,26.85,13.53
96WN02761, 96445207,96,T5207,44,2,41,02,414,8,2,2,4.0,4,4,1,99,218,119,13,12.5,48,73,0.508,74,1,1,,,2,M,44,,T4327,44,T2593,44,41,2,92,263,5,5,95,1.24,89.9,2,89,94,16.62,0,0,0,,22.27,10.97
96WN02762, 96445230,96,T5230,44,3,00,03,e.5,8,2,1,1.0,1,1,2,100,220,120,6,9.0,60,87,0.65,87,1,1,,,2,e,,,K0000,63,T4680,44,41,3,93,268,3,2,0,1.52,94.3,3,99,,21.25,0,0,0,,0.0,21.25
96WN02763, 96445233,96,T5233,44,1,ID,02,415,5,1,2,5.0,5,4,2,100,220,120,2,12.6,66,94,0.678,94,1,3,,,I,I,,,04052,00,T1834,44,48,1,,0,3,3,122,1.0,133.0,1,105,,7.08,0,0,0,,0.0,7.08
96WN02764, 96445235,96,T5235,44,2,42,02,882,8,2,1,4.0,4,4,2,100,220,120,8,11.4,61,82,0.588,82,1,1,,,2,C,e.7,,T4636,44,T2641,44,42,1,,0,3,2,93,1.24,75.4,1,94,,3.22,0,0,0,,3.65,2.78
96WN02765, 96445236,96,T5236,44,2,42,02,892,5,1,1,2.0,2,2,2,100,220,120,2,9.2,52,69,0.498,69,1,1,,,2,C,48,,T4518,44,T4262,44,42,2,92,263,1,1,84,1.28,75.6,2,77,78,-2.25,0,0,0,,0.1,-4.6
96WN02766, 96445232,96,T5232,44,2,00,03,e.6,5,1,1,1.0,1,1,2,100,220,120,8,12.5,55,78,0.546,78,1,1,,,2,e,57,BRN EARS,K0000,63,T4947,44,41,2,92,263,1,1,0,1.42,92.5,2,88,96,17.06,0,0,0,,0.0,17.06
96WN02767, 96445238,96,T5238,44,2,42,02,892,8,2,2,4.0,4,4,2,100,220,120,13,8.1,45,69,0.508,69,1,1,,,2,C,46,,T4518,44,T3012,44,42,2,92,263,5,5,87,1.24,80.0,2,80,87,2.19,0,0,0,,0.1,4.28
96WN02768, 96445239,96,T5239,44,3,41,02,414,8,2,2,3.0,3,3,2,100,220,120,12,10.3,52,75,0.539,75,1,1,,,2,M,,,T4327,44,T4034,44,41,3,93,268,5,5,107,1.47,99.2,3,88,,16.5,0,0,0,,22.27,10.73
96WN02769, 96445237,96,T5237,44,1,42,02,892,8,2,2,4.0,4,4,2,100,220,120,6,9.0,47,62,0.442,62,1,3,,,2,C,,,T4518,44,T3012,44,42,X,XX,0,5,5,77,1.24,80.0,X,68,,2.19,0,0,0,,0.1,4.28
96WN02770, 96445241,96,T5241,44,2,41,02,413,5,1,2,3.0,3,3,2,100,220,120,10,11.0,45,58,0.392,58,1,1,,,2,M,,4TEATS,T4202,44,T4064,44,41,3,93,268,3,5,84,1.33,88.7,3,70,,19.95,0,0,0,,20.92,18.98
96WN02771, 96445240,96,T5240,44,2,41,02,414,8,2,2,3.0,3,3,2,100,220,120,1,12.1,53,75,0.524,75,1,1,,,2,M,e.7,,T4327,44,T4034,44,41,1,,0,5,5,100,1.47,99.2,1,93,,16.5,0,0,0,,22.27,10.73
96WN02772, 96445243,96,T5243,44,3,00,03,e.6,5,1,1,1.0,1,1,2,100,220,120,13,7.2,29,29,0.182,29,1,1,,,2,e,,SORE RR LEG,K0000,63,T4755,44,42,3,93,281,1,1,0,1.42,82.7,3,40,,1.14,0,0,0,,0.0,1.14
96WN02773, 96445244,96,T5244,44,2,41,02,413,9,3,2,3.0,3,3,2,100,220,120,10,8.6,47,66,0.478,66,1,1,,,2,M,47,,T4202,44,T3915,44,41,2,92,263,8,5,95,1.76,100.5,2,79,85,21.55,0,0,0,,20.92,22.18
96WN02774, 96445245,96,T5245,44,2,41,02,413,9,3,2,3.0,3,3,2,100,220,120,4,9.0,45,66,0.475,66,1,1,,,2,M,47,,T4202,44,T3915,44,41,2,92,263,8,5,95,1.76,100.5,2,79,82,21.55,0,0,0,,20.92,22.18
96WN02775, 96445248,96,T5248,44,2,41,02,412,9,3,2,4.0,4,4,2,100,220,120,9,8.6,47,68,0.495,68,1,1,,,2,M,46,,T4483,44,T2928,44,41,2,92,263,8,5,87,1.49,83.1,2,81,81,13.25,0,0,0,,19.09,7.41
96WN02776, 96445249,96,T5249,44,2,41,02,412,9,3,2,4.0,4,4,2,100,220,120,1,7.8,30,46,0.318,46,1,1,,,2,M,,,T4483,44,T2928,44,41,3,93,268,8,5,73,1.49,83.1,3,68,,13.25,0,0,0,,19.09,7.41
96WN02777, 96445251,96,T5251,44,2,41,02,411,8,2,2,3.0,3,3,2,100,220,120,10,12.8,54,77,0.535,77,1,1,,,2,M,e.6,4TEATS,T4264,44,T3645,44,41,1,,0,5,5,114,1.62,124.7,1,93,,23.42,0,0,0,,26.85,19.98
96WN02778, 96445253,96,T5253,44,3,00,03,e.6,8,2,1,1.0,1,1,2,100,220,120,11,8.1,54,80,0.599,80,2,1,,,2,e,,BRN EARS,K0000,63,T4828,44,41,3,93,268,3,2,0,1.52,99.6,3,96,,16.2,0,0,0,,0.0,16.2
96WN02779, 96445254,96,T5254,44,3,00,03,e.6,8,2,2,1.0,1,1,2,100,220,120,13,10.1,47,67,0.474,67,1,1,,,2,e,,,K0000,63,T4828,44,41,3,93,268,5,6,0,1.52,99.6,3,81,,16.2,0,0,0,,0.0,16.2
96WN02780, 96445255,96,T5255,44,1,42,02,882,5,1,2,3.0,3,3,2,100,220,120,2,13.0,65,89,0.633,89,1,1,,,2,C,,4TEATS,T4636,44,T4125,44,42,1,,0,3,4,95,1.19,84.2,1,99,,3.46,0,0,0,,3.64,3.27
96WN02781, 96445252,96,T5252,44,1,41,02,411,8,2,2,3.0,3,3,2,100,220,120,1,13.5,65,85,0.596,85,1,1,,,2,M,,,T4264,44,T3645,44,41,1,,0,5,5,112,1.62,124.7,1,98,,23.42,0,0,0,,26.85,19.98
96WN02782, 96445258,96,T5258,44,2,41,02,411,9,3,1,6.0,6,4,2,101,220,119,1,9.6,50,67,0.482,67,4,1,,,2,M,,X BLK RUMP,T4264,44,T1024,44,41,3,93,268,7,2,84,1.49,76.8,3,77,,22.24,0,0,0,,26.85,17.63
96WN02783, 96445261,96,T5261,44,2,42,02,832,5,1,1,4.0,4,4,1,101,218,117,13,12.8,58,81,0.583,83,1,1,,,2,C,e.7,,T4513,44,T2568,44,42,1,,0,1,1,86,1.12,60.7,1,92,,-1.23,0,0,0,,2.71,-5.16
96WN02784, 96445260,96,T5260,44,2,42,02,822,5,1,1,2.0,2,2,2,101,220,119,1,12.0,61,83,0.597,84,1,1,,,2,C,e.6,4TEATS,T4393,44,T4305,44,42,1,,0,1,1,96,1.28,79.1,1,91,,0.06,0,0,0,,-1.59,1.71
96WN02785, 96445263,96,T5263,44,1,ch,02,-0-,5,1,1,3.0,3,3,H,101,222,121,5,14.0,73,100,0.711,99,1,1,,,2,h,-CH,,T2864,44,T4100,44,48,1,,0,1,1,105,1.19,83.2,1,108,,13.07,0,0,0,,0.0,13.07
96WN02786, 96445264,96,T5264,44,2,42,02,882,8,2,2,3.0,3,3,2,101,220,119,10,9.5,46,65,0.466,65,1,1,,,2,C,e.6,,T4636,44,T3858,44,42,1,,0,5,6,89,1.47,89.4,1,80,,4.08,0,0,0,,3.65,4.51
96WN02787, 96445265,96,T5265,44,1,42,02,882,8,2,2,3.0,3,3,2,101,220,119,1,11.3,58,81,0.586,82,1,1,,,2,C,,X COARSE,T4636,44,T3858,44,42,3,93,239,5,4,93,1.47,89.4,3,87,,4.08,0,0,0,,3.65,4.51
96WN02788, 96445266,96,T5266,44,1,ID,02,415,5,1,1,4.0,4,4,2,101,220,119,8,16.0,74,106,0.756,107,1,1,,,I,I,,,04052,00,T3301,44,48,1,,0,1,1,117,1.0,107.0,1,118,,8.51,0,0,0,,0.0,8.51
96WN02789, 96445262,96,T5262,44,1,41,02,411,5,1,1,6.0,6,4,2,101,220,119,6,14.1,77,107,0.781,108,1,1,,,2,M,,,T4264,44,T1472,44,41,1,,0,1,1,113,1.29,96.4,1,119,,22.84,0,0,0,,26.85,18.82
96WN02790, 96445268,96,T5268,44,1,42,02,892,8,2,2,6.0,6,4,2,101,220,119,17,9.8,45,64,0.455,64,1,1,,,2,C,,4TEATS,T4518,44,T0978,44,42,X,XX,0,5,5,77,1.19,78.0,X,70,,-0.56,0,0,0,,0.1,-1.22
96WN02791, 96445267,96,T5267,44,1,42,02,892,8,2,2,6.0,6,4,2,101,220,119,1,10.5,28,48,0.315,48,1,1,,,2,C,,,T4518,44,T0978,44,42,3,93,239,5,5,67,1.19,78.0,3,51,,-0.56,0,0,0,,0.1,-1.22
96WN02792, 96445221,96,T5221,44,1,41,02,411,8,2,2,2.0,2,2,2,99,220,121,16,13.4,59,86,0.6,85,1,1,,,2,M,,,T4264,44,T4366,44,41,1,,0,5,5,108,1.61,116.3,1,97,,24.32,0,0,0,,26.85,21.79
96WN02793, 96445220,96,T5220,44,2,41,02,411,8,2,2,2.0,2,2,2,99,220,121,17,11.8,45,68,0.464,68,1,1,,,2,M,e.7,4TEATS,T4264,44,T4366,44,41,1,,0,5,5,104,1.61,116.3,1,83,,24.32,0,0,0,,26.85,21.79
96WN02794, 96445223,96,T5223,44,2,41,02,412,9,3,2,6.0,6,4,2,99,220,121,6,10.3,53,71,0.502,70,1,1,,,2,M,e.7,ENTR,T4483,44,T0969,44,41,1,,0,8,5,105,1.59,115.0,1,82,,24.99,0,0,0,,19.09,30.88
96WN02795, 96445224,96,T5224,44,2,42,02,902,8,2,2,4.0,4,4,2,100,220,120,13,10.4,55,74,0.53,74,1,1,,,2,C,e.6,4TEATS,T4432,44,T2680,44,42,1,,0,5,5,99,1.49,98.8,1,88,,3.33,0,0,0,,4.51,2.15
96WN02796, 96445225,96,T5225,44,1,42,02,902,8,2,2,4.0,4,4,2,100,220,120,3,10.5,50,73,0.521,73,1,1,,4-,2,C,,F4-only1/sire,T4432,44,T2680,44,42,1,,0,5,5,92,1.49,98.8,1,80,,3.33,0,0,0,,4.51,2.15
96WN02797, 96445222,96,T5222,44,3,41,02,412,9,3,1,6.0,6,4,2,99,220,121,17,8.5,62,86,0.64,85,1,1,,,2,M,,ENTR,T4483,44,T0969,44,41,3,93,268,7,2,123,1.59,115.0,3,106,,24.99,0,0,0,,19.09,30.88
96WN02798, 96445228,96,T5228,44,2,ID,02,415,9,3,2,5.0,5,4,2,100,220,120,2,8.3,42,62,0.448,62,1,1,,,I,I,X,XCOARSE & OFF,04052,00,T2069,44,48,3,93,268,8,6,102,3.0,120.0,3,78,81,4.23,0,0,0,,0.0,4.23
96WN02799, 96445227,96,T5227,44,2,ID,02,415,9,3,1,5.0,5,4,2,100,220,120,7,11.4,64,89,0.647,89,1,1,,,I,I,e.7,4TEATS,04052,00,T2069,44,48,1,,0,7,2,120,3.0,120.0,1,101,,4.23,0,0,0,,0.0,4.23
96WN02800, 96445281,96,T5281,44,2,ch,01,-0-,8,2,2,3.0,3,3,H,101,222,121,6,9.9,51,64,0.447,64,1,1,,,2,c,j.9,,S0423,10,T3914,44,48,1,,0,5,5,94,1.62,97.1,1,68,,13.55,0,0,0,,0.0,13.55
96WN02801, 96445280,96,T5280,44,2,41,02,411,5,1,1,3.0,3,3,2,101,220,119,17,10.4,67,87,0.644,88,1,1,,,2,M,e.7,4TEATS,T4264,44,T4118,44,41,1,,0,1,1,99,1.19,78.9,1,101,,20.47,0,0,0,,26.85,14.08
96WN02802, 96445283,96,T5283,44,2,41,02,412,8,2,2,5.0,5,4,2,101,220,119,1,11.8,61,87,0.632,88,1,1,,,2,M,e.6,,T4483,44,T2353,44,41,1,,0,5,5,111,1.38,102.8,1,100,,17.46,0,0,0,,19.09,15.82
96WN02803, 96445284,96,T5284,44,1,41,02,412,8,2,2,5.0,5,4,2,101,220,119,2,11.4,53,79,0.568,80,1,1,,,2,M,,,T4483,44,T2353,44,41,X,XX,0,5,5,99,1.38,102.8,X,89,,17.46,0,0,0,,19.09,15.82
96WN02804, 96445285,96,T5285,44,2,00,03,e.6,5,1,1,1.0,1,1,2,101,220,119,10,12.0,65,88,0.639,89,1,1,,,2,e,56,,K0000,63,T4675,44,41,2,92,263,1,1,0,1.42,94.7,2,103,104,21.14,0,0,0,,0.0,21.14
96WN02805, 96445286,96,T5286,44,3,00,03,e.6,5,1,1,1.0,1,1,2,101,220,119,9,12.6,66,96,0.701,97,1,1,,,2,e,,,K0000,63,T5016,44,41,3,93,268,1,1,0,1.42,96.3,3,109,,19.4,0,0,0,,0.0,19.4
96WN02806, 96445282,96,T5282,44,1,ch,01,-0-,8,2,2,3.0,3,3,H,101,222,121,6,9.3,50,69,0.493,69,1,1,,,2,c,-CH,,S0423,10,T3914,44,48,1,,0,5,5,93,1.62,97.1,1,75,,13.55,0,0,0,,0.0,13.55
96WN02807, 96445288,96,T5288,44,1,41,02,412,8,2,2,4.0,4,4,2,101,220,119,13,12.3,61,87,0.628,88,1,1,,4+,2,M,,F4+,T4483,44,T3073,44,41,1,,0,5,5,110,1.62,117.3,1,97,,24.54,0,0,0,,19.08,29.99
96WN02808, 96445289,96,T5289,44,2,41,02,412,8,2,2,4.0,4,4,2,101,220,119,10,12.5,62,84,0.601,85,1,1,,,2,M,e.7,4TEATS,T4483,44,T3073,44,41,1,,0,5,5,116,1.62,117.3,1,101,,24.54,0,0,0,,19.09,29.99
96WN02809, 96445287,96,T5287,44,3,00,03,e.5,5,1,1,1.0,1,1,2,101,220,119,4,9.0,53,79,0.588,80,1,1,,,2,e,,,K0000,63,T4913,44,42,3,93,268,1,1,0,1.42,92.9,3,92,,2.93,0,0,0,,0.0,2.93
96WN02810, 96445290,96,T5290,44,2,00,03,e.6,5,1,1,1.0,1,1,2,101,220,119,1,10.1,55,75,0.545,76,1,1,,,2,e,56,,K0000,63,T4682,44,41,2,92,263,1,1,0,1.42,92.1,2,89,92,15.13,0,0,0,,0.0,15.13
96WN02811, 96445293,96,T5293,44,1,41,02,411,8,2,2,5.0,5,4,1,102,218,116,10,12.6,60,83,0.607,85,1,1,,,2,M,,2NICE 2WETHER,T4264,44,T2014,44,41,X,XX,0,5,5,100,1.49,99.2,X,96,,19.85,0,0,0,,26.85,12.84
