UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,C76,CADAM,TBRE,CTBR,CJAW,DISP
66WN01502,66,1,1477,4,82,179,5956,4,41,,5,5,62,122,1,1,,1,69,01,03,10,11,034,2,2,2,1,,1,42,9375,41,456,45,19,18,7,6,3,,134,,,4,5,2,4,3
66WN01503,66,2,1478,4,82,179,5956,4,41,,3,5,42,102,1,1,19,1,59,06,03,10,10,031,2,2,3,2,,1,42,9375,41,486,48,19,18,7,6,3,160,94,,,4,3,3,4,
66WN01504,66,2,1479,4,70,732,4305,4,41,,7,7,40,100,1,1,,1,82,07,03,06,06,038,12,2,2,1,,1,42,7502,41,702,70,,73,2,2,3,171,118,1,,5,7,3,4,
66WN01505,66,1,1483,4,70,712,9663,4,41,,3,2,38,98,1,1,,1,70,07,03,12,09,031,4,3,3,1,,1,42,7712,41,624,62,,70,2,4,3,159,88,,,2,3,3,4,3
66WN01506,66,1,1486,4,72,882,9107,4,41,,5,2,38,98,1,5,,2,59,07,03,10,09,032,12,1,2,2,,1,42,9034,41,529,52,,72,3,9,3,155,72,,,2,5,2,5,
66WN01507,66,1,1487,4,72,882,9107,4,41,,5,2,38,98,1,2,,1,70,05,03,10,09,031,16,2,2,1,,1,42,9034,41,641,64,,72,3,1,3,175,72,,,2,5,2,4,
66WN01508,66,2,1488,4,70,722,9735,4,41,,1,2,37,97,1,1,,1,82,08,03,05,05,048,4,3,3,1,,1,42,6242,41,740,74,,70,2,0,3,163,102,,,2,1,1,4,
66WN01509,66,1,1489,4,82,169,5492,4,41,,1,6,37,97,1,1,28,2,84,10,04,07,05,037,13,1,2,2,,1,42,5974,41,720,72,28,18,7,0,3,146,142,,,4,1,1,5,3
66WN01510,66,2,1490,4,70,732,7896,4,41,,5,3,36,96,1,1,,1,62,09,03,09,10,035,6,2,2,1,,1,42,7502,41,550,55,,70,2,0,3,156,92,,,3,5,2,4,
66WN01511,66,1,1491,4,70,732,7896,4,41,,5,3,36,96,1,1,,1,63,08,03,09,10,034,4,3,3,1,,1,42,7502,41,548,54,,70,2,8,3,157,104,,,3,5,2,4,3
66WN01512,66,2,1492,4,70,732,8445,4,41,,5,3,56,116,1,1,,1,70,09,03,10,12,051,1,3,3,1,,1,42,7502,41,517,51,,70,2,7,3,,100,,,3,5,2,4,6
66WN01513,66,1,1493,4,70,732,8445,4,41,,3,3,36,96,1,1,,2,68,08,03,08,09,032,13,2,2,1,,1,42,7502,41,598,59,,70,2,8,3,154,106,,,3,3,3,5,3
66WN01514,66,1,1495,4,82,148,8170,4,41,,3,3,36,96,1,1,30,2,79,08,03,09,08,036,3,2,3,2,,1,42,8620,41,715,71,30,03,7,5,3,172,104,,,3,3,3,5,3
66WN01515,66,2,1496,4,02,022,7922,4,41,47,1,3,36,96,1,1,,1,55,08,03,09,08,042,4,2,3,2,,1,42,7836,41,465,46,47,02,1,5,3,144,104,,,3,1,1,4,
66WN01516,66,1,1497,4,70,712,3719,4,41,,4,7,35,95,1,1,,2,64,06,03,10,12,031,5,2,2,1,,1,42,7712,41,535,53,,70,2,5,3,167,132,,,5,3,3,5,3
66WN01517,66,2,1500,4,82,048,2464,4,41,,1,8,35,95,1,1,36,3,74,08,03,07,06,049,1,3,3,1,,1,42,7879,41,648,64,36,01,7,8,3,169,124,,,5,1,1,3,
66WN01518,66,1,1501,4,03,031,3288,4,41,25,5,8,35,95,2,1,,1,49,08,03,11,10,030,6,2,2,1,,1,42,9405,41,440,44,20,03,1,0,3,142,72,,,5,5,2,4,
66WN01519,66,1,1502,4,03,031,3288,4,41,25,5,8,35,95,1,2,,3,50,06,03,10,09,035,18,3,3,1,,1,42,9405,41,448,44,20,03,1,8,3,155,74,,,5,5,2,3,
66WN01520,66,1,1503,4,82,108,7831,4,41,,5,3,35,95,1,2,15,1,68,07,03,08,09,041,19,3,3,1,,1,42,8864,41,600,60,15,13,7,0,3,176,110,,,3,5,2,4,3
66WN01521,66,2,1504,4,82,108,7831,4,41,,5,3,35,95,1,1,15,1,61,08,03,09,08,034,16,3,3,1,,1,42,8864,41,556,55,15,13,7,6,3,160,82,,,3,5,2,4,
66WN01522,66,2,1505,4,70,732,9456,4,41,,5,2,35,95,1,1,,1,54,08,03,10,09,035,13,2,2,1,,1,42,7502,41,474,47,,70,2,4,3,153,90,,,2,5,2,4,
66WN01523,66,1,1506,4,70,732,9456,4,41,,5,2,35,95,1,1,,3,39,10,03,14,12,029,18,2,3,2,,1,42,7502,41,314,31,,70,2,4,3,128,92,,,2,5,2,3,3
66WN01524,66,2,1507,4,70,732,7283,4,41,,1,4,35,95,1,1,,2,88,07,03,10,08,035,8,2,3,2,,1,42,7502,41,802,80,,70,2,2,3,173,118,,,4,1,1,5,
66WN01525,66,1,1508,4,82,179,5441,4,41,,5,6,35,95,1,1,18,2,50,12,03,10,13,021,6,3,3,1,,1,42,9375,41,400,40,18,16,7,0,3,127,120,,,4,5,2,5,3
66WN01526,66,2,1509,4,82,179,5441,4,41,,5,6,35,95,1,1,18,1,59,08,03,09,08,026,9,2,3,2,,1,42,9375,41,503,50,18,16,7,3,3,151,112,,,4,5,2,4,
66WN01527,66,2,1510,4,70,732,7188,4,41,,1,4,34,94,1,1,,2,80,08,03,08,06,033,7,2,2,1,,1,42,7502,41,721,72,,70,2,1,3,153,122,,,4,1,1,5,
66WN01528,66,1,1512,4,82,038,8217,4,41,,3,3,34,94,1,1,35,1,58,08,03,10,09,035,7,2,2,1,,1,42,9248,41,523,52,35,09,7,3,3,156,88,,,3,3,3,4,3
66WN01529,66,1,1513,4,70,732,9132,4,41,,1,2,32,92,2,1,,2,100,06,05,07,06,033,7,3,3,1,,1,42,7502,41,957,95,,70,2,7,3,175,120,,,2,1,1,5,3
66WN01530,66,2,1514,4,70,732,5715,4,41,,5,6,32,92,1,1,,1,67,09,03,10,07,032,10,2,2,1,,1,42,7502,41,611,61,,70,2,1,3,152,108,,,4,5,2,4,
66WN01531,66,1,1515,4,70,732,5715,4,41,,5,6,32,92,1,1,,4,73,09,03,13,08,028,5,3,3,1,,1,42,7502,41,652,65,,70,2,2,3,153,130,,,4,5,2,6,3
66WN01532,66,1,1516,4,82,099,1846,4,41,,5,9,25,85,1,6,16,1,68,11,03,09,08,037,18,3,4,2,,1,42,8281,41,671,67,16,03,7,1,2,155,110,,,5,5,2,4,3
66WN01533,66,1,1517,4,82,099,1846,4,41,,5,9,25,85,1,2,16,2,81,08,03,07,07,031,15,3,3,1,,1,42,8281,41,816,81,16,03,7,6,2,176,116,,,5,5,2,5,3
66WN01534,66,1,1518,4,70,732,9178,4,41,,1,2,31,91,3,2,,1,73,06,03,11,09,031,15,2,2,1,,1,42,7502,41,662,66,,70,2,2,3,164,128,,,2,1,1,4,3
66WN01535,66,1,1519,4,82,099,2143,4,41,,1,9,30,90,1,1,23,2,97,06,03,08,06,038,2,3,3,1,,1,42,8281,41,907,90,23,08,7,7,3,189,154,,,5,1,1,5,
66WN01536,66,1,1521,4,82,099,3267,4,41,,1,8,25,85,1,1,19,1,84,07,03,07,06,036,1,2,2,1,,1,42,8281,41,840,84,19,14,7,0,3,171,126,,,5,1,1,4,
66WN01537,66,2,2569,5,20,201,2487,4,48,43,5,3,59,119,1,1,,2,58,06,03,12,10,031,25,2,2,1,,8,48,2507,48,429,42,34,20,1,9,2,155,70,,,3,5,2,5,
66WN01538,66,2,2570,5,20,201,2487,4,48,43,5,3,59,119,1,1,,1,48,05,03,12,12,031,11,3,3,1,,8,48,2507,48,331,33,34,20,1,1,2,153,86,,,3,5,2,4,
66WN01539,66,1,2571,5,82,208,4342,4,41,,5,7,57,117,1,2,23,2,74,08,03,08,10,035,8,3,4,2,,1,48,2494,48,552,55,23,05,7,2,2,163,94,,,5,5,2,5,
66WN01540,66,1,2572,5,82,208,4342,4,41,,5,7,57,117,1,1,23,1,74,08,03,10,10,035,14,4,5,2,,1,48,2494,48,557,55,23,05,7,7,2,164,88,,,5,5,2,4,
66WN01541,66,2,2573,5,82,028,2344,4,48,,3,6,55,115,1,1,34,2,67,05,03,08,07,045,25,4,4,1,,8,48,7836,41,496,49,34,20,7,6,2,174,100,,,4,3,3,5,
66WN01542,66,2,2574,5,82,028,2344,4,48,,3,6,53,113,1,1,34,1,48,09,03,11,12,049,5,4,5,2,,8,48,7836,41,354,35,34,20,7,4,2,150,80,,,4,3,3,4,
66WN01543,66,2,2575,5,20,201,2432,4,48,37,5,5,55,115,1,1,,2,56,05,03,09,11,040,24,4,5,2,,8,48,2507,48,395,39,28,20,1,5,2,166,106,,,4,5,2,5,
66WN01544,66,2,2576,5,20,201,2432,4,48,37,5,5,55,115,1,1,,2,52,06,03,10,11,035,1,3,4,2,,8,48,2507,48,369,36,28,20,1,9,2,151,96,,,4,5,2,5,
66WN01545,66,1,2577,5,20,202,2089,4,48,47,9,9,55,115,1,1,,1,85,06,03,07,08,031,27,2,2,1,,8,48,2494,48,647,64,38,20,1,7,2,175,106,,,5,8,2,4,
66WN01546,66,2,2578,5,20,202,2089,4,48,47,9,9,55,115,1,1,,1,76,05,03,09,08,032,7,3,4,2,,8,48,2494,48,593,59,38,20,1,3,2,173,78,,,5,8,2,4,
66WN01547,66,2,2580,5,82,059,2363,4,48,,3,6,75,135,1,1,,1,77,07,03,06,06,050,1,2,2,1,,8,48,8410,41,511,51,31,20,7,1,3,,80,,,4,3,3,4,6
66WN01548,66,3,2582,5,82,059,2470,4,48,,4,4,54,114,1,1,02,1,41,09,03,09,08,033,1,3,3,1,,8,48,8410,41,286,28,46,20,7,6,9,109,84,,,4,4,3,4,3
66WN01549,66,1,2583,5,82,059,2470,4,48,,3,4,52,112,1,4,46,2,73,07,03,09,08,031,18,2,3,2,,8,48,8410,41,575,57,46,20,7,5,2,163,86,,,4,3,3,5,3
66WN01550,66,2,2584,5,82,208,9950,4,40,,3,-,51,111,1,1,18,1,44,08,03,10,11,040,13,3,4,2,,0,48,2494,48,328,32,18,05,7,8,3,143,76,,,5,3,3,4,
66WN01551,66,2,2586,5,82,208,8339,4,41,,5,3,50,110,1,1,23,2,63,07,03,10,09,041,8,2,3,2,,1,48,2494,48,504,50,23,05,7,4,3,168,76,,,3,5,2,5,
66WN01552,66,2,2587,5,82,208,8339,4,41,,5,3,50,110,1,1,23,2,59,07,03,10,09,040,4,3,3,1,,1,48,2494,48,460,46,23,05,7,0,3,163,84,,,3,5,2,5,
66WN01553,66,2,2588,5,82,209,2749,4,41,,5,8,50,110,1,1,30,2,68,07,03,10,09,037,1,3,3,1,,1,48,2507,48,522,52,30,02,7,2,3,172,106,,,5,5,2,5,
66WN01554,66,1,2589,5,82,209,2749,4,41,,5,8,50,110,1,1,30,2,64,07,03,09,10,036,10,3,4,2,,1,48,2507,48,482,48,30,02,7,2,3,166,110,,,5,5,2,5,
66WN01555,66,1,2590,5,82,028,2464,4,48,,5,4,49,109,1,2,41,3,58,07,03,11,09,039,9,3,3,1,,8,48,7836,41,446,44,41,20,7,6,3,161,94,,,4,5,2,3,3
66WN01556,66,2,2591,5,82,028,2464,4,48,,5,4,49,109,1,1,41,2,54,08,03,08,09,042,15,3,3,1,,8,48,7836,41,424,42,41,20,7,4,3,159,78,,,4,5,2,5,
66WN01557,66,1,2593,5,82,209,5752,4,41,,1,6,42,102,1,1,31,2,88,09,03,06,06,054,15,3,4,2,,1,48,2507,48,751,75,31,02,7,1,3,172,114,,,4,1,1,5,
66WN01558,66,1,7748,6,72,943,7007,6,61,,1,2,74,134,1,1,,2,90,08,03,08,07,041,24,4,5,2,,1,61,6561,61,604,60,,72,3,4,1,122,90,,,2,1,1,5,3
66WN01559,66,2,7750,6,72,943,5855,6,61,,1,3,71,131,1,1,,1,97,09,03,05,06,067,13,7,8,2,,1,61,6561,61,667,66,,72,3,7,1,133,96,,,3,1,1,4,
66WN01560,66,2,7751,6,82,084,6189,6,61,,1,3,71,131,1,1,29,2,83,09,03,06,06,051,9,7,7,1,,1,61,6503,61,556,55,29,10,7,6,1,111,102,,,3,1,1,5,
66WN01561,66,1,7752,6,82,025,3378,6,61,,1,7,71,131,1,1,25,1,98,09,03,05,07,064,33,7,8,2,,1,61,6716,61,669,66,25,03,7,9,1,131,104,,,5,1,1,4,
66WN01562,66,1,7756,6,72,933,5007,6,61,,1,5,70,130,1,2,,1,98,09,03,04,05,059,35,7,8,2,,1,61,6863,61,658,65,,72,3,8,1,114,124,,,4,1,1,4,
66WN01563,66,2,7757,6,82,075,3409,6,61,,5,7,70,130,1,1,22,2,69,09,03,09,09,054,35,8,9,2,,1,61,6794,61,457,45,22,10,7,7,1,119,96,,,5,5,2,5,
66WN01564,66,1,7758,6,82,075,3409,6,61,,5,7,70,130,1,1,22,2,78,11,03,07,09,046,21,6,7,2,,1,61,6794,61,517,51,22,10,7,7,1,121,108,,,5,5,2,5,3
66WN01565,66,2,7759,6,82,055,2706,6,61,,9,8,70,130,1,1,15,1,75,09,03,09,09,038,21,4,4,1,,1,61,6607,61,509,50,15,02,7,9,1,127,88,,,5,8,2,4,
66WN01566,66,2,7760,6,82,055,2706,6,61,,9,8,70,130,1,1,15,2,52,08,03,08,07,057,15,6,6,1,,1,61,6607,61,332,33,15,02,7,2,1,109,88,,,5,8,2,5,
66WN01567,66,2,7762,6,01,013,4542,6,61,33,1,5,70,130,1,1,,2,78,08,03,06,07,064,28,8,9,2,,1,61,4610,61,520,52,37,01,1,0,1,139,104,,,4,1,1,5,
66WN01568,66,2,7763,6,82,084,3060,6,61,,5,7,70,130,1,1,27,2,78,07,03,07,08,051,30,5,6,2,,1,61,6503,61,511,51,27,10,7,1,1,136,116,,,5,5,2,5,
66WN01569,66,2,7764,6,82,084,3060,6,61,,5,7,70,130,1,1,27,2,92,08,03,07,06,043,29,5,5,1,,1,61,6503,61,625,62,27,10,7,5,1,140,108,,,5,5,2,5,
66WN01570,66,2,7765,6,72,933,5845,6,61,,5,3,69,129,1,1,,1,74,08,03,07,07,061,26,7,8,2,,1,61,6863,61,498,49,,72,3,8,1,127,98,,,3,5,2,4,
66WN01571,66,2,7766,6,72,933,5845,6,61,,5,3,69,129,1,1,,1,70,08,03,08,09,057,30,7,8,2,,1,61,6863,61,468,46,,72,3,8,1,123,96,,,3,5,2,4,
66WN01572,66,1,7767,6,72,893,6947,6,61,,1,2,69,129,1,1,,2,103,08,03,05,06,058,4,6,6,1,,1,61,6892,61,710,71,,72,3,0,1,138,114,,,2,1,1,5,
66WN01573,66,2,7768,6,72,893,3497,6,61,,5,7,69,129,1,1,,3,65,08,03,08,09,060,7,7,7,1,,1,61,6892,61,440,44,,71,3,0,1,120,82,,,5,5,2,3,
66WN01574,66,1,7769,6,72,893,3497,6,61,,5,7,69,129,1,4,,1,80,14,03,08,08,053,5,6,7,2,,1,61,6892,61,553,55,,71,3,3,1,128,86,,,5,5,2,4,5
66WN01575,66,1,7770,6,70,733,4841,6,61,,1,5,69,129,1,1,,1,106,08,03,05,06,071,30,7,8,2,,1,61,6700,61,736,73,,70,2,6,1,138,110,,,4,1,1,4,
66WN01576,66,2,7774,6,70,723,5608,6,61,,5,4,69,129,1,1,,2,66,09,03,09,08,048,24,5,6,2,,1,61,7102,61,442,44,,70,2,2,1,117,90,,,4,5,2,5,
66WN01577,66,2,7775,6,70,723,5608,6,61,,5,4,69,129,1,1,,2,74,09,03,08,08,053,16,5,6,2,,1,61,7102,61,482,48,,70,2,2,1,128,118,,,4,5,2,5,
66WN01578,66,2,7776,6,09,090,2952,6,61,32,5,7,69,129,1,1,,1,63,09,03,09,08,047,37,7,8,2,,1,61,6981,61,403,40,24,09,1,3,1,137,110,,,5,5,2,4,
66WN01579,66,2,7777,6,09,090,2952,6,61,32,5,7,69,129,1,1,,1,65,09,03,07,08,054,26,5,6,2,,1,61,6981,61,431,43,24,09,1,1,1,152,94,,,5,5,2,4,
66WN01580,66,1,7778,6,70,733,6851,6,61,,5,2,69,129,1,1,,1,68,09,03,08,09,048,16,5,5,1,,1,61,6700,61,476,47,,70,2,6,1,115,66,,,2,5,2,4,3
66WN01581,66,1,7779,6,82,074,2513,6,61,,4,8,69,129,1,1,25,2,103,06,05,06,07,045,13,4,5,2,,1,61,6979,61,712,71,25,06,7,2,1,144,112,,,5,3,3,5,
66WN01582,66,2,7780,6,82,074,2513,6,61,,3,8,69,129,1,1,25,2,81,07,04,07,06,048,16,4,5,2,,1,61,6979,61,558,55,25,06,7,8,1,130,90,,,5,3,3,5,
66WN01583,66,2,7781,6,72,823,6770,6,61,,1,2,69,129,1,1,,1,68,10,03,08,07,052,13,6,7,2,,1,61,6891,61,457,45,,72,3,7,1,108,90,,,2,1,1,4,
66WN01584,66,2,7782,6,72,923,6463,6,61,,1,3,69,129,1,1,,3,60,09,03,08,09,045,4,4,5,2,,1,61,6743,61,405,40,,72,3,5,1,99,78,,,3,1,1,3,
66WN01585,66,1,7783,6,82,035,6344,6,61,,1,3,69,129,1,1,29,2,91,08,03,08,08,041,32,4,4,1,,1,61,7074,61,612,61,29,05,7,2,1,126,120,,,3,1,1,5,
66WN01586,66,1,7784,6,72,993,6655,6,61,,1,2,69,129,1,1,,1,78,10,03,09,09,039,37,5,5,1,,1,61,6576,61,536,53,,72,3,6,1,109,88,,,2,1,1,4,
66WN01587,66,1,7785,6,02,023,6446,6,61,26,1,3,68,128,1,1,,2,86,08,03,08,07,046,2,5,6,2,,1,61,6716,61,592,59,20,02,1,2,1,141,102,,,3,1,1,5,
66WN01588,66,1,7786,6, 2,045,5993,6,61,,1,3,91,151,1,1,,1,55,01,03,09,11,066,1,5,6,2,,1,61,6652,61,295,29,35,01,7,7,1,,104,,,3,1,1,4,3
66WN01589,66,2,7787,6,70,723,6109,6,61,,1,3,68,128,1,1,,2,70,07,03,09,08,055,30,5,6,2,,1,61,7102,61,489,48,,70,2,9,1,115,74,2,,3,1,1,5,
66WN01590,66,2,7788,6,82,105,6137,6,61,,1,3,68,128,1,1,25,2,90,06,03,06,06,056,23,5,5,1,,1,61,6938,61,614,61,25,08,7,4,1,133,114,,,3,1,1,5,
66WN01591,66,1,7789,6,72,843,5419,6,61,,1,4,68,128,1,1,,2,105,06,03,06,06,050,14,5,5,1,,1,61,6807,61,720,72,,72,3,0,1,128,128,,,4,1,1,5,
66WN01592,66,2,7790,6,70,713,5669,6,61,,5,4,68,128,1,1,,1,69,10,03,09,09,056,13,7,8,2,,1,61,6384,61,455,45,,70,2,5,1,119,108,,,4,5,2,4,
66WN01593,66,2,7791,6,70,713,5669,6,61,,5,4,68,128,1,1,,1,87,08,03,06,06,053,31,5,5,1,,1,61,6384,61,588,58,,70,2,8,1,135,118,,,4,5,2,4,
66WN01594,66,2,7792,6,72,913,6449,6,61,,1,3,68,128,1,1,,2,56,11,03,11,10,035,4,5,5,1,,1,61,6589,61,344,34,,72,3,4,1,88,120,,,3,1,1,5,
66WN01595,66,1,7794,6,70,723,6550,6,61,,3,2,72,132,1,2,,2,76,08,03,07,08,043,1,5,6,2,,1,61,7102,61,515,51,,70,2,5,1,114,80,,,2,3,3,5,3
66WN01596,66,1,7795,6,82,044,6513,6,61,,1,3,68,128,1,2,25,2,90,10,03,07,08,049,34,5,5,1,,1,61,6651,61,609,60,25,01,7,9,1,126,120,,,3,1,1,5,
66WN01597,66,1,7797,6,70,733,5412,6,61,,3,4,68,128,1,1,,2,98,10,03,06,07,053,22,8,8,1,,1,61,6700,61,680,68,,70,2,0,1,119,110,,,4,3,3,5,3
66WN01598,66,1,7798,6,05,053,3174,6,61,25,1,7,68,128,1,7,,1,108,11,03,06,06,051,36,5,5,1,,1,61,6607,61,725,72,27,05,1,5,1,161,152,,,5,1,1,4,3
66WN01599,66,1,7799,6,82,095,3160,6,61,,1,7,68,128,2,1,20,2,95,09,03,06,05,046,15,4,5,2,,1,61,6988,61,658,65,20,06,7,8,1,126,108,1,,5,1,1,5,
66WN01600,66,1,7800,6,72,833,6073,6,61,,5,3,68,128,1,1,,1,72,09,03,09,09,038,6,4,5,2,,1,61,7031,61,494,49,,72,3,4,1,120,88,,,3,5,2,4,
66WN01601,66,1,7801,6,72,833,6073,6,61,,5,3,68,128,1,1,,1,60,13,03,10,10,046,2,5,6,2,,1,61,7031,61,395,39,,72,3,5,1,114,94,,,3,5,2,4,5
66WN01602,66,1,7802,6,72,893,6337,6,61,,5,3,68,128,1,1,,1,73,09,03,09,08,044,13,4,4,1,,1,61,6892,61,491,49,,72,3,1,1,125,102,,,3,5,2,4,
66WN01603,66,2,7803,6,72,893,6337,6,61,,5,3,68,128,1,1,,1,64,09,03,09,09,042,24,5,5,1,,1,61,6892,61,431,43,,72,3,1,1,115,88,,,3,5,2,4,
66WN01604,66,1,7804,6,70,733,5872,6,61,,1,3,72,132,3,1,,2,93,09,03,08,07,062,1,5,6,2,,1,61,6700,61,602,60,,70,2,2,1,136,136,,,3,1,1,5,3
66WN01605,66,1,7805,6,70,713,4554,6,61,,1,5,68,128,1,1,,2,119,08,03,04,06,066,36,6,6,1,,1,61,6384,61,811,81,,70,2,1,1,149,152,,,4,1,1,5,
66WN01606,66,2,7806,6,82,024,6343,6,61,,1,3,68,128,1,3,29,2,93,09,03,06,06,045,37,4,4,1,,1,61,6876,61,645,64,29,05,7,5,1,131,104,,,3,1,1,5,
66WN01607,66,1,7807,6,72,813,5274,6,61,,1,4,68,128,1,2,,2,97,06,03,06,07,052,26,5,5,1,,1,61,6849,61,678,67,,72,3,8,1,123,102,,,4,1,1,5,
66WN01608,66,2,7808,6,82,024,6703,6,61,,1,2,68,128,1,1,29,2,84,09,03,07,08,052,2,5,6,2,,1,61,6876,61,570,57,29,03,7,0,1,134,110,,,2,1,1,5,
66WN01609,66,2,7809,6,70,733,6990,6,61,,5,2,67,127,1,1,,1,56,12,03,09,11,054,4,8,8,1,,1,61,6700,61,353,35,,70,2,3,1,113,112,,,2,5,2,4,
66WN01610,66,1,7810,6,70,733,6990,6,61,,5,2,67,127,1,1,,1,75,10,03,08,09,044,6,6,7,2,,1,61,6700,61,507,50,,70,2,7,1,123,106,,,2,5,2,4,
66WN01611,66,1,7811,6,82,044,2726,6,61,,3,8,67,127,1,4,21,2,74,09,03,08,08,051,36,5,6,2,,1,61,6651,61,499,49,21,02,7,9,1,121,106,,,5,3,3,5,3
66WN01612,66,1,7813,6,70,733,6719,6,61,,1,2,67,127,1,1,,1,108,07,03,05,07,048,21,5,5,1,,1,61,6700,61,748,74,,70,2,8,1,139,130,,,2,1,1,4,
66WN01613,66,2,7814,6,70,723,4321,6,61,,5,6,67,127,1,1,,2,83,09,03,07,06,052,4,5,5,1,,1,61,7102,61,567,56,,70,2,7,1,133,110,,,4,5,2,5,
66WN01614,66,1,7815,6,70,723,4321,6,61,,5,6,67,127,1,1,,2,98,08,03,07,08,045,11,5,5,1,,1,61,7102,61,682,68,,70,2,2,1,138,114,,,4,5,2,5,
66WN01615,66,2,7816,6,82,075,4509,6,61,,5,5,67,127,1,1,38,1,77,08,03,08,09,046,31,5,6,2,,1,61,6794,61,512,51,38,09,7,2,1,133,120,,,4,5,2,4,
66WN01616,66,2,7817,6,82,075,4509,6,61,,5,5,67,127,1,1,38,2,66,08,03,08,09,043,21,5,6,2,,1,61,6794,61,444,44,38,09,7,4,1,119,96,,,4,5,2,5,
66WN01617,66,2,7818,6,08,083,2843,6,61,26,5,7,67,127,1,1,,2,74,09,03,07,07,050,37,7,8,2,,1,61,6194,61,507,50,15,08,1,7,1,140,96,,,5,5,2,5,
66WN01618,66,1,7819,6,08,083,2843,6,61,26,5,7,67,127,1,1,,2,64,09,03,09,09,045,24,5,5,1,,1,61,6194,61,435,43,15,08,1,5,1,137,88,1,,5,5,2,5,
66WN01619,66,2,7820,6,82,014,2137,6,61,,1,8,67,127,1,1,24,2,98,10,03,05,05,052,22,5,5,1,,1,61,6869,61,658,65,24,02,7,8,1,133,144,,,5,1,1,5,
66WN01620,66,1,7821,6,70,713,6799,6,61,,5,2,67,127,1,1,,2,92,09,03,06,07,061,33,6,7,2,,1,61,6384,61,641,64,,70,2,1,1,151,106,,,2,5,2,5,
66WN01621,66,2,7822,6,70,713,6799,6,61,,5,2,67,127,1,1,,4,63,12,03,08,10,051,23,5,5,1,,1,61,6384,61,417,41,,70,2,7,1,128,100,,,2,5,2,6,
66WN01622,66,2,7824,6,72,953,7009,6,61,,6,2,67,127,1,1,,1,74,13,03,07,07,059,30,6,8,3,,1,61,6745,61,507,50,,72,3,7,1,128,96,,,2,5,2,4,
66WN01623,66,2,7825,6,72,903,6962,6,61,,1,2,67,127,1,1,,1,82,11,03,07,07,056,14,6,6,1,,1,61,6574,61,550,55,,72,3,0,1,125,122,,,2,1,1,4,5
66WN01624,66,2,7827,6,70,733,5370,6,61,,3,4,67,127,2,1,,1,105,09,03,05,05,066,3,7,8,2,,1,61,6700,61,735,73,,70,2,5,1,145,116,1,,4,3,3,4,5
66WN01625,66,1,7828,6,82,094,2366,6,61,,3,8,67,127,1,1,25,1,88,10,03,06,08,049,34,5,5,1,,1,61,6981,61,611,61,25,07,7,1,1,129,104,,,5,3,3,4,
66WN01626,66,2,7829,6,82,094,2366,6,61,,4,8,71,131,1,1,06,2,68,08,03,05,06,049,1,4,5,2,,1,61,6981,61,450,45,25,07,7,0,9,112,90,,,5,4,3,5,
66WN01627,66,1,7830,6,04,040,3140,6,61,29,1,7,67,127,3,1,,1,90,09,03,08,06,052,12,4,4,1,,1,61,6651,61,605,60,18,04,1,5,1,156,132,1,,5,1,1,4,
66WN01628,66,1,7831,6,82,034,4701,6,61,,1,5,67,127,1,1,28,3,100,11,03,05,05,066,22,5,6,2,,1,61,6702,61,687,68,28,04,7,7,1,142,128,,,4,1,1,3,
66WN01629,66,2,7832,6,70,733,2553,6,61,,3,8,67,127,1,1,,2,90,08,03,07,05,061,24,7,8,2,,1,61,6700,61,619,61,,70,2,9,1,132,114,,,5,3,3,5,
66WN01630,66,2,7834,6,82,035,2593,6,61,,3,8,67,127,1,1,21,2,89,09,03,06,06,055,11,7,8,2,,1,61,7074,61,609,60,21,02,7,9,1,128,116,,,5,3,3,5,
66WN01631,66,2,7836,6,70,713,5143,6,61,,5,4,67,127,1,1,,1,63,09,03,09,09,045,31,5,6,2,,1,61,6384,61,403,40,,70,2,3,1,113,118,,,4,5,2,4,
66WN01632,66,2,7837,6,70,713,5143,6,61,,5,4,67,127,1,1,,2,78,07,03,08,08,048,33,4,5,2,,1,61,6384,61,526,52,,70,2,6,1,133,112,1,,4,5,2,5,
66WN01633,66,2,7838,6,82,094,5038,6,61,,1,5,67,127,1,1,23,3,98,09,03,05,06,057,13,5,6,2,,1,61,6981,61,663,66,23,10,7,3,1,136,138,,,4,1,1,3,
66WN01634,66,2,7840,6,72,943,5084,6,61,,5,5,66,126,1,1,,1,77,11,03,06,09,061,31,5,6,2,,1,61,6561,61,516,51,,72,3,6,1,137,120,,,4,5,2,4,
66WN01635,66,2,7841,6,72,943,5084,6,61,,5,5,66,126,1,1,,1,77,09,03,08,09,070,5,8,9,2,,1,61,6561,61,524,52,,72,3,4,1,135,110,,,4,5,2,4,
66WN01636,66,2,7842,6,70,713,3403,6,61,,5,7,66,126,1,1,,1,90,09,03,07,06,058,35,6,7,2,,1,61,6384,61,616,61,,70,2,6,1,144,124,,,5,5,2,4,
66WN01637,66,2,7843,6,70,713,3403,6,61,,5,7,66,126,1,1,,2,83,09,03,06,06,056,28,6,6,1,,1,61,6384,61,573,57,,70,2,3,1,133,108,,,5,5,2,5,
