UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
91WN00518, 91036961,91,03,L6961,2,82,30,324,3,2,8,5,5.0,5,4,1,100,118,21,84,71,531, 4, 0, 0, 0, 54,002,,,2,1,1,0,225,974,92,,262,,374203,03,9167,02,,72,585,82,2,86
91WN00519, 91036962,91,03,L6962,1,82,30,324,3,2,8,5,5.0,5,4,1,100,118,17,81,79,601, 6, 0, 0, 0, 54,,,,2,1,2,0,225,974,,,,,374203,03,9167,02,,80,610,82,C,88
91WN00520, 91036963,91,03,L6963,2,83,30,334,1,1,1,1,2.0,2,2,1,100,118,12,117,98,731, 6, 0, 0, 0, 70,p01,,,2,1,1,0,198,932,,95,,,422103,03,3359,03,,99,719,83,W,112
91WN00521, 91036964,91,03,L6964,1,81,30,313,2,1,3,2,2.0,2,2,1,100,118,16,84,65,480, 6, 0, 0, 0, 45,,,,1,1,1,0,215,1221,93,,266,,434303,03,4059,03,,66,431,81,H,77
91WN00522, 91036966,91,03,L6966,2,83,30,331,1,1,1,1,6.0,6,4,1,100,118,27,124,94,692, 5, 0, 0, 0, 69,p02,,,2,1,1,0,161,1065,,95,,,394303,03,8038,02,,95,657,83,W,108
91WN00523, 91036967,91,03,L6967,1,81,30,313,1,1,1,1,3.0,3,3,1,100,118,10,102,100,761, 4, 0, 0, 0, 71,,,,2,1,2,0,188,959,93,,266,,434303,03,2263,03,,102,637,81,3,109
91WN00524, 91036968,91,03,L6968,3,80,30,304,3,2,8,4,3.0,3,3,2,100,119,22,66,77,592, 7, 0, 0, 0, 58,,,,2,1,1,0,217,1246,93,,321,,382203,03,2034,03,,78,619,00,*,88
91WN00525, 91036969,91,03,L6969,3,80,30,304,3,2,8,6,3.0,3,3,2,100,119,22,56,63,482, 9, 0, 0, 0, 46,,,,1,1,1,0,217,1246,93,,321,,382203,03,2034,03,,63,544,00,*,77
91WN00526, 91036971,91,03,L6971,2,82,30,324,2,2,5,5,3.0,3,3,1,100,118,28,75,82,631, 6, 0, 0, 0, 57,p24,,,1,1,1,0,217,1275,,,,,374203,03,2306,03,,83,712,82,C,96
91WN00527, 91036972,91,03,L6972,2,82,30,324,2,2,5,5,3.0,3,3,1,100,73,0,68,49,578, 0, 0, 0, 0, 49,,,,,1,,0,217,1275,97,,227,,374203,03,2306,03,,76,,82,7,0
91WN00528, 91036973,91,03,L6973,2,80,30,304,2,2,5,5,3.0,3,3,1,100,118,11,104,67,480, 4, 0, 0, 0, 47,010,,,1,1,1,0,203,1275,92,,262,,382203,03,2129,03,,68,539,80,2,88
91WN00529, 91036974,91,03,L6974,1,80,30,304,2,2,5,5,3.0,3,3,1,100,118,23,108,85,629, 6, 0, 0, 0, 64,,,,2,1,2,0,203,1275,,,,,382203,03,2129,03,,86,663,80,W,94
91WN00530, 91036976,91,03,L6976,2,80,30,302,3,2,8,5,3.5,3,3,1,100,118,15,90,76,568, 5, 0, 0, 0, 57,PPL,,,1,1,1,0,217,1147,93,16,256,,425203,03,1404,03,,77,632,80,5,86
91WN00531, 91036977,91,03,L6977,2,80,30,302,3,2,8,5,3.5,3,3,1,100,118,23,77,66,494, 7, 0, 0, 0, 51,004,,,1,1,1,0,217,1147,92,95,262,,425203,03,1404,03,,67,568,80,2,81
91WN00532, 91036978,91,03,L6978,2,82,30,321,2,2,5,5,2.0,2,2,1,100,118,29,111,78,567, 6, 0, 0, 0, 59,p21,,,1,1,1,0,198,1295,,,,,353103,03,3909,03,,79,675,82,C,94
91WN00533, 91036979,91,03,L6979,2,82,30,321,2,2,5,5,2.0,2,2,1,100,118,26,98,71,519, 6, 0, 0, 0, 51,p24,,,1,1,1,0,198,1295,,,,,353103,03,3909,03,,72,623,82,C,86
91WN00534, 91036980,91,03,L6980,1,81,30,312,2,2,5,5,5.0,5,4,1,100,118,23,90,67,492, 5, 0, 0, 0, 50,,,,1,1,1,0,214,1321,,,,,385603,03,9245,02,,68,508,81,P,77
91WN00535, 91036981,91,03,L6981,2,81,30,312,2,2,5,5,5.0,5,4,1,100,118,22,95,66,479, 6, 0, 0, 0, 50,p11,,,1,9,1,0,214,1321,,08,,,385603,03,9245,02,,67,535,81,1,78
91WN00536, 91036982,91,03,L6982,2,82,30,324,2,1,3,2,2.0,2,2,1,100,118,1,85,76,572, 4, 0, 0, 0, 53,011,,,1,1,1,0,215,1094,92,,262,,374203,03,3701,03,,77,567,82,2,87
91WN00537, 91036984,91,03,L6984,2,81,30,314,2,2,5,5,3.0,3,3,1,100,118,12,79,65,484, 5, 0, 0, 0, 45,014,,,1,1,1,0,203,1273,93,,281,,439603,03,2287,03,,66,544,81,2,79
91WN00538, 91036985,91,03,L6985,2,81,30,314,2,2,5,5,3.0,3,3,1,100,118,13,81,73,550, 5, 0, 0, 0, 52,p11,,,1,1,1,0,203,1273,,,,,439603,03,2287,03,,74,611,81,P,79
91WN00539, 91036986,91,03,L6986,2,82,30,326,1,1,1,1,5.0,5,4,1,100,118,27,121,93,686, 5, 0, 0, 0, 72,PPL,,,2,1,1,0,181,1306,93,14,256,,391803,03,9192,02,,94,651,82,5,111
91WN00540, 91036987,91,03,L6987,1,82,30,321,2,1,3,2,7.0,7,5,1,100,118,19,79,71,535, 5, 0, 0, 0, 59,,,,2,1,2,0,229,1085,,,,,353103,03,6974,02,,72,462,82,C,80
91WN00541, 91036989,91,03,L6989,2,83,30,334,2,2,5,5,6.0,6,4,1,100,118,10,96,73,537, 6, 0, 0, 0, 50,p11,,,1,1,1,0,191,1336,,,,,422103,03,8299,02,,74,577,83,P,84
91WN00542, 91036990,91,03,L6990,1,83,30,334,2,2,5,5,6.0,6,4,1,100,118,27,111,78,567, 4, 0, 0, 0, 55,,,,2,1,2,0,191,1336,93,,321,,422103,03,8299,02,,79,589,83,H,88
91WN00543, 91036992,91,03,L6992,2,82,30,325,3,2,8,5,2.0,2,2,1,100,118,17,83,70,523, 5, 0, 0, 0, 51,p23,,,1,1,1,0,248,1232,,,,,376603,03,3573,03,,71,615,82,C,84
91WN00544, 91036993,91,03,L6993,2,82,30,325,3,2,8,5,2.0,2,2,1,100,118,20,80,63,466, 5, 0, 0, 0, 40,,,,1,1,2,0,248,1232,93,,281,,376603,03,3573,03,,64,562,82,3,70
91WN00545, 91036994,91,03,L6994,1,81,30,P-3,1,1,1,1,1.0,1,1,1,100,118,7,112,88,651, 5, 0, 0, 0, 60,,,,2,1,6,0,203,1158,93,,266,,358703,03,5264,03,,89,563,81,3,100
91WN00546, 91036995,91,03,L6995,2,81,30,314,2,2,5,5,6.0,6,4,1,100,118,35,100,65,466, 5, 0, 0, 0, 49,017,,,4,1,1,0,181,1273,92,,262,,439603,03,8371,02,,66,539,81,2,75
91WN00547, 91036996,91,03,L6996,2,81,30,314,2,2,5,5,6.0,6,4,1,100,118,25,102,80,592, 6, 0, 0, 0, 60,p12,,,1,1,1,0,181,1273,,,,,439603,03,8371,02,,81,652,81,P,90
91WN00548, 91036997,91,03,L6997,2,82,30,328,2,2,5,5,2.0,2,2,1,100,118,28,82,71,532, 7, 0, 0, 0, 51,p21,,,2,1,1,0,215,1385,,,,,416403,03,3905,03,,72,638,82,C,86
91WN00549, 91036998,91,03,L6998,1,82,30,328,2,2,5,5,2.0,2,2,1,100,118,26,88,69,510,10, 0, 0, 0, 49,,,,1,1,3,0,215,1385,93,,321,,416403,03,3905,03,,70,573,82,H,76
91WN00550, 91037000,91,03,L7000,2,83,30,333,3,2,8,5,3.0,3,3,1,100,118,5,72,69,524, 4, 0, 0, 0, 45,p02,,,1,1,1,0,203,1147,,,,,421203,03,2343,03,,70,575,83,W,79
91WN00551, 91037001,91,03,L7001,1,83,30,333,3,2,8,5,3.0,3,3,1,100,118,20,72,76,583, 4, 0, 0, 0, 54,,,,2,1,2,0,203,1147,93,,321,,421203,03,2343,03,,77,613,83,H,85
91WN00552, 91037002,91,03,L7002,2,82,30,P-5,1,1,1,1,1.0,1,1,1,100,118,6,84,76,573, 5, 0, 0, 0, 55,p24,,,1,1,1,0,203,1146,,,,,346703,03,4703,03,,77,567,82,C,89
91WN00553, 91037003,91,03,L7003,2,81,30,311,2,2,5,5,2.0,2,2,1,100,118,10,97,71,519, 5, 0, 0, 0, 51,010,,,1,1,2,0,198,1241,92,,262,,380103,03,3508,03,,72,602,81,2,90
91WN00554, 91037004,91,03,L7004,1,81,30,311,2,2,5,5,2.0,2,2,1,100,118,26,100,69,500, 6, 0, 0, 0, 51,,,,2,1,2,0,198,1241,93,,321,,380103,03,3508,03,,70,563,81,H,81
91WN00555, 91037005,91,03,L7005,2,82,30,324,2,2,5,5,2.0,2,2,1,100,118,2,83,77,582, 6, 0, 0, 0, 53,p23,,,2,1,1,0,198,1223,,,,,374203,03,3946,03,,78,654,82,C,85
91WN00556, 91037006,91,03,L7006,2,82,30,324,2,2,5,5,2.0,2,2,1,100,118,12,91,75,558, 6, 0, 0, 0, 51,013,,,2,1,1,0,198,1223,92,,262,,374203,03,3946,03,,76,643,82,2,83
91WN00557, 91037008,91,03,L7008,2,81,30,313,3,2,8,4,6.5,6,4,1,100,118,28,91,67,491, 6, 0, 0, 0, 47,029,,,1,1,1,0,191,1148,93,,281,,434303,03,7630,02,,68,522,81,2,77
91WN00558, 91037009,91,03,L7009,2,81,30,313,3,2,8,6,6.5,6,4,1,100,118,5,75,59,436,12, 0, 0, 0, 41,008,,,3,1,1,0,191,1148,92,,262,,434303,03,7630,02,,60,480,81,2,69
91WN00559, 91037011,91,03,L7011,1,82,30,322,4,2,0,4,2.0,2,2,1,100,118,17,68,71,544, 6, 0, 0, 0, 54,,,,2,1,2,0,248,1412,,,,,354503,03,4071,03,,72,573,82,C,80
91WN00560, 91037012,91,03,L7012,1,82,30,322,4,2,0,6,2.0,2,2,1,100,118,19,52,73,575, 6, 0, 0, 0, 50,,,,2,1,2,0,248,1412,93,,350,,354503,03,4071,03,,74,680,82,H,81
91WN00561, 91037013,91,03,L7013,2,82,30,P-5,2,1,3,2,1.0,1,1,1,100,118,25,78,42,290, 7, 0, 0, 0, 30,,,,2,1,1,0,213,1084,93,16,281,,346703,03,5181,03,,43,331,82,3,55
91WN00562, 91037015,91,03,L7015,2,80,30,304,2,2,5,5,3.0,3,3,1,100,118,25,87,58,418, 6, 0, 0, 0, 43,019,,,2,1,1,0,203,1233,93,,281,,382203,03,2152,03,,59,495,80,2,70
91WN00563, 91037016,91,03,L7016,2,80,30,304,2,2,5,5,3.0,3,3,1,100,118,6,88,63,459, 6, 0, 0, 0, 49,015,,,1,1,1,0,203,1233,93,,281,,382203,03,2152,03,,64,511,80,2,78
91WN00564, 91037017,91,03,L7017,1,83,30,332,2,2,5,4,2.0,2,2,1,100,118,23,102,75,549, 5, 0, 0, 0, 53,,,,1,1,2,0,215,1239,93,,321,,417003,03,4347,03,,76,586,83,H,90
91WN00565, 91037018,91,03,L7018,3,83,30,332,2,2,5,6,2.0,2,2,1,100,118,17,87,70,519, 6, 0, 0, 0, 46,,,,1,1,1,0,215,1239,93,,321,,417003,03,4347,03,,71,620,83,*,85
91WN00566, 91037019,91,03,L7019,3,82,30,324,1,1,1,1,2.0,2,2,1,100,118,2,60,75,585, 6, 0, 0, 0, 52,,,,2,1,1,0,198,957,93,,321,,374203,03,3505,03,,76,545,82,*,75
91WN00567, 91037020,91,03,L7020,2,82,30,328,3,3,9,8,3.0,3,3,1,100,118,28,63,63,481, 8, 0, 0, 0, 41,004,,,2,1,1,0,245,1410,92,,262,,416403,03,2056,03,,64,572,82,2,80
91WN00568, 91037021,91,03,L7021,1,82,30,328,3,3,9,8,3.0,3,3,1,100,118,6,74,58,429, 6, 0, 0, 0, 41,,,,1,1,2,0,245,1410,93,95,266,,416403,03,2056,03,,59,492,82,3,67
91WN00569, 91037022,91,03,L7022,2,82,30,328,3,3,9,8,3.0,3,3,1,100,118,32,70,55,407, 5, 0, 0, 0, 39,031,,,1,1,1,0,245,1410,93,,281,,416403,03,2056,03,,56,503,82,2,73
91WN00570, 91037023,91,03,L7023,1,81,30,311,2,2,5,5,3.0,3,3,1,100,118,5,115,91,674, 7, 0, 0, 0, 63,,,,2,1,2,0,203,1316,,,,,380103,03,2389,03,,92,684,81,P,97
91WN00571, 91037024,91,03,L7024,1,81,30,311,2,2,5,5,3.0,3,3,1,100,118,16,113,72,514, 6, 0, 0, 0, 56,,,,1,1,3,0,203,1316,93,,350,,380103,03,2389,03,,73,539,81,H,78
91WN00572, 91037025,91,03,L7025,2,80,30,303,2,1,3,2,3.5,3,3,1,100,118,16,51,75,592, 5, 0, 0, 0, 54,009,,,2,1,1,0,231,1152,92,,262,,427803,03,1302,03,,76,581,80,2,94
91WN00573, 91037027,91,03,L7027,1,81,30,312,1,1,1,1,3.0,3,3,1,100,118,26,78,65,485, 4, 0, 0, 0, 48,,,,1,1,2,0,188,1072,93,,266,,385603,03,1941,03,,66,382,81,3,74
91WN00574, 91037028,91,03,L7028,2,83,30,P-8,2,1,3,2,1.0,1,1,1,100,118,16,78,67,502, 6, 0, 0, 0, 46,023,,,1,1,1,0,213,1132,93,,281,,361303,03,5357,03,,68,531,83,2,82
91WN00575, 91037030,91,03,L7030,3,83,30,331,2,1,3,2,4.0,4,4,1,100,118,20,97,97,740, 4, 0, 0, 0, 67,,,,1,1,2,0,222,983,93,,281,,394303,03,0727,03,,98,692,83,3,104
91WN00576, 91037031,91,03,L7031,2,81,30,314,2,1,3,2,3.5,3,3,1,100,118,24,103,84,625, 6, 0, 0, 0, 63,p12,,,1,1,1,0,217,1310,,,,,439603,03,1742,03,,85,625,81,P,99
91WN00577, 91037032,91,03,L7032,2,81,30,311,3,2,8,5,7.0,7,5,1,100,118,1,85,83,631, 5, 0, 0, 0, 58,p11,,,1,1,1,0,229,1334,,,,,380103,03,7138,02,,84,674,81,P,91
91WN00578, 91037033,91,03,L7033,2,81,30,311,3,2,8,5,7.0,7,5,1,100,118,11,79,71,535, 7, 0, 0, 0, 51,004,,,2,1,1,0,229,1334,92,,262,,380103,03,7138,02,,72,591,81,2,80
91WN00579, 91037034,91,03,L7034,1,81,30,311,3,1,7,2,7.0,7,5,1,100,118,7,95,100,767, 7, 0, 0, 0, 73,,,,1,1,2,0,229,1334,,,,,380103,03,7138,02,,102,678,81,P,109
91WN00580, 91037036,91,03,L7036,2,82,30,328,3,2,8,5,4.0,4,4,1,101,117,17,92,72,537, 6, 0, 0, 0, 52,p23,,,2,1,1,0,247,1432,,,,,416403,03,0877,03,,74,587,82,C,83
91WN00581, 91037037,91,03,L7037,2,82,30,328,3,2,8,5,4.0,4,4,1,101,117,2,80,71,538, 6, 0, 0, 0, 48,004,,,1,1,1,0,247,1432,92,95,262,,416403,03,0877,03,,73,569,82,2,81
91WN00582, 91037038,91,03,L7038,2,82,30,328,3,1,7,2,4.0,4,4,1,101,117,27,69,69,531, 5, 0, 0, 0, 45,p24,,,2,1,1,0,247,1432,,,,,416403,03,0877,03,,71,519,82,C,78
91WN00583, 91037039,91,03,L7039,1,81,30,313,2,2,5,6,5.0,5,4,2,101,118,1,92,59,422, 6, 0, 0, 0, 39,,,,1,1,2,0,214,1335,93,,266,,434303,03,9455,02,,60,442,81,3,62
91WN00584, 91037040,91,03,L7040,1,81,30,313,2,2,5,4,5.0,5,4,1,101,117,32,108,76,557, 5, 0, 0, 0, 58,,,,2,1,2,0,214,1335,93,,266,,434303,03,9455,02,,78,564,81,3,84
91WN00585, 91037041,91,03,L7041,1,81,30,312,2,2,5,5,3.5,3,3,1,101,117,13,85,60,440, 7, 0, 0, 0, 41,,,,2,1,2,0,217,1404,93,,266,,385603,03,1601,03,,61,462,81,3,69
91WN00586, 91037042,91,03,L7042,1,81,30,312,2,2,5,5,3.5,3,3,1,101,117,15,99,70,514, 6, 0, 0, 0, 47,,,,2,1,2,0,217,1404,,,,,385603,03,1601,03,,72,538,81,P,77
91WN00587, 91037044,91,03,L7044,3,81,30,P-4,2,1,3,2,1.0,1,1,1,101,117,16,55,63,491, 6, 0, 0, 0, 39,NON,,,1,1,1,0,213,1122,,,,,373703,03,4773,03,,64,496,81,9,72
91WN00588, 91037046,91,03,L7046,2,83,30,P-8,2,1,3,2,1.0,1,1,1,101,117,1,68,56,421, 7, 0, 0, 0, 43,,,,3,1,1,0,213,1106,93,16,281,,361303,03,5160,03,,57,432,83,3,62
91WN00589, 91037047,91,03,L7047,2,80,30,P-1,2,1,3,2,1.0,1,1,1,101,117,4,86,79,602, 5, 0, 0, 0, 55,p01,,,1,1,1,0,213,1154,,,,,362403,03,5763,03,,81,617,80,W,88
91WN00590, 91037050,91,03,L7050,2,80,30,P-2,2,1,3,2,1.0,1,1,1,101,117,12,78,68,515, 5, 0, 0, 0, 50,p01,,,2,1,1,0,213,1134,,,,,429203,03,5724,03,,70,540,80,W,79
91WN00591, 91037054,91,03,L7054,3,80,30,P-1,1,1,1,1,1.0,1,1,1,101,117,3,111,85,632, 7, 0, 0, 0, 60,,,,1,1,1,0,203,1162,93,,321,,362403,03,4758,03,,87,609,80,*,99
91WN00592, 91037055,91,03,L7055,2,80,30,303,1,1,1,1,4.0,4,4,1,101,117,23,106,76,559, 6, 0, 0, 0, 57,020,,,2,1,1,0,184,1038,93,,281,,427803,03,0548,03,,78,520,80,2,89
91WN00593, 91037056,91,03,L7056,1,81,30,313,2,2,5,5,3.0,3,3,1,101,117,27,92,73,545, 8, 0, 0, 0, 53,,,,2,1,2,0,188,1136,,,,,434303,03,2131,03,,75,585,81,C,81
91WN00594, 91037057,91,03,L7057,1,81,30,313,2,2,5,5,3.0,3,3,1,101,117,17,102,83,622, 6, 0, 0, 0, 59,,,,2,1,2,0,188,1136,93,,321,,434303,03,2131,03,,85,649,81,H,91
91WN00595, 91037058,91,03,L7058,2,82,30,323,2,1,3,2,5.0,5,4,1,101,117,34,100,86,650, 5, 0, 0, 0, 68,009,,,1,1,1,0,192,1007,92,,262,,369803,03,9165,02,,88,647,82,2,98
91WN00596, 91037060,91,03,L7060,3,82,30,321,1,1,1,1,3.5,3,3,1,101,117,1,104,82,612, 5, 0, 0, 0, 57,,,,1,1,1,0,203,1111,93,,321,,353103,03,1612,03,,84,546,82,*,94
91WN00597, 91037063,91,03,L7063,2,83,30,334,4,2,0,6,2.0,2,2,1,101,117,29,60,61,470, 7, 0, 0, 0, 46,032,,,1,1,1,0,282,1216,93,,281,,422103,03,3996,03,,62,589,83,2,70
91WN00598, 91037064,91,03,L7064,2,83,30,334,4,2,0,4,2.0,2,2,1,101,117,5,74,72,552, 5, 0, 0, 0, 54,p02,,,1,1,1,0,282,1216,,,,,422103,03,3996,03,,74,597,83,W,83
91WN00599, 91037067,91,03,L7067,1,80,30,304,4,2,0,6,6.0,6,4,1,101,117,24,89,84,642, 5, 0, 0, 0, 59,,,,2,1,2,0,221,1249,,,,,382203,03,8261,02,,86,712,80,W,89
91WN00600, 91037068,91,03,L7068,1,80,30,304,4,2,0,4,6.0,6,4,1,101,117,17,109,83,616, 7, 0, 0, 0, 59,,,,2,1,3,0,221,1249,,,,,382203,03,8261,02,,85,603,80,W,92
91WN00601, 91037069,91,03,L7069,2,80,30,P-2,1,1,1,1,1.0,1,1,1,101,117,17,125,73,517, 6, 0, 0, 0, 56,p01,,,1,1,1,0,203,1146,,,,,429203,03,5541,03,,75,527,80,W,83
91WN00602, 91037071,91,03,L7071,2,80,30,301,3,2,8,5,4.0,4,4,1,101,117,3,78,70,532, 6, 0, 0, 0, 54,032,,,1,1,1,0,222,1210,93,,281,,395803,03,0891,03,,72,564,80,2,72
91WN00603, 91037072,91,03,L7072,2,80,30,301,3,2,8,5,4.0,4,4,1,101,117,20,84,65,484, 5, 0, 0, 0, 52,OUT,,,1,1,1,0,222,1210,93,14,281,,395803,03,0891,03,,66,538,80,3,74
91WN00604, 91037074,91,03,L7074,1,81,30,313,2,1,3,2,2.0,2,2,1,101,117,8,83,75,570, 4, 0, 0, 0, 60,,,,1,1,2,0,215,1054,93,,321,,434303,03,3977,03,,77,512,81,H,84
91WN00605, 91037076,91,03,L7076,2,83,30,333,3,2,8,5,5.0,5,4,1,101,117,13,75,70,534, 4, 0, 0, 0, 48,p01,,,2,1,1,0,192,1041,,,,,421203,03,9487,02,,72,579,83,W,85
91WN00606, 91037077,91,03,L7077,1,83,30,333,3,2,8,5,5.0,5,4,1,101,117,28,80,89,692, 6, 0, 0, 0, 67,,,,2,1,2,0,192,1041,,,,,421203,03,9487,02,,91,716,83,G,99
91WN00607, 91037079,91,03,L7079,2,83,30,334,3,2,8,6,3.5,3,3,1,101,117,4,75,71,543, 4, 0, 0, 0, 50,p01,,,1,1,1,0,245,1269,,,,,422103,03,1476,03,,73,604,83,W,83
91WN00608, 91037080,91,03,L7080,1,83,30,334,3,2,8,4,3.5,3,3,1,101,117,27,90,70,521, 7, 0, 0, 0, 54,,,,1,1,2,0,245,1269,93,,321,,422103,03,1476,03,,72,539,83,H,83
91WN00609, 91037082,91,03,L7082,1,82,30,322,3,2,8,5,3.0,3,3,1,101,117,22,80,74,564, 7, 0, 0, 0, 55,,,,2,1,3,0,203,1152,93,,321,,354503,03,2482,03,,76,598,82,H,86
91WN00610, 91037083,91,03,L7083,1,82,30,322,3,2,8,5,3.0,3,3,1,101,117,19,85,68,509, 7, 0, 0, 0, 50,,,,1,1,3,0,203,1152,,,,,354503,03,2482,03,,70,539,82,C,80
91WN00611, 91037085,91,03,L7085,2,83,30,331,3,2,8,5,2.0,2,2,1,102,116,22,61,64,499, 6, 0, 0, 0, 44,029,,,1,1,1,0,215,1267,93,,281,,394303,03,3589,03,,66,600,83,2,77
91WN00612, 91037086,91,03,L7086,2,83,30,331,3,2,8,5,2.0,2,2,1,102,116,29,71,71,551, 6, 0, 0, 0, 50,p01,,,2,1,1,0,215,1267,66,,365,,394303,03,3589,03,,73,661,83,W,83
91WN00613, 91037087,91,03,L7087,2,82,30,322,2,2,5,5,5.0,5,4,1,102,116,19,62,53,403, 6, 0, 0, 0, 37,033,,,1,1,1,0,203,1237,92,,262,,354503,03,9164,02,,55,457,82,2,66
91WN00614, 91037088,91,03,L7088,1,82,30,322,2,2,5,5,5.0,5,4,1,102,116,29,59,72,570, 8, 0, 0, 0, 53,,,,2,1,2,0,203,1237,,,,,354503,03,9164,02,,74,597,82,C,78
91WN00615, 91037089,91,03,L7089,3,80,30,302,3,2,8,4,2.0,2,2,1,102,116,18,64,58,445, 5, 0, 0, 0, 39,Rum,,,1,1,1,0,232,1322,,,,,425203,03,4001,03,,60,514,80,9,70
91WN00616, 91037090,91,03,L7090,2,80,30,302,3,2,8,6,2.0,2,2,1,102,116,8,54,65,514, 4, 0, 0, 0, 46,006,,,1,1,1,0,232,1322,92,95,262,,425203,03,4001,03,,67,607,80,2,75
91WN00617, 91037092,91,03,L7092,2,81,30,311,3,2,8,5,3.0,3,3,1,102,116,5,81,67,508, 5, 0, 0, 0, 47,002,,,1,1,1,0,231,1275,92,,262,,380103,03,2237,03,,69,561,81,2,88
91WN00618, 91037093,91,03,L7093,1,81,30,311,3,2,8,5,3.0,3,3,1,102,116,18,89,73,553, 6, 0, 0, 0, 53,,,,1,1,5,0,231,1275,93,,321,,380103,03,2237,03,,75,583,81,H,82
91WN00619, 91037096,91,03,L7096,3,80,30,302,2,2,5,5,2.0,2,2,1,102,116,25,96,59,426, 6, 0, 0, 0, 40,,,,2,1,2,0,198,1198,93,,350,,425203,03,3892,03,,61,493,80,*,72
91WN00620, 91037097,91,03,L7097,2,80,30,302,2,2,5,5,2.0,2,2,1,102,116,5,96,54,383, 8, 0, 0, 0, 38,033,,,1,1,1,0,198,1198,92,,262,,425203,03,3892,03,,56,462,80,2,66
91WN00621, 91037099,91,03,L7099,3,81,30,311,2,1,3,2,3.0,3,3,1,102,116,4,92,86,662, 6, 0, 0, 0, 65,,,,1,1,2,0,203,1128,93,,281,,380103,03,2007,03,,89,613,81,3,97
91WN00622, 91037101,91,03,L7101,2,83,30,333,3,1,7,2,4.5,4,4,1,102,116,33,70,54,405, 5, 0, 0, 0, 42,008,,,2,1,1,0,197,769,92,21,262,,421203,03,0439,03,,56,402,83,2,71
91WN00623, 91037103,91,03,L7103,2,83,30,P-7,2,1,3,2,1.0,1,1,1,102,116,10,79,77,596, 5, 0, 0, 0, 51,p02,,,2,1,1,0,213,1152,,,,,354103,03,5498,03,,79,620,83,W,93
91WN00624, 91037105,91,03,L7105,2,80,30,P-2,2,1,3,2,1.0,1,1,1,102,116,3,87,78,597, 6, 0, 0, 0, 51,p02,,,1,1,1,0,213,1152,,,,,429203,03,5021,03,,80,611,80,W,89
91WN00625, 91037108,91,03,L7108,2,81,30,P-4,3,1,7,2,1.0,1,1,1,102,71,0,61,54,675, 0, 0, 0, 0, 54,,,,,1,,0,223,1152,97,,227,,373703,03,4882,03,,87,,81,7,0
91WN00626, 91037109,91,03,L7109,2,80,30,P-1,2,2,5,5,1.0,1,1,1,102,116,3,85,44,306, 8, 0, 0, 0, 33,,,,1,1,1,0,213,1228,93,,281,,362403,03,4787,03,,45,396,80,3,57
91WN00627, 91037110,91,03,L7110,2,80,30,P-1,2,2,5,5,1.0,1,1,1,102,116,26,93,59,428, 7, 0, 0, 0, 40,024,,,1,1,1,0,213,1228,93,,281,,362403,03,4787,03,,61,549,80,2,65
91WN00628, 91037112,91,03,L7112,2,81,30,P-4,2,1,3,2,1.0,1,1,1,102,116,17,79,62,466, 6, 0, 0, 0, 44,032,,,1,1,1,0,213,1124,93,,281,,373703,03,5170,03,,64,499,81,2,69
91WN00629, 91037114,91,03,L7114,1,80,30,303,3,2,8,6,2.0,2,2,1,102,116,1,73,68,523, 8, 0, 0, 0, 48,,,,2,1,2,0,232,1214,93,,266,,427803,03,3938,03,,70,607,80,3,78
91WN00630, 91037115,91,03,L7115,2,80,30,303,3,2,8,4,2.0,2,2,1,102,116,16,88,67,502, 7, 0, 0, 0, 43,004,,,1,1,1,0,232,1214,92,,262,,427803,03,3938,03,,69,563,80,2,81
91WN00631, 91037117,91,03,L7117,2,83,30,P-8,1,1,1,1,1.0,1,1,1,102,116,10,111,90,680, 6, 0, 0, 0, 64,p01,,,1,1,1,0,203,1178,,,,,361303,03,5462,03,,93,682,83,W,105
91WN00632, 91037118,91,03,L7118,1,83,30,334,1,1,1,1,2.0,2,2,1,102,116,4,98,83,631, 5, 0, 0, 0, 59,,,,1,1,3,0,198,1077,93,,321,,422103,03,3665,03,,86,528,83,H,90
91WN00633, 91037119,91,03,L7119,2,82,30,323,2,2,5,5,3.0,3,3,1,102,116,24,91,69,516, 5, 0, 0, 0, 47,p21,,,1,1,1,0,203,1089,,,,,369803,03,2510,03,,71,594,82,C,80
91WN00634, 91037120,91,03,L7120,2,82,30,323,2,2,5,5,3.0,3,3,1,102,116,2,88,71,536, 5, 0, 0, 0, 51,014,,,1,1,1,0,203,1089,93,,281,,369803,03,2510,03,,73,585,82,2,80
91WN00635, 91037123,91,03,L7123,3,81,30,313,2,2,5,5,2.0,2,2,1,102,116,8,92,74,559, 6, 0, 0, 0, 54,,,,2,1,2,0,215,1260,93,,321,,434303,03,3544,03,,76,604,81,*,85
91WN00636, 91037124,91,03,L7124,2,81,30,313,2,2,5,5,2.0,2,2,1,102,116,13,79,65,492,10, 0, 0, 0, 44,017,,,1,1,1,0,215,1260,92,,262,,434303,03,3544,03,,67,581,81,2,75
