UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,CADAM_25,TBRE,CTBR,C53,SIRE,SB1,LBRD1,ADG,LBRD2,LBRD,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
55WN02235,55,1,0464,6,03,030,8608,6,60,23,1,4,60,120,5,1,07,1,92,08,03,05,06,044,6,5,6,2,21,4,1,1,,9171,6,6,678,1,61,03,1,4,5,132,106,,3,40,0,
55WN02236,55,1,0467,6,10,103,6592,6,60,15,1,8,60,120,1,1,08,1,100,11,03,06,06,036,8,4,6,3,27,5,1,1,,8935,6,6,725,1,61,10,1,3,5,137,130,,,,0,
55WN02237,55,2,0468,6,84,045,9220,6,60,,1,2,60,120,1,1,06,1,80,06,03,07,06,042,12,5,6,2,25,2,1,1,,9008,6,6,582,1,61,83,7,,5,132,102,,2,17,0,
55WN02238,55,2,0469,6,84,095,7454,6,60,,1,6,60,120,1,1,08,1,79,09,03,06,04,053,7,6,7,2,23,4,1,1,1,9207,6,6,565,1,61,83,7,,5,127,112,,,,0,
55WN02239,55,2,0470,6,04,040,6229,6,60,19,5,8,60,120,1,1,07,1,57,09,03,07,08,044,9,5,6,2,24,5,5,2,1,9150,6,6,397,1,61,04,1,,5,121,94,,,,0,
55WN02240,55,1,0471,6,04,040,6229,6,60,19,5,8,60,120,1,1,08,1,62,09,03,08,10,044,8,4,5,2,23,5,5,2,,9150,6,6,428,1,61,04,1,1,5,127,106,,,,0,
55WN02241,55,2,0472,6,84,015,8469,6,60,,5,4,60,120,1,1,07,1,69,11,03,07,09,046,5,4,6,3,20,4,5,2,,9164,6,6,495,1,61,83,7,,5,138,96,,2,17,0,
55WN02242,55,2,0473,6,84,015,8469,6,60,,5,4,60,120,1,4,09,1,65,09,03,08,09,040,7,5,7,3,26,4,5,2,,9164,6,6,460,1,61,83,7,,5,125,98,,2,36,0,
55WN02243,55,1,0474,6,10,103,8107,6,60,21,5,5,60,120,1,1,09,4,52,13,03,10,11,036,6,6,7,2,26,4,5,2,,8935,6,6,355,1,61,10,1,1,5,104,94,,3,34,0,
55WN02244,55,1,0475,6,10,103,8107,6,60,21,5,5,60,120,1,2,07,1,72,10,03,08,10,042,6,3,4,2,23,4,5,2,,8935,6,6,522,1,61,10,1,3,5,140,94,,3,55,0,
55WN02245,55,2,0476,6,04,043,8304,6,60,26,1,4,71,131,1,6,10,1,84,09,03,06,06,053,8,4,5,2,26,4,1,1,,9008,6,6,563,1,61,04,1,,7,134,102,,2,37,0,
55WN02246,55,1,0477,6,10,103,9234,6,60,32,1,2,59,119,1,1,08,1,85,10,03,07,08,039,8,5,6,2,24,2,1,1,,8935,6,6,629,1,61,10,1,5,5,133,102,,,,0,
55WN02247,55,2,0478,6,07,070,9603,6,60,10,1,2,59,119,1,1,08,1,74,08,03,07,06,048,8,6,8,3,21,2,1,1,1,8862,6,6,534,1,61,07,1,,5,129,104,,,,0,
55WN02248,55,2,0479,6,05,050,9540,6,60,24,1,2,59,119,1,1,07,1,67,09,03,08,09,037,5,5,7,3,20,2,1,1,1,9169,6,6,497,1,61,05,1,,5,123,78,,,,0,
55WN02249,55,2,0480,6,05,053,7861,6,60,37,1,5,59,119,1,4,07,3,72,10,03,07,05,040,9,4,4,1,20,4,1,1,,9227,6,6,518,1,61,05,1,,5,127,104,,2,36,0,
55WN02250,55,1,0481,6,84,024,8969,6,60,,1,3,59,119,1,1,09,1,100,07,03,06,05,044,9,5,6,2,23,3,1,1,,9407,6,6,734,1,61,83,7,5,5,137,126,,,,0,
55WN02251,55,1,0482,6,84,104,9050,6,60,,5,2,59,119,1,2,08,1,66,10,03,09,09,040,7,4,5,2,21,2,5,2,,9422,6,6,469,1,61,83,7,1,5,131,102,,3,17,0,
55WN02252,55,2,0483,6,84,104,9050,6,60,,5,2,59,119,1,1,08,1,63,09,03,08,09,039,10,5,7,3,23,2,5,2,2,9422,6,6,454,1,61,83,7,,5,128,90,,,,0,
55WN02253,55,2,0484,6,03,030,9302,6,60,20,1,2,59,119,1,1,06,1,71,09,03,07,08,040,9,4,5,2,19,2,1,1,1,9171,6,6,489,1,61,03,1,,5,132,128,,,,0,
55WN02254,55,1,0485,6,03,033,7578,6,60,21,1,6,59,119,1,1,05,1,92,12,05,06,05,042,10,5,6,2,24,4,1,1,,9434,6,6,669,1,61,03,1,4,5,131,124,,3,13,0,
55WN02255,55,1,0486,6,02,023,8762,6,60,28,5,3,59,119,1,1,07,1,46,11,03,12,13,041,4,6,7,2,24,3,5,2,,8774,6,6,308,1,61,02,1,1,5,111,94,,3,10,0,
55WN02256,55,2,0487,6,02,023,8762,6,60,28,5,3,59,119,1,1,08,1,64,09,03,07,08,045,7,4,5,2,23,3,5,2,1,8774,6,6,466,1,61,02,1,,5,136,86,,,,0,
55WN02257,55,1,0488,6,02,023,7984,6,60,26,3,5,59,119,1,1,06,1,87,10,03,07,06,045,5,4,5,2,28,4,3,3,,8774,6,6,637,1,61,02,1,5,5,144,112,,,,0,
55WN02258,55,2,0490,6,02,020,8402,6,60,27,3,4,59,119,1,1,07,1,83,08,03,06,07,051,6,5,7,3,24,4,3,3,1,9407,6,6,613,1,61,02,1,,5,148,100,,,,0,
55WN02259,55,2,0492,6,83,095,6611,6,60,,5,7,59,119,2,1,08,1,71,09,03,08,06,038,9,4,6,3,28,5,5,2,,9207,6,6,514,1,61,82,7,,5,131,98,,2,17,0,
55WN02260,55,2,0493,6,83,095,6611,6,60,,5,7,59,119,1,1,08,1,76,09,03,06,05,047,6,5,8,4,28,5,5,2,1,9207,6,6,553,1,61,82,7,,5,135,102,,,,0,
55WN02261,55,2,0494,6,84,084,7758,6,60,,3,5,59,119,1,1,07,1,84,09,03,07,05,047,8,5,7,3,25,4,3,3,1,9543,6,6,622,1,61,83,7,,5,140,100,,,,0,
55WN02262,55,1,0496,6,84,055,9038,6,60,,1,2,59,119,1,4,08,1,73,09,03,08,07,036,10,4,5,2,20,2,1,1,,9227,6,6,523,1,61,83,7,5,5,119,108,,,,0,
55WN02263,55,2,0497,6,70,713,8890,6,60,,1,3,59,119,1,1,08,1,75,09,03,07,05,051,6,6,7,2,21,3,1,1,,9369,6,6,553,1,61,73,2,,5,124,92,,2,74,0,3
55WN02264,55,1,0498,6,01,010,8443,6,60,23,1,4,59,119,1,1,08,1,80,07,03,06,06,044,9,5,7,3,22,4,1,1,,8782,6,6,566,1,61,01,1,5,5,122,126,,3,10,0,
55WN02265,55,1,0499,6,03,030,7485,6,60,25,3,6,66,126,1,2,08,1,91,09,03,06,07,046,8,4,6,3,25,4,3,3,,9171,6,6,633,1,61,03,1,5,9,135,112,,,,0,
55WN02266,55,1,0501,6,07,073,6573,6,60,12,8,8,59,119,1,4,07,1,83,08,03,06,08,036,10,4,5,2,21,5,7,3,,9197,6,6,640,1,61,07,1,4,5,128,68,,3,10,0,
55WN02267,55,2,0502,6,07,073,6573,6,60,12,9,8,59,119,1,1,08,1,63,07,03,08,10,047,8,5,7,3,26,5,8,2,1,9197,6,6,462,1,61,07,1,,5,133,80,,,,0,
55WN02268,55,1,0503,6,07,073,6573,6,60,12,9,8,59,119,1,1,08,1,47,09,03,08,12,048,4,6,7,2,25,5,8,2,,9197,6,6,326,1,61,07,1,1,5,107,82,,3,10,0,
55WN02269,55,1,0504,6,02,023,8747,6,60,31,1,3,59,119,1,1,08,1,79,09,04,08,07,042,8,4,5,2,27,3,1,1,,8774,6,6,565,1,61,02,1,2,5,131,118,,3,13,0,
55WN02270,55,1,0505,6,04,043,8099,6,60,15,1,5,59,119,1,2,08,1,93,09,03,06,06,048,8,5,6,2,25,4,1,1,,9008,6,6,664,1,61,04,1,5,5,138,140,,,,0,
55WN02271,55,1,0506,6,03,030,9141,6,60,29,1,2,59,119,1,1,09,1,64,10,03,09,10,047,9,4,5,2,27,2,1,1,,9171,6,6,450,1,61,03,1,1,5,131,104,,6,,0,
55WN02272,55,2,0507,6,70,713,9392,6,60,,1,2,59,119,1,1,05,1,81,09,03,07,05,040,10,5,7,3,22,2,1,1,1,9369,6,6,590,1,61,73,2,,5,130,108,,,,0,2
55WN02273,55,2,0508,6,83,025,7491,6,60,,5,6,59,119,1,1,08,1,72,09,03,08,07,037,7,4,5,2,21,4,5,2,1,8774,6,6,521,1,61,82,7,,5,132,100,,,,0,
55WN02274,55,2,0509,6,83,025,7491,6,60,,5,6,59,119,1,1,08,1,76,09,03,07,04,041,8,4,6,3,22,4,5,2,1,8774,6,6,546,1,61,82,7,,5,135,110,,,,0,
55WN02275,55,1,0510,6,07,070,8866,6,60,23,5,3,59,119,1,2,06,6,67,11,03,08,10,040,6,5,6,2,27,3,5,2,,8862,6,6,491,1,61,07,1,1,5,124,86,,3,34,0,
55WN02276,55,2,0511,6,07,070,8866,6,60,23,5,3,59,119,1,1,08,1,65,09,03,08,07,045,6,5,7,3,27,3,5,2,1,8862,6,6,482,1,61,07,1,,5,132,76,,,,0,
55WN02277,55,1,0512,6,07,070,8471,6,60,13,3,4,59,119,1,2,08,1,77,08,03,08,09,032,14,4,4,1,24,4,3,3,,8862,6,6,571,1,61,07,1,1,5,123,90,,3,10,0,
55WN02278,55,2,0514,6,73,206,1654,7,67,,5,4,59,119,1,1,07,1,75,09,03,06,05,037,12,3,4,2,25,4,5,2,1,8935,6,6,536,1,61,61,9,,5,134,112,,,,0,
55WN02279,55,2,0515,6,73,206,1654,7,67,,5,4,59,119,1,1,07,1,62,09,03,08,10,039,9,5,6,2,26,4,5,2,,8935,6,6,439,1,61,61,9,,5,122,98,,2,10,0,
55WN02280,55,1,0516,6,01,010,7573,6,60,19,3,6,59,119,1,2,07,1,96,08,03,05,06,046,9,4,5,2,23,4,3,3,,8782,6,6,706,1,61,01,1,4,5,148,120,,,,0,
55WN02281,55,1,0517,6,01,010,7573,6,60,19,4,6,59,119,1,1,06,1,70,10,03,07,09,054,7,5,5,1,25,4,3,3,,8782,6,6,487,1,61,01,1,3,5,132,120,,,,0,
55WN02282,55,2,0518,6,03,033,8164,6,60,32,5,4,59,119,1,1,09,1,70,12,03,08,09,043,7,5,8,4,20,4,5,2,1,9434,6,6,499,1,61,03,1,,5,139,106,,,,0,
55WN02283,55,2,0519,6,03,033,8164,6,60,32,5,4,59,119,1,1,07,1,52,10,03,10,13,038,5,5,7,3,24,4,5,2,,9434,6,6,360,1,61,03,1,,5,124,92,,2,50,0,
55WN02284,55,2,0520,6,04,040,9518,6,60,29,1,2,59,119,1,1,07,1,67,10,03,10,11,044,5,4,5,2,19,2,1,1,1,9150,6,6,466,1,61,04,1,,5,142,116,,,,0,
55WN02285,55,2,0521,6,08,080,8060,6,60,15,1,5,59,119,1,1,07,1,78,08,03,06,05,049,8,5,6,2,29,4,1,1,1,9543,6,6,576,1,61,08,1,,5,131,94,,,,0,
55WN02286,55,2,0522,6,01,010,7701,6,60,19,1,5,59,119,1,1,07,1,97,08,03,04,02,052,9,4,5,2,26,4,1,1,1,8782,6,6,734,1,61,01,1,,5,152,96,,,,0,
55WN02287,55,1,0523,6,05,050,7863,6,60,23,1,5,59,119,1,1,07,3,92,10,03,06,05,040,8,4,5,2,23,4,1,1,,9169,6,6,666,1,61,05,1,5,5,134,128,,,,0,
55WN02288,55,1,0524,6,09,093,8479,6,60,21,1,4,58,118,1,1,09,1,73,09,03,08,08,045,8,5,7,3,22,4,1,1,,9207,6,6,500,1,61,09,1,1,5,122,140,,3,10,0,
55WN02289,55,2,0525,6,01,010,9313,6,60,22,1,2,58,118,1,1,08,1,66,09,03,08,07,044,8,5,6,2,27,2,1,1,1,8782,6,6,451,1,61,01,1,,5,128,128,,,,0,
55WN02290,55,2,0528,6,10,100,9612,6,60,18,1,2,58,118,1,1,06,2,77,09,03,06,04,054,6,6,7,2,24,2,1,1,1,9422,6,6,566,1,61,10,1,,5,136,102,,,,0,
55WN02291,55,1,0529,6,85,014,9664,6,60,,1,2,58,118,1,1,09,1,81,10,03,08,09,047,7,4,5,2,22,2,1,1,,8782,6,6,583,1,61,84,7,5,5,140,122,,,,0,
55WN02292,55,2,0530,6,06,063,7334,6,60,22,1,6,58,118,1,1,04,1,81,09,03,06,05,046,8,5,6,2,25,4,1,1,1,8407,6,6,573,1,61,06,1,,5,133,134,,,,0,
55WN02293,55,2,0532,6,07,073,9561,6,60,30,1,2,58,118,1,2,09,1,62,06,03,10,08,038,9,5,7,3,27,2,1,1,,9197,6,6,464,1,61,07,1,,5,124,72,,2,10,0,
55WN02294,55,2,0533,6,84,025,8274,6,60,,1,4,58,118,1,4,07,1,86,09,03,05,05,050,8,4,5,2,20,4,1,1,,8774,6,6,629,1,61,83,7,,5,141,118,,2,36,0,
55WN02295,55,2,0534,6,08,080,8669,6,60,16,3,4,58,118,1,1,08,1,71,10,03,08,07,043,10,4,6,3,23,4,3,3,1,9543,6,6,536,1,61,08,1,,5,136,78,,,,0,
55WN02296,55,2,0536,6,84,105,8145,6,60,,5,4,58,118,1,1,07,1,70,14,03,09,08,037,9,4,5,2,21,4,5,2,,8935,6,6,495,1,61,83,7,,5,134,116,,2,12,0,
55WN02297,55,2,0537,6,84,105,8145,6,60,,5,4,58,118,2,1,06,1,69,10,03,08,06,048,6,5,6,2,29,4,5,2,,8935,6,6,498,1,61,83,7,,5,135,102,,2,17,0,
55WN02298,55,2,0539,6,02,020,8938,6,60,22,1,3,58,118,1,1,07,1,80,08,03,07,05,049,8,5,7,3,20,3,1,1,1,9407,6,6,573,1,61,02,1,,5,137,124,,,,0,
55WN02299,55,2,0541,6,84,035,7744,6,60,,5,5,58,118,1,1,08,1,73,09,03,07,05,048,6,5,7,3,25,4,5,2,1,9434,6,6,542,1,61,83,7,,5,136,90,,,,0,
55WN02300,55,2,0542,6,84,035,7744,6,60,,5,5,58,118,1,1,08,1,66,08,03,07,10,045,8,4,4,1,23,4,5,2,1,9434,6,6,476,1,61,83,7,,5,136,98,,,,0,
55WN02301,55,1,0543,6,84,044,7680,6,60,,5,5,58,118,1,2,08,1,86,10,03,07,10,049,4,6,7,2,20,4,5,2,,9150,6,6,624,1,61,83,7,3,5,141,124,,,,0,
55WN02302,55,1,0544,6,84,044,7680,6,60,,5,5,58,118,3,1,09,1,67,09,03,09,08,048,6,6,7,2,28,4,5,2,,9150,6,6,481,1,61,83,7,,5,123,102,,3,40,0,
55WN02303,55,2,0545,6,87,105,9135,6,60,,1,2,58,118,1,1,07,1,81,09,03,06,05,045,7,5,6,2,28,2,1,1,2,8935,6,6,588,1,61,86,7,,5,134,116,,,,0,
55WN02304,55,2,0546,6,83,034,8080,6,60,,1,5,58,118,1,1,07,1,93,07,03,06,03,045,9,4,5,2,26,4,1,1,2,9171,6,6,685,1,61,82,7,,5,143,122,,,,0,
55WN02305,55,2,0547,6,01,013,8568,6,60,20,1,4,58,118,1,1,09,1,88,06,03,06,06,049,9,5,8,4,24,4,1,1,1,9164,6,6,641,1,61,01,1,,5,144,124,,,,0,
55WN02306,55,1,0548,6,07,070,6586,6,60,10,1,8,58,118,1,1,07,1,90,09,03,06,06,043,8,5,6,2,21,5,1,1,,8862,6,6,668,1,61,07,1,5,5,129,112,,,,0,
55WN02307,55,2,0549,6,09,093,9020,6,60,34,1,2,57,117,1,1,07,1,78,09,03,08,05,043,9,5,7,3,20,2,1,1,1,9207,6,6,583,1,61,09,1,,5,139,98,,,,0,
55WN02308,55,2,0551,6,05,050,7682,6,60,23,3,5,57,117,1,1,09,1,71,09,03,08,07,046,8,5,8,4,25,4,3,3,1,9169,6,6,518,1,61,05,1,,5,136,104,,,,0,
55WN02309,55,1,0553,6,83,014,7737,6,60,,5,5,57,117,1,1,08,1,99,10,03,06,05,050,8,4,5,2,20,4,5,2,,8782,6,6,750,1,61,82,7,5,5,159,112,,,,0,
55WN02310,55,2,0554,6,83,014,7737,6,60,,5,5,57,117,1,1,08,1,79,09,03,06,06,045,8,5,8,4,25,4,5,2,,8782,6,6,579,1,61,82,7,,5,138,112,,2,44,0,
55WN02311,55,1,0555,6,73,136,1623,7,67,,5,5,57,117,1,1,08,1,76,10,03,08,07,033,8,4,5,2,21,4,5,2,,9434,6,6,571,1,61,61,9,3,5,125,92,,3,17,0,
55WN02312,55,1,0556,6,73,136,1623,7,67,,5,5,57,117,1,1,07,3,75,09,03,07,06,038,8,5,6,2,21,4,5,2,,9434,6,6,559,1,61,61,9,2,5,121,96,,3,17,0,
55WN02313,55,2,0557,6,73,096,1475,7,67,,3,8,57,117,1,1,06,1,84,10,04,06,03,045,8,4,6,3,28,5,3,3,1,9158,6,6,612,1,61,61,9,,5,140,124,,,,0,
55WN02314,55,1,0558,6,06,063,6549,6,60,21,1,8,64,124,1,1,09,1,82,09,03,07,07,039,10,4,6,3,25,5,1,1,,8407,6,6,618,1,61,06,1,5,9,115,54,,,,0,
55WN02315,55,1,0559,6,02,023,8980,6,60,18,1,3,57,117,1,1,06,1,80,09,03,07,05,046,7,5,6,2,21,3,1,1,,8774,6,6,590,1,61,02,1,1,5,125,110,,,,0,
55WN02316,55,2,0560,6,03,030,8665,6,60,25,1,4,57,117,1,1,09,1,86,09,03,05,04,050,7,5,6,2,22,4,1,1,1,9171,6,6,632,1,61,03,1,,5,140,120,,,,0,
55WN02317,55,1,0561,6,01,010,8933,6,60,29,1,3,57,117,1,1,08,1,71,09,03,08,07,038,9,5,6,2,23,3,1,1,,8782,6,6,528,1,61,01,1,3,5,114,92,,3,10,0,
55WN02318,55,2,0562,6,70,713,8810,6,60,,1,3,57,117,1,1,08,1,83,11,03,06,05,038,13,4,5,2,27,3,1,1,,9369,6,6,615,1,61,73,2,,5,128,110,,2,17,0,
55WN02319,55,2,0563,6,07,070,8560,6,60,21,1,4,57,117,1,1,07,2,85,06,03,06,05,045,8,4,5,2,23,4,1,1,1,8862,6,6,621,1,61,07,1,,5,141,124,,,,0,
55WN02320,55,2,0564,6,85,024,9155,6,60,,2,2,64,124,1,1,08,1,95,09,03,06,04,047,8,5,8,4,25,2,1,1,1,9407,6,6,666,1,61,84,7,,9,136,124,,,,0,
55WN02321,55,2,0565,6,73,026,1509,7,67,,5,8,57,117,1,1,08,2,47,10,03,11,13,051,2,6,9,4,20,5,5,2,,9407,6,6,316,1,61,61,9,,5,119,100,,3,76,0,
55WN02322,55,2,0566,6,73,026,1509,7,67,,5,8,57,117,1,1,06,1,56,09,03,09,11,040,5,6,9,4,22,5,5,2,,9407,6,6,390,1,61,61,9,,5,111,104,,2,10,0,
55WN02323,55,1,0568,6,05,053,8497,6,60,14,3,4,57,117,1,2,06,1,83,09,03,06,06,033,7,4,5,2,24,4,3,3,,9227,6,6,636,1,61,05,1,4,5,125,86,,,,0,
55WN02324,55,1,0569,6,04,040,8086,6,60,18,3,5,57,117,1,2,08,1,83,07,03,07,05,043,8,4,5,2,25,4,3,3,,9150,6,6,617,1,61,04,1,5,5,136,108,,,,0,
55WN02325,55,2,0571,6,07,070,8386,6,60,15,5,4,57,117,1,1,08,1,59,09,03,07,09,040,9,4,5,2,21,4,5,2,1,8862,6,6,438,1,61,07,1,,5,126,78,,,,0,
55WN02326,55,2,0572,6,07,070,8386,6,60,15,5,4,57,117,1,1,08,1,69,07,03,10,08,036,10,5,6,2,22,4,5,2,,8862,6,6,515,1,61,07,1,,5,132,88,,2,10,0,
55WN02327,55,1,0573,6,84,054,7909,6,60,,5,5,57,117,1,7,07,1,77,10,03,08,07,036,12,3,5,3,23,4,5,2,,9169,6,6,564,1,61,83,7,3,5,134,110,,3,37,0,
55WN02328,55,2,0574,6,84,054,7909,6,60,,5,5,57,117,1,1,09,1,73,07,03,09,06,042,11,5,6,2,29,4,5,2,1,9169,6,6,545,1,61,83,7,,5,135,92,,,,0,
55WN02329,55,1,0575,6,85,035,8551,6,60,,5,4,64,124,1,2,07,1,64,09,03,10,10,036,8,5,8,4,24,4,5,2,,9434,6,6,473,1,61,84,7,1,9,105,54,,3,17,0,
55WN02330,55,1,0576,6,85,035,8551,6,60,,5,4,64,124,1,2,06,1,97,06,03,06,05,046,9,4,5,2,25,4,5,2,,9434,6,6,711,1,61,84,7,5,9,140,88,,,,0,
55WN02331,55,1,0579,6,03,030,6244,6,60,36,1,8,57,117,1,1,07,1,72,10,03,07,06,047,7,5,6,2,24,5,1,1,,9171,6,6,526,1,61,03,1,5,5,123,104,,,,0,
55WN02332,55,2,0580,6,07,073,8510,6,60,23,1,4,57,117,1,1,09,1,77,06,03,05,04,051,6,5,7,3,25,4,1,1,,9197,6,6,564,1,61,07,1,,5,132,110,,2,30,0,
55WN02333,55,1,0581,6,04,040,8184,6,60,18,1,4,64,124,1,2,08,1,89,09,03,07,05,043,10,4,7,4,26,4,1,1,,9150,6,6,619,1,61,04,1,3,9,124,122,,,,0,
55WN02334,55,1,0582,6,08,080,8897,6,60,11,1,3,57,117,1,2,08,1,78,11,04,08,08,037,8,4,6,3,24,3,1,1,,9543,6,6,590,1,61,08,1,5,5,123,90,,3,10,0,
55WN02335,55,2,0583,6,84,064,7414,6,60,,1,6,57,117,1,1,09,3,76,10,03,06,05,036,10,4,5,2,24,4,1,1,1,9129,6,6,550,1,61,83,7,,5,119,116,,,,0,
55WN02336,55,2,0584,6,83,014,7442,6,60,,1,6,57,117,1,1,06,1,81,10,03,06,04,049,9,5,6,2,25,4,1,1,,8782,6,6,574,1,61,82,7,,5,131,138,,2,12,0,
55WN02337,55,1,0585,6,73,086,1480,7,67,,1,8,56,116,1,1,06,3,102,09,03,06,04,041,5,6,6,1,25,5,1,1,,9543,6,6,764,1,61,61,9,5,5,132,134,,,,0,
55WN02338,55,1,0586,6,04,040,9440,6,60,26,1,2,56,116,1,1,07,1,85,09,03,05,07,041,7,4,6,3,21,2,1,1,,9150,6,6,612,1,61,04,1,1,5,136,140,,,,0,
55WN02339,55,1,0587,6,09,093,8794,6,60,21,3,3,56,116,1,1,09,1,65,09,03,08,10,037,9,5,8,4,24,3,3,3,,9207,6,6,498,1,61,09,1,1,5,115,72,,3,10,0,
55WN02340,55,1,0591,6,73,196,8609,6,60,,5,4,63,123,1,1,07,1,87,10,03,08,08,039,10,4,5,2,25,4,5,2,,9207,6,6,616,1,61,61,9,2,9,131,112,,,,0,
55WN02341,55,1,0592,6,73,196,8609,6,60,,5,4,63,123,1,1,08,1,94,09,03,07,06,040,10,4,5,2,25,4,5,2,,9207,6,6,678,1,61,61,9,4,9,135,106,,3,10,0,
55WN02342,55,1,0593,6,06,063,8449,6,60,30,5,4,56,116,1,3,08,1,61,09,03,09,08,040,8,5,7,3,24,4,5,2,,8407,6,6,433,1,61,06,1,3,5,121,108,,,,0,
55WN02343,55,2,0594,6,06,063,8449,6,60,30,5,4,56,116,1,1,07,3,56,10,04,09,08,034,9,4,6,3,29,4,5,2,1,8407,6,6,414,1,61,06,1,,5,123,80,,,,0,
55WN02344,55,1,0595,6,10,103,7833,6,60,19,5,5,56,116,2,1,07,3,75,10,03,09,08,038,9,4,4,1,23,4,5,2,,8935,6,6,545,1,61,10,1,1,5,136,118,1,3,01,0,
55WN02345,55,2,0596,6,10,103,7833,6,60,19,5,5,56,116,1,1,08,3,67,11,03,09,08,037,9,3,5,3,21,4,5,2,,8935,6,6,486,1,61,10,1,,5,140,106,,2,10,0,
55WN02346,55,1,0597,6,09,090,8579,6,60,30,9,4,63,123,1,2,07,3,79,10,04,08,07,037,11,4,5,2,26,4,8,2,,9158,6,6,577,1,61,09,1,5,9,125,80,,3,10,0,
55WN02347,55,2,0598,6,09,090,8579,6,60,30,9,4,63,123,1,1,09,3,68,10,03,09,07,040,9,4,6,3,26,4,8,2,1,9158,6,6,483,1,61,09,1,,9,128,86,,,,0,
55WN02348,55,1,0600,6,03,033,7482,6,60,25,5,6,56,116,1,1,08,1,75,09,03,07,07,041,7,5,7,3,27,4,5,2,,9434,6,6,559,1,61,03,1,4,5,130,102,,,,0,
55WN02349,55,2,0601,6,03,033,7482,6,60,25,5,6,56,116,1,1,06,1,57,11,03,08,08,037,10,5,6,2,24,4,5,2,,9434,6,6,424,1,61,03,1,,5,119,78,,2,10,0,
55WN02350,55,1,0602,6,73,076,7072,6,60,,5,6,56,116,1,1,08,1,75,09,03,07,09,043,7,4,6,3,20,4,5,2,,8862,6,6,569,1,61,61,9,5,5,135,90,,3,17,0,
55WN02351,55,1,0603,6,73,076,7072,6,60,,5,6,56,116,1,1,07,1,97,09,03,05,05,048,8,5,7,3,24,4,5,2,,8862,6,6,752,1,61,61,9,5,5,149,98,,,,0,
55WN02352,55,1,0604,6,85,085,8106,6,60,,3,5,56,116,1,1,08,1,98,09,03,06,04,047,8,4,5,2,24,4,3,3,,9068,6,6,738,1,61,84,7,5,5,150,124,,3,17,0,
55WN02353,55,2,0606,6,05,050,9582,6,60,31,1,2,56,116,1,1,07,3,59,09,03,08,07,033,12,3,4,2,22,2,1,1,1,9169,6,6,410,1,61,05,1,,5,122,114,,,,0,
55WN02354,55,2,0607,6,84,095,8870,6,60,,1,3,56,116,1,1,06,1,86,09,03,06,04,047,9,5,7,3,26,3,1,1,1,9207,6,6,648,1,61,83,7,,5,135,108,,,,0,
55WN02355,55,1,0608,6,10,103,9606,6,60,26,1,2,56,116,1,1,08,1,90,11,03,06,06,041,8,5,6,2,24,2,1,1,,8935,6,6,667,1,61,10,1,3,5,137,126,,,,0,
55WN02356,55,1,0609,6,73,086,1668,7,67,,1,4,63,123,1,7,08,2,95,09,03,07,07,039,14,3,4,2,23,4,1,1,,9543,6,6,683,1,61,61,9,5,9,130,110,,3,37,0,
55WN02357,55,2,0610,6,84,015,8544,6,60,,5,4,56,116,1,1,06,1,79,08,03,08,08,040,10,5,6,2,19,4,5,2,,9164,6,6,588,1,61,83,7,,5,140,108,,2,17,0,
55WN02358,55,1,0611,6,84,015,8544,6,60,,5,4,56,116,1,1,08,1,83,09,03,07,08,036,8,4,6,3,21,4,5,2,,9164,6,6,621,1,61,83,7,5,5,135,110,,3,17,0,
55WN02359,55,1,0612,6,73,076,1571,7,67,,1,6,56,116,1,1,07,1,89,09,04,06,04,041,10,4,7,4,20,4,1,1,,8862,6,6,672,1,61,61,9,5,5,129,110,,,,0,
55WN02360,55,1,0613,6,07,070,7933,6,60,17,1,5,56,116,1,1,08,1,100,09,04,08,05,039,9,3,3,1,21,4,1,1,,8862,6,6,740,1,61,07,1,5,5,151,142,,3,13,0,
55WN02361,55,1,0614,6,07,070,9293,6,60,13,1,2,63,123,1,1,08,1,82,05,03,07,09,042,10,5,7,3,28,2,1,1,,8862,6,6,580,1,61,07,1,5,9,120,106,,3,10,0,
55WN02362,55,2,0615,6,10,100,8327,6,60,25,3,4,63,123,1,1,08,1,94,10,03,06,04,043,10,5,7,3,28,4,3,3,1,9422,6,6,673,1,61,10,1,,9,137,112,,,,0,
55WN02363,55,2,0619,6,05,050,6526,6,60,38,5,8,63,123,1,4,07,1,72,10,03,08,09,043,8,4,6,3,26,5,5,2,,9169,6,6,504,1,61,05,1,,9,136,100,,2,36,0,
55WN02364,55,2,0620,6,05,050,6526,6,60,38,5,8,63,123,1,4,08,1,70,09,03,09,10,033,10,4,5,2,25,5,5,2,,9169,6,6,499,1,61,05,1,,9,127,86,,2,36,0,
55WN02365,55,2,0621,6,02,020,8029,6,60,42,3,5,63,123,1,1,09,2,67,07,03,08,11,048,7,5,7,3,26,4,3,3,1,9407,6,6,478,1,61,02,1,,9,129,82,,,,0,
55WN02366,55,1,0622,6,10,100,8067,6,60,27,3,5,63,123,1,1,09,1,93,07,03,07,07,047,9,4,6,3,28,4,3,3,,9422,6,6,660,1,61,10,1,5,9,142,118,,,,0,
