UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4953,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM_25,TBRE,CTBR,C79,C80
58WN02118,58,2,2174,5,00,722,7431,4,40,,1,5,99,159,2,1,05,3,63,12,04,08,09,045,12,4,5,2,,,,,312,26,48,73,0,1,1,57,134,,2,4,1,1,0,-
58WN02119,58,1,2176,5,00,732,7990,4,40,,1,5,99,159,1,4,08,1,116,09,03,07,08, 54,12,2,2,1,,,,,658,52,48,73,0,8,7,122,114,,3,4,1,1,0,-
58WN02120,58,1,2177,5,00,152,9555,4,40,,5,3,99,159,1,7,07,1,83,09,03,08,09,046,11,2,2,1,,,,,468,39,48,15,0,6,1,107,86,,3,3,5,2,0,-
58WN02121,58,2,2178,5,00,152,9555,4,40,,5,3,99,159,1,1,09,2,73,09,04,07,08,049,11,2,3,2,,,,,415,35,48,15,0,1,1,95,70,,2,3,5,2,0,-
58WN02122,58,2,2179,5,00,050,9711,6,60,,1,4,99,159,1,1,05,2,104,09,03,05,08,059,11,5,6,2,,,,,592,50,48,05,0,1,1,125,98,,2,4,1,1,0,-
58WN02123,58,2,2180,5,00,151,6875,4,40,,3,6,99,159,1,1,06,1,84,07,03,05,07,051,11,4,5,2,,,,,478,40,48,15,0,6,1,111,80,,2,4,3,3,0,-
58WN02124,58,2,2181,5,00,151,9599,4,40,,1,3,99,159,1,1,08,2,86,09,03,06,08,049,9,4,4,1,,,,,473,40,48,15,0,2,1,100,108,,2,3,1,1,0,-
58WN02125,58,2,2182,5,00,100,0124,6,61,,1,4,99,159,2,1,07,2,97,05,03,06,08,042,14,4,5,2,,,,,550,47,48,10,0,0,1,128,96,,2,4,1,1,0,-
58WN02126,58,2,2185,5,00,162,6989,4,40,,1,6,99,159,1,1,08,2,100,07,03,05,06,047,12,3,4,2,,,,,548,46,48,16,0,9,1,119,128,,2,4,1,1,0,-
58WN02127,58,2,2186,5,00,042,7770,4,40,,1,5,99,159,1,1,04,1,77,10,03,05,08,054,11,4,5,2,,,,,419,35,48,04,0,8,1,91,104,,2,4,1,1,0,-
58WN02128,58,1,2188,5,00,092,8423,4,40,,3,4,99,159,1,7,09,1,104,10,04,09,08, 40,16,2,2,1,,,,,589,48,48,09,0,0,7,88,104,,3,4,3,3,0,-
58WN02129,58,2,2189,5,00,092,8423,4,40,,3,4,99,159,1,1,07,1,76,08,03,08,09,045,11,2,2,1,,,,,420,35,48,09,0,9,1,100,92,,2,4,3,3,0,-
58WN02130,58,1,2190,5,00,722,7496,4,40,,1,5,99,159,2,4,09,2,112,09,03,07,08, 51,9,2,3,2,,,,,635,52,48,73,0,3,7,121,110,,3,4,1,1,0,-
58WN02131,58,2,2191,5,00,132,7889,4,40,,5,5,99,159,1,1,05,2,77,08,03,09,08,038,13,2,2,1,,,,,435,37,48,13,0,6,1,104,78,,2,4,5,2,0,-
58WN02132,58,2,2192,5,00,132,7889,4,40,,5,5,99,159,1,1,09,2,74,08,03,09,11,039,12,3,4,2,,,,,415,35,48,13,0,9,1,110,80,,2,4,5,2,0,-
58WN02133,58,1,2193,5,00,172,9633,4,40,,1,3,99,159,1,1,07,2,106,10,04,07,07, 51,10,2,2,1,,,,,580,47,48,17,0,8,7,103,138,,3,3,1,1,0,-
58WN02134,58,2,2194,5,00,137,7242,4,40,,5,5,99,159,1,1,06,1,67,09,03,08,09,046,11,5,6,2,,,,,374,32,48,65,0,5,1,98,76,,2,4,5,2,0,-
58WN02135,58,2,2195,5,00,137,7242,4,40,,5,5,99,159,1,3,07,1,72,09,03,09,09,042,13,4,4,1,,,,,385,33,48,65,0,4,1,100,108,,3,4,5,2,0,-
58WN02136,58,2,2196,5,00,392,6096,4,40,,3,7,99,159,1,3,06,1,93,09,03,05,06,054,12,5,6,2,,,,,509,44,48,62,0,5,1,115,120,,2,5,3,3,0,-
58WN02137,58,2,2198,5,21,212,2033,5,48,38,1,2,63,123,1,1,07,2,76,08,03,06,07,049,9,5,6,2,,1984,5,,545,54,48,21,1,5,5,150,90,,,2,1,1,0,
58WN02138,58,2,2200,5,21,212,1983,5,48,38,3,3,65,125,1,1,08,2,62,12,03,10,09,043,11,3,4,2,,1984,5,,438,43,48,21,1,8,9,114,72,,2,3,3,3,0,
58WN02139,58,1,2201,5,20,202,1960,5,48,25,7,6,63,123,1,4,09,2,70,05,03,09,09,040,18,2,3,2,,1965,5,,511,51,48,20,1,1,9,149,72,,3,4,7,3,0,
58WN02140,58,1,2203,5,20,202,1960,5,48,25,8,6,63,123,1,4,10,2,80,06,03,09,09,043,12,4,5,2,,1965,5,,592,59,48,20,1,2,9,156,72,,,4,7,3,0,
58WN02141,58,2,2204,5,19,192,2031,5,48,38,1,2,63,123,1,1,09,1,76,10,04,09,09,041,11,2,2,1,,1961,5,,545,54,48,19,1,5,9,135,90,,,2,1,1,0,
58WN02142,58,2,2205,5,21,212,1959,5,48,38,3,6,61,121,1,1,06,1,48,09,03,13,11,042,14,3,3,1,,1984,5,,331,33,48,21,1,1,9,123,80,,3,4,3,3,0,
58WN02143,58,2,2206,5,21,212,1959,5,48,38,4,6,61,121,1,1,06,1,65,09,03,09,08,048,11,5,5,1,,1984,5,,455,45,48,21,1,5,9,136,100,,,4,3,3,0,
58WN02144,58,1,2208,5,20,202,1966,5,48,25,5,4,54,114,1,2,07,2,68,07,03,12,10,039,10,4,4,1,,1965,5,,507,50,48,20,1,7,9,156,102,,,4,5,2,0,
58WN02145,58,1,2209,5,20,202,1966,5,48,25,5,4,54,114,1,1,11,2,67,08,03,10,10,043,11,2,2,1,,1965,5,,493,49,48,20,1,3,9,152,108,,,4,5,2,0,
58WN02146,58,2,2210,5,20,202,2089,5,48,44,1,1,53,113,1,1,07,2,59,09,03,11,09,038,13,3,3,1,,1965,5,,446,44,48,20,1,6,9,136,86,1,,2,1,1,0,
58WN02147,58,2,2211,5,20,202,1986,5,48,38,5,3,55,115,1,1,12,1,41,10,03,15,12,034,13,2,2,1,,1965,5,,296,29,48,20,1,6,7,126,70,,3,3,5,2,0,-
58WN02148,58,1,2212,5,20,202,1986,5,48,38,5,3,55,115,1,2,12,1,63,06,03,15,12,033,12,4,4,1,,1965,5,,464,46,48,20,1,4,7,160,96,,3,3,5,2,0,-
58WN02149,58,1,2213,5,00,959,8406,3,17,,1,2,50,110,2,2,09,1,79,10,03,09,10,042,12,4,5,2,,,,,631,63,48,72,0,1,9,147,96,,3,2,1,1,0,
58WN02150,58,2,2214,5,00,321,4474,1,11,,1,3,49,109,2,1,11,2,69,09,03,10,09,042,11,3,3,1,,,,,523,52,48,32,0,3,9,139,120,,,3,1,1,0,
58WN02151,58,1,2215,5,00,949,7002,3,17,,5,6,48,108,1,1,10,1,69,13,03,11,10,037,13,2,2,1,,,,,539,53,48,71,0,9,9,127,108,,3,4,5,2,0,
58WN02152,58,1,2216,5,00,949,7002,3,17,,5,6,48,108,1,2,09,1,58,11,03,12,10,028,11,3,3,1,,,,,437,43,48,71,0,7,9,120,108,,3,4,5,2,0,
58WN02153,58,1,2217,5,00,290,1949,2,14,,1,4,48,108,1,1,09,2,80,09,04,08,08,044,9,3,3,1,,,,,631,63,48,29,0,1,9,142,118,,3,4,1,1,0,
58WN02154,58,1,2218,5,00,190,4768,1,11,,1,2,45,105,1,4,10,1,66,10,03,11,09,035,8,3,3,1,,,,,552,55,48,19,0,2,9,131,80,,3,2,1,1,0,
58WN02155,58,1,2219,5,19,192,1962,5,48,25,1,4,40,100,1,7,07,1,56,15,03,12,10,042,13,3,3,1,,1961,5,,480,48,48,19,1,0,9,106,80,4,7,4,1,1,0,
58WN02156,58,1,2220,5,00,949,7956,3,17,,3,3,39,99,1,2,10,1,60,11,03,12,11,041,11,2,2,1,,,,,505,50,48,72,0,5,9,133,100,,3,3,3,3,0,
58WN02157,58,2,2221,5,00,949,7956,3,17,,3,3,39,99,1,4,11,2,54,13,03,13,11,032,12,2,3,2,,,,,444,44,48,72,0,4,9,114,100,,2,3,3,3,0,
58WN02158,58,2,2222,5,00,474,2842,2,14,,1,3,38,98,1,3,09,2,64,09,03,12,08,038,12,2,2,1,,,,,563,56,48,51,0,3,9,138,88,,,3,1,1,0,
58WN02159,58,2,2223,5,00,730,7577,3,17,,1,4,38,98,1,1,10,2,72,08,03,07,05,045,10,5,6,2,,,,,635,63,48,70,0,5,9,147,98,,,4,1,1,0,
58WN02160,58,1,2224,5,00,570,8040,3,17,,1,3,36,96,1,1,09,1,70,09,03,10,09,039,14,2,2,1,,,,,610,61,48,65,0,0,9,146,114,,3,3,1,1,0,
58WN02161,58,2,2225,5,00,750,6804,3,17,,3,7,36,96,1,1,08,1,46,12,03,12,11,042,9,3,3,1,,,,,390,39,48,70,0,0,9,122,86,,2,5,3,3,0,
58WN02162,58,2,2226,5,00,750,6804,3,17,,3,7,36,96,1,1,07,1,52,09,04,12,09,037,13,2,3,2,,,,,456,45,48,70,0,6,9,131,82,,,5,3,3,0,
58WN02163,58,1,2227,5,00,855,8495,3,17,,1,2,36,96,1,2,12,3,71,09,05,10,09,034,12,2,2,1,,,,,606,60,48,72,0,6,9,140,128,,3,2,1,1,0,
58WN02164,58,2,2228,5,00,408,1651,0,10,,1,6,35,95,1,1,09,1,73,09,03,10,07,040,14,3,3,1,,,,,623,62,48,68,0,3,9,148,138,,,4,1,1,0,
58WN02165,58,1,2229,5,00,499,1688,0,10,,3,6,35,95,1,7,06,1,67,12,06,13,09,033,16,2,2,1,,,,,606,60,48,68,0,6,9,117,94,4,3,4,3,3,0,
58WN02166,58,1,2231,5,00,949,7313,3,17,,1,5,35,95,2,1,10,3,84,13,13,09,08,032,12,2,2,1,,,,,747,74,48,71,0,7,9,96,130,,3,4,1,1,0,
58WN02167,58,2,2232,5,00,949,8284,3,17,,1,3,34,94,1,1,10,1,73,09,03,08,06,043,12,3,4,2,,,,,681,68,48,72,0,1,9,148,90,,,3,1,1,0,
58WN02168,58,1,2233,5,00,290,2936,2,14,,1,2,34,94,1,4,11,2,62,11,04,11,09,035,13,2,2,1,,,,,560,56,48,29,0,0,9,128,94,,3,2,1,1,0,
58WN02169,58,2,2235,5,00,360,2266,2,14,,1,3,33,93,1,1,11,2,65,09,03,09,08,034,13,2,2,1,,,,,581,58,48,36,0,1,9,140,110,,,3,1,1,0,
58WN02170,58,2,2236,5,00,461,0078,2,14,,1,7,33,93,1,1,09,5,63,11,07,10,10,038,16,2,2,1,,,,,538,53,48,46,0,8,9,123,130,,3,5,1,1,0,
58WN02171,58,2,2237,5,00,280,1112,2,14,,1,5,34,94,1,1,09,1,67,11,03,10,09,036,13,2,3,2,,,,,574,57,48,28,0,4,9,135,130,,,4,1,1,0,
58WN02172,58,1,2239,5,00,270,3204,1,11,,1,8,36,96,1,7,06,2,81,12,07,09,08,028,16,1,2,2,,,,,679,67,48,27,0,9,9,118,158,,3,5,1,1,0,
58WN02173,58,2,2240,5,00,404,0993,2,14,,1,5,32,92,1,1,09,2,73,10,06,10,08,032,12,2,4,3,,,,,641,64,48,46,0,1,7,142,140,,2,4,1,1,0,-
58WN02174,58,1,2241,5,00,601,1778,0,10,,1,4,31,91,1,7,09,2,80,13,05,10,09,032,13,1,2,2,,,,,756,75,48,69,0,6,7,139,112,,3,4,1,1,0,-
58WN02175,58,1,2242,5,00,270,3315,1,11,,1,7,27,87,1,4,12,1,75,09,06,05,07,036,12,3,3,1,,,,,759,75,48,27,0,9,7,151,90,,3,5,1,1,0,-
58WN02176,58,1,2100,6,75,106,1809,7,67,,1,3,69,129,1,2,07,2,92,08,03,07,08,051,8,4,5,2,,0811,6,,625,62,61,73,9,5,5,129,114,,,3,1,1,0,
58WN02177,58,2,2101,6,10,100,0367,6,61,37,1,3,68,128,1,1,07,2,92,09,03,05,05,053,10,5,5,1,,0811,6,,642,64,61,10,1,2,5,141,98,,,3,1,1,0,
58WN02178,58,2,2102,6,10,100,1192,6,61,25,1,2,68,128,1,1,07,2,93,09,03,06,06,056,9,6,7,2,,0811,6,,648,64,61,10,1,8,5,137,100,,,2,1,1,0,
58WN02179,58,2,2103,6,70,713,1017,6,61,,1,2,68,128,1,1,06,2,74,11,04,07,08,052,9,6,8,3,,1413,6,,520,52,61,75,2,0,5,115,74,,2,2,1,1,0,
58WN02180,58,2,2104,6,04,040,0146,6,61,23,5,4,68,128,1,1,11,2,63,08,03,09,07,048,7,5,6,2,,1983,6,,450,45,61,04,1,0,5,122,54,,,4,5,2,0,
58WN02181,58,1,2105,6,04,040,0146,6,61,23,5,4,68,128,1,1,12,1,61,09,03,09,09,044,7,4,5,2,,1983,6,,428,42,61,04,1,8,5,110,62,,3,4,5,2,0,
58WN02182,58,2,2108,6,07,070,9834,6,60,17,5,4,68,128,1,1,09,2,69,08,03,07,09,046,9,5,5,1,,0548,6,,475,47,61,07,1,5,5,123,82,,,4,5,2,0,
58WN02183,58,1,2109,6,07,070,9834,6,60,17,5,4,68,128,1,1,06,2,76,05,03,09,10,044,9,6,6,1,,0548,6,,536,53,61,07,1,6,5,115,74,,3,4,5,2,0,
58WN02184,58,2,2110,6,73,076,1646,7,67,,5,7,67,127,1,1,09,2,62,11,03,09,09,044,7,5,6,2,,0548,6,,419,41,61,61,9,9,5,112,88,,,5,5,2,0,
58WN02185,58,1,2111,6,73,076,1646,7,67,,5,7,67,127,1,1,08,2,116,09,03,05,06,043,9,4,5,2,,0548,6,,828,82,61,61,9,8,5,153,108,,,5,5,2,0,
58WN02186,58,1,2112,6,08,080,1238,6,61,17,1,2,67,127,1,1,09,1,80,09,03,07,07,044,9,5,6,2,,0435,6,,565,56,61,08,1,5,5,112,82,,,2,1,1,0,
58WN02187,58,1,2113,6,70,713,1236,6,61,,1,2,67,127,1,1,06,1,80,10,03,05,07,052,9,5,6,2,,1413,6,,551,55,61,77,2,1,5,115,100,,3,2,1,1,0,
58WN02188,58,2,2114,6,75,066,1805,7,67,,5,3,67,127,1,1,09,2,73,11,04,08,07,043,8,4,4,1,,1317,6,,506,50,61,73,9,6,5,121,88,,,3,5,2,0,
58WN02189,58,1,2115,6,75,066,1805,7,67,,5,3,67,127,1,1,09,1,75,06,03,09,07,045,10,4,5,2,,1317,6,,517,51,61,73,9,7,5,121,94,,,3,5,2,0,
58WN02190,58,1,2116,6,09,090,8716,6,60,22,5,6,67,127,1,2,11,4,87,09,03,07,09,057,9,5,7,3,,9158,6,,614,61,61,09,1,4,5,140,90,,6,4,5,2,0,
58WN02191,58,2,2117,6,09,090,8716,6,60,22,5,6,67,127,1,1,07,2,72,09,03,08,08,052,9,4,4,1,,9158,6,,502,50,61,09,1,2,5,139,82,,,4,5,2,0,
58WN02192,58,1,2118,6,05,050,7682,6,60,21,1,8,67,127,1,1,09,2,72,09,03,09,08,042,9,4,4,1,,9511,6,,528,52,61,05,1,8,5,109,50,,3,5,1,1,0,
58WN02193,58,1,2119,6,04,040,1116,6,61,22,1,2,67,127,1,2,08,1,86,08,03,07,08,055,9,5,6,2,,1983,6,,600,60,61,04,1,0,5,131,98,,,2,1,1,0,
58WN02194,58,1,2120,6,08,080,0534,6,61,19,1,3,67,127,1,1,07,2,95,11,03,06,08,056,10,7,8,2,,0435,6,,685,68,61,08,1,5,5,122,80,,,3,1,1,0,
58WN02195,58,2,2121,6,70,713,1211,6,61,,1,2,67,127,1,1,09,1,61,09,03,08,11,055,8,8,9,2,,1413,6,,403,40,61,75,2,3,5,100,98,,,2,1,1,0,
58WN02196,58,1,2122,6,04,040,9549,6,60,16,5,5,66,126,2,1,09,2,60,10,03,09,10,045,11,4,4,1,,1983,6,,406,40,61,04,1,6,5,110,88,,3,4,5,2,0,
58WN02197,58,2,2124,6,06,060,0049,6,61,24,5,4,66,126,1,1,08,1,95,08,03,06,06,045,8,5,5,1,,1317,6,,683,68,61,06,1,3,5,145,90,,,4,5,2,0,
58WN02198,58,2,2126,6,70,723,9874,6,60,,3,4,66,126,1,1,09,1,79,10,03,08,06,050,9,5,6,2,,1349,6,,559,55,61,73,2,9,5,122,86,,,4,3,3,0,
58WN02199,58,2,2130,6,03,030,9997,6,60,26,1,4,66,126,1,1,05,2,80,09,03,06,07,055,8,5,7,3,,0262,6,,548,54,61,03,1,8,5,132,110,,,4,1,1,0,
58WN02200,58,1,2131,6,10,100,1392,6,61,23,1,2,66,126,1,2,07,2,88,09,03,07,09,041,9,4,5,2,,0811,6,,611,61,61,10,1,1,5,126,110,,3,2,1,1,0,
58WN02201,58,1,2132,6,70,713,9762,6,60,,1,4,66,126,1,2,07,1,108,09,04,04,06,045,13,4,5,2,,1413,6,,756,75,61,77,2,6,5,131,128,,,4,1,1,0,
58WN02202,58,2,2134,6,05,050,9423,6,60,27,1,5,66,126,1,1,05,2,79,09,03,06,06,056,8,7,7,1,,9511,6,,556,55,61,05,1,6,5,122,90,,,4,1,1,0,
58WN02203,58,2,2135,6,03,030,1503,6,61,30,1,2,66,126,1,1,09,2,63,09,03,08,09,052,8,7,8,2,,0262,6,,425,42,61,03,1,5,5,107,94,,2,2,1,1,0,
58WN02204,58,2,2136,6,70,733,9734,6,60,,1,4,66,126,2,1,09,2,86,09,03,05,07,054,9,4,4,1,,1390,6,,589,58,61,70,2,9,5,128,118,,,4,1,1,0,
58WN02205,58,2,2137,6,02,020,1084,6,61,24,1,2,66,126,1,1,07,2,76,10,03,06,07,047,7,5,6,2,,0069,6,,529,52,61,02,1,9,5,117,94,,,2,1,1,0,
58WN02206,58,2,2139,6,07,070,0357,6,61,12,5,3,65,125,2,1,08,2,80,07,03,06,08,054,10,5,6,2,,0548,6,,560,56,61,07,1,0,5,138,100,,,3,5,2,0,
58WN02207,58,1,2140,6,07,070,0357,6,61,12,5,3,65,125,1,2,06,2,69,08,03,07,10,046,8,4,4,1,,0548,6,,475,47,61,07,1,5,5,116,96,,3,3,5,2,0,
58WN02208,58,2,2142,6,06,060,7913,6,60,16,4,8,70,130,1,1,05,2,55,09,03,11,12,054,7,6,6,1,,1317,6,,352,35,61,06,1,2,9,113,92,,2,5,3,3,0,
58WN02209,58,2,2143,6,70,723,9953,6,60,,5,4,65,125,1,1,09,1,65,09,03,07,08,048,9,5,6,2,,1349,6,,448,44,61,70,2,8,5,113,90,,,4,5,2,0,
58WN02210,58,2,2144,6,70,723,9953,6,60,,5,4,65,125,1,1,06,2,64,09,03,08,07,048,9,5,6,2,,1349,6,,450,45,61,70,2,0,5,113,78,,2,4,5,2,0,
58WN02211,58,2,2146,6,07,070,9944,6,60,20,1,4,65,125,1,1,06,1,95,08,03,05,04,061,8,6,7,2,,0548,6,,674,67,61,07,1,4,5,142,108,,,4,1,1,0,
58WN02212,58,1,2147,6,06,060,0530,6,61,21,1,3,65,125,1,7,06,2,96,10,03,05,07,052,8,4,5,2,,1317,6,,669,66,61,06,1,9,5,132,124,,3,3,1,1,0,
58WN02213,58,2,2148,6,73,106,1677,7,67,,1,7,65,125,1,1,08,2,85,08,03,06,06,047,10,4,5,2,,0811,6,,594,59,61,61,9,4,5,123,108,,,5,1,1,0,
58WN02214,58,1,2149,6,70,733,0265,6,61,,1,4,65,125,1,1,07,2,107,09,03,05,04,053,9,5,6,2,,1390,6,,757,75,61,77,2,7,5,134,124,,,4,1,1,0,
58WN02215,58,2,2150,6,09,090,0859,6,61,43,1,3,65,125,1,1,05,2,85,08,03,05,08,048,11,4,5,2,,9158,6,,600,60,61,09,1,0,5,139,100,,,3,1,1,0,
58WN02216,58,2,2151,6,07,070,0478,6,61,22,1,3,65,125,1,1,07,2,92,09,03,07,06,048,10,6,6,1,,0548,6,,653,65,61,07,1,3,5,133,104,,,3,1,1,0,
58WN02217,58,2,2152,6,03,030,0560,6,61,29,1,3,65,125,2,1,06,2,73,09,04,07,08,061,9,7,8,2,,0262,6,,506,50,61,03,1,6,5,125,98,,,3,1,1,0,
58WN02218,58,1,2153,6,85,074,0313,6,61,,1,3,65,125,1,2,06,2,88,09,03,05,07,045,9,4,5,2,,0548,6,,621,62,61,84,7,1,5,115,104,,,3,1,1,0,
58WN02219,58,1,2154,6,06,060,8627,6,60,20,1,7,65,125,1,1,08,2,68,11,04,09,09,047,12,4,4,1,,1317,6,,464,46,61,06,1,4,5,111,100,,6,5,1,1,0,
58WN02220,58,2,2155,6,70,723,9793,6,60,,5,4,65,125,1,1,06,2,80,09,03,08,08,054,6,8,9,2,,1349,6,,552,55,61,77,2,2,5,121,110,,2,4,5,2,0,
58WN02221,58,1,2156,6,70,723,9793,6,60,,5,4,65,125,2,1,09,1,76,09,03,09,09,043,12,4,5,2,,1349,6,,533,53,61,77,2,3,5,123,94,,,4,5,2,0,
58WN02222,58,2,2158,6,05,050,8900,6,60,27,5,6,65,125,1,1,07,2,76,09,03,07,09,050,10,5,6,2,,9511,6,,528,52,61,05,1,8,5,124,100,,,4,5,2,0,
58WN02223,58,2,2159,6,07,070,0185,6,61,17,5,4,65,125,1,1,09,2,72,09,04,08,09,049,9,5,6,2,,0548,6,,496,49,61,07,1,6,5,131,100,,,4,5,2,0,
58WN02224,58,2,2160,6,07,070,0185,6,61,17,5,4,65,125,3,1,08,1,75,08,03,07,07,050,9,4,4,1,,0548,6,,528,52,61,07,1,8,5,136,90,,2,4,5,2,0,
58WN02225,58,2,2162,6,70,713,9220,6,60,,3,5,65,125,1,1,05,1,92,11,03,05,05,058,8,6,8,3,,1413,6,,646,64,61,77,2,6,5,131,112,,,4,3,3,0,
58WN02226,58,1,2163,6,05,050,8599,6,60,13,1,7,65,125,1,4,06,2,103,09,03,05,06,049,8,5,6,2,,9511,6,,728,72,61,05,1,8,5,130,120,,,5,1,1,0,
58WN02227,58,2,2164,6,70,723,0788,6,61,,1,3,65,125,1,1,07,1,76,09,03,07,06,051,8,6,6,1,,1349,6,,522,52,61,77,2,2,5,108,108,,,3,1,1,0,
58WN02228,58,2,2167,6,04,040,9217,6,60,25,5,5,64,124,1,1,11,1,53,08,03,11,10,040,10,4,4,1,,1983,6,,358,35,61,04,1,8,5,118,86,,2,4,5,2,0,
58WN02229,58,1,2168,6,04,040,9217,6,60,25,5,5,64,124,1,2,10,2,62,08,03,10,10,040,10,3,4,2,,1983,6,,435,43,61,04,1,5,5,117,80,,3,4,5,2,0,
58WN02230,58,2,2169,6,05,050,9582,6,60,31,5,5,64,124,1,7,06,2,67,11,03,08,09,052,8,6,6,1,,9511,6,,452,45,61,05,1,2,5,128,110,,2,4,5,2,0,
58WN02231,58,1,2170,6,05,050,9582,6,60,31,5,5,64,124,1,1,07,1,83,10,04,08,07,053,8,6,7,2,,9511,6,,574,57,61,05,1,4,5,131,118,,,4,5,2,0,
58WN02232,58,1,2171,6,70,713,8595,6,60,,5,7,64,124,1,1,09,2,70,10,03,08,09,053,5,7,8,2,,1413,6,,492,49,61,77,2,2,5,112,90,,3,5,5,2,0,
58WN02233,58,1,2172,6,70,713,8595,6,60,,5,7,64,124,1,2,06,2,88,09,03,06,09,056,5,8,9,2,,1413,6,,611,61,61,77,2,1,5,124,122,,3,5,5,2,0,
58WN02234,58,1,2173,6,05,050,8911,6,60,30,1,6,64,124,1,1,08,2,83,09,03,08,09,048,11,3,4,2,,9511,6,,573,57,61,05,1,3,5,131,120,,,4,1,1,0,
58WN02235,58,2,2174,6,70,723,9850,6,60,,1,4,64,124,1,2,09,1,75,10,03,09,07,056,9,6,7,2,,1349,6,,503,50,61,77,2,3,5,117,126,,6,4,1,1,0,
58WN02236,58,2,2175,6,03,030,0231,6,61,25,1,4,64,124,1,1,09,2,79,11,04,08,08,050,9,6,7,2,,0262,6,,550,55,61,03,1,0,5,127,108,,,4,1,1,0,
58WN02237,58,1,2176,6,75,066,1771,7,67,,1,4,64,124,1,1,10,2,110,09,03,05,05,047,9,3,4,2,,1317,6,,785,78,61,73,9,5,5,142,126,,,4,1,1,0,
58WN02238,58,2,2177,6,70,723,1473,6,61,,1,2,64,124,1,1,06,2,78,10,03,06,08,057,7,6,7,2,,1349,6,,542,54,61,77,2,2,5,123,108,,,2,1,1,0,
58WN02239,58,2,2178,6,70,733,9924,6,60,,1,4,64,124,1,1,09,2,104,10,03,05,03,055,9,5,6,2,,1390,6,,739,73,61,77,2,9,5,138,124,,,4,1,1,0,
58WN02240,58,2,2179,6,03,030,1499,6,61,44,1,2,64,124,1,1,08,2,59,10,03,12,11,048,10,6,8,3,,0262,6,,418,41,61,03,1,8,5,118,72,,7,2,1,1,0,
58WN02241,58,2,2180,6,84,024,8237,6,60,,7,7,64,124,1,1,08,3,71,09,03,10,09,048,9,5,7,3,,0069,6,,503,50,61,83,7,3,5,122,86,,,5,7,3,0,
58WN02242,58,2,2183,6,70,733,8852,6,60,,5,6,64,124,1,1,09,1,72,09,03,08,08,047,10,6,6,1,,1390,6,,505,50,61,77,2,5,5,116,94,,,4,5,2,0,
58WN02243,58,2,2184,6,70,733,8852,6,60,,5,6,64,124,1,1,07,1,62,09,03,08,08,054,8,7,8,2,,1390,6,,431,43,61,77,2,1,5,108,86,,,4,5,2,0,
58WN02244,58,2,2185,6,08,080,9905,6,60,16,5,4,64,124,1,2,09,1,58,09,03,10,11,049,10,4,5,2,,0435,6,,403,40,61,08,1,3,5,128,80,,,4,5,2,0,
58WN02245,58,1,2186,6,08,080,9905,6,60,16,5,4,64,124,1,1,09,6,88,09,03,06,08,048,11,5,6,2,,0435,6,,642,64,61,08,1,2,5,129,84,,3,4,5,2,0,
58WN02246,58,1,2187,6,70,713,9914,6,60,,5,4,64,124,1,2,08,1,88,09,03,06,09,057,9,6,7,2,,1413,6,,613,61,61,77,2,3,5,133,120,,,4,5,2,0,
58WN02247,58,1,2188,6,70,713,9914,6,60,,5,4,64,124,1,2,09,2,77,09,03,07,09,058,8,6,8,3,,1413,6,,548,54,61,77,2,8,5,125,90,,,4,5,2,0,
58WN02248,58,1,2189,6,10,100,1164,6,61,26,5,2,64,124,1,1,10,2,93,10,03,06,07,048,7,6,7,2,,0811,6,,697,69,61,10,1,7,5,137,66,,,2,5,2,0,
58WN02249,58,1,2191,6,02,020,9285,6,60,15,1,5,64,124,1,3,07,2,90,09,04,10,08,044,13,4,4,1,,0069,6,,653,65,61,02,1,3,5,128,90,,,4,1,1,0,
58WN02250,58,2,2192,6,03,030,1425,6,61,46,1,2,64,124,1,1,08,2,73,12,03,07,07,056,6,8,8,1,,0262,6,,516,51,61,03,1,6,5,116,90,,2,2,1,1,0,
58WN02251,58,2,2193,6,70,733,0986,6,61,,1,2,64,124,1,1,07,2,87,10,03,04,07,063,8,6,6,1,,1390,6,,606,60,61,77,2,6,5,133,118,,,2,1,1,0,
58WN02252,58,2,2194,6,07,070,9561,6,60,13,1,5,64,124,1,1,09,2,81,07,03,05,07,053,8,6,7,2,,0548,6,,584,58,61,07,1,4,5,122,86,,,4,1,1,0,
58WN02253,58,1,2196,6,07,070,9061,6,60,12,1,5,64,124,1,2,09,2,101,09,03,04,06,048,9,5,6,2,,0548,6,,723,72,61,07,1,3,5,123,114,,,4,1,1,0,
58WN02254,58,1,2197,6,08,080,9354,6,60,15,1,5,63,123,1,1,10,1,93,05,03,07,09,054,10,5,6,2,,0435,6,,662,66,61,08,1,2,5,131,116,3,3,4,1,1,0,
58WN02255,58,1,2198,6,03,030,1168,6,61,43,1,2,63,123,1,2,07,3,38,13,04,14,15,047,6,7,1,5,,0262,6,,228,22,61,03,1,8,5,92,100,,3,2,1,1,0,
