UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
84WN00354, 84027019,84,02,7019,1,70,30,702,2,2,5,5, 20,2,2,1,90,136,9,98,81,524, 6, 3, 9, 8, 52,248,5,7,1,1,2,171,204,1284,93,,324,,3128,02,3182,02,2,73,614,70,5,85,0,
84WN00355, 84027020,84,02,7020,1,71,30,712,3,2,8,5, 60,6,4,1,90,136,19,86,92,613, 7, 3, 9, 7, 55,278,5,7,2,1,2,177,205,1302,,,,,5272,02,7375,01,6,82,684,71,1,109,0,
84WN00356, 84027021,84,02,7021,1,71,30,712,3,2,8,5, 60,6,4,1,90,136,6,77,91,613, 5, 3, 8, 6, 55,270,5,6,1,1,2,178,205,1302,93,,349,,5272,02,7375,01,6,81,668,71,5,92,0,
84WN00357, 84027022,84,02,7022,1,71,30,712,3,1,7,2, 60,6,4,1,90,136,8,80,72,471, 5, 3, 8, 7, 66,256,5,7,1,1,1,160,205,1302,93,87,335,,5272,02,7375,01,6,64,450,71,5,80,0,
84WN00358, 84027023,84,02,7023,1,70,30,703,2,2,5,5, 40,4,4,1,90,136,31,96,94,621, 6, 3, 7, 5, 48,298,4,6,1,1,2,178,190,1236,,,,,3189,02,0432,02,2,84,705,70,1,110,0,
84WN00359, 84027024,84,02,7024,1,70,30,703,2,2,5,5, 40,4,4,1,90,136,6,101,77,492, 5, 3,12, 9, 49,230,6,7,2,1,2,168,190,1236,93,,387,,3189,02,0432,02,2,69,547,70,5,80,0,
84WN00360, 84027025,84,02,7025,2,71,30,712,2,2,5,5, 30,3,3,1,90,140,1,101,82,514, 5, 3, 8, 6, 60,  0,6,7,1,1,1,176,192,1196,,,,,5272,02,1812,02,6,72,628,71,1,78,83,007
84WN00361, 84027026,84,02,7026,1,71,30,712,2,2,5,5, 30,3,3,1,90,136,10,106,85,547, 4, 3,10, 8, 48,255,5,7,1,1,2,180,192,1196,93,,324,,5272,02,1812,02,6,76,619,71,5,100,0,
84WN00362, 84027027,84,02,7027,1,71,30,714,3,2,8,4, 60,6,4,1,90,136,20,77,72,473, 6, 3,10, 7, 49,185,4,6,2,1,2,156,215,1175,93,,349,,5090,02,7371,01,6,64,523,71,5,81,0,
84WN00363, 84027028,84,02,7028,2,71,30,714,3,2,8,6, 60,6,4,1,90,136,22,65,67,445, 8, 3,10, 7, 55,  0,4,5,1,1,1,157,215,1175,92,,264,,5090,02,7371,01,6,60,591,71,2,70,71,025
84WN00364, 84027029,84,02,7029,2,71,30,714,3,2,8,6, 60,6,4,1,90,136,24,92,75,484, 7, 3, 9, 8, 60,  0,5,6,1,1,1,177,215,1175,,,,,5090,02,7371,01,6,67,633,71,1,77,80,007
84WN00365, 84027030,84,02,7030,1,70,30,702,1,1,1,1, 60,6,4,2,91,137,25,51,51,335, 9, 3,11,10, 51,134,6,7,1,1,2,124,175,1030,93,,340,,3128,02,7007,01,2,45,312,70,3,58,0,
84WN00366, 84027031,84,02,7031,1,71,30,712,2,2,5,5, 40,4,4,1,91,135,12,89,80,527, 4, 3, 9, 8, 51,263,4,6,1,1,2,177,202,1353,93,,335,,5272,02,0169,02,6,72,585,71,5,87,0,
84WN00367, 84027032,84,02,7032,2,71,30,712,2,2,5,5, 40,4,4,1,91,135,2,103,86,561, 5, 3, 9, 7, 47,  0,5,7,2,1,1,174,202,1353,,,,,5272,02,0169,02,6,78,641,71,1,90,100,007
84WN00368, 84027033,84,02,7033,1,71,30,711,2,1,3,2, 20,2,2,1,91,135,7,91,81,533, 7, 3,11, 7, 54,290,6,7,2,1,7,154,187,1093,93,,310,,5430,02,3352,02,6,73,538,71,5,88,0,
84WN00369, 84027036,84,02,7036,1,70,30,704,2,2,5,3, 50,5,4,2,91,137,24,118,101,651, 6, 3, 6, 6, 66,302,6,7,2,1,2,199,180,1209,93,,335,,3271,02,8667,01,2,90,733,70,5,114,0,
84WN00370, 84027041,84,02,7041,2,71,30,712,2,2,5,5, 30,3,3,1,91,135,9,89,87,579, 4, 3, 7, 7, 64,  0,7,8,2,1,1,195,192,1281,,,,,5272,02,1454,02,6,78,679,71,1,89,98,007
84WN00371, 84027042,84,02,7042,1,71,30,712,2,2,5,5, 30,3,3,1,91,135,8,99,99,660, 5, 3, 8, 6, 59,283,5,7,2,1,3,191,192,1281,93,,321,,5272,02,1454,02,6,89,725,71,5,100,0,
84WN00372, 84027043,84,02,7043,2,71,30,714,3,2,8,7, 60,6,4,1,91,135,8,64,71,479, 5, 3,10, 8, 51,  0,5,7,1,1,1,171,215,1428,,,,,5090,02,7167,01,6,64,604,71,1,73,79,007
84WN00373, 84027044,84,02,7044,2,71,30,714,3,2,8,3, 60,6,4,1,91,135,8,93,83,546, 5, 3, 9, 7, 62,  0,5,7,1,1,1,171,215,1428,,,,,5090,02,7167,01,6,75,582,71,1,83,88,007
84WN00374, 84027045,84,02,7045,2,71,30,712,3,1,6,2, 20,2,2,9,91,139,16,53,50,322, 5, 3,11, 9, 52,  0,6,7,3,1,1,0,204,875,92,,264,,5272,02,3020,02,6,44,300,71,2,56,57,032
84WN00375, 84027047,84,02,7047,1,70,30,701,2,2,5,6, 30,3,3,1,91,135,12,94,84,553, 6, 3, 9, 8, 43,281,5,7,2,1,4,173,192,976,93,,387,,3076,02,1629,02,2,76,669,70,5,92,0,
84WN00376, 84027048,84,02,7048,1,70,30,701,2,2,5,4, 30,3,3,1,91,135,6,116,88,566, 5, 3, 9, 8, 48,290,5,6,2,1,3,175,192,976,93,,310,,3076,02,1629,02,2,80,607,70,5,94,0,
84WN00377, 84027051,84,02,7051,1,71,30,714,3,1,7,2, 50,5,4,1,91,135,15,85,105,715, 5, 3, 6, 5, 58,276,5,6,2,1,1,184,191,1231,,,,,5090,02,8566,01,6,94,698,71,1,109,0,
84WN00378, 84027053,84,02,7053,2,71,30,714,3,1,6,2, 50,5,4,9,91,139,15,78,72,462, 5, 3, 9, 7, 61,  0,7,8,1,1,1,0,191,1231,92,,264,,5090,02,8566,01,6,63,445,71,2,68,76,026
84WN00379, 84027054,84,02,7054,2,70,30,704,2,1,3,2, 20,2,2,1,91,135,6,99,69,438, 7, 3,10, 7, 58,  0,6,7,1,1,1,157,204,1166,,,,,3271,02,3125,02,2,62,522,70,1,72,79,007
84WN00380, 84027056,84,02,7056,1,70,30,703,2,1,4,2, 30,3,3,9,91,139,22,122,76,459, 9, 3,10, 6, 47,205,4,6,3,1,1,0,177,897,93,41,254,,3189,02,1455,02,2,67,430,70,3,85,0,
84WN00381, 84027057,84,02,7057,2,70,30,703,2,1,4,2, 30,3,3,9,91,139,21,93,38,206, 7, 3,12,10, 40,  0,6,7,5,1,1,0,177,897,93,,289,,3189,02,1455,02,2,34,194,70,3,47,56,
84WN00382, 84027058,84,02,7058,2,71,30,711,2,2,5,5, 40,4,4,1,91,135,2,108,94,616, 5, 3, 7, 6, 48,  0,5,7,1,1,1,179,177,1274,,,,,5430,02,0228,02,6,85,696,71,1,90,100,007
84WN00383, 84027059,84,02,7059,1,71,30,711,2,2,5,5, 40,4,4,1,91,135,8,103,92,605, 5, 3, 8, 7, 47,286,4,6,2,1,2,177,177,1274,93,,372,,5430,02,0228,02,6,83,658,71,5,99,0,
84WN00384, 84027060,84,02,7060,1,70,30,703,2,1,3,2, 50,5,4,1,91,135,2,109,108,719, 7, 3, 8, 6, 52,290,4,7,1,1,1,171,191,1185,,,,,3189,02,8784,01,2,97,687,70,1,118,0,
84WN00385, 84027061,84,02,7061,2,70,30,703,2,1,4,2, 50,5,4,9,91,139,26,100,52,302, 5, 3, 9, 8, 44,  0,6,7,1,1,1,0,191,1185,92,,264,,3189,02,8784,01,2,46,302,70,2,60,61,028
84WN00386, 84027062,84,02,7062,2,70,30,704,2,2,5,5, 70,7,5,1,92,134,19,94,70,452, 6, 3, 9, 8, 49,  0,6,7,2,1,1,167,185,1296,,,,,3271,02,5943,01,2,64,596,70,1,70,78,007
84WN00387, 84027063,84,02,7063,2,70,30,704,2,2,5,5, 70,7,5,1,92,134,4,95,88,586, 5, 3, 9, 7, 55,  0,6,7,2,1,1,186,185,1296,,,,,3271,02,5943,01,2,80,713,70,1,87,96,007
84WN00388, 84027064,84,02,7064,1,70,30,701,1,2,3,5, 20,2,2,1,92,134,15,96,70,451, 4, 3, 9, 7, 50,232,5,6,1,1,3,168,187,1201,,,,,3076,02,3070,02,2,64,539,70,5,81,0,
84WN00389, 84027065,84,02,7065,2,71,30,713,3,2,8,4, 80,8,5,2,92,136,28,81,69,448, 7, 3, 9, 7, 42,  0,4,5,1,1,1,149,221,1133,92,,264,,5307,02,4741,01,6,62,582,71,2,75,77,024
84WN00390, 84027066,84,02,7066,2,71,30,713,3,2,8,6, 80,8,5,2,92,136,28,60,74,500, 6, 3, 9, 6, 49,  0,5,6,2,1,1,177,221,1133,,,,,5307,02,4741,01,6,66,724,71,1,79,86,007
84WN00391, 84027068,84,02,7068,1,71,30,713,2,1,3,2, 20,2,2,1,92,134,16,75,95,653, 6, 3,10, 6, 64,270,5,6,1,1,2,191,187,1227,93,,261,,5307,02,3247,02,6,86,742,71,5,104,0,
84WN00392, 84027069,84,02,7069,1,71,30,713,2,1,4,2, 20,2,2,5,92,138,27,76,73,474, 6, 3, 8, 7, 57,239,6,7,1,1,2,0,187,1227,93,,254,,5307,02,3247,02,6,64,451,71,3,78,0,
84WN00393, 84027070,84,02,7070,2,71,30,712,2,2,5,5, 50,5,4,1,92,134,7,91,82,544, 8, 3,10, 8, 61,  0,5,7,2,1,1,169,202,1095,92,,264,,5272,02,8693,01,6,74,626,71,2,84,86,023
84WN00394, 84027071,84,02,7071,1,71,30,712,2,2,5,5, 50,5,4,1,92,134,33,98,80,524, 6, 3, 8, 7, 48,283,5,6,1,1,2,170,202,1095,93,,310,,5272,02,8693,01,6,73,601,71,5,114,0,
84WN00395, 84027072,84,02,7072,2,72,30,754,2,2,5,7, 60,6,4,M,92,138,1,89,60,370, 9, 3,10, 8, 71,  0,6,7,1,1,1,164,200,1105,92,,264,,4255,02,7165,01,,53,486,72,2,59,58,031
84WN00396, 84027073,84,02,7073,1,72,30,754,2,1,3,2, 60,6,4,1,92,134,29,99,90,598, 9, 3, 8, 7, 59,274,5,6,1,1,1,174,200,1105,93,,310,,4255,02,7165,01,,82,641,72,5,99,0,
84WN00397, 84027074,84,02,7074,2,75,30,753,1,1,1,1, 60,6,4,M,92,138,15,122,83,513, 4, 3, 9, 6, 50,  0,5,6,3,1,1,182,255,1918,,,,,4297,02,6655,01,,74,604,75,1,87,94,
84WN00398, 84027075,84,02,7075,3,70,30,703,3,1,6,2, 20,2,2,9,92,138,16,60,66,435, 8, 3, 9, 7, 40,  0,6,7,1,1,2,0,204,808,93,98,340,,3189,02,3191,02,2,58,395,70,3,73,84,
84WN00399, 84027077,84,02,7077,1,72,30,752,2,2,5,5, 60,6,4,1,93,133,8,84,103,711, 7, 3, 6, 6, 54,299,5,6,1,1,3,185,183,1213,93,,321,,4584,02,7302,01,,94,714,72,5,106,0,
84WN00400, 84027078,84,02,7078,1,72,30,752,2,2,5,5, 60,6,4,1,93,133,14,82,90,615, 5, 3, 9, 7, 52,288,5,6,1,1,2,181,183,1213,93,,321,,4584,02,7302,01,,82,611,72,5,94,0,
84WN00401, 84027079,84,02,7079,2,71,30,713,2,2,5,5, 50,5,4,1,93,133,24,95,78,515, 9, 3, 9, 8, 46,  0,4,6,1,1,1,156,180,1220,,,,,5307,02,8564,01,6,71,612,71,1,83,91,007
84WN00402, 84027080,84,02,7080,1,71,30,713,2,2,5,5, 50,5,4,1,93,133,4,100,96,647, 9, 3, 9, 7, 58,275,4,6,2,1,2,168,180,1220,93,,261,,5307,02,8564,01,6,88,686,71,5,105,0,
84WN00403, 84027081,84,02,7081,2,71,30,714,2,1,3,2, 30,3,3,1,93,133,24,85,75,500, 7, 3, 9, 7, 68,  0,6,7,2,1,1,175,192,1044,92,,264,,5090,02,1414,02,6,69,576,71,2,77,82,023
84WN00404, 84027083,84,02,7083,1,71,30,711,2,2,5,3, 20,2,2,1,93,133,12,91,76,503, 6, 3,11, 9, 38,260,4,6,1,1,2,159,187,1266,93,,387,,5430,02,3316,02,6,69,561,71,5,84,0,
84WN00405, 84027084,84,02,7084,2,71,30,711,2,2,5,7, 20,2,2,1,93,133,20,62,68,465, 5, 3,10, 9, 33,  0,4,6,1,1,2,166,187,1266,92,,264,,5430,02,3316,02,6,62,626,71,2,61,65,028
84WN00406, 84027085,84,02,7085,1,71,30,711,2,2,5,5, 30,3,3,1,93,133,21,98,97,656, 6, 3, 8, 7, 42,294,4,6,2,1,2,180,206,1217,,,,,5430,02,1578,02,6,88,727,71,1,108,0,
84WN00407, 84027086,84,02,7086,2,71,30,711,2,2,5,5, 30,3,3,1,93,133,29,86,76,507, 5, 3, 8, 7, 54,  0,4,6,1,1,1,180,206,1217,,,,,5430,02,1578,02,6,69,621,71,1,78,87,007
84WN00408, 84027087,84,02,7087,2,71,30,714,2,2,5,5, 30,3,3,1,93,133,11,95,84,560, 6, 3, 8, 7, 61,  0,6,7,2,1,1,181,192,1223,,,,,5090,02,1445,02,6,77,653,71,1,87,94,007
84WN00409, 84027088,84,02,7088,2,71,30,714,2,2,5,5, 30,3,3,1,93,133,1,84,76,508, 5, 3, 9, 7, 54,  0,6,7,1,1,1,170,192,1223,,,,,5090,02,1445,02,6,69,590,71,1,80,81,007
84WN00410, 84027089,84,02,7089,3,70,30,702,1,1,2,1, 50,5,4,9,93,137,18,51,58,386, 4, 3, 9, 8, 52,  0,5,6,3,1,2,0,169,985,93,98,289,,3128,02,8775,01,2,51,414,70,3,63,76,
84WN00411, 84027091,84,02,7091,2,70,30,703,2,1,3,2, 20,2,2,1,93,133,4,107,92,611, 6, 3, 8, 7, 62,  0,6,7,2,1,1,187,187,1146,,,,,3189,02,3095,02,2,84,684,70,1,100,105,007
84WN00412, 84027092,84,02,7092,1,70,30,701,2,2,5,4, 80,8,5,1,93,133,3,91,91,616, 7, 3,10, 7, 57,292,6,7,2,1,1,174,171,1124,93,,335,,3076,02,4683,01,2,83,682,70,5,92,0,
84WN00413, 84027093,84,02,7093,2,70,30,701,2,2,5,6, 80,8,5,1,93,133,26,76,71,477,10, 3,10, 8, 68,  0,6,7,1,1,1,169,171,1124,,,,,3076,02,4683,01,2,65,663,70,1,75,82,007
84WN00414, 84027094,84,02,7094,2,71,30,712,3,1,6,2, 20,2,2,9,93,137,1,65,71,471, 5, 3,10, 7, 53,  0,6,7,1,1,1,0,237,1183,92,,264,,5272,02,3151,02,6,63,427,71,2,58,60,028
84WN00415, 84027095,84,02,7095,2,71,30,712,3,2,8,5, 20,2,2,1,93,133,24,77,81,551, 7, 3, 9, 8, 57,  0,5,7,2,1,1,180,237,1183,,,,,5272,02,3151,02,6,74,679,71,1,87,96,007
84WN00416, 84027096,84,02,7096,2,71,30,712,3,2,8,5, 20,2,2,1,93,133,5,85,67,440, 5, 3,11, 9, 55,  0,6,7,2,1,1,171,237,1183,92,,264,,5272,02,3151,02,6,61,546,71,2,69,72,026
84WN00417, 84027097,84,02,7097,1,70,30,702,2,1,3,2, 30,3,3,1,93,133,29,108,86,565, 4, 3, 8, 8, 41,234,5,7,1,1,2,174,192,990,93,,321,,3128,02,1434,02,2,79,566,70,5,100,0,
84WN00418, 84027098,84,02,7098,1,70,30,702,2,2,5,6, 30,3,3,1,93,133,23,99,65,414,10, 3,11,10, 46,148,6,7,7,1,1,147,192,990,93,,310,,3128,02,1434,02,2,60,534,70,5,73,0,
84WN00419, 84027099,84,02,7099,2,70,30,702,2,1,3,2, 30,3,3,1,93,133,23,77,76,514, 7, 3, 9, 7, 46,  0,4,6,3,1,1,167,192,1255,,,,,3128,02,1440,02,2,69,659,70,1,76,86,007
84WN00420, 84027100,84,02,7100,1,70,30,702,2,1,4,2, 30,3,3,5,93,137,27,96,54,324, 6, 3,11, 9, 50,118,6,7,5,1,1,0,192,1255,93,57,254,,3128,02,1440,02,2,48,305,70,3,65,0,
84WN00421, 84027101,84,02,7101,2,70,30,701,2,2,5,4, 50,5,4,1,93,133,27,125,104,688, 6, 3, 9, 7, 68,  0,7,8,2,1,1,199,191,1486,,,,,3076,02,8696,01,2,95,736,70,1,109,114,007
84WN00422, 84027102,84,02,7102,2,70,30,701,2,2,5,6, 50,5,4,1,93,133,15,95,81,538, 4, 3, 8, 7, 64,  0,6,7,1,1,1,195,191,1486,,,,,3076,02,8696,01,2,74,662,70,1,87,89,007
84WN00423, 84027103,84,02,7103,3,70,30,702,3,1,6,2, 50,5,4,9,93,137,19,79,34,191, 4, 3,12,11, 53,  0,7,8,5,1,1,0,180,850,93,98,289,,3128,02,8687,01,2,31,164,70,3,45,55,
84WN00424, 84027104,84,02,7104,2,70,30,702,3,2,8,7, 50,5,4,1,93,133,13,81,62,405, 5, 3,11, 9, 60,  0,6,7,3,1,1,173,180,850,92,,264,,3128,02,8687,01,2,57,527,70,2,70,73,025
84WN00425, 84027105,84,02,7105,2,70,30,702,3,1,7,2, 50,5,4,1,93,133,25,81,80,541, 9, 3, 7, 8, 57,  0,5,7,1,1,1,163,180,850,92,,264,,3128,02,8687,01,2,73,607,70,2,86,88,022
84WN00426, 84027107,84,02,7107,1,70,30,701,3,1,7,2, 30,3,3,1,93,133,5,76,100,695, 5, 3, 9, 7, 54,284,5,7,2,1,3,180,206,1272,,,,,3076,02,1427,02,2,91,668,70,1,106,0,
84WN00427, 84027108,84,02,7108,2,70,30,701,3,1,6,2, 30,3,3,9,93,137,18,68,59,381, 5, 3,10, 8, 40,  0,6,7,1,1,1,0,206,1272,92,,264,,3076,02,1427,02,2,53,366,70,2,65,67,031
84WN00428, 84027109,84,02,7109,1,75,30,751,2,2,5,5, 20,2,2,M,94,136,19,105,93,607, 4, 3, 9, 6, 45,283,6,7,1,1,2,180,200,1600,93,,254,,4702,02,2049,02,,83,606,75,3,98,0,
84WN00429, 84027110,84,02,7110,1,75,30,751,2,2,5,5, 20,2,2,M,94,136,22,91,78,507, 4, 3, 9, 8, 39,258,5,6,3,1,3,166,200,1600,93,,254,,4702,02,2049,02,,70,502,75,3,84,0,
84WN00430, 84027111,84,02,7111,1,74,30,753,2,2,5,5, 50,5,4,M,94,136,15,111,108,713, 4, 3, 6, 5, 62,250,6,7,5,1,2,206,133,1273,93,,254,,4297,02,8122,01,,97,719,74,3,107,0,
84WN00431, 84027112,84,02,7112,2,74,30,753,2,2,5,5, 50,5,4,M,94,136,17,101,86,558, 6, 3, 9, 5, 66,  0,5,6,2,2,1,184,133,1273,93,03,283,,4297,02,8122,01,,77,631,74,3,98,109,
84WN00432, 84027113,84,02,7113,2,75,30,752,2,2,5,5, 25,2,2,M,94,136,19,88,87,575, 7, 3, 8, 6, 62,  0,6,7,3,1,1,179,200,1693,,,,,4584,02,1907,02,,78,644,75,1,97,99,
84WN00433, 84027114,84,02,7114,1,75,30,752,2,2,5,5, 25,2,2,M,94,136,21,90,84,551, 6, 3, 9, 7, 53,277,5,6,2,1,2,169,200,1693,93,87,254,,4584,02,1907,02,,75,547,75,3,92,0,
84WN00434, 84027115,84,02,7115,2,75,30,753,2,2,5,6, 30,3,3,M,94,136,15,99,92,604, 5, 3, 9, 6, 52,  0,6,7,3,1,1,190,280,2092,93,41,283,,4297,02,0693,02,,82,684,75,3,109,107,
84WN00435, 84027116,84,02,7116,1,75,30,753,2,2,5,4, 30,3,3,M,94,136,18,116,122,812, 8, 3, 7, 5, 51,286,5,6,3,1,1,179,280,2092,41,87,298,,4297,02,0693,02,,109,762,75,6,134,0,
84WN00436, 84027118,84,02,7118,1,71,30,712,2,2,5,5, 30,3,3,2,94,134,25,108,68,427, 5, 3, 9, 7, 47,175,6,7,1,1,2,165,192,1114,93,,387,,5272,02,1515,02,6,62,529,71,5,78,0,
84WN00437, 84027119,84,02,7119,1,71,30,712,2,2,5,5, 30,3,3,2,94,134,17,109,84,546, 5, 3, 9, 7, 47,252,5,7,1,1,2,178,192,1114,93,87,310,,5272,02,1515,02,6,76,639,71,5,92,0,
84WN00438, 84027120,84,02,7120,1,70,30,704,2,2,5,5, 30,3,3,1,94,132,13,113,75,483, 5, 3,10, 8, 55,192,5,6,2,1,1,172,192,1078,93,,387,,3271,02,1460,02,2,69,540,70,5,86,0,
84WN00439, 84027121,84,02,7121,2,70,30,704,2,2,5,5, 30,3,3,1,94,132,10,106,66,420, 6, 3,10, 9, 58,  0,7,8,1,1,1,167,192,1078,92,,264,,3271,02,1460,02,2,61,507,70,2,69,71,026
84WN00440, 84027122,84,02,7122,1,70,30,702,2,2,5,4, 50,5,4,2,94,134,10,87,76,502, 7, 3, 9, 7, 59,218,6,7,1,1,2,162,191,1129,93,,335,,3128,02,8603,01,2,69,554,70,5,83,0,
84WN00441, 84027123,84,02,7123,1,70,30,702,2,2,5,6, 50,5,4,2,94,134,25,69,70,471, 5, 3, 9, 7, 54,206,6,7,2,1,2,177,191,1129,93,,387,,3128,02,8603,01,2,63,608,70,5,80,0,
84WN00442, 84027125,84,02,7125,2,70,30,702,2,2,5,7, 30,3,3,2,94,134,18,96,63,399, 5, 3,10, 8, 41,  0,5,6,1,1,1,165,192,800,92,,264,,3128,02,1598,02,2,57,565,70,2,70,70,025
84WN00443, 84027126,84,02,7126,2,71,30,711,2,2,5,5, 20,2,2,2,94,134,2,75,73,489, 6, 3, 8, 7, 54,  0,5,7,1,1,1,168,187,1245,,,,,5430,02,3150,02,6,66,618,71,1,77,81,007
84WN00444, 84027127,84,02,7127,2,71,30,711,2,2,5,5, 20,2,2,2,94,134,20,75,61,399, 5, 3, 9, 8, 51,  0,6,7,1,1,1,168,187,1245,92,,264,,5430,02,3150,02,6,55,549,71,2,65,70,027
84WN00445, 84027128,84,02,7128,1,71,30,711,2,2,5,5, 20,2,2,2,94,134,1,85,82,549, 5, 3,10, 7, 47,268,5,7,2,1,2,172,187,1319,93,87,321,,5430,02,3154,02,6,74,643,71,5,89,0,
84WN00446, 84027129,84,02,7129,2,71,30,711,2,2,5,5, 20,2,2,2,94,134,21,89,85,568, 7, 3, 8, 6, 44,  0,5,7,1,1,1,172,187,1319,,,,,5430,02,3154,02,6,77,719,71,1,89,100,007
84WN00447, 84027130,84,02,7130,2,71,30,711,3,2,8,5, 40,4,4,2,94,134,15,81,77,514, 7, 3, 8, 6, 42,  0,5,6,1,1,1,157,202,1231,,,,,5430,02,0156,02,6,70,627,71,1,83,90,007
84WN00448, 84027131,84,02,7131,2,71,30,711,3,2,8,5, 40,4,4,2,94,134,21,77,82,554, 7, 3, 8, 6, 41,  0,5,6,2,1,1,164,202,1231,,,,,5430,02,0156,02,6,74,674,71,1,90,99,007
84WN00449, 84027133,84,02,7133,2,70,30,703,2,2,5,5, 60,6,4,2,94,134,5,75,59,384, 4, 3,11, 9, 53,  0,5,7,3,1,1,167,175,1134,92,,264,,3189,02,7161,01,2,54,485,70,2,64,66,027
84WN00450, 84027134,84,02,7134,2,70,30,703,2,2,5,5, 60,6,4,2,94,134,1,73,75,505, 7, 3, 9, 6, 51,  0,5,7,1,1,1,156,175,1134,,,,,3189,02,7161,01,2,68,602,70,1,77,84,007
84WN00451, 84027135,84,02,7135,2,70,30,703,2,1,3,2, 40,4,4,2,94,134,18,76,84,570, 9, 3, 8, 6, 60,  0,6,8,2,1,1,166,177,963,92,,264,,3189,02,0038,02,2,76,654,70,2,86,93,022
84WN00452, 84027137,84,02,7137,2,70,30,703,2,2,5,5, 40,4,4,1,94,132,9,113,81,528, 7, 3, 9, 7, 55,  0,5,7,1,1,1,167,202,1198,,,,,3189,02,0192,02,2,75,603,70,1,86,95,007
84WN00453, 84027138,84,02,7138,2,70,30,703,2,2,5,5, 40,4,4,1,94,132,11,117,89,586, 7, 3, 9, 6, 58,  0,4,6,1,1,1,176,202,1198,,,,,3189,02,0192,02,2,82,663,70,1,86,92,007
84WN00454, 84027139,84,02,7139,2,70,30,704,1,1,1,1, 20,2,2,2,94,134,28,86,82,548, 5, 3, 9, 5, 63,  0,6,7,1,1,1,178,170,1125,,,,,3271,02,3100,02,2,74,620,70,1,90,92,007
84WN00455, 84027141,84,02,7141,2,71,30,713,2,1,3,2, 20,2,2,2,94,134,14,74,68,452, 6, 3,10, 7, 46,  0,4,6,1,1,1,160,204,1065,93,35,340,,5307,02,3194,02,6,62,563,71,3,72,91,
84WN00456, 84027142,84,02,7142,2,71,30,714,2,2,5,5, 20,2,2,1,94,132,23,111,81,530, 5, 3, 9, 7, 49,  0,6,7,2,1,4,182,204,1358,93,,251,,5090,02,3208,02,6,75,652,71,4,87,0,
84WN00457, 84027143,84,02,7143,1,71,30,714,2,2,5,5, 20,2,2,1,94,132,1,107,80,525, 6, 3,11, 8, 54,236,6,7,1,1,7,170,204,1358,93,,261,,5090,02,3208,02,6,74,587,71,5,88,0,
84WN00458, 84027144,84,02,7144,1,71,30,714,2,2,5,5, 20,2,2,2,94,134,24,105,75,481, 5, 3, 8, 6, 55,241,6,7,2,1,2,176,187,1111,93,,349,,5090,02,3157,02,6,68,601,71,5,88,0,
84WN00459, 84027145,84,02,7145,1,71,30,714,2,2,5,5, 20,2,2,2,94,134,12,101,75,484, 5, 3, 8, 7, 50,244,6,7,1,1,2,171,187,1111,93,,335,,5090,02,3157,02,6,68,590,71,5,86,0,
84WN00460, 84027146,84,02,7146,2,71,30,711,2,2,5,5, 30,3,3,2,94,134,27,94,81,534, 6, 3, 8, 6, 44,  0,4,5,2,1,1,173,192,1375,,,,,5430,02,1522,02,6,74,672,71,1,85,93,007
84WN00461, 84027147,84,02,7147,1,71,30,711,2,2,5,5, 30,3,3,2,94,134,1,104,84,549, 6, 3, 8, 7, 47,275,4,6,1,1,2,167,192,1375,,,,,5430,02,1522,02,6,76,623,71,1,98,0,
84WN00462, 84027149,84,02,7149,1,70,30,702,1,1,1,1, 20,2,2,2,94,134,14,110,104,694, 6, 3, 7, 6, 60,290,6,7,1,1,2,187,170,1155,93,,310,,3128,02,3212,02,2,94,675,70,5,111,0,
84WN00463, 84027150,84,02,7150,2,71,30,712,2,2,5,6, 40,4,4,2,95,133,10,95,62,395, 4, 3,10, 9, 61,  0,7,8,3,1,1,182,177,1231,92,,264,,5272,02,0198,02,6,57,535,71,2,70,72,025
84WN00464, 84027151,84,02,7151,2,71,30,712,2,2,5,4, 40,4,4,2,95,133,25,117,90,589, 5, 3, 7, 5, 71,  0,5,7,1,1,1,190,177,1231,,,,,5272,02,0198,02,6,82,657,71,1,95,103,007
84WN00465, 84027152,84,02,7152,2,71,30,711,2,2,5,7, 40,4,4,2,95,133,18,74,71,478, 4, 3,10, 7, 33,  0,3,5,1,1,2,169,202,1287,,,,,5430,02,0316,02,6,65,628,71,1,70,81,007
84WN00466, 84027153,84,02,7153,1,71,30,711,2,2,5,3, 40,4,4,2,95,133,3,111,93,616, 4, 3, 8, 6, 46,198,4,6,2,1,2,180,202,1287,,,,,5430,02,0316,02,6,85,655,71,1,100,0,
84WN00467, 84027154,84,02,7154,1,70,30,703,1,2,3,4, 60,6,4,1,95,135,1,120,93,600, 5, 3, 8, 6, 43,275,4,6,1,1,1,168,185,1350,,,,,3189,02,7331,01,2,84,624,70,1,106,0,
84WN00468, 84027155,84,02,7155,1,70,30,701,1,1,1,1, 50,5,4,2,95,133,8,152,118,773, 5, 3, 5, 5, 52,302,5,7,2,1,2,192,169,1201,,,,,3076,02,8803,01,2,108,712,70,1,126,0,
