UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YR
04SH01507,2002113090,11,R3090,10.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,172,2004-05-13,2,0,04
04SH01508,1999090767,09,90767,9.4,64,2,2,2004-03-10,70,EWE BAND2,2,SHORT,07,5.0,182,2004-05-27,2,0,04
04SH01509,2002113104,11,R3104,8.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,144,2004-05-27,2,0,04
04SH01510,2001048282,04,A8282,10.4,58,5,2,2004-03-10,70,EWE BAND2,2,,30,3.0,159,2004-05-20,1,0,04
04SH01511,2002113845,11,R3845,12.6,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,148,2004-05-27,2,0,04
04SH01512,2002113157,11,R3157,12.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,207,2004-05-27,2,0,04
04SH01513,2001448409,44,T8409,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,02,3.0,161,2004-05-27,2,0,04
04SH01514,2002642653,64,K2653,11.2,58,5,2,2004-03-10,70,EWE BAND2,3,,06,2.0,205,2004-05-03,1,0,04
04SH01515,2001112555,11,R2555,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,183,2004-05-13,2,0,04
04SH01516,2000641126,64,K1126,12.4,58,5,2,2004-03-10,70,EWE BAND2,3,,06,4.0,238,2004-05-20,1,0,04
04SH01517,2001448481,44,T8481,10.6,60,4,2,2004-03-10,70,EWE BAND2,2,,02,3.0,181,2004-05-27,2,0,04
04SH01518,2001448526,44,T8526,9.6,62,3,2,2004-03-10,70,EWE BAND2,2,,02,3.0,189,2004-05-27,2,0,04
04SH01519,2000111457,11,R1457,13.6,62,3,2,2004-03-10,70,EWE BAND2,3,,43,4.0,156,2004-05-03,1,0,04
04SH01520,2002113041,11,R3041,10.8,64,2,2,2004-03-10,70,EWE BAND2,3,,07,2.0,130,2004-05-03,1,0,04
04SH01521,1999090312,09,90312,10.0,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,195,2004-05-13,2,0,04
04SH01522,2001112341,11,R2341,13.4,60,4,2,2004-03-10,70,EWE BAND2,3,,07,3.0,170,2004-05-20,1,0,04
04SH01523,2002113718,11,R3718,12.4,62,3,2,2004-03-10,70,EWE BAND2,3,,43,2.0,136,2004-05-20,1,0,04
04SH01524,2000448116,44,T8116,9.4,60,4,2,2004-03-10,70,EWE BAND2,3,,02,4.0,167,2004-05-24,5,0,04
04SH01525,2002113448,11,R3448,9.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,150,2004-05-24,5,0,04
04SH01526,1999090061,09,90061,10.0,58,5,2,2004-03-10,70,EWE BAND2,2,,06,5.0,194,2004-05-27,2,0,04
04SH01527,2001112549,11,R2549,11.4,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,174,2004-05-13,2,0,04
04SH01528,2000111599,11,R1599,13.6,62,3,2,2004-03-10,70,EWE BAND2,3,,43,4.0,202,2004-05-27,2,0,04
04SH01529,2001112916,11,R2916,11.8,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,153,2004-05-20,1,0,04
04SH01530,2000111346,11,R1346,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,43,4.0,180,2004-05-13,2,0,04
04SH01531,1998109453,10,S9453,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,6.0,215,2004-05-27,2,0,04
04SH01532,2002113415,11,R3415,11.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,203,2004-05-27,2,0,04
04SH01533,2001112894,11,R2894,9.0,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,156,2004-05-20,1,0,04
04SH01534,2001641635,64,K1635,9.8,58,5,2,2004-03-10,70,EWE BAND2,2,,06,3.0,197,2004-05-27,2,0,04
04SH01535,2000111504,11,R1504,10.4,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,157,2004-04-26,2,0,04
04SH01536,2001112677,11,R2677,11.4,62,3,2,2004-03-10,70,EWE BAND2,3,,07,3.0,137,2004-05-03,1,0,04
04SH01537,1999110369,11,R0369,14.0,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,159,2004-05-03,1,0,04
04SH01538,1999109998,10,S9998,9.0,58,5,2,2004-03-10,70,EWE BAND2,2,,07,5.0,158,2004-05-27,2,0,04
04SH01539,1999090335,09,90335,10.6,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,167,2004-05-13,2,0,04
04SH01540,2001641769,64,K1769,10.6,58,5,2,2004-03-10,70,EWE BAND2,3,,06,3.0,221,2004-05-20,1,0,04
04SH01541,2002113773,11,R3773,10.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,139,2004-05-20,1,0,04
04SH01542,2001112518,11,R2518,14.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,141,2004-05-20,1,0,04
04SH01543,1998109225,10,S9225,14.4,60,4,2,2004-03-10,70,EWE BAND2,3,,43,6.0,177,2004-05-24,5,0,04
04SH01544,2002049471,04,A9471,8.8,60,4,2,2004-03-10,70,EWE BAND2,2,,30,2.0,165,2004-05-27,2,0,04
04SH01545,2002113727,11,R3727,10.4,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,159,2004-05-24,5,0,04
04SH01546,2002113191,11,R3191,10.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,185,2004-05-24,5,0,04
04SH01547,2002112973,11,R2973,12.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,153,2004-05-20,1,0,04
04SH01548,1998109175,10,S9175,6.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,6.0,171,2004-05-13,2,0,04
04SH01549,2001112678,11,R2678,13.0,62,3,2,2004-03-10,70,EWE BAND2,3,,43,3.0,170,2004-05-24,5,0,04
04SH01550,1999110757,11,R0757,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,5.0,155,2004-05-03,1,0,04
04SH01551,2000047748,04,A7748,6.8,58,5,2,2004-03-10,70,EWE BAND2,3,,30,4.0,155,2004-05-20,1,0,04
04SH01552,2001112500,11,R2500,11.8,64,2,2,2004-03-10,70,EWE BAND2,2,,07,3.0,166,2004-05-27,2,0,04
04SH01553,2001112330,11,R2330,11.2,62,3,2,2004-03-10,70,EWE BAND2,3,,43,3.0,146,2004-05-03,1,0,04
04SH01554,2000448128,44,T8128,11.8,60,4,2,2004-03-10,70,EWE BAND2,3,,02,4.0,158,2004-05-03,1,0,04
04SH01555,2002113254,11,R3254,9.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,157,2004-05-20,1,0,04
04SH01556,2001112776,11,R2776,10.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,176,2004-05-27,2,0,04
04SH01557,1998045026,04,A5026,9.4,58,5,2,2004-03-10,70,EWE BAND2,2,,30,6.0,184,2004-05-20,1,0,04
04SH01558,1999091003,09,91003,12.6,64,2,2,2004-03-10,70,EWE BAND2,2,,07,5.0,177,2004-05-20,1,0,04
04SH01559,2000047059,04,A7059,7.4,60,4,2,2004-03-10,70,EWE BAND2,3,,30,4.0,174,2004-05-03,1,0,04
04SH01560,2000448216,44,T8216,9.6,60,4,2,2004-03-10,70,EWE BAND2,3,,02,4.0,158,2004-05-27,2,0,04
04SH01561,2002113474,11,R3474,10.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,194,2004-05-27,2,0,04
04SH01562,2002113749,11,R3749,12.4,58,5,2,2004-03-10,70,EWE BAND2,3,,07,2.0,161,2004-05-20,1,0,04
04SH01563,2000047096,04,A7096,10.6,60,4,2,2004-03-10,70,EWE BAND2,2,,30,4.0,187,2004-05-20,1,0,04
04SH01564,2000448006,44,T8006,10.8,64,2,2,2004-03-10,70,EWE BAND2,3,,02,4.0,155,2004-05-03,1,0,04
04SH01565,1999110949,11,R0949,7.4,64,2,2,2004-03-10,70,EWE BAND2,2,SHORT,07,5.0,150,2004-05-20,1,0,04
04SH01566,1998640361,64,K0361,8.2,60,4,2,2004-03-10,70,EWE BAND2,2,,06,6.0,256,2004-05-27,2,0,04
04SH01567,1998045190,04,A5190,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,30,6.0,167,2004-05-20,1,0,04
04SH01568,2001048316,04,A8316,10.6,58,5,2,2004-03-10,70,EWE BAND2,2,,30,3.0,168,2004-05-20,1,0,04
04SH01569,2000000872,00,00872,11.2,64,2,2,2004-03-10,70,EWE BAND2,3,,07,4.0,188,2004-05-03,1,0,04
04SH01570,2001112213,11,R2213,14.2,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,138,2004-05-20,1,0,04
04SH01571,1998109440,10,S9440,10.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,6.0,200,2004-05-27,2,0,04
04SH01572,2000047770,04,A7770,8.2,58,5,2,2004-03-10,70,EWE BAND2,3,,30,4.0,152,2004-05-20,1,0,04
04SH01573,2002112984,11,R2984,7.0,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,128,2004-05-13,2,0,04
04SH01574,2002113227,11,R3227,7.8,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,132,2004-05-13,2,0,04
04SH01575,2002113379,11,R3379,12.2,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,142,2004-05-13,2,0,04
04SH01576,1998045279,04,A5279,6.4,60,4,2,2004-03-10,70,EWE BAND2,2,SHORT,30,6.0,160,2004-05-20,1,0,04
04SH01577,2000111483,11,R1483,12.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,150,2004-05-24,5,0,04
04SH01578,1999090121,09,90121,10.2,58,5,2,2004-03-10,70,EWE BAND2,3,,30,5.0,165,2004-05-20,1,0,04
04SH01579,2002642229,64,K2229,11.4,60,4,2,2004-03-10,70,EWE BAND2,3,,05,2.0,156,2004-05-20,1,0,04
04SH01580,2000000670,00,00670,10.6,58,5,2,2004-03-10,70,EWE BAND2,3,,06,4.0,195,2004-05-20,1,0,04
04SH01581,1999110514,11,R0514,9.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,5.0,176,2004-05-27,2,0,04
04SH01582,2002113425,11,R3425,11.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,156,2004-05-27,2,0,04
04SH01583,2002113549,11,R3549,10.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,126,2004-05-03,1,0,04
04SH01584,2000047908,04,A7908,7.0,62,3,2,2004-03-10,70,EWE BAND2,2,SHORT,30,4.0,123,2004-05-20,1,0,04
04SH01585,2001641961,64,K1961,14.8,58,5,2,2004-03-10,70,EWE BAND2,2,,06,3.0,190,2004-05-24,5,0,04
04SH01586,1998109230,10,S9230,11.6,58,5,2,2004-03-10,70,EWE BAND2,2,,43,6.0,164,2004-05-20,1,0,04
04SH01587,1999110763,11,R0763,11.2,62,3,2,2004-03-10,70,EWE BAND2,2,,43,5.0,147,2004-05-03,1,0,04
04SH01588,2000047125,04,A7125,8.4,58,5,2,2004-03-10,70,EWE BAND2,2,,30,4.0,165,2004-05-20,1,0,04
04SH01589,2002113772,11,R3772,10.4,62,3,2,2004-03-10,70,EWE BAND2,3,,43,2.0,142,2004-05-03,1,0,04
04SH01590,1999090372,09,90372,12.2,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,169,2004-05-03,1,0,04
04SH01591,2001112502,11,R2502,11.6,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,166,2004-05-27,2,0,04
04SH01592,2001641727,64,K1727,9.6,60,4,2,2004-03-10,70,EWE BAND2,3,,06,3.0,153,2004-05-20,1,0,04
04SH01593,1998446884,44,T6884,13.0,60,4,2,2004-03-10,70,EWE BAND2,3,,02,6.0,231,2004-05-20,1,0,04
04SH01594,2001048751,04,A8751,7.2,58,5,2,2004-03-10,70,EWE BAND2,3,,30,3.0,160,2004-04-26,2,0,04
04SH01595,2000000647,00,00647,10.4,60,4,2,2004-03-10,70,EWE BAND2,3,,06,4.0,193,2004-05-20,1,0,04
04SH01596,1999090276,09,90276,9.4,62,3,2,2004-03-10,70,EWE BAND2,3,,07,5.0,172,2004-05-03,1,0,04
04SH01597,1999447237,44,T7237,11.8,62,3,2,2004-03-10,70,EWE BAND2,2,,02,5.0,188,2004-05-27,2,0,04
04SH01598,2002642200,64,K2200,13.2,56,6,2,2004-03-10,70,EWE BAND2,3,,06,2.0,177,2004-05-20,1,0,04
04SH01599,2002642247,64,K2247,12.8,60,4,2,2004-03-10,70,EWE BAND2,3,,06,2.0,182,2004-05-03,1,0,04
04SH01600,1999110255,11,R0255,11.6,62,3,2,2004-03-10,70,EWE BAND2,3,,43,5.0,133,2004-05-03,1,0,04
04SH01601,2001048481,04,A8481,7.8,60,4,2,2004-03-10,70,EWE BAND2,3,,30,3.0,162,2004-05-03,1,0,04
04SH01602,2000111663,11,R1663,14.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,177,2004-05-27,2,0,04
04SH01603,2001112295,11,R2295,11.6,64,2,2,2004-03-10,70,EWE BAND2,3,,07,3.0,167,2004-05-24,5,0,04
04SH01604,2001641825,64,K1825,12.4,60,4,2,2004-03-10,70,EWE BAND2,3,,06,3.0,217,2004-05-24,5,0,04
04SH01605,2002113409,11,R3409,9.8,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,128,2004-05-27,2,0,04
04SH01606,2001112208,11,R2208,10.8,64,2,2,2004-03-10,70,EWE BAND2,2,,07,3.0,129,2004-05-03,1,0,04
04SH01607,2000448274,44,T8274,9.4,60,4,2,2004-03-10,70,EWE BAND2,2,,02,4.0,134,2004-05-27,2,0,04
04SH01608,2001641569,64,K1569,10.6,62,3,2,2004-03-10,70,EWE BAND2,2,,06,3.0,206,2004-05-24,5,0,04
04SH01609,1997639605,63,K9605,10.0,62,3,2,2004-03-10,70,EWE BAND2,2,,06,7.0,217,2004-05-27,2,0,04
04SH01610,1997044345,04,A4345,7.2,58,5,2,2004-03-10,70,EWE BAND2,3,,30,7.0,135,2004-05-13,2,0,04
04SH01611,2000111474,11,R1474,10.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,155,2004-04-26,2,0,04
04SH01612,1997446074,44,T6074,12.2,60,4,2,2004-03-10,70,EWE BAND2,3,,02,7.0,173,2004-05-13,2,0,04
04SH01613,1997107889,10,S7889,11.6,62,3,2,2004-03-10,70,EWE BAND2,3,,07,7.0,152,2004-05-03,1,0,04
04SH01614,2002642717,64,K2717,8.6,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,216,2004-05-27,2,0,04
04SH01615,2002113338,11,R3338,12.0,64,2,2,2004-03-10,70,EWE BAND2,3,,07,2.0,173,2004-05-03,1,0,04
04SH01616,1999110137,11,R0137,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,07,5.0,143,2004-05-13,2,0,04
04SH01617,2002049275,04,A9275,6.6,58,5,2,2004-03-10,70,EWE BAND2,2,,30,2.0,141,2004-05-27,2,0,04
04SH01618,1999447362,44,T7362,7.4,62,3,2,2004-03-10,70,EWE BAND2,2,,02,5.0,158,2004-05-27,2,0,04
04SH01619,2000641217,64,K1217,11.4,60,4,2,2004-03-10,70,EWE BAND2,2,,06,4.0,193,2004-05-24,5,0,04
04SH01620,2000447923,44,T7923,9.6,60,4,2,2004-03-10,70,EWE BAND2,3,,02,4.0,151,2004-05-13,2,0,04
04SH01621,2001112475,11,R2475,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,153,2004-05-24,5,0,04
04SH01622,2000447808,44,T7808,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,02,4.0,177,2004-05-27,2,0,04
04SH01623,1998109778,10,S9778,13.2,64,2,2,2004-03-10,70,EWE BAND2,2,,07,6.0,201,2004-05-27,2,0,04
04SH01624,2002113985,11,R3985,8.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,210,2004-05-27,2,0,04
04SH01625,1999090216,09,90216,11.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,5.0,157,2004-05-20,1,0,04
04SH01626,2002113879,11,R3879,11.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,162,2004-05-20,1,0,04
04SH01627,2001448717,44,T8717,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,02,3.0,169,2004-05-20,1,0,04
04SH01628,1999091046,09,91046,9.6,60,4,2,2004-03-10,70,EWE BAND2,2,TENDER,06,5.0,219,2004-05-24,5,0,04
04SH01629,1998640366,64,K0366,9.4,58,5,2,2004-03-10,70,EWE BAND2,3,,06,6.0,165,2004-05-20,1,0,04
04SH01630,2001048318,04,A8318,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,30,3.0,141,2004-05-27,2,0,04
04SH01631,2000111361,11,R1361,13.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,186,2004-05-13,2,0,04
04SH01632,2001112378,11,R2378,9.6,62,3,2,2004-03-10,70,EWE BAND2,3,,07,3.0,156,2004-05-13,2,0,04
04SH01633,1999110416,11,R0416,11.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,5.0,197,2004-05-13,2,0,04
04SH01634,2000001103,00,01103,12.8,60,4,2,2004-03-10,70,EWE BAND2,3,,07,4.0,148,2004-05-20,1,0,04
04SH01635,2001448618,44,T8618,11.0,62,3,2,2004-03-10,70,EWE BAND2,3,,02,3.0,160,2004-05-13,2,0,04
04SH01636,2001448541,44,T8541,10.2,62,3,2,2004-03-10,70,EWE BAND2,3,,02,3.0,209,2004-05-13,2,0,04
04SH01637,2000112078,11,R2078,11.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,169,2004-05-13,2,0,04
04SH01638,1998008439,00, 8439,8.0,60,4,2,2004-03-10,70,EWE BAND2,3,,30,6.0,148,2004-04-26,2,0,04
04SH01639,2001641926,64,K1926,12.0,60,4,2,2004-03-10,70,EWE BAND2,3,,06,3.0,163,2004-06-01,H,0,04
04SH01640,2000048062,04,A8062,10.4,58,5,2,2004-03-10,70,EWE BAND2,2,,30,4.0,198,2004-05-20,1,0,04
04SH01641,1999110739,11,R0739,12.8,60,4,2,2004-03-10,70,EWE BAND2,2,,43,5.0,176,2004-05-27,2,0,04
04SH01642,2002642340,64,K2340,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,185,2004-05-20,1,0,04
04SH01643,2001048251,04,A8251,11.8,58,5,2,2004-03-10,70,EWE BAND2,2,,30,3.0,144,2004-05-20,1,0,04
04SH01644,2002113404,11,R3404,11.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,175,2004-05-20,1,0,04
04SH01645,2000111826,11,R1826,12.6,60,4,2,2004-03-10,70,EWE BAND2,2,,43,4.0,172,2004-05-24,5,0,04
04SH01646,1999046295,04,A6295,8.6,58,5,2,2004-03-10,70,EWE BAND2,2,,30,5.0,183,2004-05-27,2,0,04
04SH01647,1998008764,00, 8764,12.4,62,3,2,2004-03-10,70,EWE BAND2,3,,43,6.0,199,2004-05-27,2,0,04
04SH01648,2002049062,04,A9062,9.0,60,4,2,2004-03-10,70,EWE BAND2,2,,30,2.0,156,2004-05-27,2,0,04
04SH01649,2000111080,11,R1080,12.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,176,2004-05-27,2,0,04
04SH01650,2001112562,11,R2562,13.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,156,2004-05-13,2,0,04
04SH01651,1999447372,44,T7372,9.8,62,3,2,2004-03-10,70,EWE BAND2,2,,02,5.0,158,2004-05-27,2,0,04
04SH01652,2000641407,64,K1407,9.6,58,5,2,2004-03-10,70,EWE BAND2,2,,06,4.0,200,2004-05-27,2,0,04
04SH01653,2002113003,11,R3003,10.8,62,3,2,2004-03-10,70,EWE BAND2,2,,43,2.0,193,2004-05-13,2,0,04
04SH01654,2002642220,64,K2220,14.6,58,5,2,2004-03-10,70,EWE BAND2,3,,06,2.0,211,2004-05-03,1,0,04
04SH01655,2000000737,00,00737,12.6,62,3,2,2004-03-10,70,EWE BAND2,3,,02,4.0,167,2004-05-03,1,0,04
04SH01656,1999110537,11,R0537,9.2,62,3,2,2004-03-10,70,EWE BAND2,2,,43,5.0,202,2004-05-27,2,0,04
04SH01657,1998008492,00, 8492,10.6,64,2,2,2004-03-10,70,EWE BAND2,2,,07,6.0,212,2004-05-13,2,0,04
04SH01658,2002113343,11,R3343,10.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,165,2004-05-24,5,0,04
04SH01659,1999110203,11,R0203,10.6,62,3,2,2004-03-10,70,EWE BAND2,3,,07,5.0,156,2004-05-20,1,0,04
04SH01660,2001112265,11,R2265,9.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,172,2004-05-20,1,0,04
04SH01661,2002113243,11,R3243,9.2,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,154,2004-05-13,2,0,04
04SH01662,2001641956,64,K1956,10.6,58,5,2,2004-03-10,70,EWE BAND2,3,,06,3.0,213,2004-05-03,1,0,04
04SH01663,2000111374,11,R1374,10.4,64,2,2,2004-03-10,70,EWE BAND2,2,,07,4.0,165,2004-05-13,2,0,04
04SH01664,1997107863,10,S7863,10.4,58,5,2,2004-03-10,70,EWE BAND2,3,,07,7.0,153,2004-05-03,1,0,04
04SH01665,2001641849,64,K1849,12.4,56,6,2,2004-03-10,70,EWE BAND2,3,,06,3.0,214,2004-05-20,1,0,04
04SH01666,2002113490,11,R3490,10.4,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,217,2004-05-27,2,0,04
04SH01667,2001448659,44,T8659,8.4,62,3,2,2004-03-10,70,EWE BAND2,2,,02,3.0,158,2004-05-20,1,0,04
04SH01668,2002113067,11,R3067,11.8,60,4,2,2004-03-10,70,EWE BAND2,3,,07,2.0,136,2004-05-24,5,0,04
04SH01669,1997108407,10,S8407,14.2,62,3,2,2004-03-10,70,EWE BAND2,2,,43,7.0,187,2004-05-24,5,0,04
04SH01670,2000001430,00,01430,10.2,60,4,2,2004-03-10,70,EWE BAND2,3,,07,4.0,152,2004-05-03,1,0,04
04SH01671,1999090576,09,90576,9.2,64,2,2,2004-03-10,70,EWE BAND2,3,,07,5.0,151,2004-05-03,1,0,04
04SH01672,1999110327,11,R0327,11.2,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,175,2004-05-20,1,0,04
04SH01673,2001112816,11,R2816,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,153,2004-05-27,2,0,04
04SH01674,1999046947,04,A6947,7.6,60,4,2,2004-03-10,70,EWE BAND2,3,,30,5.0,0,,*,0,04
04SH01675,2001112374,11,R2374,9.8,60,4,2,2004-03-10,70,EWE BAND2,3,,43,3.0,132,2004-05-13,2,0,04
04SH01676,1997044956,04,A4956,6.6,58,5,2,2004-03-10,70,EWE BAND2,2,,30,6.5,164,2004-05-27,2,0,04
04SH01677,1999090280,09,90280,11.8,60,4,2,2004-03-10,70,EWE BAND2,3,,07,5.0,180,2004-05-03,1,0,04
04SH01678,2000000707,00,00707,11.6,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,160,2004-05-13,2,0,04
04SH01679,2000047217,04,A7217,9.6,62,3,2,2004-03-10,70,EWE BAND2,2,,30,4.0,216,2004-05-27,2,0,04
04SH01680,2000047385,04,A7385,7.4,60,4,2,2004-03-10,70,EWE BAND2,2,,30,4.0,133,2004-05-20,1,0,04
04SH01681,2002049599,04,A9599,8.2,58,5,2,2004-03-10,70,EWE BAND2,2,,30,2.0,160,2004-05-27,2,0,04
04SH01682,1999046618,04,A6618,8.4,60,4,2,2004-03-10,70,EWE BAND2,2,,30,5.0,169,2004-05-20,1,0,04
04SH01683,1997108129,10,S8129,12.0,60,4,2,2004-03-10,70,EWE BAND2,2,,43,7.0,171,2004-05-20,1,0,04
04SH01684,2002113927,11,R3927,9.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,157,2004-05-20,1,0,04
04SH01685,2001048474,04,A8474,7.8,60,4,2,2004-03-10,70,EWE BAND2,3,,30,3.0,131,2004-04-26,2,0,04
04SH01686,2000111884,11,R1884,12.4,62,3,2,2004-03-10,70,EWE BAND2,2,,43,4.0,144,2004-05-27,2,0,04
04SH01687,2000111865,11,R1865,12.2,60,4,2,2004-03-10,70,EWE BAND2,2,,43,4.0,186,2004-05-27,2,0,04
04SH01688,2002113667,11,R3667,12.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,128,2004-05-20,1,0,04
04SH01689,2000111237,11,R1237,12.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,148,2004-05-20,1,0,04
04SH01690,2002048916,04,A8916,8.6,58,5,2,2004-03-10,70,EWE BAND2,2,SHORT,30,2.0,181,2004-05-27,2,0,04
04SH01691,1998109340,10,S9340,13.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,6.0,206,2004-05-24,5,0,04
04SH01692,1998109511,10,S9511,10.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,6.0,156,2004-05-27,2,0,04
04SH01693,2002049132,04,A9132,8.6,60,4,2,2004-03-10,70,EWE BAND2,2,,30,2.0,163,2004-05-27,2,0,04
04SH01694,2000112079,11,R2079,12.2,64,2,2,2004-03-10,70,EWE BAND2,2,,07,4.0,163,2004-05-13,2,0,04
04SH01695,2002642728,64,K2728,15.6,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,225,2004-05-27,2,0,04
04SH01696,2000000930,00,00930,12.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,158,2004-05-03,1,0,04
04SH01697,2000047369,04,A7369,7.0,58,5,2,2004-03-10,70,EWE BAND2,2,,30,4.0,174,2004-05-20,1,0,04
04SH01698,2000111769,11,R1769,12.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,173,2004-05-27,2,0,04
04SH01699,2000000728,00,00728,8.0,64,2,2,2004-03-10,70,EWE BAND2,3,,43,4.0,180,2004-05-27,2,0,04
04SH01700,1999110144,11,R0144,10.2,64,2,2,2004-03-10,70,EWE BAND2,2,,07,5.0,0,,*,0,04
04SH01701,2002112988,11,R2988,10.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,140,2004-04-26,2,0,04
04SH01702,2000111165,11,R1165,12.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,191,2004-05-27,2,0,04
04SH01703,1997639393,63,K9393,10.0,60,4,2,2004-03-10,70,EWE BAND2,2,,06,7.0,206,2004-05-27,2,0,04
04SH01704,1997446177,44,T6177,8.4,58,5,2,2004-03-10,70,EWE BAND2,3,,02,7.0,146,2004-05-24,5,0,04
04SH01705,2000001161,00,01161,11.6,64,2,2,2004-03-10,70,EWE BAND2,3,,07,4.0,183,2004-05-27,2,0,04
04SH01706,2001112847,11,R2847,9.6,64,2,2,2004-03-10,70,EWE BAND2,2,,07,3.0,191,2004-05-20,1,0,04
04SH01707,2001112426,11,R2426,13.0,58,5,2,2004-03-10,70,EWE BAND2,2,,07,3.0,201,2004-05-27,2,0,04
04SH01708,1999447408,44,T7408,11.0,60,4,2,2004-03-10,70,EWE BAND2,2,,02,5.0,122,2004-05-20,1,0,04
04SH01709,2002112987,11,R2987,11.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,162,2004-05-13,2,0,04
04SH01710,2000047602,04,A7602,8.0,60,4,2,2004-03-10,70,EWE BAND2,3,,30,4.0,145,2004-05-20,1,0,04
