UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
06SH01205,2005115373,11,R5373,10.0,60,4,2,2006-02-19,50,B4 Pregs,5,,2005-04-10,11.6,1.0
06SH01206,2005643373,64,K3373,6.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,7.5,1.0
06SH01207,2005115946,11,R5946,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,7.1,1.0
06SH01208,2005450529,45,T0529,8.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-10,9.5,1.0
06SH01209,2005450237,45,T0237,8.4,62,3,2,2006-02-19,50,B4 Pregs,4,?T0327=T0237,2005-03-29,9.4,1.0
06SH01210,2005051876,05,H1876,4.8,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,5.7,1.0
06SH01211,2005450583,45,T0583,5.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,6.3,1.0
06SH01212,2005116056,11,R6056,6.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-29,8.4,1.0
06SH01213,2005115987,11,R5987,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-27,7.1,1.0
06SH01214,2005116081,11,R6081,6.6,62,3,2,2006-02-19,50,B4 Pregs,5,,2005-04-30,8.2,1.0
06SH01215,2005115931,11,R5931,6.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,8.3,1.0
06SH01216,2005643546,64,K3546,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-15,6.8,1.0
06SH01217,2005643466,64,K3466,7.0,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-10,8.1,1.0
06SH01218,2005115499,11,R5499,7.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-16,9.0,1.0
06SH01219,2005450333,45,T0333,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,7.0,1.0
06SH01220,2005115466,11,R5466,6.2,60,4,2,2006-02-19,50,B4 Pregs,5,,2005-04-15,7.3,1.0
06SH01221,2005643494,64,K3494,7.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,8.2,1.0
06SH01222,2005643348,64,K3348,8.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-04,9.6,1.0
06SH01223,2005115314,11,R5314,7.2,62,3,2,2006-02-19,50,B4 Pregs,5,,2005-04-06,8.2,1.0
06SH01224,2005051492,05,H1492,4.4,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-09,5.1,1.0
06SH01225,2005643580,64,K3580,6.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-22,7.2,1.0
06SH01226,2005643416,64,K3416,6.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-07,7.6,1.0
06SH01227,2005450296,45,T0296,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-01,7.2,1.0
06SH01228,2005643385,64,K3385,8.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,9.2,1.0
06SH01229,2005051549,05,H1549,5.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,5.8,1.0
06SH01230,2005115880,11,R5880,5.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,6.8,1.0
06SH01231,2005450416,45,T0416,6.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,6.9,1.0
06SH01232,2005115496,11,R5496,6.6,62,3,2,2006-02-19,50,B4 Pregs,5,,2005-04-16,7.8,1.0
06SH01233,2005643554,64,K3554,9.4,56,6,2,2006-02-19,50,B4 Pregs,4,,2005-04-16,11.1,1.0
06SH01234,2005115660,11,R5660,7.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,9.3,1.0
06SH01235,2005450436,45,T0436,5.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,5.9,1.0
06SH01236,2005643558,64,K3558,8.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-16,9.4,1.0
06SH01237,2005643394,64,K3394,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,7.3,1.0
06SH01238,2005643264,64,K3264,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-03-31,7.2,1.0
06SH01239,2005643362,64,K3362,7.2,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,8.2,1.0
06SH01240,2005051517,05,H1517,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,7.2,1.0
06SH01241,2005116020,11,R6020,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-28,7.1,1.0
06SH01242,2005115964,11,R5964,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,7.1,1.0
06SH01243,2005115848,11,R5848,5.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,6.8,1.0
06SH01244,2005115984,11,R5984,5.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-27,6.9,1.0
06SH01245,2005643493,64,K3493,6.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,7.9,1.0
06SH01246,2005115879,11,R5879,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,7.5,1.0
06SH01247,2005643321,64,K3321,6.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,6.8,1.0
06SH01248,2005052189,05,H2189,4.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-05-01,5.5,1.0
06SH01249,2005643357,64,K3357,7.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,8.9,1.0
06SH01250,2005052119,05,H2119,4.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,5.4,1.0
06SH01251,2005643397,64,K3397,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,7.3,1.0
06SH01252,2005643503,64,K3503,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,7.2,1.0
06SH01253,2005643336,64,K3336,7.4,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-03,8.4,1.0
06SH01254,2005450366,45,T0366,8.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-04,9.3,1.0
06SH01255,2005643342,64,K3342,7.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-03,8.8,1.0
06SH01256,2005052091,05,H2091,5.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,6.1,1.0
06SH01257,2005115907,11,R5907,5.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,6.8,1.0
06SH01258,2005643486,64,K3486,6.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,7.4,1.0
06SH01259,2005115992,11,R5992,5.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-27,6.9,1.0
06SH01260,2005643258,64,K3258,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-03-30,6.9,1.0
06SH01261,2005450607,45,T0607,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,6.8,1.0
06SH01262,2005643544,64,K3544,6.0,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-15,7.1,1.0
06SH01263,2005115728,11,R5728,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-21,7.4,1.0
06SH01264,2005643352,64,K3352,6.0,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-04,6.8,1.0
06SH01265,2005643513,64,K3513,7.6,56,6,2,2006-02-19,50,B4 Pregs,4,,2005-04-13,8.9,1.0
06SH01266,2005115695,11,R5695,7.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,8.4,1.0
06SH01267,2005450322,45,T0322,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,6.6,1.0
06SH01268,2005051543,05,H1543,4.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,5.1,1.0
06SH01269,2005115919,11,R5919,6.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,7.3,1.0
06SH01270,2005051573,05,H1573,5.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-13,5.8,1.0
06SH01271,2005643361,64,K3361,7.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,8.7,1.0
06SH01272,2005450390,45,T0390,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-04,7.0,1.0
06SH01273,2005115835,11,R5835,7.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-23,8.9,1.0
06SH01274,2005643381,64,K3381,9.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,10.5,1.0
06SH01275,2005115920,11,R5920,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,7.1,1.0
06SH01276,2005450461,45,T0461,6.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-07,7.8,1.0
06SH01277,2005051683,05,H1683,5.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-16,5.9,1.0
06SH01278,2005643390,64,K3390,6.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,7.3,1.0
06SH01279,2005115418,11,R5418,6.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-14,7.0,1.0
06SH01280,2005450679,45,T0679,6.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-15,8.0,1.0
06SH01281,2005643562,64,K3562,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-17,7.3,1.0
06SH01282,2005450680,45,T0680,7.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-15,8.5,1.0
06SH01283,2005115420,11,R5420,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-14,6.8,1.0
06SH01284,2005115677,11,R5677,6.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,7.4,1.0
06SH01285,2005115344,11,R5344,6.8,60,4,2,2006-02-19,50,B4 Pregs,5,,2005-04-08,7.8,1.0
06SH01286,2005643452,64,K3452,7.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-09,8.5,1.0
06SH01287,2005115386,11,R5386,6.2,64,2,2,2006-02-19,50,B4 Pregs,5,,2005-04-12,7.2,1.0
06SH01288,2005450711,45,T0711,5.0,64,2,2,2006-02-19,50,B4 Pregs,4,,2005-04-17,5.9,1.0
06SH01289,2005643446,64,K3446,6.8,56,6,2,2006-02-19,50,B4 Pregs,4,,2005-04-09,7.9,1.0
06SH01290,2005115878,11,R5878,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,7.0,1.0
06SH01291,2005643305,64,K3305,6.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,7.2,1.0
06SH01292,2005116047,11,R6047,5.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-29,6.9,1.0
06SH01293,2005116001,11,R6001,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-27,7.6,1.0
06SH01294,2005051579,05,H1579,4.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-13,5.4,1.0
06SH01295,2005051562,05,H1562,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,6.8,1.0
06SH01296,2005643310,64,K3310,7.4,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,8.4,1.0
06SH01297,2005052036,05,H2036,4.8,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,5.8,1.0
06SH01298,2005115897,11,R5897,5.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-25,6.8,1.0
06SH01299,2005450313,45,T0313,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,6.6,1.0
06SH01300,2005450601,45,T0601,6.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,7.0,1.0
06SH01301,2005643341,64,K3341,9.6,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-03,10.9,1.0
06SH01302,2005051839,05,H1839,4.6,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-19,5.5,1.0
06SH01303,2005115991,11,R5991,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-27,7.8,1.0
06SH01304,2005643485,64,K3485,7.2,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,8.4,1.0
06SH01305,2005052166,05,H2166,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-28,7.1,1.0
06SH01306,2005450408,45,T0408,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-05,7.3,1.0
06SH01307,2005643256,64,K3256,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-03-30,6.5,1.0
06SH01308,2005116049,11,R6049,6.6,64,2,2,2006-02-19,50,B4 Pregs,4,,2005-04-29,8.1,1.0
06SH01309,2005450418,45,T0418,7.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,8.5,1.0
06SH01310,2005115874,11,R5874,6.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,7.3,1.0
06SH01311,2005450320,45,T0320,7.4,64,2,2,2006-02-19,50,B4 Pregs,4,,2005-04-02,8.4,1.0
06SH01312,2005115419,11,R5419,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-14,6.8,1.0
06SH01313,2005115711,11,R5711,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-21,7.0,1.0
06SH01314,2005643538,64,K3538,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-15,7.3,1.0
06SH01315,2005115670,11,R5670,6.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,7.7,1.0
06SH01316,2005052097,05,H2097,6.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,7.6,1.0
06SH01317,2005115798,11,R5798,7.2,62,3,2,2006-02-19,50,B4 Pregs,5,,2005-04-23,8.7,1.0
06SH01318,2005115674,11,R5674,6.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,8.1,1.0
06SH01319,2005115658,11,R5658,6.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,7.2,1.0
06SH01320,2005115750,11,R5750,8.2,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-22,9.9,1.0
06SH01321,2005643564,64,K3564,7.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-17,8.3,1.0
06SH01322,2005643245,64,K3245,7.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-03-30,8.3,1.0
06SH01323,2005116094,11,R6094,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-05-01,7.2,1.0
06SH01324,2005643479,64,K3479,8.2,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,9.5,1.0
06SH01325,2005115873,11,R5873,6.0,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,7.3,1.0
06SH01326,2005051921,05,H1921,6.0,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-21,7.2,1.0
06SH01327,2005115730,11,R5730,7.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-21,9.4,1.0
06SH01328,2005450570,45,T0570,5.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-12,6.3,1.0
06SH01329,2005450468,45,T0468,7.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-07,8.5,1.0
06SH01330,2005643257,64,K3257,8.8,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-03-30,9.9,1.0
06SH01331,2005051526,05,H1526,7.4,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,8.6,1.0
06SH01332,2005643392,64,K3392,6.0,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,6.9,1.0
06SH01333,2005643401,64,K3401,6.6,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,7.6,1.0
06SH01334,2005643246,64,K3246,8.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-03-30,9.2,1.0
06SH01335,2005450433,45,T0433,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-06,6.6,1.0
06SH01336,2005115756,11,R5756,6.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-22,8.2,1.0
06SH01337,2005115955,11,R5955,5.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,7.1,1.0
06SH01338,2005052034,05,H2034,4.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-24,5.6,1.0
06SH01339,2005450382,45,T0382,6.6,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-04,7.5,1.0
06SH01340,2005643441,64,K3441,7.2,58,5,2,2006-02-19,50,B4 Pregs,4,,2005-04-09,8.3,1.0
06SH01341,2005450508,45,T0508,5.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-09,6.2,1.0
06SH01342,2005051727,05,H1727,5.8,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-17,6.9,1.0
06SH01343,2005450477,45,T0477,6.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-07,7.8,1.0
06SH01344,2005450561,45,T0561,6.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-11,7.4,1.0
06SH01345,2005051857,05,H1857,4.4,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-20,5.3,1.0
06SH01346,2005643457,64,K3457,6.8,60,4,2,2006-02-19,50,B4 Pregs,4,,2005-04-10,7.9,1.0
06SH01347,2005115961,11,R5961,7.2,62,3,2,2006-02-19,50,B4 Pregs,4,,2005-04-26,8.8,1.0
06SH01348,2001048497,04,A8497,6.0,54,7,2,2006-02-19,50,Band2 Ewe,2,,2005-03-15,6.4,5.0
06SH01349,2004050833,05,H0833,5.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,5.3,2.0
06SH01350,2003819708,81,Z9708,8.6,60,4,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,9.2,3.0
06SH01351,2001448320,44,T8320,7.6,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,8.1,5.0
06SH01352,2004050867,05,H0867,6.8,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.3,2.0
06SH01353,2004050850,05,H0850,7.2,56,6,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.7,2.0
06SH01354,2003818749,81,Z8749,7.0,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,7.4,3.0
06SH01355,2000047057,04,A7057,7.4,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.9,6.0
06SH01356,2003820755,82,X0755,8.0,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,8.5,3.0
06SH01357,2004821077,82,X1077,8.4,60,4,2,2006-02-19,50,Band2 Ewe,3,,2005-03-14,9.0,2.0
06SH01358,2004050780,05,H0780,6.0,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.4,2.0
06SH01359,2004449836,44,T9836,7.2,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.7,2.0
06SH01360,2003820328,82,X0328,8.6,60,4,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,9.2,3.0
06SH01361,2003449450,44,T9450,8.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,9.2,3.0
06SH01362,2000047455,04,A7455,5.6,62,3,2,2006-02-19,50,Band2 Ewe,2,SHORT,2005-03-14,6.0,6.0
06SH01363,2002050208,05,P0208,5.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.0,4.0
06SH01364,2004449826,44,T9826,8.4,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.0,2.0
06SH01365,2004450181,45,T0181,8.2,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.8,2.0
06SH01366,2002449292,44,T9292,8.0,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,8.5,4.0
06SH01367,2004449878,44,T9878,8.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.5,2.0
06SH01368,2004051223,05,H1223,5.0,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,5.3,2.0
06SH01369,2004051160,05,H1160,7.4,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.9,2.0
06SH01370,1999091174,09,91174,8.0,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-15,8.6,7.0
06SH01371,2003819425,81,Z9425,9.2,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,9.8,3.0
06SH01372,2004450108,45,T0108,9.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.5,2.0
06SH01373,2004449858,44,T9858,8.2,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.8,2.0
06SH01374,2004820963,82,X0963,9.6,56,6,2,2006-02-19,50,Band2 Ewe,3,,2005-03-14,10.2,2.0
06SH01375,2004051095,05,H1095,5.8,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.2,2.0
06SH01376,2003820057,82,X0057,7.6,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,8.1,3.0
06SH01377,2004051279,05,H1279,7.0,58,5,2,2006-02-19,50,Band2 Ewe,2,SHORT,2005-03-14,7.5,2.0
06SH01378,2000448026,44,T8026,8.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,9.2,6.0
06SH01379,2000047509,04,A7509,8.8,58,5,2,2006-02-19,50,Band2 Ewe,2,?A7589=A7509,2005-03-14,9.4,6.0
06SH01380,2003819628,81,Z9628,10.0,60,4,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,10.6,3.0
06SH01381,2001048507,04,A8507,6.6,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.0,5.0
06SH01382,2004449945,44,T9945,9.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.5,2.0
06SH01383,2001048704,04,A8704,7.4,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.9,5.0
06SH01384,2003818686,81,Z8686,9.2,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,9.8,3.0
06SH01385,2004051049,05,H1049,6.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.3,2.0
06SH01386,2002449114,44,T9114,8.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,9.2,4.0
06SH01387,2002448880,44,T8880,12.6,58,5,2,2006-02-19,50,Band2 Ewe,2,"C57, 2/19/06",2005-03-13,13.4,4.0
06SH01388,2002448887,44,T8887,8.6,64,2,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,9.2,4.0
06SH01389,2001448386,44,T8386,8.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,9.2,5.0
06SH01390,2003303039,30, 3039,7.6,58,5,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,8.1,2.5
06SH01391,2004450078,45,T0078,9.2,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.8,2.0
06SH01392,2002448959,44,T8959,8.2,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,8.7,4.0
06SH01393,2004050951,05,H0951,6.0,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.4,2.0
06SH01394,2004449930,44,T9930,8.0,64,2,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.5,2.0
06SH01395,2003050484,05,H0484,8.2,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-15,8.8,3.0
06SH01396,2004450041,45,T0041,9.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.6,2.0
06SH01397,2003819747,81,Z9747,7.8,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,8.3,3.0
06SH01398,2000448224,44,T8224,9.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,10.2,6.0
06SH01399,2004450057,45,T0057,7.2,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.7,2.0
06SH01400,2004449842,44,T9842,8.6,64,2,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.2,2.0
06SH01401,2004450021,45,T0021,9.2,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.8,2.0
06SH01402,2004450028,45,T0028,7.2,62,3,2,2006-02-19,50,Band2 Ewe,2,SHORT,2005-03-14,7.7,2.0
06SH01403,2003820546,82,X0546,8.2,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,8.7,3.0
06SH01404,2004450098,45,T0098,9.6,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.2,2.0
06SH01405,2004449914,44,T9914,8.6,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.2,2.0
06SH01406,2004449883,44,T9883,10.8,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,11.5,2.0
06SH01407,2004449888,44,T9888,8.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.4,2.0
06SH01408,2004450020,45,T0020,9.0,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.6,2.0
06SH01409,2000047475,04,A7475,6.6,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.0,6.0
06SH01410,2001048597,04,A8597,6.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.4,5.0
06SH01411,2004450101,45,T0101,10.0,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.7,2.0
06SH01412,2003303083,30, 3083,7.0,62,3,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,7.4,2.5
06SH01413,2004449997,44,T9997,8.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.4,2.0
06SH01414,2004449879,44,T9879,6.8,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.3,2.0
06SH01415,2004449949,44,T9949,10.2,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.9,2.0
06SH01416,2002818381,81,Z8381,10.6,60,4,2,2006-02-19,50,Band2 Ewe,O,,2005-03-13,11.3,4.0
06SH01417,2004051355,05,H1355,5.8,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.2,2.0
06SH01418,2004450155,45,T0155,9.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,9.6,2.0
06SH01419,2004449918,44,T9918,7.8,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.3,2.0
06SH01420,2004051369,05,H1369,7.2,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,7.7,2.0
06SH01421,2004450182,45,T0182,8.0,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.5,2.0
06SH01422,2003449667,44,T9667,8.0,60,4,2,2006-02-19,50,Band2 Ewe,2,,2005-03-13,8.5,3.0
06SH01423,2004450219,45,T0219,7.6,62,3,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,8.1,2.0
06SH01424,2004051269,05,H1269,6.0,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,6.4,2.0
06SH01425,2003819417,81,Z9417,6.4,60,4,2,2006-02-19,50,Band2 Ewe,3,,2005-03-13,6.8,3.0
06SH01426,2004450147,45,T0147,9.4,58,5,2,2006-02-19,50,Band2 Ewe,2,,2005-03-14,10.0,2.0
