UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,LOT,RMK,ADG,DISP
15SH00356,T3728,2,0,10.2,102,,48,02,WF Mat. Ewe,0,
15SH00357,T3142,2,0,10.0,100,,48,02,WF Mat. Ewe,0,
15SH00358,T3320,2,0,11.2,112,,48,02,WF Mat. Ewe,0,
15SH00359,Z1448,2,0,9.2,92,,48,CM,WF Mat. Ewe,0,
15SH00360,T4849,2,0,10.0,100,,48,02,WF Mat. Ewe,0,
15SH00361,T3756,2,0,9.6,96,,48,02,WF Mat. Ewe,0,
15SH00362,T2148,2,0,10.4,104,,48,02,WF Mat. Ewe,0,
15SH00363,T4246,2,0,12.6,126,,48,02,WF Mat. Ewe,0,
15SH00364,T2727,2,0,11.2,112,,48,02,WF Mat. Ewe,0,
15SH00365,T4059,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00366,R7291,2,0,12.0,120,,48,07,WF Mat. Ewe,0,
15SH00367,T2798,2,0,12.8,128,,48,02,WF Mat. Ewe,0,
15SH00368,R9859,2,0,13.4,134,,48,07,WF Mat. Ewe,0,
15SH00369,T3878,2,0,12.2,122,,48,02,WF Mat. Ewe,0,
15SH00370,H7991,2,0,7.8,78,,48,30,WF Mat. Ewe,0,
15SH00371,H7767,2,0,6.6,66,,48,30,WF Mat. Ewe,0,
15SH00372,T3906,2,0,9.6,96,,48,02,WF Mat. Ewe,0,
15SH00373,T3316,2,0,10.8,108,,48,02,WF Mat. Ewe,0,
15SH00374,H8063,2,0,6.8,68,,48,30,WF Mat. Ewe,0,
15SH00375,H7571,2,0,8.6,86,,48,30,WF Mat. Ewe,0,
15SH00376,R9358,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00377,T4457,2,0,10.4,104,,48,02,WF Mat. Ewe,0,
15SH00378,H8120,2,0,6.6,66,,48,30,WF Mat. Ewe,0,
15SH00379,H7506,2,0,10.0,100,,48,30,WF Mat. Ewe,0,
15SH00380,T4577,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00381,H5668,2,0,7.0,70,,48,30,WF Mat. Ewe,0,
15SH00382,T2642,2,0,11.4,114,,48,02,WF Mat. Ewe,0,
15SH00383,R9604,2,0,12.0,120,,48,07,WF Mat. Ewe,0,
15SH00384,H7986,2,0,5.8,58,,48,30,WF Mat. Ewe,0,
15SH00385,R9927,2,0,13.6,136,,48,07,WF Mat. Ewe,0,
15SH00386,T5166,2,0,9.2,92,,48,02,WF Mat. Ewe,0,
15SH00387,H8285,2,0,7.0,70,,48,30,WF Mat. Ewe,0,
15SH00388,T3351,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00389,T2319,2,0,9.0,90,,48,02,WF Mat. Ewe,0,
15SH00390,T4358,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00391,R9902,2,0,11.2,112,,48,07,WF Mat. Ewe,0,
15SH00392,R9141,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00393,R9630,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00394,R9568,2,0,9.4,94,,48,07,WF Mat. Ewe,0,
15SH00395,R9973,2,0,12.4,124,,48,07,WF Mat. Ewe,0,
15SH00396,R8213,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00397,T3789,2,0,8.8,88,,48,02,WF Mat. Ewe,0,
15SH00398,H5213,2,0,8.2,82,,48,30,WF Mat. Ewe,0,
15SH00399,T2578,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00400,H5825,2,0,7.2,72,,48,30,WF Mat. Ewe,0,
15SH00401,R9849,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00402,R9673,2,0,10.0,100,,48,07,WF Mat. Ewe,0,
15SH00403,R9920,2,0,10.8,108,,48,07,WF Mat. Ewe,0,
15SH00404,R9262,2,0,12.2,122,,48,07,WF Mat. Ewe,0,
15SH00405,H8097,2,0,8.2,82,,48,30,WF Mat. Ewe,0,
15SH00406,Z0990,2,0,6.8,68,,48,CM,WF Mat. Ewe,0,
15SH00407,H8307,2,0,8.0,80,,48,30,WF Mat. Ewe,0,
15SH00408,R8483,2,0,11.6,116,,48,07,WF Mat. Ewe,0,
15SH00409,H8218,2,0,10.4,104,,48,30,WF Mat. Ewe,0,
15SH00410,T2237,2,0,8.6,86,,48,02,WF Mat. Ewe,0,
15SH00411,R9089,2,0,8.2,82,,48,07,WF Mat. Ewe,0,
15SH00412,T2586,2,0,12.2,122,,48,02,WF Mat. Ewe,0,
15SH00413,R9812,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00414,R7238,2,0,8.8,88,,48,07,WF Mat. Ewe,0,
15SH00415,H6120,2,0,7.4,74,,48,30,WF Mat. Ewe,0,
15SH00416,H6480,2,0,8.4,84,,48,30,WF Mat. Ewe,0,
15SH00417,H7576,2,0,5.4,54,,48,30,WF Mat. Ewe,0,
15SH00418,H7418,2,0,8.6,86,,48,30,WF Mat. Ewe,0,
15SH00419,R9717,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00420,X9915,2,0,11.0,110,,48,CM,WF Mat. Ewe,0,
15SH00421,R9879,2,0,12.6,126,,48,07,WF Mat. Ewe,0,
15SH00422,R9906,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00423,T3451,2,0,15.0,150,,48,02,WF Mat. Ewe,0,
15SH00424,R9751,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00425,R9728,2,0,9.4,94,,48,07,WF Mat. Ewe,0,
15SH00426,T4234,2,0,11.0,110,,48,02,WF Mat. Ewe,0,
15SH00427,R8279,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00428,T4171,2,0,11.2,112,,48,02,WF Mat. Ewe,0,
15SH00429,H5933,2,0,8.0,80,,48,30,WF Mat. Ewe,0,
15SH00430,T4187,2,0,8.2,82,,48,02,WF Mat. Ewe,0,
15SH00431,X8726,2,0,9.6,96,,48,CM,WF Mat. Ewe,0,
15SH00432,R9230,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00433,H7182,2,0,7.8,78,,48,30,WF Mat. Ewe,0,
15SH00434,R8529,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00435,H5520,2,0,5.2,52,,48,30,WF Mat. Ewe,0,
15SH00436,X8909,2,0,11.4,114,,48,CM,WF Mat. Ewe,0,
15SH00437,R8339,2,0,10.8,108,,48,07,WF Mat. Ewe,0,
15SH00438,H6526,2,0,6.8,68,,48,30,WF Mat. Ewe,0,
15SH00439,T3313,2,0,9.2,92,,48,02,WF Mat. Ewe,0,
15SH00440,R8076,2,0,9.6,96,,48,07,WF Mat. Ewe,0,
15SH00441,R9546,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00442,R9650,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00443,R9653,2,0,13.6,136,,48,07,WF Mat. Ewe,0,
15SH00444,T3640,2,0,10.0,100,,48,02,WF Mat. Ewe,0,
15SH00445,T4172,2,0,10.0,100,,48,02,WF Mat. Ewe,0,
15SH00446,R8189,2,0,7.4,74,,48,07,WF Mat. Ewe,0,
15SH00447,R8006,2,0,10.4,104,,48,07,WF Mat. Ewe,0,
15SH00448,R9758,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00449,H5767,2,0,5.6,56,,48,30,WF Mat. Ewe,0,
15SH00450,T5131,2,0,8.8,88,,48,02,WF Mat. Ewe,0,
15SH00451,H7958,2,0,9.0,90,,48,30,WF Mat. Ewe,0,
15SH00452,H8450,2,0,7.8,78,,48,30,WF Mat. Ewe,0,
15SH00453,H8146,2,0,9.2,92,,48,30,WF Mat. Ewe,0,
15SH00454,H8293,2,0,7.6,76,,48,30,WF Mat. Ewe,0,
15SH00455,H8203,2,0,5.8,58,,48,30,WF Mat. Ewe,0,
15SH00456,T2751,2,0,12.6,126,,48,02,WF Mat. Ewe,0,
15SH00457,H8054,2,0,8.0,80,,48,30,WF Mat. Ewe,0,
15SH00458,R8167,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00459,H7500,2,0,9.0,90,,48,30,WF Mat. Ewe,0,
15SH00460,H7426,2,0,5.6,56,,48,30,WF Mat. Ewe,0,
15SH00461,H8452,2,0,8.0,80,,48,30,WF Mat. Ewe,0,
15SH00462,T4347,2,0,11.4,114,,48,02,WF Mat. Ewe,0,
15SH00463,T5043,2,0,11.0,110,,48,02,WF Mat. Ewe,0,
15SH00464,T4236,2,0,10.8,108,,48,02,WF Mat. Ewe,0,
15SH00465,H7387,2,0,5.6,56,,48,30,WF Mat. Ewe,0,
15SH00466,H5570,2,0,7.4,74,,48,30,WF Mat. Ewe,0,
15SH00467,T4951,2,0,11.0,110,,48,02,WF Mat. Ewe,0,
15SH00468,R8336,2,0,8.6,86,,48,07,WF Mat. Ewe,0,
15SH00469,R9745,2,0,11.6,116,,48,07,WF Mat. Ewe,0,
15SH00470,T4328,2,0,10.4,104,,48,02,WF Mat. Ewe,0,
15SH00471,R9753,2,0,8.6,86,,48,07,WF Mat. Ewe,0,
15SH00472,H8300,2,0,5.8,58,,48,30,WF Mat. Ewe,0,
15SH00473,H5842,2,0,7.8,78,,48,30,WF Mat. Ewe,0,
15SH00474,R9574,2,0,13.6,136,,48,07,WF Mat. Ewe,0,
15SH00475,H8096,2,0,5.6,56,,48,30,WF Mat. Ewe,0,
15SH00476,H8302,2,0,7.6,76,,48,30,WF Mat. Ewe,0,
15SH00477,H5319,2,0,8.2,82,,48,30,WF Mat. Ewe,0,
15SH00478,R9464,2,0,9.0,90,,48,07,WF Mat. Ewe,0,
15SH00479,R9951,2,0,11.6,116,,48,07,WF Mat. Ewe,0,
15SH00480,T4425,2,0,8.8,88,,48,02,WF Mat. Ewe,0,
15SH00481,R7570,2,0,9.6,96,,48,07,WF Mat. Ewe,0,
15SH00482,H5768,2,0,6.8,68,,48,30,WF Mat. Ewe,0,
15SH00483,R9759,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00484,H6058,2,0,7.0,70,,48,30,WF Mat. Ewe,0,
15SH00485,T2335,2,0,9.8,98,,48,02,WF Mat. Ewe,0,
15SH00486,R8193,2,0,7.8,78,,48,07,WF Mat. Ewe,0,
15SH00487,R9706,2,0,12.6,126,,48,07,WF Mat. Ewe,0,
15SH00488,H6438,2,0,9.8,98,,48,30,WF Mat. Ewe,0,
15SH00489,R9256,2,0,10.0,100,,48,07,WF Mat. Ewe,0,
15SH00490,R8397,2,0,10.0,100,,48,07,WF Mat. Ewe,0,
15SH00491,Z1691,2,0,14.0,140,,48,CM,WF Mat. Ewe,0,
15SH00492,R8131,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00493,H5994,2,0,5.4,54,,48,30,WF Mat. Ewe,0,
15SH00494,R9153,2,0,10.8,108,,48,07,WF Mat. Ewe,0,
15SH00495,T4305,2,0,7.8,78,,48,02,WF Mat. Ewe,0,
15SH00496,R9164,2,0,9.6,96,,48,07,WF Mat. Ewe,0,
15SH00497,R9643,2,0,12.6,126,,48,07,WF Mat. Ewe,0,
15SH00498,R7156,2,0,8.4,84,,48,07,WF Mat. Ewe,0,
15SH00499,H8005,2,0,10.8,108,,48,30,WF Mat. Ewe,0,
15SH00500,R9210,2,0,11.4,114,,48,07,WF Mat. Ewe,0,
15SH00501,R9960,2,0,9.8,98,,48,07,WF Mat. Ewe,0,
15SH00502,H6832,2,0,9.4,94,,48,30,WF Mat. Ewe,0,
15SH00503,R9872,2,0,8.0,80,,48,07,WF Mat. Ewe,0,
15SH00504,R8459,2,0,11.8,118,,48,07,WF Mat. Ewe,0,
15SH00505,R9589,2,0,13.2,132,,48,07,WF Mat. Ewe,0,
15SH00506,H7990,2,0,7.4,74,,48,30,WF Mat. Ewe,0,
15SH00507,R8291,2,0,8.4,84,,48,07,WF Mat. Ewe,0,
15SH00508,R7879,2,0,11.4,114,,48,07,WF Mat. Ewe,0,
15SH00509,Z0983,2,0,8.3,83,,48,CM,WF Mat. Ewe,0,
15SH00510,T3755,2,0,12.5,125,,48,02,WF Mat. Ewe,0,
15SH00511,Z1061,2,0,8.4,84,,48,CM,WF Mat. Ewe,0,
15SH00512,R9942,2,0,8.4,84,,48,07,WF Mat. Ewe,0,
15SH00513,R8713,2,0,9.8,98,,48,07,WF Mat. Ewe,0,
15SH00514,H7467,2,0,6.8,68,,48,30,WF Mat. Ewe,0,
15SH00515,R9578,2,0,9.6,96,,48,07,WF Mat. Ewe,0,
15SH00516,R9607,2,0,10.2,102,,48,07,WF Mat. Ewe,0,
15SH00517,H5752,2,0,8.0,80,,48,30,WF Mat. Ewe,0,
15SH00518,R9206,2,0,9.8,98,,48,07,WF Mat. Ewe,0,
15SH00519,R7456,2,0,10.0,100,,48,07,WF Mat. Ewe,0,
15SH00520,H6671,2,0,9.6,96,,48,30,WF Mat. Ewe,0,
15SH00521,T4320,2,0,8.8,88,,48,02,WF Mat. Ewe,0,
15SH00522,R8590,2,0,7.4,74,,48,07,WF Mat. Ewe,0,
15SH00523,R7628,2,0,10.0,100,,48,07,WF Mat. Ewe,0,
15SH00524,H5970,2,0,6.6,66,,48,30,WF Mat. Ewe,0,
15SH00525,R8961,2,0,9.0,90,,48,07,WF Mat. Ewe,0,
15SH00526,T4444,2,0,10.2,102,,48,02,WF Mat. Ewe,0,
15SH00527,H5886,2,0,7.6,76,,48,30,WF Mat. Ewe,0,
15SH00528,R9293,2,0,11.6,116,,48,07,WF Mat. Ewe,0,
15SH00529,R9402,2,0,11.4,114,,48,07,WF Mat. Ewe,0,
15SH00530,R8086,2,0,8.8,88,,48,07,WF Mat. Ewe,0,
15SH00531,H6262,2,0,6.6,66,,48,30,WF Mat. Ewe,0,
15SH00532,H6548,2,0,7.2,72,,48,30,WF Mat. Ewe,0,
15SH00533,H7954,2,0,5.2,52,,48,30,WF Mat. Ewe,0,
15SH00534,T3565,2,0,13.2,132,,48,02,WF Mat. Ewe,0,
15SH00535,H8317,2,0,6.6,66,,48,30,WF Mat. Ewe,0,
15SH00536,R8656,2,0,10.8,108,,48,07,WF Mat. Ewe,0,
15SH00537,R9455,2,0,9.4,94,,48,07,WF Mat. Ewe,0,
15SH00538,T4611,2,0,12.2,122,,48,02,WF Mat. Ewe,0,
15SH00539,H7081,2,0,5.4,54,,48,30,WF Mat. Ewe,0,
15SH00540,R8550,2,0,12.2,122,,48,07,WF Mat. Ewe,0,
15SH00541,H8154,2,0,8.2,82,,48,30,WF Mat. Ewe,0,
15SH00542,R8150,2,0,8.8,88,,48,07,WF Mat. Ewe,0,
15SH00543,H6244,2,0,9.8,98,,48,30,WF Mat. Ewe,0,
15SH00544,H6177,2,0,8.5,85,,48,30,WF Mat. Ewe,0,
15SH00545,R9528,2,0,9.6,96,,48,07,WF Mat. Ewe,0,
15SH00546,T4266,2,0,10.2,102,,48,02,WF Mat. Ewe,0,
15SH00547,H7735,2,0,7.6,76,,48,30,WF Mat. Ewe,0,
15SH00548,R8460,2,0,9.4,94,,48,07,WF Mat. Ewe,0,
15SH00549,H7498,2,0,7.0,70,,48,30,WF Mat. Ewe,0,
15SH00550,T3406,2,0,10.0,100,,48,02,WF Mat. Ewe,0,
15SH00551,R8617,2,0,11.4,114,,48,07,WF Mat. Ewe,0,
15SH00552,R8312,2,0,12.6,126,,48,07,WF Mat. Ewe,0,
15SH00553,R9579,2,0,9.0,90,,48,07,WF Mat. Ewe,0,
15SH00554,R8396,2,0,10.4,104,,48,07,WF Mat. Ewe,0,
15SH00555,R9744,2,0,9.4,94,,48,07,WF Mat. Ewe,0,
15SH00556,H6272,2,0,9.0,90,,48,30,WF Mat. Ewe,0,
15SH00557,H6116,2,0,7.4,74,,48,30,WF Mat. Ewe,0,
15SH00558,R8325,2,0,9.2,92,,48,07,WF Mat. Ewe,0,
15SH00559,R7487,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00560,R8543,2,0,11.4,114,,48,07,WF Mat. Ewe,0,
15SH00561,R8419,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00562,T4101,2,0,11.2,112,,48,02,WF Mat. Ewe,0,
15SH00563,R8133,2,0,7.8,78,,48,07,WF Mat. Ewe,0,
15SH00564,R8158,2,0,10.6,106,,48,07,WF Mat. Ewe,0,
15SH00565,H7774,2,0,8.2,82,,48,30,WF Mat. Ewe,0,
15SH00566,R8501,2,0,12.2,122,,48,07,WF Mat. Ewe,0,
15SH00567,R7743,2,0,12.2,122,,48,07,WF Mat. Ewe,0,
15SH00568,H8162,2,0,7.6,76,,48,30,WF Bleeder Ewe,0,
15SH00569,H8135,2,0,8.6,86,,48,30,WF Bleeder Ewe,0,
15SH00570,H7592,2,0,6.6,66,,48,30,WF Bleeder Ewe,0,
15SH00571,H7526,2,0,7.5,75,,48,30,WF Bleeder Ewe,0,
15SH00572,H6739,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00573,R9633,2,0,9.2,92,,48,07,WF Bleeder Ewe,0,
15SH00574,R8744,2,0,8.6,86,,48,07,WF Bleeder Ewe,0,
15SH00575,R9242,2,0,12.6,126,,48,07,WF Bleeder Ewe,0,
15SH00576,H5769,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00577,R9254,2,0,11.8,118,,48,07,WF Bleeder Ewe,0,
15SH00578,R9008,2,0,11.0,110,,48,07,WF Bleeder Ewe,0,
15SH00579,R8720,2,0,8.8,88,,48,07,WF Bleeder Ewe,0,
15SH00580,L1309,2,0,6.6,66,,48,PC,WF Bleeder Ewe,0,
15SH00581,T4389,2,0,11.0,110,,48,02,WF Bleeder Ewe,0,
15SH00582,R9663,2,0,9.8,98,,48,07,WF Bleeder Ewe,0,
15SH00583,R9553,2,0,8.2,82,,48,07,WF Bleeder Ewe,0,
15SH00584,H6388,2,0,11.4,114,,48,30,WF Bleeder Ewe,0,
15SH00585,H7023,2,0,8.2,82,,48,30,WF Bleeder Ewe,0,
15SH00586,R9169,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00587,R7573,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00588,R8341,2,0,8.2,82,,48,07,WF Bleeder Ewe,0,
15SH00589,R8621,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00590,R8774,2,0,10.4,104,,48,07,WF Bleeder Ewe,0,
15SH00591,H5431,2,0,6.2,62,,48,30,WF Bleeder Ewe,0,
15SH00592,R8548,2,0,8.4,84,,48,07,WF Bleeder Ewe,0,
15SH00593,R7792,2,0,13.2,132,,48,07,WF Bleeder Ewe,0,
15SH00594,H7143,2,0,7.8,78,,48,30,WF Bleeder Ewe,0,
15SH00595,H7603,2,0,7.0,70,,48,30,WF Bleeder Ewe,0,
15SH00596,R9678,2,0,13.2,132,,48,07,WF Bleeder Ewe,0,
15SH00597,R9120,2,0,10.6,106,,48,07,WF Bleeder Ewe,0,
15SH00598,R6933,2,0,10.6,106,,48,07,WF Bleeder Ewe,0,
15SH00599,H7973,2,0,5.6,56,,48,30,WF Bleeder Ewe,0,
15SH00600,R9080,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00601,H8209,2,0,8.8,88,,48,30,WF Bleeder Ewe,0,
15SH00602,R9632,2,0,8.4,84,,48,07,WF Bleeder Ewe,0,
15SH00603,H6539,2,0,6.4,64,,48,30,WF Bleeder Ewe,0,
15SH00604,H7782,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00605,T4481,2,0,10.4,104,,48,02,WF Bleeder Ewe,0,
15SH00606,H4333,2,0,7.3,73,,48,30,WF Bleeder Ewe,0,
15SH00607,R9508,2,0,12.8,128,,48,07,WF Bleeder Ewe,0,
15SH00608,R9057,2,0,10.8,108,,48,07,WF Bleeder Ewe,0,
15SH00609,H5751,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00610,H5332,2,0,8.2,82,,48,30,WF Bleeder Ewe,0,
15SH00611,H6634,2,0,7.0,70,,48,30,WF Bleeder Ewe,0,
15SH00612,T2019,2,0,9.8,98,,48,02,WF Bleeder Ewe,0,
15SH00613,R9639,2,0,12.0,120,,48,07,WF Bleeder Ewe,0,
15SH00614,H5706,2,0,6.6,66,,48,30,WF Bleeder Ewe,0,
15SH00615,H4591,2,0,7.6,76,,48,30,WF Bleeder Ewe,0,
15SH00616,H3499,2,0,6.2,62,,48,30,WF Bleeder Ewe,0,
15SH00617,R7160,2,0,9.2,92,,48,07,WF Bleeder Ewe,0,
15SH00618,R8403,2,0,8.2,82,,48,07,WF Bleeder Ewe,0,
15SH00619,H5760,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00620,T4561,2,0,9.4,94,,48,02,WF Bleeder Ewe,0,
15SH00621,H4805,2,0,6.2,62,,48,30,WF Bleeder Ewe,0,
15SH00622,R8253,2,0,8.2,82,,48,07,WF Bleeder Ewe,0,
15SH00623,H6389,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00624,R7412,2,0,12.8,128,,48,07,WF Bleeder Ewe,0,
15SH00625,R9069,2,0,9.0,90,,48,07,WF Bleeder Ewe,0,
15SH00626,R7466,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00627,R8491,2,0,9.8,98,,48,07,WF Bleeder Ewe,0,
15SH00628,T4787,2,0,9.4,94,,48,02,WF Bleeder Ewe,0,
15SH00629,H8036,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00630,T3856,2,0,11.0,110,,48,02,WF Bleeder Ewe,0,
15SH00631,H8083,2,0,6.2,62,,48,30,WF Bleeder Ewe,0,
15SH00632,R9226,2,0,13.4,134,,48,07,WF Bleeder Ewe,0,
15SH00633,R9686,2,0,13.0,130,,48,07,WF Bleeder Ewe,0,
15SH00634,H7866,2,0,8.2,82,,48,30,WF Bleeder Ewe,0,
15SH00635,R8240,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00636,H6381,2,0,10.8,108,,48,30,WF Bleeder Ewe,0,
15SH00637,H4399,2,0,6.6,66,,48,30,WF Bleeder Ewe,0,
15SH00638,H7473,2,0,9.0,90,,48,30,WF Bleeder Ewe,0,
15SH00639,H7848,2,0,7.0,70,,48,30,WF Bleeder Ewe,0,
15SH00640,T2439,2,0,10.0,100,,48,02,WF Bleeder Ewe,0,
15SH00641,R9911,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00642,T4290,2,0,9.4,94,,48,02,WF Bleeder Ewe,0,
15SH00643,R8930,2,0,9.6,96,,48,07,WF Bleeder Ewe,0,
15SH00644,R8236,2,0,8.8,88,,48,07,WF Bleeder Ewe,0,
15SH00645,H5730,2,0,8.6,86,,48,30,WF Bleeder Ewe,0,
15SH00646,T4483,2,0,11.4,114,,48,02,WF Bleeder Ewe,0,
15SH00647,R9556,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00648,R9313,2,0,9.2,92,,48,07,WF Bleeder Ewe,0,
15SH00649,H4891,2,0,7.8,78,,48,30,WF Bleeder Ewe,0,
15SH00650,R9711,2,0,11.2,112,,48,07,WF Bleeder Ewe,0,
15SH00651,R9613,2,0,13.8,138,,48,07,WF Bleeder Ewe,0,
15SH00652,H7566,2,0,9.8,98,,48,30,WF Bleeder Ewe,0,
15SH00653,R7480,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00654,R8883,2,0,9.6,96,,48,07,WF Bleeder Ewe,0,
15SH00655,H4639,2,0,8.0,80,,48,30,WF Bleeder Ewe,0,
15SH00656,R8495,2,0,8.6,86,,48,07,WF Bleeder Ewe,0,
15SH00657,R9585,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00658,H4114,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00659,R8572,2,0,13.0,130,,48,07,WF Bleeder Ewe,0,
15SH00660,H6672,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00661,H5693,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00662,H7877,2,0,9.4,94,,48,30,WF Bleeder Ewe,0,
15SH00663,R9160,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00664,R8457,2,0,7.2,72,,48,07,WF Bleeder Ewe,0,
15SH00665,H6848,2,0,7.0,70,,48,30,WF Bleeder Ewe,0,
15SH00666,H7124,2,0,7.8,78,,48,30,WF Bleeder Ewe,0,
15SH00667,R8722,2,0,8.4,84,,48,07,WF Bleeder Ewe,0,
15SH00668,R9066,2,0,10.6,106,,48,07,WF Bleeder Ewe,0,
15SH00669,R8296,2,0,11.6,116,,48,07,WF Bleeder Ewe,0,
15SH00670,H3905,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00671,R9030,2,0,8.8,88,,48,07,WF Bleeder Ewe,0,
15SH00672,R9662,2,0,8.8,88,,48,07,WF Bleeder Ewe,0,
15SH00673,R9154,2,0,11.0,110,,48,07,WF Bleeder Ewe,0,
15SH00674,R7773,2,0,10.6,106,,48,07,WF Bleeder Ewe,0,
15SH00675,H7186,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00676,H7556,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00677,R9149,2,0,8.4,84,,48,07,WF Bleeder Ewe,0,
15SH00678,R8257,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00679,X8719,2,0,9.4,94,,48,CM,WF Bleeder Ewe,0,
15SH00680,T4510,2,0,8.4,84,,48,02,WF Bleeder Ewe,0,
15SH00681,H7168,2,0,4.8,48,,48,30,WF Bleeder Ewe,0,
15SH00682,R7714,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00683,R8410,2,0,9.2,92,,48,07,WF Bleeder Ewe,0,
15SH00684,R8243,2,0,7.2,72,,48,07,WF Bleeder Ewe,0,
15SH00685,R9797,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00686,R8281,2,0,9.2,92,,48,07,WF Bleeder Ewe,0,
15SH00687,R6993,2,0,11.3,113,,48,07,WF Bleeder Ewe,0,
15SH00688,R9332,2,0,8.2,82,,48,07,WF Bleeder Ewe,0,
15SH00689,R9031,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00690,H5456,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00691,R8035,2,0,11.6,116,,48,07,WF Bleeder Ewe,0,
15SH00692,H7542,2,0,5.2,52,,48,30,WF Bleeder Ewe,0,
15SH00693,H7828,2,0,7.6,76,,48,30,WF Bleeder Ewe,0,
15SH00694,H7601,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00695,H7791,2,0,9.0,90,,48,30,WF Bleeder Ewe,0,
15SH00696,T4557,2,0,10.4,104,,48,02,WF Bleeder Ewe,0,
15SH00697,H8410,2,0,8.8,88,,48,30,WF Bleeder Ewe,0,
15SH00698,R9236,2,0,9.6,96,,48,07,WF Bleeder Ewe,0,
15SH00699,R9093,2,0,13.0,130,,48,07,WF Bleeder Ewe,0,
15SH00700,R8458,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00701,R7585,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00702,R7810,2,0,14.6,146,,48,07,WF Bleeder Ewe,0,
15SH00703,H7516,2,0,9.4,94,,48,30,WF Bleeder Ewe,0,
15SH00704,H7496,2,0,8.0,80,,48,30,WF Bleeder Ewe,0,
15SH00705,R9204,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00706,R8090,2,0,10.8,108,,48,07,WF Bleeder Ewe,0,
15SH00707,R8734,2,0,7.6,76,,48,07,WF Bleeder Ewe,0,
15SH00708,T4024,2,0,8.6,86,,48,02,WF Bleeder Ewe,0,
