UID,DAM,DBRD,LNDAM,BPEN,ADAM,STMD,TRT,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JUWT,JDAY,BAND,SPEC,DATEBN,YR
89LA00721,K3732,63,63,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00722,X3642,80,97,297,20,97,7,,,,,,0.0,,,,,,0,,,,,,1,M9218,97,97,97,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00723,T8843,43,42,912,20,02,,,,,,,0.0,,,,,,0,,,,,,1,T9219,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00724,S8850,19,11,R3,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00725,K3094,63,63,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00726,X3507,80,65,BF1,20,56,2,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,1,0,0,0,0,0,0,0,0,,A,,89
89LA00727,L1977,03,70,P3,10,30,,,0330,8,2,2,4.0,1,1,,,6,89,46,,,,,1,L1244,03,30,70,89,,1,1,1,2,1,0,0,0,0,0,,,1989-03-30,89
89LA00728,S8904,19,11,R4,10,07,7,,0408,5,2,1,9.8,1,1,,,6,98,46,824780,LAID ON,,,1,S7763,19,07,1x,98,+,1,1,1,1,1,0,5,0,0,0,,,1989-04-08,89
89LA00729,K3309,63,61,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00730,X2466,80,45,  3,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,S6865,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00731,L0615,03,71,714,20,30,,,,,,,0.0,,,,,,0,,,,,,1,L1985,03,30,71,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00732,S8683,19,12,R2,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00733,K3188,63,61,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00734,X5329,80,47,  1,20,55,7,,,,,,0.0,,,,,,0,,,,,,1,X1162,80,56,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00735,T5809,43,41,411,60,02,,,0409,2,1,,0.0,,,,,0,0,,,,,,2,T9450,43,02,41,99,,0,0,0,0,0,0,0,0,0,0,,,1989-04-09,89
89LA00736,S9192,19,11,R2,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00737,X1460,80,47,  3,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,S6865,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00738,X4363,80,45,  6,20,55,7,,0503,4,2,2,9.8,5,1,,,1,123,44,,,,,2,00000,97,58,00,123,,0,0,0,0,0,0,0,0,0,0,,2,1989-05-03,89
89LA00739,T8324,43,42,822,30,02,,3,0411,9,2,2,8.2,1,1,,,6,101,46,,SUFFOCATED,,,3,T8865,43,02,42,101,,0,0,0,0,1,0,0,0,0,0,,,1989-04-11,89
89LA00740,S9194,19,13,R3,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00741,K3235,63,60,C4,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00742,X3700,80,67,BF2,20,56,2,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,1,0,0,0,0,0,0,0,0,,C,,89
89LA00743,L1926,03,70,P4,10,30,,,,,,,0.0,,,,,,0,,,,,,1,L1347,03,30,70,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00744,S8218,19,11,113,20,07,,,,,,,0.0,,,,,,0,,,,,,1,S9172,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00745,K3688,63,63,C2,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00746,X4267,80,45,  1,20,55,7,,,,,,0.0,,,,,,0,,,,,,1,X1162,80,56,00,0,,1,1,0,0,0,0,0,0,0,0,P,1,,89
89LA00747,L1851,03,74,734,15,30,7,,0501,1,3,2,12.1,1,1,,,1,121,44,,DEAD EWE,36,,1,L0525,03,30,7x,121,,1,1,1,1,0,0,0,0,0,0,,,1989-05-01,89
89LA00748,S8791,19,12,R4,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00749,K3259,63,63,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00750,X3836,80,67,BF3,20,56,1,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,1,0,0,0,0,0,0,0,0,,C,,89
89LA00751,T7282,43,42,952,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T9102,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00752,S8575,19,18,114,20,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8817,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00753,K3306,63,60,C3,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2612,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00754,X5349,80,47,  3,20,55,7,,,,,,0.0,,,,,,0,,,,,,1,S6865,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00755,T7545,43,42,912,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T9219,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00756,S8659,19,13,R3,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00757,K3305,63,60,C2,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00758,X5349,80,47,  3,20,55,7,,0504,1,3,1,10.0,5,1,,,1,124,44,884380,,,,1,00000,97,58,00,124,+,1,1,1,1,0,0,5,0,0,0,,2,1989-05-04,89
89LA00759,L1942,03,71,P2,10,30,7,,0410,1,1,2,6.5,1,1,,,1,100,44,,,,,1,L1233,03,30,7x,100,,1,1,1,1,0,0,0,0,0,0,,,1989-04-10,89
89LA00760,S8218,19,11,113,20,07,,,0417,1,2,1,9.0,5,1,,,1,107,44,388803,,,,1,00000,97,10,00,107,+,1,1,1,1,0,0,5,0,0,0,,2,1989-04-17,89
89LA00761,K3195,63,63,C2,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00762,X3841,80,67,BF3,20,56,2,,0403,2,2,,0.0,,,,,0,0,,393863,,,,1,00000,97,59,00,93,+,1,1,1,2,0,0,5,0,0,0,,A,1989-04-03,89
89LA00763,L1623,03,76,735,15,30,7,,,,,,0.0,,,,,,0,,,,,,1,L1079,03,30,7x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00764,S9221,19,11,R1,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00765,K3129,63,60,C2,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00766,X5400,80,45,  5,20,55,7,,,,,,0.0,,,,,,0,,,,,,1,Y8923,02,55,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00767,T4883,43,48,402,70,02,7,,0502,1,4,2,14.6,1,1,,,1,122,44,882180,CHOKER,22,,1,T8538,43,02,48,122,+,1,1,1,1,0,0,5,0,0,0,,,1989-05-02,89
89LA00768,S9223,19,12,R1,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00769,X1516,80,67,BF1,30,56,1,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,0,0,0,0,0,0,0,0,0,,C,,89
89LA00770,X2556,80,45,  4,30,55,7,,0408,9,0,,0.0,,,,,0,0,,,,,,2,X2562,80,55,00,98,,0,0,0,0,0,0,0,0,0,0,,,1989-04-08,89
89LA00771,T7674,43,42,952,30,02,,,,,,,0.0,,,,,,0,,,,,,1,T9102,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00772,S8151,19,12,871,20,07,,,0417,7,3,1,10.8,1,1,,,1,107,44,,,,,2,S8047,19,07,12,107,,0,0,0,0,0,0,0,0,0,0,,,1989-04-17,89
89LA00773,K3480,63,60,C3,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2612,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00774,X5400,80,45,  5,20,55,7,,0509,8,2,2,8.5,5,1,,,6,129,46,,LAID ON,,,2,00000,97,58,00,129,,0,0,0,0,1,0,0,0,0,0,,2,1989-05-09,89
89LA00775,L1900,03,71,P5,10,30,7,,,,,,0.0,,,,,,0,,,,,,1,L1206,03,30,7x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00776,S8759,19,11,R3,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00777,K3668,63,63,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00778,X5415,80,47,  6,20,55,7,,,,,,0.0,,,,,,0,,,,,,1,S7041,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00779,L1501,03,73,735,15,30,7,,,,,,0.0,,,,,,0,,,,,,1,L1079,03,30,7x,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00780,S8237,19,12,901,20,07,,,,,,,0.0,,,,,,0,,,,,,1,S8368,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00781,X1537,80,47,  5,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,Y8923,02,55,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00782,X4013,80,97,297,20,97,7,,,,,,0.0,,,,,,0,,,,,,1,M9218,97,97,97,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00783,T6318,43,42,862,50,02,,,0320,2,0,,0.0,,,,,0,0,,,,,,2,T8938,43,02,42,79,,0,0,0,0,0,0,0,0,0,0,,,1989-03-20,89
89LA00784,S8217,19,13,141,20,07,7,,0412,9,3,2,7.5,1,1,,,1,102,44,,,,,3,S8006,19,07,1x,102,,0,0,0,0,0,0,0,0,0,0,,,1989-04-12,89
89LA00785,K3177,63,60,C3,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2612,63,06,60,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00786,X3830,80,97,297,20,97,7,,0407,9,2,2,6.1,6,1,,,1,97,44,,THIN EWE DFORM,44,,1,M9218,97,97,97,97,,1,1,1,3,0,0,0,0,0,0,,,1989-04-07,89
89LA00787,T8262,43,42,802,30,02,,,0412,5,2,2,4.3,1,1,,,6,102,66,829380,RAT,,79,1,T8722,43,02,42,102,+,1,1,1,1,1,0,0,0,0,0,,,1989-04-12,89
89LA00788,S8714,19,11,R2,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00789,X1537,80,47,  5,30,55,7,,0505,7,3,2,4.9,5,2,,,1,125,44,,BVD,,45,2,00000,97,58,00,125,,0,0,0,0,0,0,0,0,0,0,,2,1989-05-05,89
89LA00790,L1631,03,73,731,15,30,7,,,,,,0.0,,,,,,0,,,,,,1,L1256,03,30,7x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00791,S8691,19,13,R2,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00792,X0482,80,47,  1,40,55,7,,,,,,0.0,,,,,,0,,,,,,1,X1162,80,56,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00793,T7043,43,42,902,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T9028,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00794,S9277,19,11,R4,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00795,K3269,63,60,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,60,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00796,T7880,43,48,402,30,02,7,,0413,7,2,1,9.5,1,1,,,1,103,44,,ROTTEN,,50,2,T8538,43,02,48,103,,0,0,0,0,0,0,0,0,0,0,,,1989-04-13,89
89LA00797,S9279,19,11,R1,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00798,K3426,63,63,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00799,L0773,03,71,711,20,30,,,0408,9,2,1,6.0,1,1,,,0,0,,,,,,2,L1999,03,30,71,98,,0,0,0,0,0,0,0,0,0,0,,,1989-04-08,89
89LA00800,S8553,19,18,801,20,07,7,3,0406,8,3,2,8.5,1,1,,,6,96,46,,SMOTHERED,,,2,S7799,19,07,12,96,,0,0,0,0,1,0,0,0,0,0,,,1989-04-06,89
89LA00801,K3592,63,63,C4,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00802,T7380,43,40,402,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T8538,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00803,S9286,19,11,R3,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00804,X1577,80,67,BF2,30,56,1,,0408,2,0,,0.0,,,,,0,0,,,,,,1,00000,97,59,00,98,,1,1,1,2,0,0,0,0,0,0,,C,1989-04-08,89
89LA00805,T8559,43,41,411,20,02,,,,,,,0.0,,,,,,0,,,,,,1,T9450,43,02,41,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00806,S9294,19,13,R2,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00807,X1577,80,67,BF2,30,56,1,,0408,2,0,,0.0,,,,,0,0,,,,,,2,00000,97,59,00,98,,0,0,0,0,0,0,0,0,0,0,,C,1989-04-08,89
89LA00808,T5950,43,40,402,60,02,,,,,,,0.0,,,,,,0,,,,,,1,T8538,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00809,S8286,19,12,931,20,07,,,,,,,0.0,,,,,,0,,,,,,1,S8276,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00810,X1583,80,47,  7,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,S6923,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00811,T9031,43,41,411,20,02,,,0402,2,1,,0.0,,,,,0,0,,,,,,2,T9450,43,02,41,92,,0,0,0,0,0,0,0,0,0,0,,,1989-04-02,89
89LA00812,S8997,19,11,R4,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00813,X0326,80,47,  6,40,55,7,,0411,9,3,,0.0,,,,,0,0,,,,,,3,S7041,19,58,00,101,,0,0,0,0,0,0,0,0,0,0,,,1989-04-11,89
89LA00814,T7009,43,40,402,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T8538,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00815,S9305,19,11,R4,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00816,K3228,63,61,C1,10,06,,,0421,7,2,2,7.0,1,1,,,1,111,44,850680,,,,2,K2504,63,06,61,111,+,0,0,0,0,0,0,5,0,0,0,,,1989-04-21,89
89LA00817,T8251,43,42,952,30,02,,,0426,2,2,2,8.2,5,1,,,0,0,,434103,XBRED,,,1,00000,97,20,00,116,+,1,1,1,2,0,0,5,0,0,0,,2,1989-04-26,89
89LA00818,S8757,19,11,R4,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00819,X0518,80,47,  3,40,55,7,,,,,,0.0,,,,,,0,,,,,,1,S6865,19,58,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00820,T6944,43,48,404,40,02,7,,,,,,0.0,,,,,,0,,,,,,1,T8792,43,02,48,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00821,S8740,19,11,R3,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00822,K3183,63,63,C3,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2612,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00823,T7987,43,40,404,30,02,,,0425,5,4,2,14.1,1,1,,,6,115,46,430603,SAC,26,,1,T8792,43,02,40,115,+,1,1,1,1,1,0,5,0,0,0,,,1989-04-25,89
89LA00824,S9319,19,12,R4,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00825,K3724,63,63,C4,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,63,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00826,T5261,43,42,872,70,02,,,0410,6,3,,0.0,,,,,0,0,,,BLOB,,51,2,T8853,43,02,42,100,,0,0,0,0,0,0,0,0,0,0,,,1989-04-10,89
89LA00827,S8939,19,11,R1,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,11,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00828,K3537,63,61,C4,10,06,7,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,6x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00829,T8251,43,42,952,30,02,,,,,,,0.0,,,,,,0,,,,,,1,T9102,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00830,S8841,19,12,R4,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00831,X1610,80,45,  1,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,X1162,80,56,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00832,T7120,43,40,403,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T8650,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00833,S9334,19,12,R1,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00834,K3388,63,61,C2,10,06,7,,0424,1,2,2,8.8,1,1,,,1,114,44,,U.PROLAPSE,23,,1,K2578,63,06,6x,114,,1,1,1,1,0,0,0,0,0,0,,,1989-04-24,89
89LA00835,T8598,43,48,403,20,02,7,,,,,,0.0,,,,,,0,,,,,,1,T8650,43,02,48,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00836,S9337,19,11,R3,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00837,K3365,63,63,C4,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00838,T5573,43,48,403,60,02,7,,,,,,0.0,,,,,,0,,,,,,1,T8650,43,02,48,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00839,S8208,19,11,112,20,07,,,,,,,0.0,,,,,,0,,,,,,1,S8884,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00840,K3747,63,61,C4,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2452,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00841,T7911,43,41,411,30,02,,,,,,,0.0,,,,,,0,,,,,,1,T9450,43,02,41,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00842,S8982,19,11,R3,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00843,K3660,63,61,C3,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2612,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00844,T5720,43,40,404,60,02,,,,,,,0.0,,,,,,0,,,,,,1,T8792,43,02,40,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00845,S9368,19,12,R2,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00846,X1715,80,45,  3,30,55,7,,0411,9,1,,0.0,,,,,0,0,,,VIBRIO,,,1,S6865,19,58,00,101,,1,1,1,3,0,0,0,0,0,0,,,1989-04-11,89
89LA00847,T8278,43,40,402,30,02,,,0407,4,3,2,8.1,1,1,,,1,97,44,,POOR MOTHER,16,,1,T8538,43,02,40,97,,1,1,1,2,0,0,0,0,0,0,,,1989-04-07,89
89LA00848,S9374,19,12,R3,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00849,X1715,80,45,  3,30,55,7,,0411,9,1,,0.0,,,,,0,0,,,,,,2,S6865,19,58,00,101,,0,0,0,0,0,0,0,0,0,0,,,1989-04-11,89
89LA00850,T6996,43,41,414,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T9468,43,02,41,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00851,S9376,19,13,R3,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S8139,19,07,1x,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00852,X1715,80,45,  3,30,55,7,,0411,9,1,,0.0,,,,,0,0,,,,,,3,S6865,19,58,00,101,,0,0,0,0,0,0,0,0,0,0,,,1989-04-11,89
89LA00853,T8598,43,48,403,20,02,7,,0507,7,2,1,4.8,5,1,,,1,127,44,,,,,2,00000,97,20,00,127,,0,0,0,0,0,0,0,0,0,0,,2,1989-05-07,89
89LA00854,S9386,19,11,R2,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8311,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00855,K3303,63,61,C4,10,06,7,4,0426,8,3,2,7.0,1,1,,,6,116,54,,FX.RIBS,,39,2,K2452,63,06,6x,116,,0,0,0,0,1,0,0,0,0,0,,,1989-04-26,89
89LA00856,T5844,43,42,952,60,02,,,,,,,0.0,,,,,,0,,,,,,1,T9102,43,02,42,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00857,S9400,19,12,R4,10,07,7,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,1x,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00858,K3096,63,63,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00859,T7928,43,40,403,30,02,,3,0421,7,3,2,12.0,1,1,,,1,111,44,,DYSTOCIA,21,,2,T8650,43,02,40,111,,0,0,0,0,0,0,0,0,0,0,,,1989-04-21,89
89LA00860,S8919,19,12,R4,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S7763,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00861,K3584,63,61,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00862,T5097,43,40,404,70,02,,,,,,,0.0,,,,,,0,,,,,,1,T8792,43,02,40,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00863,S8152,19,12,144,20,07,7,,0326,1,2,1,9.0,1,1,,,1,85,44,,SPLIT SCRO.,,88,1,S8270,19,07,1x,85,,1,1,1,1,0,0,0,0,0,0,,,1989-03-26,89
89LA00864,K3362,63,61,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00865,T8372,43,48,405,30,02,7,,,,,,0.0,,,,,,0,,,,,,1,T8664,43,02,48,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00866,S9422,19,11,R2,10,07,7,,0414,1,1,1,10.3,1,1,,,1,104,44,,"SM.PELVIS,DYS.",21,,1,S8311,19,07,1x,104,,1,1,1,1,0,0,0,0,0,0,,,1989-04-14,89
89LA00867,X1869,80,47,  5,30,55,7,,,,,,0.0,,,,,,0,,,,,,1,Y8923,02,55,00,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00868,T5767,43,48,405,60,02,7,,,,,,0.0,,,,,,0,,,,,,1,T8664,43,02,48,0,,1,0,0,0,0,0,0,0,0,0,,,,89
89LA00869,S8655,19,11,R1,10,07,,,,,,,0.0,,,,,,0,,,,,,1,S8096,19,07,11,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00870,K3479,63,63,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,63,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00871,T9310,43,40,401,20,02,,,,,,,0.0,,,,,,0,,,,,,1,T8666,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,1,,89
89LA00872,S8402,19,12,801,20,07,,,,,,,0.0,,,,,,0,,,,,,1,S7799,19,07,12,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00873,K3158,63,60,C2,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2578,63,06,60,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00874,T7062,43,40,402,40,02,,,,,,,0.0,,,,,,0,,,,,,1,T8538,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00875,K3438,63,61,C1,10,06,,,,,,,0.0,,,,,,0,,,,,,1,K2504,63,06,61,0,,1,1,0,0,0,0,0,0,0,0,,,,89
89LA00876,T7732,43,40,402,30,02,,,,,,,0.0,,,,,,0,,,,,,1,T8538,43,02,40,0,,1,1,0,0,0,0,0,0,0,0,,,,89
