UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
83LA00981,,,,79,1,,,C9542,18,,,,70,,,10,1,,0,,,0,,,,07,,,00000,97,1,0,07,9,0,,0,0,,0,,,1,83
83LA00982,1983-02-16,2,X8209,79,1,,,C9542,18,,1,,70,,1,00,3,1,47,5,,0,3,,,07,,,00000,00,1,85,07,0,1,,1,1,145,10,,,1,83
83LA00983,1983-04-12,1,S5303,19,1,13,133,C9569,18,,1,,70,,1,07,,4,102,8,,0,2,,,07,,,S4352,19,1,45,13,6,1,,1,2,105,10,,,1,83
83LA00984,1983-04-12,2,S5304,19,,13,133,C9569,18,,1,,70,,1,07,,1,102,8,,0,2,,,07,,,S4352,19,0,68,13,6,1,,0,0,097,10,,,2,83
83LA00985,1983-05-02,3,X9064,79,1,,,C9587,18,,1,,70,,5,10,,1,122,8,,0,3,,,07,,,00000,97,1,70,07,9,1,,1,2,135,10,,,1,83
83LA00986,1983-05-02,2,X9065,79,,,,C9587,18,,1,,70,,5,10,,1,122,8,,0,3,,,07,,,00000,97,0,78,07,9,1,,0,0,123,10,,,2,83
83LA00987,1983-04-09,1,S5196,19,1,12,871,C9596,18,,1,,70,,1,07,,1,99,5,,0,3,,,07,,,S3801,19,1,94,12,3,1,,1,1,142,10,,,1,83
83LA00988,1983-04-06,2,S5068,19,1,13,134,C9605,18,,1,,70,,1,07,,1,96,8,,0,1,,,07,,,S4146,19,1,86,13,6,1,,1,2,118,10,,,1,83
83LA00989,1983-04-06,1,S5069,19,,13,134,C9605,18,,,,70,,1,07,,1,96,8,,104,1,,6,07,,&,S4146,19,0,0,13,6,1,21,0,0,126,0,,,2,83
83LA00990,1983-04-05,2,S4969,19,1,10,103,C9606,18,,1,,70,,1,07,,1,95,8,,0,3,,,07,,,S3856,19,1,55,10,2,1,,1,2,124,10,,,1,83
83LA00991,1983-04-05,1,S4970,19,,10,103,C9606,18,,1,,70,,1,07,,1,95,8,,0,3,,,07,,,S3856,19,0,73,10,2,1,,0,0,113,10,,,2,83
83LA00992,1983-04-01,2,S4784,19,1,11,114,C9612,18,,,,70,,1,07,,1,91,8,,102,3,36,6,07,,&,S4078,19,1,0,11,6,1,21,1,2,116,0,,,1,83
83LA00993,1983-04-01,1,S4785,19,,11,114,C9612,18,,1,,70,,1,07,,1,91,8,,0,3,,,07,,&,S4078,19,0,60,11,6,1,,0,0,145,5,,,2,83
83LA00994,1983-04-13,2,S5308,19,1,13,131,C9613,18,,1,,70,,1,07,,1,103,8,,0,3,,,07,,,S4267,19,1,75,13,6,1,,1,2,099,10,,,1,83
83LA00995,1983-04-13,1,S5309,19,,13,131,C9613,18,,1,,70,,1,07,,1,103,8,,0,3,,,07,,,S4267,19,0,74,13,6,1,,0,0,120,10,,,2,83
83LA00996,1983-04-06,2,M4872,94,1,14,004,C9623,18,,1,,70,,1,51,,1,96,9,,0,3,,,07,,,X4881,95,1,85,18,8,1,,1,3,079,10,,,1,83
83LA00997,1983-04-06,1,M4873,94,,14,004,C9623,18,,1,,70,,1,51,,1,96,9,,0,3,,,07,,,X4881,95,0,58,18,8,1,,0,0,096,10,,,2,83
83LA00998,1983-04-06,1,,,,14,004,C9623,18,,,,70,,1,51,,1,96,9,,96,3,,6,07,,,X4881,95,0,0,18,8,1,14,0,0,070,0,,,3,83
83LA00999,1983-04-16,1,S5379,19,1,10,104,C9633,18,,1,,70,,1,07,,1,106,5,,0,3,,,07,,&,S3770,19,1,60,10,2,1,,1,1,120,5,,,1,83
83LA01000,1983-04-11,2,S5270,19,1,11,111,C9634,18,,1,,70,,1,07,,1,101,9,,0,2,,,07,,,S4161,19,1,78,11,6,1,,1,3,094,10,,,1,83
83LA01001,1983-04-11,1,S5271,19,,11,111,C9634,18,,1,,70,,1,07,,1,101,9,,0,2,,,07,,,S4161,19,0,72,11,6,1,,0,0,102,10,,,2,83
83LA01002,1983-04-11,2,,,,11,111,C9634,18,,,,70,,1,07,,1,101,9,,101,2,,1,07,,,S4161,19,0,0,11,6,0,44,0,0,080,0,,,3,83
83LA01003,1983-04-05,1,S5002,19,1,13,132,C9643,18,,1,,70,,1,07,,1,95,7,,0,3,,,07,,,S4203,19,1,83,13,6,1,,1,2,114,10,,,1,83
83LA01004,1983-04-05,1,,,,13,132,C9643,18,,,,70,,1,07,,1,95,7,,95,3,,1,07,,,S4203,19,0,0,13,6,0,44,0,0,090,0,,,2,83
83LA01005,1983-04-05,1,M4804,94,1,31,701,C9645,18,,1,,70,,1,31,,1,95,8,,0,3,,,07,,,Y1430,02,1,74,13,4,1,,1,2,113,10,,,1,83
83LA01006,1983-04-05,2,M4805,94,,31,701,C9645,18,,1,,70,,1,31,,1,95,8,,0,3,,,07,,,Y1430,02,0,83,13,4,1,,0,0,121,10,,,2,83
83LA01007,,,,,1,14,003,C9679,18,,,,70,,,51,,,0,,,0,,,,07,,,M2422,95,0,0,18,8,0,,0,0,,0,,,1,83
83LA01008,1983-04-17,2,M5969,94,1,14,002,C9687,18,,1,,70,,1,51,,1,107,8,,0,3,,,07,,,M4515,95,1,59,18,8,1,,1,2,087,10,,,1,83
83LA01009,1983-04-17,2,M5970,94,,14,002,C9687,18,,1,,70,,1,51,,1,107,8,,0,3,,,07,,&,M4515,95,0,71,18,8,1,,0,0,092,5,,,2,83
83LA01010,1983-04-01,2,S4801,19,1,10,101,C9705,18,,1,,70,,1,07,,1,91,8,,0,4,,,07,,,S3710,19,1,77,10,2,1,,1,2,105,10,50,,1,83
83LA01011,1983-04-01,1,S4802,19,,10,101,C9705,18,,1,,70,,1,07,,1,91,8,,0,4,,,07,,,S3710,19,0,86,10,2,1,,0,0,104,10,,,2,83
83LA01012,,,,94,1,31,702,C9712,18,,,,70,,,31,1,,0,,,0,,,,07,,,Y1713,02,1,0,11,4,0,,0,0,,0,,,1,83
83LA01013,1983-02-16,2,X8215,79,1,,702,C9712,18,,1,,70,,1,00,3,1,47,8,,0,3,,,07,,,00000,00,1,74,11,0,1,,1,2,104,10,,,1,83
83LA01014,1983-02-16,2,X8216,79,,,702,C9712,18,,1,,70,,1,00,3,1,47,8,,0,3,,,07,,,00000,00,0,64,11,0,1,,0,0,109,10,,,2,83
83LA01015,1983-04-11,2,S5272,19,1,13,133,C9714,18,,1,,70,,1,07,,1,101,8,,0,2,,,07,,,S4352,19,1,75,13,6,1,,1,2,101,10,,,1,83
83LA01016,1983-04-11,1,S5273,19,,13,133,C9714,18,,1,,70,,1,07,,1,101,8,,0,2,,,07,103394,-,S4352,19,0,77,13,6,1,,0,0,076,5,,,2,83
83LA01017,1983-04-14,2,M5650,94,1,14,001,C9715,18,,1,,70,,1,51,,1,104,8,,0,3,,,07,,,M4514,95,1,69,18,8,1,,1,2,113,10,,,1,83
83LA01018,1983-04-14,1,M5651,94,,14,001,C9715,18,,1,,70,,1,51,,1,104,8,,0,3,,,07,,,M4514,95,0,81,18,8,1,,0,0,126,10,,,2,83
83LA01019,1983-03-30,2,S4726,19,1,10,102,C9728,18,,1,,70,,1,07,,1,89,8,,0,4,12,,07,,,S3330,19,1,57,10,2,1,,1,2,090,10,,,1,83
83LA01020,1983-03-30,1,S4727,19,,10,102,C9728,18,,,,70,,1,07,,1,89,8,,91,4,,6,07,,&,S3330,19,0,0,10,2,1,23,0,0,060,0,,,2,83
83LA01021,1983-03-31,2,S4774,19,1,13,134,C9734,18,,1,,70,,1,07,,1,90,8,,0,3,,,07,,,S4146,19,1,66,13,6,1,,1,2,101,10,,,1,83
83LA01022,1983-03-31,1,S4775,19,,13,134,C9734,18,,1,,70,,1,07,,1,90,8,,0,3,,,07,,,S4146,19,0,68,13,6,1,,0,0,131,10,,,2,83
83LA01023,1983-04-06,1,S5062,19,1,10,103,C9735,18,,1,,70,,1,07,,1,96,8,,0,3,,,07,,,S3856,19,1,83,10,2,1,,1,2,097,10,,,1,83
83LA01024,1983-04-06,2,S5063,19,,10,103,C9735,18,,1,,70,,1,07,,1,96,8,,0,3,,,07,,&,S3856,19,0,62,10,2,1,,0,0,090,5,,,2,83
83LA01025,,,,,1,11,112,C9737,18,,,,70,,,07,,,0,,,0,,,,07,,,S4579,19,0,0,11,6,0,,0,0,,0,,,1,83
83LA01026,1983-04-06,2,S5078,19,1,10,104,C9748,18,,1,,70,,1,07,,1,96,8,,0,3,10,,07,283743,-,S3770,19,1,63,10,2,1,,1,2,091,5,,,1,83
83LA01027,1983-04-06,2,S5079,19,,10,104,C9748,18,,1,,70,,1,07,,1,96,8,,0,3,,,07,,,S3770,19,0,91,10,2,1,,0,0,103,10,,,2,83
83LA01028,1983-04-04,1,S4927,19,1,11,113,C9755,18,,,,70,,1,07,,1,94,9,,101,4,,6,07,,,S4286,19,1,0,11,6,1,23,1,3,090,0,,,1,83
83LA01029,1983-04-04,2,S4928,19,,11,113,C9755,18,,,,70,,1,07,,1,94,9,,94,4,,6,07,,,S4286,19,0,0,11,6,1,46,0,0,088,0,,,2,83
83LA01030,1983-04-04,2,S4929,19,,11,113,C9755,18,,,,70,,1,07,,1,94,9,,102,4,,6,07,,&,S4286,19,0,0,11,6,1,23,0,0,072,0,,,3,83
83LA01031,1983-04-10,2,S5222,19,1,12,881,C9765,18,,1,,70,,1,07,,1,100,8,,0,2,,,07,,,S3965,19,1,76,12,3,1,,1,2,096,10,,,1,83
83LA01032,1983-04-10,2,S5223,19,,12,881,C9765,18,,1,,70,,1,07,,1,100,8,,0,2,,,07,,,S3965,19,0,69,12,3,1,,0,0,094,10,,,2,83
83LA01033,1983-04-04,1,S4951,19,1,13,131,C9769,18,,1,,70,,1,07,,1,94,5,,0,3,,,07,,,S4267,19,1,92,13,6,1,,1,1,145,10,,,1,83
83LA01034,1983-04-15,2,M5794,94,1,14,002,C9778,18,,1,,70,,1,51,,1,105,8,,0,2,,,07,235843,-,M4515,95,1,89,18,8,1,,1,2,106,5,,,1,83
83LA01035,1983-04-15,2,M5795,94,,14,002,C9778,18,,1,,70,,1,51,,1,105,8,,0,2,,,07,,,M4515,95,0,66,18,8,1,,0,0,106,10,,,2,83
83LA01036,1983-04-08,2,S5148,19,1,10,101,C9792,18,,1,,70,,1,07,,1,98,8,,0,3,,,07,,,S3710,19,1,69,10,2,1,,1,2,125,10,,,1,83
83LA01037,1983-04-08,1,S5149,19,,10,101,C9792,18,,1,,70,,1,07,,1,98,8,,0,3,,,07,,,S3710,19,0,79,10,2,1,,0,0,120,10,,,2,83
83LA01038,1983-04-04,2,X8684,79,1,,,C9813,18,,1,,70,,5,10,,1,94,8,,0,3,,,07,,,00000,97,1,77,07,9,1,,1,2,125,10,,,1,83
83LA01039,1983-04-04,2,X8685,79,,,,C9813,18,,1,,70,,5,10,,1,94,8,,0,3,,,07,,,00000,97,0,83,07,9,1,,0,0,116,10,,,2,83
83LA01040,1983-03-30,2,S4703,19,1,10,102,C9828,18,,1,,70,,1,07,,1,89,8,,0,4,,,07,,,S3330,19,1,57,10,2,1,,1,2,085,10,,,1,83
83LA01041,1983-03-30,1,S4704,19,,10,102,C9828,18,,1,,70,,1,07,,1,89,8,,0,4,,,07,,,S3330,19,0,63,10,2,1,,0,0,124,10,,,2,83
83LA01042,1983-03-29,2,S4671,19,1,13,132,C9837,18,,1,,70,,1,07,,1,88,8,,0,0,44,,07,,&,S4203,19,1,54,13,6,1,,1,2,087,5,,,1,83
83LA01043,1983-03-29,2,S4672,19,,13,132,C9837,18,,,,70,,1,07,,1,88,8,,97,0,,6,07,,&,S4203,19,0,0,13,6,1,80,0,0,075,0,,,2,83
83LA01044,1983-04-06,2,X8782,79,1,,,C9841,18,,,,70,,5,10,,1,96,9,,97,3,09,6,07,,,00000,97,1,0,07,9,1,65,1,3,091,0,,,1,83
83LA01045,1983-04-06,3,X8783,79,,,,C9841,18,,1,,70,,5,10,,1,96,9,,0,3,,,07,,,00000,97,0,65,07,9,1,,0,0,119,10,,,2,83
83LA01046,1983-04-06,2,X8784,79,,,,C9841,18,,,,70,,5,10,,1,96,9,,97,3,,6,07,,&,00000,97,0,0,07,9,1,23,0,0,094,0,,,3,83
83LA01047,1983-04-13,2,S5307,19,1,13,133,C9850,18,,,,70,,1,07,,1,103,5,,231,3,11,7,07,,,S4352,19,1,0,13,6,1,97,1,1,123,0,,,1,83
83LA01048,1983-03-31,1,S4763,19,1,13,134,C9884,18,,1,,70,,1,07,,1,90,8,,0,2,21,,07,,,S4146,19,1,79,13,6,1,,1,2,116,10,,,1,83
83LA01049,1983-03-31,2,S4764,19,,13,134,C9884,18,,,,70,,1,07,,1,90,8,,94,2,,6,07,,&,S4146,19,0,0,13,6,1,81,0,0,107,0,,,2,83
83LA01050,1983-04-14,2,S5347,19,1,10,103,C9886,18,,1,,70,,2,07,,1,104,8,,0,4,09,,07,,,S3856,19,1,79,10,2,1,,1,2,102,10,,,1,83
83LA01051,1983-04-14,1,S5348,19,,10,103,C9886,18,,1,,70,,3,07,,1,104,8,,0,4,,,07,,,S3856,19,0,40,10,2,1,,0,0,116,10,,,2,83
83LA01052,,,,,1,12,891,C9915,18,,,,70,,,07,,,0,,,0,,,,07,,,S3405,19,0,0,12,3,0,,0,0,,0,,,1,83
83LA01053,,,,94,1,31,703,C9916,18,,,,70,,,31,1,,0,,,0,,,,07,,,Y1796,02,1,0,12,4,0,,0,0,,0,,,1,83
83LA01054,1983-05-09,2,X9113,79,1,,703,C9916,18,,1,,70,,5,10,2,1,129,8,,0,2,04,,07,,,00000,97,1,67,12,0,1,,1,2,103,10,,,1,83
83LA01055,1983-05-09,3,X9114,79,,,703,C9916,18,,1,,70,,5,10,2,1,129,8,,0,2,,,07,,&,00000,97,0,66,12,0,1,,0,0,097,5,,,2,83
83LA01056,1983-04-11,2,S5276,19,1,12,901,C9932,18,,1,,70,,1,07,,1,101,8,,0,3,,,07,,,S3688,19,1,73,12,3,1,,1,2,085,10,,,1,83
83LA01057,1983-04-11,2,S5277,19,,12,901,C9932,18,,1,,70,,1,07,,1,101,8,,0,3,,,07,,,S3688,19,0,72,12,3,1,,0,0,083,10,,,2,83
83LA01058,1983-04-06,1,M4966,94,1,31,704,C9934,18,,1,,70,,1,31,,1,96,5,,0,3,,,07,,,Y1793,02,1,96,10,4,1,,1,1,138,10,,,1,83
83LA01059,1983-04-13,2,X8974,79,1,,,C9963,18,,1,,70,,5,10,,1,103,8,,0,5,,,07,,,00000,97,1,77,07,9,1,,1,2,124,10,,,1,83
83LA01060,1983-04-13,2,X8975,79,,,,C9963,18,,1,,70,,5,10,,1,103,8,,0,5,,,07,,,00000,97,0,70,07,9,1,,0,0,128,10,,,2,83
83LA01061,1983-04-25,2,X9018,79,1,,911,C9970,18,,,,70,,5,10,2,1,115,8,,128,0,33,6,07,,&,00000,97,1,0,12,0,1,45,1,2,085,0,79,,1,83
83LA01062,,,,19,1,12,911,C9970,18,,,,70,,,07,1,,0,,,0,,,,07,,,S3927,19,1,0,12,3,0,,0,0,,0,,,1,83
83LA01063,1983-04-25,2,,,,,911,C9970,18,,,,70,,5,10,2,1,115,8,,115,0,,6,07,,,00000,97,0,0,12,0,1,27,0,0,101,0,,,2,83
83LA01064,,,,,1,10,104,C9992,18,,,,70,,,07,,,0,,,0,,,,07,,,S3770,19,0,0,10,2,0,,0,0,,0,,,1,83
83LA01065,1983-04-05,2,S5032,19,1,11,114,C9999,18,,1,,70,,1,07,,1,95,8,,0,2,,,07,,,S4078,19,1,72,11,6,1,,1,2,089,10,,,1,83
83LA01066,1983-04-05,1,S5033,19,,11,114,C9999,18,,,,70,,1,07,,1,95,8,,224,2,,6,07,,,S4078,19,0,0,11,6,1,01,0,0,091,0,,,2,83
83LA01067,1983-04-12,2,M5488,94,1,14,005,S0004,19,,1,,70,,1,51,,1,102,5,,0,2,04,,07,,,X4882,95,1,72,18,8,1,,1,1,116,10,,,1,83
83LA01068,1983-04-08,2,S5132,19,1,13,131,S0010,19,,1,,70,,1,07,,1,98,8,,0,3,10,,07,,,S4267,19,1,68,13,6,1,,1,2,099,10,,,1,83
83LA01069,1983-04-08,2,S5133,19,,13,131,S0010,19,,1,,70,,1,07,,1,98,8,,0,3,,,07,,,S4267,19,0,72,13,6,1,,0,0,123,10,,,2,83
83LA01070,1983-04-09,2,S5172,19,1,11,111,S0021,19,,1,,70,,1,07,,1,99,8,,0,4,,,07,,,S4161,19,1,66,11,6,1,,1,2,081,10,16,,1,83
83LA01071,1983-04-09,2,S5173,19,,11,111,S0021,19,,1,,70,,1,07,,1,99,8,,0,4,,,07,,,S4161,19,0,61,11,6,1,,0,0,072,10,,,2,83
83LA01072,1983-03-31,1,S4776,19,1,12,801,S0028,19,,1,,70,,1,07,,1,90,5,,0,4,,,07,477719,+,S3569,19,1,84,12,3,1,,1,1,112,10,,,1,83
83LA01073,1983-04-04,2,S4966,19,1,12,811,S0043,19,,1,,70,,1,07,,1,94,9,,0,3,07,,07,,&,S3595,19,1,51,12,3,1,,1,3,098,5,,,1,83
83LA01074,1983-04-04,1,S4967,19,,12,811,S0043,19,,1,,70,,1,07,,1,94,9,,0,3,,,07,,,S3595,19,0,62,12,3,1,,0,0,110,10,,,2,83
83LA01075,1983-04-04,1,S4968,19,,12,811,S0043,19,,1,,70,,1,07,,1,94,9,,0,3,,,07,,,S3595,19,0,75,12,3,1,,0,0,111,10,,,3,83
83LA01076,1983-04-09,1,S5192,19,1,10,101,S0049,19,,1,,70,,1,07,,1,99,8,,0,4,11,,07,,,S3710,19,1,63,10,2,1,,1,2,106,10,,,1,83
83LA01077,1983-04-09,2,S5193,19,,10,101,S0049,19,,1,,70,,1,07,,1,99,8,,0,4,,,07,,,S3710,19,0,82,10,2,1,,0,0,107,10,,,2,83
83LA01078,1983-04-01,2,S4782,19,1,13,132,S0053,19,,,,70,,1,07,,1,91,8,,104,3,,6,07,,,S4203,19,1,0,13,6,1,23,1,2,091,0,,,1,83
83LA01079,1983-04-01,2,S4783,19,,13,132,S0053,19,,1,,70,,1,07,,1,91,8,,0,3,,,07,,,S4203,19,0,83,13,6,1,,0,0,098,10,,,2,83
83LA01080,1983-04-10,2,X8942,79,1,,,S0095,19,,1,,70,,5,10,,1,100,8,,0,4,11,,07,,,00000,97,1,74,07,9,1,,1,2,127,10,,,1,83
83LA01081,1983-04-10,3,X8943,79,,,,S0095,19,,,,70,,5,10,,1,100,8,,102,4,,6,07,,,00000,97,0,0,07,9,1,46,0,0,109,0,,,2,83
83LA01082,1983-04-09,1,S5198,19,1,10,102,S0100,19,,1,,70,,1,07,,1,99,8,,0,4,12,,07,,,S3330,19,1,82,10,2,1,,1,2,098,10,,,1,83
83LA01083,1983-04-09,2,S5199,19,,10,102,S0100,19,,1,,70,,1,07,,1,99,8,,0,4,,,07,676593,-,S3330,19,0,44,10,2,1,,0,0,109,5,,,2,83
83LA01084,,,,19,1,12,821,S0118,19,,,,70,,,07,1,,0,,,0,,,,07,,,S3616,19,1,0,12,3,0,,0,0,,0,,,1,83
83LA01085,1983-05-18,2,X9152,79,1,,821,S0118,19,,1,,70,,5,10,2,1,138,8,,0,3,,,07,,,00000,97,1,69,12,0,1,,1,2,146,10,,,1,83
83LA01086,1983-05-18,3,X9153,79,,,821,S0118,19,,1,,70,,5,10,2,1,138,8,,0,3,,,07,,,00000,97,0,64,12,0,1,,0,0,169,10,,,2,83
83LA01087,1983-04-10,1,S5233,19,1,13,133,S0122,19,,1,,70,,1,07,,1,100,5,,0,3,,,07,892179,+,S4352,19,1,88,13,6,1,,1,1,110,10,,,1,83
83LA01088,1983-02-02,,,,1,,004,S0148,19,,,,70,,,00,3,,33,8,,33,2,,6,07,,,00000,00,1,0,18,0,1,14,1,2,  0,0,,,1,83
83LA01089,,,,94,1,14,004,S0148,19,,,,70,,,51,1,,0,,,0,,,,07,,,X4881,95,1,0,18,8,0,,0,0,,0,,,1,83
83LA01090,1983-02-02,,,,,,004,S0148,19,,,,70,,,00,3,,33,8,,33,2,,6,07,,,00000,00,0,0,18,0,1,14,0,0,  0,0,,,2,83
83LA01091,1983-04-07,2,S5116,19,1,13,134,S0151,19,,1,,70,,1,07,,1,97,8,,0,3,,,07,,,S4146,19,1,76,13,6,1,,1,2,108,10,16,,1,83
83LA01092,1983-04-07,2,S5117,19,,13,134,S0151,19,,1,,70,,1,07,,1,97,8,,0,3,,,07,,,S4146,19,0,85,13,6,1,,0,0,124,10,,,2,83
83LA01093,1983-04-10,2,S5220,19,1,13,131,S0178,19,,1,,70,,1,07,,1,100,8,,0,3,,,07,,,S4267,19,1,70,13,6,1,,1,2,120,10,,,1,83
83LA01094,1983-04-10,2,S5221,19,,13,131,S0178,19,,1,,70,,1,07,,1,100,8,,0,3,,,07,,,S4267,19,0,71,13,6,1,,0,0,106,10,,,2,83
83LA01095,1983-04-13,2,M5508,94,1,14,005,S0184,19,,1,,70,,1,51,,1,103,8,,0,4,10,,07,,,X4882,95,1,69,12,8,1,,1,2,096,10,,,1,83
83LA01096,1983-04-13,3,M5509,94,,14,005,S0184,19,,1,,70,,1,51,,1,103,8,,0,4,,,07,,,X4882,95,0,59,12,8,1,,0,0,077,10,,,2,83
83LA01097,,,,,1,12,831,S0193,19,,,,70,,,07,,,0,,,0,,,,07,,,S3778,19,1,0,12,3,0,,0,0,,0,,,1,83
83LA01098,1983-04-15,2,M5760,94,1,14,003,S0223,19,,1,,70,,1,51,,1,105,5,,0,2,02,,07,,,M2422,95,1,84,18,8,1,,1,1,121,10,,,1,83
83LA01099,1983-04-01,3,X8548,79,1,,,S0229,19,,1,,70,,5,10,,1,91,8,,0,4,10,,07,,,00000,97,1,83,07,9,1,,1,2,136,10,,,1,83
83LA01100,1983-04-01,3,X8549,79,,,,S0229,19,,1,,70,,5,10,,1,91,8,,0,4,,,07,,,00000,97,0,88,07,9,1,,0,0,116,10,,,2,83
83LA01101,1983-04-04,1,S4963,19,1,11,112,S0230,19,,1,,70,,1,07,,1,94,8,,0,3,,,07,,,S4579,19,1,59,11,6,1,,1,2,093,10,,,1,83
83LA01102,1983-04-04,2,S4964,19,,11,112,S0230,19,,1,,70,,1,07,,1,94,8,,0,3,,,07,,,S4579,19,0,68,11,6,1,,0,0,095,10,,,2,83
83LA01103,1983-04-09,3,X8900,79,1,,,S0245,19,,1,,70,,5,10,,1,99,8,,0,4,,,07,,,00000,97,1,80,07,9,1,,1,2,131,10,,,1,83
83LA01104,1983-04-09,3,X8901,79,,,,S0245,19,,1,,70,,5,10,,1,99,8,,0,4,,,07,,,00000,97,0,68,07,9,1,,0,0,128,10,,,2,83
83LA01105,1983-04-13,1,S5314,19,1,10,103,S0271,19,,,,70,,1,07,,1,103,8,,118,2,02,6,07,,,S3856,19,1,0,10,2,1,21,1,2,121,0,,,1,83
83LA01106,1983-04-13,1,S5315,19,,10,103,S0271,19,,1,,70,,1,07,,1,103,8,,0,2,,,07,,,S3856,19,0,98,10,2,1,,0,0,121,10,,,2,83
83LA01107,1983-04-12,2,S5299,19,1,11,113,S0276,19,,1,,70,,1,07,,1,102,8,,0,3,,,07,,&,S4286,19,1,61,11,6,1,,1,2,090,5,,,1,83
83LA01108,1983-04-12,1,S5300,19,,11,113,S0276,19,,1,,70,,1,07,,1,102,8,,0,3,,,07,,,S4286,19,0,98,11,6,1,,0,0,118,10,,,2,83
83LA01109,1983-04-06,3,X8757,79,1,,,S0277,19,,1,,70,,5,10,,1,96,8,,0,2,,,07,,&,00000,97,1,72,07,9,1,,1,2,131,5,,,1,83
83LA01110,1983-04-06,3,X8758,79,,,,S0277,19,,1,,70,,5,10,,1,96,8,,0,2,,,07,,,00000,97,0,90,07,9,1,,0,0,125,10,,,2,83
83LA01111,,,,,1,12,841,S0308,19,,,,70,,,07,,,0,,,0,,,,07,,,S3896,19,0,0,12,3,0,,0,0,,0,,,1,83
83LA01112,,,,,1,12,851,S0311,19,,,,70,,,07,,,0,,,0,,,,07,,,S3677,19,0,0,12,3,0,,0,0,,0,,,1,83
83LA01113,1983-04-04,2,S4955,19,1,13,132,S0312,19,,1,,70,,1,07,,1,94,8,,0,3,,,07,,,S4203,19,1,77,13,6,1,,1,2,091,10,,,1,83
83LA01114,1983-04-04,1,S4956,19,,13,132,S0312,19,,1,,70,,1,07,,1,94,8,,0,3,,,07,,,S4203,19,0,78,13,6,1,,0,0,121,10,,,2,83
83LA01115,,,,94,1,14,002,S0321,19,,,,70,,,51,1,,0,,,0,,,,07,,,M4515,95,1,0,18,8,0,,0,0,,0,,,1,83
83LA01116,1983-05-06,3,X9100,79,1,,002,S0321,19,,1,,70,,5,10,2,1,126,5,,0,2,,,07,,,00000,97,1,85,18,0,1,,1,1,167,10,,,1,83
83LA01117,1983-04-04,1,S4965,19,1,11,114,S0337,19,,1,,70,,1,07,,1,94,5,,0,4,,,07,,,S4078,19,1,72,11,6,1,,1,1,129,10,,,1,83
83LA01118,1983-04-15,2,S5371,19,1,11,111,S0351,19,,1,,70,,1,07,,1,105,8,,0,3,,,07,,,S4161,19,1,92,11,6,1,,1,2,123,10,,,1,83
83LA01119,1983-04-15,1,S5372,19,,11,111,S0351,19,,,,70,,1,07,,1,105,8,,231,3,,7,07,,,S4161,19,0,0,11,6,1,97,0,0,117,0,,,2,83
83LA01120,1983-04-07,1,S5083,19,1,12,861,S0385,19,,1,,60,,1,07,,1,97,8,,0,2,,,07,,,S3867,19,1,49,12,3,1,,1,2,098,10,,,1,83
83LA01121,1983-04-07,2,S5084,19,,12,861,S0385,19,,1,,60,,1,07,,1,97,8,,0,2,,,07,,,S3867,19,0,69,12,3,1,,0,0,115,10,,,2,83
83LA01122,1983-04-11,1,S5268,19,1,11,112,S0389,19,,1,,60,,1,07,,1,101,8,,0,4,,,07,,,S4579,19,1,86,11,6,1,,1,2,112,10,,,1,83
83LA01123,1983-04-11,2,S5269,19,,11,112,S0389,19,,1,,60,,1,07,,1,101,8,,0,4,,,07,,&,S4579,19,0,79,11,6,1,,0,0,111,5,,,2,83
83LA01124,1983-03-31,2,S4770,19,1,10,104,S0407,19,,1,,60,,1,07,,1,90,5,,0,3,,,07,852479,+,S3770,19,1,70,10,2,1,,1,1,114,15,,,1,83
83LA01125,1983-03-29,3,X8461,79,1,,,S0420,19,,1,,60,,5,10,,1,88,8,,0,3,,,07,,,00000,97,1,73,07,9,1,,1,2,132,10,,,1,83
83LA01126,1983-03-29,3,X8462,79,,,,S0420,19,,1,,60,,5,10,,1,88,8,,0,3,,,07,,,00000,97,0,82,07,9,1,,0,0,153,10,,,2,83
83LA01127,1983-03-31,3,X8515,79,1,,,S0460,19,,1,,60,,5,10,,1,90,8,,0,2,,,07,,,00000,97,1,62,07,9,1,,1,2,107,10,,,1,83
83LA01128,1983-03-31,3,X8516,79,,,,S0460,19,,1,,60,,5,10,,1,90,8,,0,2,,,07,,,00000,97,0,63,07,9,1,,0,0,122,10,,,2,83
83LA01129,1983-04-15,2,S5373,19,1,10,101,S0467,19,,,,60,,1,07,,1,105,8,,112,3,,6,07,,&,S3710,19,1,0,10,2,1,21,1,2,113,0,,,1,83
83LA01130,1983-04-15,2,S5374,19,,10,101,S0467,19,,1,,60,,2,07,,1,105,8,,0,3,,,07,,,S3710,19,0,63,10,2,1,,0,0,095,10,,,2,83
83LA01131,1983-04-20,2,S5392,19,1,11,113,S0496,19,,1,,60,,1,07,,1,110,8,,0,4,10,,07,,,S4286,19,1,53,11,6,1,,1,2,101,10,,,1,83
