UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,ABLMB,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,SBRD,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
55LA01809,55,2,9598,4,11,112,5383,40,4,15,4,5,,1,02,,1,423,113,8,,0,3,,,20,,,,,0,40,8008,4,,72,11,1,5,,11.4,,,40,,2,1,1,2,1,10,1955-04-23
55LA01810,55,2,9361,4,73,177,5385,40,4,,4,5,,1,02,,1,417,107,5,,0,3,,,,,,,,0,40,6368,4,,65,61,9,5,,11.2,,,40,,1,1,1,1,1,10,1955-04-17
55LA01811,55,1,9944,4,73,117,5386,40,4,,4,5,,1,02,,1,430,120,8,,0,3,,,,,,,,0,40,8008,4,,86,61,9,9,,10.9,,,40,,1,1,1,2,1,10,1955-04-30
55LA01812,55,1,9945,4,73,117,5386,40,4,,4,5,,4,02,,1,430,120,8,,0,3,,,,,,,,0,40,8008,4,,88,61,9,9,,12.4,,,40,,2,1,1,2,1,10,1955-04-30
55LA01813,55,1,9579,4,73,137,5388,40,4,,4,5,,1,02,,2,422,112,5,,0,5,,,,,,,,0,40,7804,4,,111,61,9,5,,14.2,,,40,,1,1,1,1,1,10,1955-04-22
55LA01814,55,2,9718,4,09,092,5394,40,4,03,4,5,,1,02,,1,426,116,8,,0,3,,,02,,,,,0,40,7651,4,,59,09,1,9,,10.2,,,40,,1,1,1,2,1,10,1955-04-26
55LA01815,55,2,9719,4,09,092,5394,40,4,03,4,5,,1,02,,1,426,116,8,,0,3,,,02,,,,,0,40,7651,4,,75,09,1,9,,9.8,,,40,,2,1,1,2,1,10,1955-04-26
55LA01816,55,2,9629,4,12,121,5397,40,4,10,4,5,,1,02,,1,424,114,5,,0,4,,,13,,,,,0,40,7560,4,,74,12,1,5,,9.4,,,40,,1,1,1,1,1,10,1955-04-24
55LA01817,55,1,9645,4,73,187,5405,40,4,,4,5,,1,02,,1,424,114,5,,0,5,,,,,,,,0,40,6029,4,,102,61,9,3,,12.6,,,40,,1,1,1,1,1,10,1955-04-24
55LA01818,55,2,9724,4,73,067,5411,40,4,,4,5,,1,02,,1,426,116,8,,0,4,,,,,,,,0,40,8044,4,,84,61,9,9,,10.0,,,40,,1,1,1,2,1,10,1955-04-26
55LA01819,55,2,9725,4,73,067,5411,40,4,,4,5,,1,02,,1,426,116,8,,0,4,,,,,,,,0,40,8044,4,,80,61,9,9,,9.0,,,40,,2,1,1,2,1,10,1955-04-26
55LA01820,55,1,9418,4,73,107,5417,40,4,,4,5,,1,02,,1,419,109,5,,0,4,,,,,,,,0,40,6819,4,,92,61,9,5,,13.4,,,40,,1,1,1,1,1,10,1955-04-19
55LA01821,55,2,9980,4,04,042,5419,40,4,10,4,5,,1,02,,1,501,121,5,,0,4,,,02,,,,,0,40,7086,4,,94,04,1,9,,11.0,,,40,,1,1,1,1,1,10,1955-05-01
55LA01822,55,1,9704,4,02,022,5420,40,4,25,4,5,,1,02,,1,426,116,8,,0,4,,,26,,,,,0,40,6811,4,,72,02,1,9,,10.6,,,40,,1,1,1,2,1,10,1955-04-26
55LA01823,55,2,9705,4,02,022,5420,40,4,25,4,5,,1,02,,1,426,116,8,,0,4,,,26,,,,,0,40,6811,4,,68,02,1,9,,8.4,,,40,,2,1,1,2,1,10,1955-04-26
55LA01824,55,1,9591,4,73,027,5428,40,4,,4,5,,1,02,,1,423,113,8,,0,4,,,,,,,,0,40,6811,4,,76,61,9,5,,10.2,,,40,,1,1,1,2,1,10,1955-04-23
55LA01825,55,1,9592,4,73,027,5428,40,4,,4,5,,1,02,,1,423,113,8,,0,4,,,,,,,,0,40,6811,4,,82,61,9,5,,10.4,,,40,,2,1,1,2,1,10,1955-04-23
55LA01826,55,2,9664,4,73,107,5441,40,4,,4,5,,1,02,,1,425,115,5,,0,4,,,,,,,,0,40,6819,4,,90,61,9,4,,11.8,,,40,,1,1,1,1,1,10,1955-04-25
55LA01827,55,1,9396,4,62,252,5446,40,4,,4,5,07,1,02,,1,418,108,8,,0,5,92,,,,,,,0,40,7843,4,,90,61,5,5,,10.6,,,40,,1,1,1,2,1,10,1955-04-18
55LA01828,55,1,9397,4,62,252,5446,40,4,,4,5,,1,02,,1,418,108,8,,0,5,,,,,,,,0,40,7843,4,,80,61,5,5,,11.8,,,40,,2,1,1,2,1,10,1955-04-18
55LA01829,55,1,0137,4,07,072,5454,40,4,17,4,5,,1,02,,1,505,125,8,,0,4,,,22,,,,,0,41,6521,4,,78,07,1,9,,12.0,,,40,,1,1,1,2,1,10,1955-05-05
55LA01830,55,1,0138,4,07,072,5454,40,4,17,4,5,,1,02,,1,505,125,8,,0,4,,,22,,,,,0,41,6521,4,,84,07,1,9,,11.8,,,40,,2,1,1,2,1,10,1955-05-05
55LA01831,55,2,9757,4,03,032,5467,40,4,16,4,5,,1,02,,1,427,117,5,,0,4,,,08,,,,,0,40,8005,4,,96,03,1,9,,13.0,,,40,,1,1,1,1,1,10,1955-04-27
55LA01832,55,2,,,17,172,5471,40,4,05,4,5,,,02,,,429,119,0,,0,3,,,02,9861,40,+,,0,40,6368,4,,,17,1,,,0.0,,0,40,,1,1,1,1,0,0,1955-04-29
55LA01833,55,,,,03,032,5473,40,4,18,4,5,,,02,,,515,135,-,,0,,,,13,,,,,0,40,8005,4,,,03,1,,,0.0,,,40,,1,1,0,0,0,0,1955-05-15
55LA01834,55,,,,73,127,5474,40,4,,4,5,,,02,,,412,102,,,0,,,6,,,,,,0,40,7878,4,,,61,9,,,0.0,,,40,,1,0,0,0,0,0,1955-04-12
55LA01835,55,1,9940,4,01,011,5478,40,4,29,4,5,,1,02,,1,430,120,8,,0,4,,,23,,,,,0,40,7491,4,,82,01,1,9,,7.8,,,40,,1,1,1,2,1,10,1955-04-30
55LA01836,55,2,9941,4,01,011,5478,40,4,29,4,5,,1,02,,1,430,120,8,,238,4,,,23,,,,,0,40,7491,4,,,01,1,9,,6.8,,6,40,,2,1,1,2,1,0,1955-04-30
55LA01837,55,2,9537,4,04,042,5479,40,4,19,4,5,,1,02,,1,422,112,5,,0,4,,,14,,,,,0,40,7086,4,,76,04,1,5,,9.6,,,40,,1,1,1,1,1,10,1955-04-22
55LA01838,55,1,9541,4,13,132,5495,40,4,09,4,5,,1,02,,1,422,112,8,,149,2,,,17,,,,,0,40,7804,4,,,13,1,,,9.6,,6,40,,1,1,1,2,1,0,1955-04-22
55LA01839,55,1,9542,4,13,132,5495,40,4,09,4,5,,1,02,,1,422,112,8,,0,2,,,17,,,,,0,40,7804,4,,82,13,1,5,,9.6,,,40,,2,1,1,2,1,10,1955-04-22
55LA01840,55,1,0190,4,06,062,5503,40,4,24,4,5,,1,02,,1,516,136,5,,149,2,,,24,,,,,0,41,8044,4,,,06,1,,,10.4,,6,40,,1,1,1,1,1,0,1955-05-16
55LA01841,55,1,9895,4,07,072,5504,40,4,17,4,5,,1,02,,1,429,119,5,,0,4,,,29,,,,,0,40,6521,4,,91,07,1,9,,10.8,,,40,,1,1,1,1,1,10,1955-04-29
55LA01842,55,1,0189,4,73,157,5517,40,4,,4,5,,1,02,,1,515,135,5,,0,4,,,,,,,,0,41,7786,4,,82,61,9,2,,8.8,,,40,,1,1,1,1,1,10,1955-05-15
55LA01843,55,1,0036,4,09,092,5533,40,4,02,4,5,,1,02,,2,502,122,8,,0,4,,,08,,,,,0,41,7651,4,,79,09,1,9,,10.8,,,40,,1,1,1,2,1,10,1955-05-02
55LA01844,55,2,0037,4,09,092,5533,40,4,02,4,5,,4,02,,1,502,122,8,,0,4,,,08,,,,,0,41,7651,4,,75,09,1,9,,11.4,,,40,,2,1,1,2,1,10,1955-05-02
55LA01845,55,1,9783,4,17,172,5534,40,4,02,4,5,,1,02,,1,427,117,8,,0,2,,,08,6677,40,-,,0,40,6368,4,,94,17,1,9,,9.8,,,40,,1,1,1,2,1,10,1955-04-27
55LA01846,55,1,9784,4,17,172,5534,40,4,02,4,5,,1,02,,1,427,117,8,,0,2,,,08,,,,,0,40,6368,4,,108,17,1,9,,10.6,,,40,,2,1,1,2,1,10,1955-04-27
55LA01847,55,1,,,62,312,5535,40,4,,4,5,,1,02,,1,403,93,1,,0,1,,,,2276,14,+,,0,40,7677,4,,,61,5,,,8.2,,1,40,,1,1,1,1,0,0,1955-04-03
55LA01848,55,2,0040,4,15,152,5542,40,4,31,4,5,,1,02,,1,502,122,8,,0,4,,,07,,,,,0,41,7786,4,,54,15,1,9,,8.0,,,40,,1,1,1,2,1,10,1955-05-02
55LA01849,55,2,0041,4,15,152,5542,40,4,31,4,5,,1,02,,2,502,122,8,,0,4,,,07,,,,,0,41,7786,4,,62,15,1,9,,7.4,,,40,,2,1,1,2,1,10,1955-05-02
55LA01850,55,2,9712,4,16,162,5553,40,4,16,4,5,,3,02,,1,426,116,5,,0,4,,,09,,,,,0,40,7012,4,,78,16,1,4,,10.8,,,40,,1,1,1,1,1,10,1955-04-26
55LA01851,55,2,9327,4,62,262,5554,40,4,,4,5,,1,02,,1,416,106,8,,0,4,,,,,,,,0,40,7484,4,,61,61,5,5,,9.0,,,40,,1,1,1,2,1,10,1955-04-16
55LA01852,55,2,9328,4,62,262,5554,40,4,,4,5,,1,02,,1,416,106,8,,0,4,,,,,,,,0,40,7484,4,,78,61,5,5,,8.6,,,40,,2,1,1,2,1,10,1955-04-16
55LA01853,55,,,,73,037,5559,40,4,,4,5,,,02,,,501,121,-,,0,,,6,,,,,,0,40,8005,4,,,61,9,,,0.0,,,40,,1,1,0,0,0,0,1955-05-01
55LA01854,55,2,9983,4,73,087,5564,40,4,,4,5,,1,02,,1,501,121,5,,0,4,,,,,,,,0,40,7601,4,,89,61,9,9,,13.6,,,40,,1,1,1,1,1,10,1955-05-01
55LA01855,55,2,9435,4,73,147,5568,40,4,,4,5,,1,02,,1,420,110,5,,0,4,,,,,,,,0,40,7381,4,,71,61,9,5,,10.2,,,40,,1,1,1,1,1,10,1955-04-20
55LA01856,55,2,9747,4,14,142,5570,40,4,13,4,5,,1,02,,1,427,117,5,,230,4,,,08,,,,,0,40,7381,4,,,14,1,9,,12.4,,7,40,,1,1,1,1,1,0,1955-04-27
55LA01857,55,1,9491,4,18,182,5571,40,4,04,4,5,,1,02,,1,421,111,8,,0,5,,,02,,,,,0,40,6029,4,,73,18,1,5,,11.0,,,40,,1,1,1,2,1,10,1955-04-21
55LA01858,55,2,9492,4,18,182,5571,40,4,04,4,5,,1,02,,1,421,111,8,,0,5,,,02,,,,,0,40,6029,4,,62,18,1,5,,10.6,,,40,,2,1,1,2,1,10,1955-04-21
55LA01859,55,1,9909,4,18,182,5578,40,4,04,4,5,,1,02,,1,429,119,8,,0,3,,,02,,,,,0,40,6029,4,,82,18,1,9,,10.6,,,40,,1,1,1,2,1,10,1955-04-29
55LA01860,55,2,9910,4,18,182,5578,40,4,04,4,5,,1,02,,1,429,119,8,,0,3,,,02,,,,,0,40,6029,4,,86,18,1,9,,10.0,,,40,,2,1,1,2,1,10,1955-04-29
55LA01861,55,1,9937,4,18,182,5584,40,4,27,4,5,,1,02,,1,430,120,7,,121,4,,,04,,,,,0,40,6029,4,,,18,1,,,6.8,,6,40,,1,1,1,2,1,0,1955-04-30
55LA01862,55,1,,,18,182,5584,40,4,27,4,5,,1,02,,1,430,120,7,,0,4,,,04,,,,,0,40,6029,4,,,18,1,,,7.4,,1,40,,2,1,1,2,0,0,1955-04-30
55LA01863,55,2,9527,4,11,111,5587,40,4,09,4,5,,1,02,,1,421,111,5,,149,5,,,12,,,,,0,40,7711,4,,,11,1,,,12.6,,6,40,,1,1,1,1,1,0,1955-04-21
55LA01864,55,2,0060,4,06,062,5605,40,4,34,4,5,,1,02,,1,503,123,8,,0,3,,,24,,,,,0,41,8044,4,,63,06,1,9,,9.8,,,40,,1,1,1,2,1,10,1955-05-03
55LA01865,55,1,0061,4,06,062,5605,40,4,34,4,5,,3,02,,1,503,123,8,,0,3,,,24,,,,,0,41,8044,4,87,78,06,1,9,,13.0,6,,40,,2,1,1,2,1,10,1955-05-03
55LA01866,55,2,9373,4,02,022,5611,40,4,24,4,5,,1,02,,1,418,108,8,,0,3,,,24,,,,,0,40,6811,4,,74,02,1,5,,10.4,,,40,,1,1,1,2,1,10,1955-04-18
55LA01867,55,2,9374,4,02,022,5611,40,4,24,4,5,,1,02,,1,418,108,8,,119,3,,,24,,,,,0,40,6811,4,,,02,1,,,9.6,,6,40,,2,1,1,2,1,0,1955-04-18
55LA01868,55,2,0067,4,09,092,5613,40,4,02,4,5,,2,02,,1,503,123,8,,0,4,,,02,,,,,0,41,7651,4,,72,09,1,9,,11.2,,,40,,1,1,1,2,1,10,1955-05-03
55LA01869,55,2,0068,4,09,092,5613,40,4,02,4,5,,2,02,,2,503,123,8,,0,4,,,02,,,,,0,41,7651,4,,77,09,1,9,,11.6,,,40,,2,1,1,2,1,10,1955-05-03
55LA01870,55,2,9722,4,16,162,5618,40,4,12,4,5,,1,02,,1,426,116,8,,0,4,,,05,,,,,0,40,7012,4,,63,16,1,9,,8.4,,,40,,1,1,1,2,1,10,1955-04-26
55LA01871,55,2,9723,4,16,162,5618,40,4,12,4,5,,1,02,,4,426,116,8,,0,4,,,05,,,,,0,40,7012,4,,70,16,1,9,,7.8,,,40,,2,1,1,2,1,10,1955-04-26
55LA01872,55,2,0181,4,73,067,5620,40,4,,4,5,,1,02,,1,512,132,5,,0,3,,,,,,,,0,41,8044,4,,71,61,9,2,,11.0,,,40,,1,1,1,1,1,10,1955-05-12
55LA01873,55,2,9473,4,01,012,5625,40,4,25,4,5,,1,02,,1,420,110,8,,0,4,,,27,,,,,0,40,5860,4,,77,01,1,5,,9.8,,,40,,1,1,1,2,1,10,1955-04-20
55LA01874,55,2,9474,4,01,012,5625,40,4,25,4,5,,1,02,,1,420,110,8,,0,4,,,27,,,,,0,40,5860,4,,85,01,1,5,,10.8,,,40,,2,1,1,2,1,10,1955-04-20
55LA01875,55,1,9518,4,17,172,5631,40,4,03,4,5,,1,02,,1,421,111,8,,0,2,,,03,,,,,0,40,6368,4,,94,17,1,5,,9.6,,,40,,1,1,1,2,1,10,1955-04-21
55LA01876,55,1,9519,4,17,172,5631,40,4,03,4,5,,1,02,,1,421,111,8,,125,2,,,03,,,,,0,40,6368,4,,,17,1,,,10.8,,6,40,,2,1,1,2,1,0,1955-04-21
55LA01877,55,2,0023,4,73,147,5641,40,4,,4,5,,1,02,,2,502,122,5,,0,4,,,,,,,,0,41,7381,4,,84,61,9,9,,10.4,,,40,,1,1,1,1,1,10,1955-05-02
55LA01878,55,1,9687,4,73,097,5642,40,4,,4,5,,2,02,,1,425,115,5,,0,4,,,,,,,,0,40,7651,4,,113,61,9,4,,13.4,,,40,,1,1,1,1,1,10,1955-04-25
55LA01879,55,1,9688,4,73,187,5660,40,4,,4,5,,1,02,,1,425,115,5,,0,3,,,,,,,,0,40,6029,4,,92,61,9,4,,10.4,,,40,,1,1,1,1,1,10,1955-04-25
55LA01880,55,1,9294,4,62,242,5663,40,4,,4,5,09,1,02,,1,414,104,5,,0,5,98,,,,,,,0,40,8076,4,,93,61,5,5,,9.6,,,40,,1,1,1,1,1,10,1955-04-14
55LA01881,55,1,9923,4,82,018,5664,40,4,,4,5,,1,02,,1,429,119,8,,0,3,,,06,,,,,0,40,5860,4,,108,11,7,9,,13.0,,,40,,1,1,1,2,1,10,1955-04-29
55LA01882,55,1,9924,4,82,018,5664,40,4,,4,5,,2,02,,1,429,119,8,,0,3,,,06,,,,,0,40,5860,4,,90,11,7,9,,13.0,,,40,,2,1,1,2,1,10,1955-04-29
55LA01883,55,1,0146,4,73,077,5667,40,4,,4,5,,1,02,,1,506,126,5,,0,4,,,,,,,,0,41,6521,4,,97,61,9,9,,12.8,,,40,,1,1,1,1,1,10,1955-05-06
55LA01884,55,2,9876,4,10,101,5676,40,4,07,4,5,,1,02,,1,429,119,8,,0,2,,,01,5110,40,-,,0,40,7617,4,,50,10,1,9,,8.2,,,40,,1,1,1,2,1,10,1955-04-29
55LA01885,55,2,9877,4,10,101,5676,40,4,07,4,5,,1,02,,5,429,119,8,,0,2,,,01,,,,,0,40,7617,4,,87,10,1,9,,8.2,,,40,,2,1,1,2,1,10,1955-04-29
55LA01886,55,1,9611,4,82,108,5677,40,4,,4,5,,2,02,,1,423,113,5,,0,4,,,06,,,,,0,40,6819,4,,87,11,7,5,,13.4,,,40,,1,1,1,1,1,10,1955-04-23
55LA01887,55,,,,13,132,5681,40,4,08,4,5,,,02,,,515,135,-,,0,,,,09,,,,,0,40,7804,4,,,13,1,,,0.0,,,40,,1,1,0,0,0,0,1955-05-15
55LA01888,55,1,9736,4,11,111,5687,40,4,08,4,5,10,1,02,,1,426,116,5,,149,4,99,,08,,,,,0,40,7711,4,,,11,1,,,15.8,,6,40,,1,1,1,1,1,0,1955-04-26
55LA01889,55,2,9649,4,07,072,5699,40,4,16,4,5,,1,02,,1,424,114,5,,0,4,,,24,,,,,0,40,6521,4,,74,07,1,4,,11.6,,,40,,1,1,1,1,1,10,1955-04-24
55LA01890,55,1,9479,4,82,019,5705,40,4,,4,5,,1,02,,1,420,110,8,,0,3,,,08,,,,,0,40,7491,4,,65,11,7,5,,9.8,,,40,,1,1,1,2,1,10,1955-04-20
55LA01891,55,1,9480,4,82,019,5705,40,4,,4,5,,1,02,,1,420,110,8,,0,3,,,08,,,,,0,40,7491,4,,74,11,7,5,,12.2,,,40,,2,1,1,2,1,10,1955-04-20
55LA01892,55,1,9501,4,18,182,5708,40,4,18,4,5,,1,02,,1,421,111,5,,0,4,,,04,,,,,0,40,6029,4,,109,18,1,5,,13.2,,,40,,1,1,1,1,1,10,1955-04-21
55LA01893,55,1,0159,4,15,152,5709,40,4,13,4,5,,1,02,,2,508,128,7,,0,4,,,04,,,,,0,41,7786,4,,77,15,1,9,,9.0,,,40,,1,1,1,2,1,10,1955-05-08
55LA01894,55,2,,,15,152,5709,40,4,13,4,5,,1,02,,1,508,128,7,,0,4,,,04,,,,,0,41,7786,4,,,15,1,,,8.0,,1,40,,2,1,1,2,0,0,1955-05-08
55LA01895,55,2,9157,4,62,242,5714,40,4,,4,5,,1,02,,1,402,92,8,,0,4,,,,,,,,0,40,8076,4,,84,61,5,1,,10.0,,,40,,1,1,1,2,1,10,1955-04-02
55LA01896,55,1,9158,4,62,242,5714,40,4,,4,5,,1,02,,1,402,92,8,,0,4,,,,,,,,0,40,8076,4,,88,61,5,1,,12.0,,,40,,2,1,1,2,1,10,1955-04-02
55LA01897,55,2,9890,4,08,082,5723,40,4,20,4,5,,1,02,,1,429,119,8,,0,4,,,21,,,,,0,40,7601,4,02,64,08,1,9,,9.2,1,,40,,1,1,1,2,1,10,1955-04-29
55LA01898,55,1,9891,4,08,082,5723,40,4,20,4,5,,1,02,,1,429,119,8,,0,4,,,21,,,,,0,40,7601,4,,77,08,1,9,,11.2,,,40,,2,1,1,2,1,10,1955-04-29
55LA01899,55,1,9708,4,06,062,5735,40,4,20,4,5,,1,02,,1,426,116,5,,0,4,,,15,,,,,0,40,8044,4,,94,06,1,4,,13.6,,,40,,1,1,1,1,1,10,1955-04-26
55LA01900,55,2,9760,4,14,142,5743,40,4,15,4,5,,1,02,,1,427,117,5,,0,3,,,16,,,,,0,40,7381,4,,66,14,1,9,,7.4,,,40,,1,1,1,1,1,10,1955-04-27
55LA01901,55,2,9484,4,73,037,5747,40,4,,4,5,,1,02,,3,421,111,5,,0,4,,,,,,,,0,40,8005,4,,67,61,9,5,,10.0,,,40,,1,1,1,1,1,10,1955-04-21
55LA01902,55,1,9421,4,16,162,5752,40,4,14,4,5,,1,02,,1,419,109,8,,0,4,,,07,,,,,0,40,7012,4,,40,16,1,5,,6.0,,,40,,1,1,1,2,1,10,1955-04-19
55LA01903,55,1,9422,4,16,162,5752,40,4,14,4,5,,1,02,,1,419,109,8,,0,4,,,07,,,,,0,40,7012,4,,80,16,1,5,,10.0,,,40,,2,1,1,2,1,10,1955-04-19
55LA01904,55,1,9639,4,73,057,5753,40,4,,4,5,,1,02,,2,424,114,5,,0,4,,,,,,,,0,40,7498,4,,82,61,9,4,,9.6,,,40,,1,1,1,1,1,10,1955-04-24
55LA01905,55,2,,,06,062,5763,40,4,22,4,5,,1,02,,1,509,129,1,,0,3,,,17,8319,17,+,,0,41,8044,4,,,06,1,,,8.4,,1,40,,1,1,1,1,0,0,1955-05-09
55LA01906,55,2,9804,4,06,062,5767,40,4,21,4,5,04,2,02,,1,427,117,5,,0,3,07,,12,,,,,0,40,8044,4,,75,06,1,9,,10.4,,,40,,1,1,1,1,1,10,1955-04-27
55LA01907,55,2,0038,4,06,062,5775,40,4,23,4,5,,1,02,,2,502,122,8,,230,4,,,26,,,,,0,41,8044,4,,,06,1,9,,10.4,,7,40,,1,1,1,2,1,0,1955-05-02
55LA01908,55,1,0039,4,06,062,5775,40,4,23,4,5,,1,02,,1,502,122,8,,0,4,,,26,,,,,0,41,8044,4,,94,06,1,9,,12.2,,,40,,2,1,1,2,1,10,1955-05-02
55LA01909,55,2,9950,4,05,052,5783,40,4,18,4,5,,1,02,,1,430,120,8,,0,3,,,19,,,,,0,40,7498,4,,62,05,1,9,,7.6,,,40,,1,1,1,2,1,10,1955-04-30
55LA01910,55,2,9951,4,05,052,5783,40,4,18,4,5,,2,02,,1,430,120,8,,0,3,,,19,,,,,0,40,7498,4,,72,05,1,9,,9.4,,,40,,2,1,1,2,1,10,1955-04-30
55LA01911,55,2,9151,4,62,272,5785,40,4,,4,5,,1,02,,1,401,91,5,,0,3,,,,,,,,0,40,7621,4,,87,61,5,1,,11.2,,,40,,1,1,1,1,1,10,1955-04-01
55LA01912,55,2,9921,4,73,077,5787,40,4,,4,5,,1,02,,1,429,119,8,,121,4,,,,,,,,0,40,6521,4,,,61,9,,,9.8,,6,40,,1,1,1,2,1,0,1955-04-29
55LA01913,55,2,9922,4,73,077,5787,40,4,,4,5,,1,02,,2,429,119,8,,0,4,,,,,,,,0,40,6521,4,,87,61,9,9,,11.0,,,40,,2,1,1,2,1,10,1955-04-29
55LA01914,55,1,0176,4,06,062,5789,40,4,22,4,5,,1,02,,1,511,131,8,,0,4,,,13,,,,,0,41,8044,4,,69,06,1,2,,9.4,,,40,,1,1,1,2,1,10,1955-05-11
55LA01915,55,1,0177,4,06,062,5789,40,4,22,4,5,,1,02,,1,511,131,8,,132,4,,,13,,,,,0,41,8044,4,,,06,1,,,9.0,,2,40,,2,1,1,2,1,0,1955-05-11
55LA01916,55,1,9568,4,15,152,5792,40,4,05,4,5,,1,02,,1,422,112,8,,0,3,,,01,,,,,0,40,7786,4,,57,15,1,5,,10.2,,,40,,1,1,1,2,1,10,1955-04-22
55LA01917,55,2,9569,4,15,152,5792,40,4,05,4,5,,1,02,,2,422,112,8,,0,3,,,01,,,,,0,40,7786,4,,55,15,1,5,,10.8,,,40,,2,1,1,2,1,10,1955-04-22
55LA01918,55,1,9886,4,73,137,5798,40,4,,4,5,,1,02,,1,429,119,8,,0,4,,,,,,,,0,40,7804,4,,74,61,9,9,,9.8,,,40,,1,1,1,2,1,10,1955-04-29
55LA01919,55,2,9887,4,73,137,5798,40,4,,4,5,,1,02,,1,429,119,8,,0,4,,,,,,,,0,40,7804,4,,72,61,9,9,,10.2,,,40,,2,1,1,2,1,10,1955-04-29
55LA01920,55,1,0083,4,18,182,5802,40,4,04,4,5,,1,02,,1,503,123,8,,0,4,,,02,,,,,0,41,6029,4,,72,18,1,9,,11.8,,,40,,1,1,1,2,1,10,1955-05-03
55LA01921,55,1,0084,4,18,182,5802,40,4,04,4,5,,1,02,,1,503,123,8,,0,4,,,02,,,,,0,41,6029,4,,62,18,1,9,,9.0,,,40,,2,1,1,2,1,10,1955-05-03
55LA01922,55,2,9829,4,10,101,5804,40,4,15,4,5,,1,02,,1,428,118,8,,0,3,,,04,,,,,0,40,7617,4,,74,10,1,9,,12.0,,,40,,1,1,1,2,1,10,1955-04-28
55LA01923,55,2,9830,4,10,101,5804,40,4,15,4,5,,1,02,,1,428,118,8,,0,3,,,04,,,,,0,40,7617,4,,67,10,1,9,,12.0,,,40,,2,1,1,2,1,10,1955-04-28
55LA01924,55,2,9508,4,18,182,5809,40,4,04,4,5,,1,02,,1,421,111,8,,0,3,,,00,,,,,0,40,6029,4,,65,18,1,5,,10.2,,,40,,1,1,1,2,1,10,1955-04-21
55LA01925,55,2,9509,4,18,182,5809,40,4,04,4,5,,1,02,,1,421,111,8,,0,3,,,00,,,,,0,40,6029,4,,57,18,1,5,,7.8,,,40,,2,1,1,2,1,10,1955-04-21
55LA01926,55,2,9174,4,65,282,5814,40,4,,4,4,,1,02,,1,404,94,5,,0,4,,,,,,,,0,40,7459,4,,93,62,5,1,,12.8,,,40,,1,1,1,1,1,10,1955-04-04
55LA01927,55,2,9436,4,02,022,5816,40,4,27,4,4,,1,02,,3,420,110,5,,0,3,,,19,,,,,0,40,6811,4,,78,02,1,5,,10.2,,,40,,1,1,1,1,1,10,1955-04-20
55LA01928,55,2,9250,4,65,382,5825,40,4,,4,4,,1,02,,1,411,101,8,,0,3,,,,,,,,0,40,7608,4,,58,62,5,1,,9.4,,,40,,1,1,1,2,1,10,1955-04-11
55LA01929,55,1,9251,4,65,382,5825,40,4,,4,4,,1,02,,1,411,101,8,,230,3,,,,,,,,0,40,7608,4,,,62,5,1,,9.2,,7,40,,2,1,1,2,1,0,1955-04-11
55LA01930,55,2,9650,4,02,022,5831,40,4,25,4,4,,1,02,,1,424,114,5,,132,4,,6,22,,,,,0,40,6811,4,,,02,1,,,10.4,,2,40,,1,1,1,1,1,0,1955-04-24
55LA01931,55,1,9222,4,65,282,5833,40,4,,4,4,,1,02,,1,407,97,5,,0,5,,,,,,,,0,40,7459,4,,94,62,5,1,,10.8,,,40,,1,1,1,1,1,10,1955-04-07
55LA01932,55,1,9298,4,01,012,5835,40,4,30,4,4,,1,02,,1,415,105,8,,0,4,,,25,,,,,0,40,5860,4,,104,01,1,5,,9.4,,,40,,1,1,1,2,1,10,1955-04-15
55LA01933,55,2,9299,4,01,012,5835,40,4,30,4,4,,1,02,,1,415,105,8,,0,4,,,25,3885,11,-,,0,40,5860,4,,63,01,1,5,,7.8,,,40,,2,1,1,2,1,10,1955-04-15
55LA01934,55,2,9978,4,07,072,5837,40,4,27,4,4,,1,02,,1,430,120,5,,0,4,,,20,,,,,0,40,6521,4,,83,07,1,9,,9.0,,,40,,1,1,1,1,1,10,1955-04-30
55LA01935,55,1,9998,4,16,162,5844,40,4,13,4,4,,1,02,,1,501,121,5,,0,5,,,09,,,,,0,40,7012,4,,107,16,1,9,,14.0,,,40,,1,1,1,1,1,10,1955-05-01
55LA01936,55,2,0009,4,11,111,5848,40,4,15,4,4,,1,02,,1,501,121,5,,0,2,,,05,,,,,0,41,7711,4,,33,11,1,9,,10.4,,,40,,1,1,1,1,1,10,1955-05-01
55LA01937,55,1,9803,4,65,322,5850,40,4,,4,4,,1,02,,1,427,117,5,,0,4,,,,,,,,0,40,7458,4,,107,62,5,9,,11.8,,,40,,1,1,1,1,1,10,1955-04-27
55LA01938,55,1,9845,4,16,162,5851,40,4,17,4,4,,1,02,,1,428,118,5,,0,5,,,15,,,,,0,40,7012,4,,83,16,1,9,,11.8,,,40,,1,1,1,1,1,10,1955-04-28
