UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
52LA00633,52,1,0778,2,416,9.4,1209,2,1183,2,22,5,2,1,4,1,28,281,1,,0,,,,,,,13,,,,13,14,,28,1,17,,59,,,107,13,1,1,1,1,10,1952-04-16,50,50,07
52LA00634,52,,,,331,0.0,0378,2,1185,2,,0,2,,0,,82,454,1,0,92,,,,,,,13,,,,13,14,,44,7,29,,,45,,91,13,1,1,1,0,0,1952-03-31,50,49,07
52LA00635,52,,,,420,0.0,1182,2,1186,2,,0,2,,0,,83,255,1,0,0,,,,,,,13,,,,13,14,,82,7,,,,25,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00636,52,1,,,404,0.0,9675,2,1195,2,24,1,2,,2,,50,500,1,1,0,,,,,,,13,,,,13,14,,50,1,26,,,,,95,13,1,1,1,0,0,1952-04-04,50,48,07
52LA00637,52,,,,414,0.0,1047,2,1202,2,33,0,2,,0,,29,290,1,0,0,,,,,,,13,,,,13,14,,29,1,21,,,,,105,13,1,1,1,0,0,1952-04-14,50,50,07
52LA00638,52,1,0366,2,401,10.4,0238,2,1204,2,25,5,2,1,3,1,46,460,1,,0,,,,,,71,13,,,,13,14,,46,1,07,,64,,,92,13,1,1,1,1,10,1952-04-01,50,49,07
52LA00639,52,1,0807,2,417,7.4,9992,2,1206,2,8,7,2,1,3,1,53,530,1,6,151,,,,,,,13,,,,13,14,,53,1,09,,,,,108,13,1,1,2,1,0,1952-04-17,50,49,07
52LA00640,52,1,,,417,0.0,9992,2,1206,2,8,7,2,1,3,1,53,530,2,1,0,,,,,,,13,,,,13,14,,53,1,09,,,,,108,13,1,1,2,0,0,1952-04-17,50,49,07
52LA00641,52,,,,510,0.0,0243,2,1210,2,8,,2,,,,50,501,1,,0,,,,,,,13,,-,,13,14,,50,1,17,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00642,52,,,,420,0.0,1308,2,1211,2,,0,2,,0,,63,680,1,0,0,,,,,,,13,,,,13,14,,54,6,16,,,53,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00643,52,1,,,401,0.0,2996,1,1217,2,,1,2,,1,,83,234,1,1,0,,,,,,,13,,,,11,14,,82,7,,,,23,,92,11,1,1,1,0,0,1952-04-01,50,49,07
52LA00644,52,2,0443,2,405,9.0,0315,2,1223,2,14,5,2,1,5,1,42,420,1,6,103,,,,,,,13,,,,13,14,,42,1,16,,,,,96,13,1,1,1,1,0,1952-04-05,50,49,07
52LA00645,52,1,,,401,0.0,1046,2,1226,2,,1,2,,1,,82,445,1,1,97,,,,,,,13,,,,13,14,,45,7,16,,,44,,92,13,1,1,1,0,0,1952-04-01,50,50,07
52LA00646,52,,,,331,0.0,1997,2,1228,2,,0,2,,0,,82,435,1,0,0,,,,,,,13,,,,13,14,,50,7,20,,,43,,91,13,1,1,1,0,0,1952-03-31,50,51,07
52LA00647,52,1,0836,2,419,10.0,0315,2,1233,2,9,5,2,1,4,1,42,420,1,,0,,,,,,,13,,,,13,14,,42,1,09,,63,,,110,13,1,1,1,1,10,1952-04-19,50,49,07
52LA00648,52,,,,420,0.0,0636,2,1250,2,,0,2,,0,,82,254,1,0,0,,,,,,,13,,,,13,14,,50,7,26,,,25,,111,13,1,1,1,0,0,1952-04-20,50,49,07
52LA00649,52,,,,420,0.0,0450,2,1252,2,34,0,2,,0,,36,360,1,0,0,,,,,,,13,,,,13,14,,36,1,26,,,,,111,13,1,1,1,0,0,1952-04-20,50,49,07
52LA00650,52,,,,420,0.0,1008,2,1255,2,,0,2,,0,,83,444,1,0,0,,,,,,,13,,,,13,14,,82,7,,,,44,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00651,52,1,0792,2,416,9.8,1047,2,1259,2,32,5,2,1,4,1,29,290,1,,0,,,,,,,13,,,,13,14,,29,1,20,,66,,,107,13,1,1,1,1,10,1952-04-16,50,50,07
52LA00652,52,,,,420,0.0,1008,2,1260,2,14,0,2,,0,,44,440,1,0,0,,,,,,,13,,,,13,14,,44,1,11,,,,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00653,52,2,0798,2,417,9.2,9992,2,1264,2,6,5,2,1,2,1,53,530,1,,0,,,,,,,13,,,,13,14,,53,1,16,,40,,,108,13,1,1,1,1,10,1952-04-17,50,49,07
52LA00654,52,1,,,418,0.0,9240,2,1265,2,12,1,2,1,3,2,54,540,1,1,0,,,0813,14,+,,13,,,,13,14,,54,1,06,,,,,109,13,1,1,1,0,0,1952-04-18,50,48,07
52LA00655,52,1,0387,2,402,11.8,1309,2,1266,2,,5,2,1,3,1,63,700,1,,0,,,,,,,13,,,,13,14,,54,6,06,,79,53,,93,13,1,1,1,1,10,1952-04-02,50,50,07
52LA00656,52,2,,,428,9.0,0561,2,1269,2,40,1,2,3,3,1,40,401,1,1,0,,96,8876,60,+,,13,,,,13,14,13,40,1,26,,,,,119,13,1,1,1,0,0,1952-04-28,50,49,07
52LA00657,52,,,,510,0.0,0315,2,1270,2,14,,2,,,,42,420,1,,0,,,,,,,13,,-,,13,14,,42,1,14,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00658,52,,,,510,0.0,0606,2,1271,2,11,,2,,,,26,260,1,,0,,,,,,,13,,-,,13,14,,26,1,07,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00659,52,1,0532,2,408,10.4,1354,2,1272,2,,5,2,1,4,2,82,404,1,6,103,,,0538,14,+,,13,,,,13,14,,44,7,22,,,24,,99,13,1,1,1,1,0,1952-04-08,50,50,07
52LA00660,52,2,,,406,0.0,1046,2,1274,2,16,1,2,,1,,44,441,1,1,0,,,,,,,13,,,,13,14,,44,1,08,,,,,97,13,1,1,1,0,0,1952-04-06,50,50,07
52LA00661,52,1,0821,2,418,11.0,0990,2,1275,2,,5,2,1,4,1,63,650,1,,0,,,,,,,13,,,,13,14,,53,6,12,,74,54,,109,13,1,1,1,1,10,1952-04-18,50,50,07
52LA00662,52,,,,420,0.0,3069,1,1278,2,,0,2,,0,,83,215,1,0,0,,,,,,,13,,,,11,14,,82,7,,,,21,,111,11,1,1,1,0,0,1952-04-20,50,50,07
52LA00663,52,,,,510,0.0,1209,2,1284,2,23,,2,,,,28,281,1,,0,,,,,,,13,,-,,13,14,,28,1,11,,,,,131,13,1,0,0,0,0,1952-05-10,50,50,07
52LA00664,52,2,0726,2,414,7.8,9992,2,1286,2,6,8,2,1,4,2,53,530,1,,0,,,,,,,13,,,,13,14,,53,1,09,,64,,,105,13,1,1,2,1,10,1952-04-14,50,49,07
52LA00665,52,1,0727,2,414,9.4,9992,2,1286,2,6,8,2,1,4,1,53,530,2,,0,,,6456,17,-,,13,,,,13,14,,53,1,16,,50,,,105,13,1,1,2,1,10,1952-04-14,50,49,07
52LA00666,52,1,,,414,0.0,1008,2,1292,2,,0,2,,0,,82,444,1,0,0,,,,,,,13,,,,13,14,,49,7,03,,,44,,105,13,1,1,1,0,0,1952-04-14,50,50,07
52LA00667,52,,,,412,0.0,3355,1,1295,2,,0,2,,0,,83,235,1,0,0,,,,,,,13,,,,11,14,,82,7,,,,23,,103,11,1,1,1,0,0,1952-04-12,50,51,07
52LA00668,52,1,,,418,12.0,1209,2,1296,2,22,1,2,1,4,2,28,281,1,1,0,,96,0819,14,+,,13,,,,13,14,13,28,1,17,,,,,109,13,1,1,1,0,0,1952-04-18,50,50,07
52LA00669,52,2,0483,2,406,7.0,1243,2,1297,2,,5,2,1,4,2,63,640,1,,0,,96,,,,,13,,,,13,14,13,53,6,06,,57,54,,97,13,1,1,1,1,10,1952-04-06,50,50,07
52LA00670,52,1,0559,2,409,8.0,1997,2,1303,2,,5,2,1,2,2,82,435,1,6,103,,,,,,,13,,,,13,14,,51,7,25,,,43,,100,13,1,1,1,1,0,1952-04-09,50,51,07
52LA00671,52,,,,404,0.0,2996,1,1304,2,,0,2,,0,,82,234,1,0,0,,,,,,,13,,,,11,14,,51,7,17,,,23,,95,11,1,1,1,0,0,1952-04-04,50,49,07
52LA00672,52,2,0445,2,405,9.8,0589,2,1305,2,27,5,2,1,3,1,37,370,1,6,103,,,,,,,13,,,,13,14,,37,1,25,,,,,96,13,1,1,1,1,0,1952-04-05,50,49,07
52LA00673,52,,,,420,0.0,9634,2,1310,2,22,0,2,,0,,28,280,1,0,0,,,,,,,13,,,,13,14,,28,1,11,,,,,111,13,1,1,1,0,0,1952-04-20,50,48,07
52LA00674,52,1,0845,2,420,10.0,1176,2,1315,2,25,5,2,1,4,1,47,470,1,,0,,,,,,,13,,,,13,14,,47,1,15,,78,,,111,13,1,1,1,1,10,1952-04-20,50,50,07
52LA00675,52,,,,510,0.0,9992,2,1322,2,6,,2,,,,53,530,1,,0,,,,,,,13,,-,,13,14,,53,1,17,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00676,52,,,,420,0.0,0874,2,1324,2,23,0,2,,0,,35,350,1,0,0,,,,,,,13,,,,13,14,,35,1,14,,,,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00677,52,,,,420,0.0,1176,2,1328,2,24,0,2,,0,,47,470,1,0,0,,,,,,,13,,,,13,14,,47,1,13,,,,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00678,52,1,0811,2,417,8.4,0000,,1329,2,18,5,2,1,4,1,00,511,1,,0,,,,,,,13,,,,,14,,51,0,11,3,62,,,108,00,1,1,1,1,10,1952-04-17,50,50,00
52LA00679,52,1,0434,2,405,5.8,0664,2,1330,2,19,5,2,1,3,1,51,510,1,6,98,,,,,,79,13,,,,13,14,,51,1,11,,,,,96,13,1,1,1,1,0,1952-04-05,50,49,07
52LA00680,52,,,,0,0.0,3069,1,1331,2,,,2,,,,83,215,1,,0,,,,,,,13,,,7,11,14,,82,7,00,,,21,,141,11,0,0,0,0,0,,50,50,07
52LA00681,52,1,0736,2,414,9.0,0000,,1334,2,,5,2,1,2,1,00,431,1,6,151,1,,,,,01,13,,,,,14,,43,0,21,3,,,,105,00,1,1,1,1,0,1952-04-14,50,50,00
52LA00682,52,1,0829,2,418,10.0,0315,2,1339,2,11,5,2,1,2,1,42,420,1,6,197,,,,,,,13,,,,13,14,,42,1,17,,,,,109,13,1,1,1,1,0,1952-04-18,50,49,07
52LA00683,52,,,,420,0.0,1046,2,1345,2,,0,2,,0,,83,445,1,0,0,,,,,,,13,,,,13,14,,82,7,,,,44,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00684,52,2,0683,2,412,9.2,1997,2,1347,2,26,5,2,1,4,1,43,431,1,6,197,,,,,,,13,,,,13,14,,43,1,14,,,,,103,13,1,1,1,1,0,1952-04-12,50,51,07
52LA00685,52,1,0851,2,421,8.6,0991,2,1349,2,,5,2,1,2,1,63,660,1,,0,,,,,,,13,,,,13,14,,53,6,08,,66,54,,112,13,1,1,1,1,10,1952-04-21,50,50,07
52LA00686,52,,,,510,0.0,9992,2,1350,2,7,,2,,,,53,530,1,,0,,,,,,,13,,-,,13,14,,53,1,07,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00687,52,,,,517,0.0,0589,2,1353,2,19,,2,,,,37,370,1,,0,,,,,,,13,,-,,13,14,,37,1,11,1,,,,138,13,1,0,0,0,0,1952-05-17,50,49,07
52LA00688,52,1,1816,5,517,8.0,0000,6,1353,2,,5,2,1,1,1,00,370,1,7,230,,,,,,,13,,,,,48,,37,0,11,2,,04,,138,60,1,1,1,1,0,1952-05-17,50,50,04
52LA00689,52,,,,420,0.0,2996,1,1356,2,,0,2,,0,,83,234,1,0,0,,,,,,,13,,,,11,14,,82,7,,,,23,,111,11,1,1,1,0,0,1952-04-20,50,49,07
52LA00690,52,2,0672,2,412,10.6,2594,1,1362,2,,5,2,1,3,1,83,214,1,,0,,,,,,,13,,,,11,14,,82,7,,,70,21,,103,11,1,1,1,1,10,1952-04-12,50,48,07
52LA00691,52,2,0423,2,404,11.8,3069,1,1382,2,,5,2,1,4,2,83,215,1,,0,,,,,,,13,,,,11,14,,82,7,,,65,21,,95,11,1,1,1,1,10,1952-04-04,50,50,07
52LA00692,52,,,,510,0.0,0450,2,1383,2,28,,2,,,,36,360,1,,0,,,,,,,13,,-,,13,14,,36,1,16,,,,,131,13,1,0,0,0,0,1952-05-10,50,49,07
52LA00693,52,1,0719,2,414,9.2,0378,2,1392,2,,5,2,1,2,1,82,454,1,,0,,,,,,,13,,,,13,14,,25,7,21,,66,45,,105,13,1,1,1,1,10,1952-04-14,50,49,07
52LA00694,52,2,,,401,7.0,0606,2,1398,2,22,0,2,,1,,26,260,1,0,0,,,,,,,13,,,,13,14,,26,1,11,,,,,92,13,1,1,1,0,0,1952-04-01,50,49,07
52LA00695,52,,,,510,0.0,1972,2,1408,2,18,,2,,,,39,390,1,,0,,,,,,,13,,-,,13,14,,39,1,00,,,,,131,13,1,0,0,0,0,1952-05-10,50,51,07
52LA00696,52,,,,420,0.0,0589,2,1409,2,16,0,2,,0,,37,370,1,0,0,,,,,,,13,,,,13,14,,37,1,06,,,,,111,13,1,1,1,0,0,1952-04-20,50,49,07
52LA00697,52,,,,509,0.0,9634,2,1439,2,25,,2,,,,28,280,1,,0,,,,,,,13,,-,,13,14,,28,1,30,1,,,,130,13,1,0,0,0,0,1952-05-09,50,48,07
52LA00698,52,,,,509,0.0,0000,6,1439,2,,0,2,,0,,00,280,1,0,0,,,,,,,13,,,,,48,,28,0,30,2,,04,,130,60,1,1,1,0,0,1952-05-09,50,50,04
52LA00699,52,2,0868,2,426,9.4,1972,2,1445,2,14,5,2,1,4,2,39,390,1,,0,,,,,,,13,,,,13,14,,39,1,00,,58,,,117,13,1,1,1,1,10,1952-04-26,50,51,07
52LA00700,52,1,0866,2,424,10.6,1176,2,1451,2,29,5,2,1,4,1,47,470,1,,0,,,,,,,13,,,,13,14,,47,1,22,,55,,,115,13,1,1,1,1,10,1952-04-24,50,50,07
52LA00701,52,,,,420,0.0,1047,2,1461,2,35,0,2,,0,,29,290,1,0,0,,,,,,,13,,,,13,14,,29,1,29,,,,,111,13,1,1,1,0,0,1952-04-20,50,50,07
52LA00702,52,2,0400,2,403,10.0,1047,2,1466,2,32,5,2,1,3,1,29,290,1,,0,,,,,,,13,,,,13,14,,29,1,20,,55,,,94,13,1,1,1,1,10,1952-04-03,50,50,07
52LA00703,52,2,,,329,0.0,8697,2,1467,2,15,0,2,1,2,1,49,491,1,0,0,,,,,,,13,,,,13,14,,49,1,14,,,,,89,13,1,1,1,0,0,1952-03-29,50,47,07
52LA00704,52,2,0840,2,420,11.4,1309,2,6087,2,,5,9,1,5,1,63,700,1,,0,,,,,,,13,,,,13,14,,54,6,01,,55,53,,111,13,1,1,1,1,10,1952-04-20,43,50,07
52LA00705,52,1,0812,2,418,9.6,0315,2,6488,2,15,8,8,1,4,1,42,420,1,6,140,,,,,,,13,,,,13,14,,42,1,00,,,,,109,13,1,1,2,1,0,1952-04-18,44,49,07
52LA00706,52,1,0813,2,418,9.8,0315,2,6488,2,15,8,8,4,4,1,42,420,2,,0,1,,1265,13,-,02,13,,,,13,14,,42,1,00,,67,,,109,13,1,1,2,1,10,1952-04-18,44,49,07
52LA00707,52,2,0552,2,408,8.4,0874,2,6663,2,13,8,8,1,3,1,35,350,1,,0,,,,,,,13,,,,13,14,,35,1,00,,66,,,99,13,1,1,2,1,10,1952-04-08,44,50,07
52LA00708,52,2,0553,2,408,9.6,0874,2,6663,2,13,8,8,1,3,1,35,350,2,,0,,,,,,,13,,,,13,14,,35,1,00,,68,,,99,13,1,1,2,1,10,1952-04-08,44,50,07
52LA00709,52,1,0392,2,403,11.2,0315,2,6738,2,13,5,8,1,5,1,42,420,1,,0,,,,,,,13,,,,13,14,,42,1,00,,81,,,94,13,1,1,1,1,10,1952-04-03,44,49,07
52LA00710,52,2,0598,2,410,9.4,0664,2,6815,2,13,8,8,1,2,1,51,510,1,,0,,,,,,,13,,,,13,14,,51,1,05,,57,,,101,13,1,1,2,1,10,1952-04-10,44,49,07
52LA00711,52,2,0599,2,410,9.8,0664,2,6815,2,13,8,8,1,2,1,51,510,2,,0,,,0231,13,-,,13,,,,13,14,,51,1,05,,68,,,101,13,1,1,2,1,10,1952-04-10,44,49,07
52LA00712,52,2,0560,2,409,10.8,9992,2,6816,2,4,8,8,3,3,2,53,530,1,,0,,99,,,,,13,,,,13,14,10,53,1,00,,82,,,100,13,1,1,2,1,10,1952-04-09,44,49,07
52LA00713,52,2,0561,2,409,8.6,9992,2,6816,2,4,8,8,1,3,2,53,530,2,6,101,,,,,,36,13,,,,13,14,,53,1,00,,,,,100,13,1,1,2,1,0,1952-04-09,44,49,07
52LA00714,52,,,,420,0.0,0636,2,6868,2,11,0,8,,0,,25,250,1,0,0,,,,,,,13,,,,13,14,,25,1,00,,,,,111,13,1,1,1,0,0,1952-04-20,44,49,07
52LA00715,52,1,0451,2,405,8.8,1008,2,6879,2,8,8,8,1,3,1,44,440,1,6,127,,,,,,,13,,,,13,14,,44,1,06,,,,,96,13,1,1,2,1,0,1952-04-05,44,50,07
52LA00716,52,1,0452,2,405,8.2,1008,2,6879,2,8,8,8,2,3,1,44,440,2,,0,1,,,,,04,13,,,,13,14,,44,1,06,,72,,,96,13,1,1,2,1,10,1952-04-05,44,50,07
52LA00717,52,2,0567,2,409,8.0,1047,2,7045,2,23,8,7,1,4,6,29,290,1,,0,,,0442,13,-,,13,,,,13,14,,29,1,25,,52,,,100,13,1,1,2,1,10,1952-04-09,45,50,07
52LA00718,52,1,0568,2,409,8.4,1047,2,7045,2,23,8,7,1,4,2,29,290,2,6,112,,,3713,11,+,,13,,,,13,14,,29,1,25,,,,,100,13,1,1,2,1,0,1952-04-09,45,50,07
52LA00719,52,1,0597,2,410,12.0,0589,2,7121,2,25,5,7,1,4,1,37,370,1,,0,2,,,,,16,13,,,,13,14,,37,1,26,,75,,,101,13,1,1,1,1,10,1952-04-10,45,49,07
52LA00720,52,1,0846,2,420,10.2,2996,1,7128,2,,8,7,1,3,1,82,234,1,,0,,,,,,,13,,,,11,14,,45,7,00,,80,23,,111,11,1,1,2,1,10,1952-04-20,45,49,07
52LA00721,52,1,0847,2,420,9.6,2996,1,7128,2,,8,7,1,3,1,82,234,2,,0,,,,,,,13,,,,11,14,,45,7,00,,70,23,,111,11,1,1,2,1,10,1952-04-20,45,49,07
52LA00722,52,2,0635,2,411,10.4,1008,2,7130,2,,5,7,1,4,1,82,444,1,,0,,,,,,,13,,,,13,14,,51,7,12,,72,44,,102,13,1,1,1,1,10,1952-04-11,45,50,07
52LA00723,52,2,0605,2,410,13.0,1354,2,7151,2,8,5,7,1,4,1,40,400,1,,0,,,,,,,13,,,,13,14,,40,1,00,,84,,,101,13,1,1,1,1,10,1952-04-10,45,50,07
52LA00724,52,2,0453,2,405,9.4,1997,2,7167,2,17,8,7,1,2,1,43,431,1,,0,,,,,,,13,,,,13,14,,43,1,13,,62,,,96,13,1,1,2,1,10,1952-04-05,45,51,07
52LA00725,52,2,0454,2,405,9.8,1997,2,7167,2,17,8,7,1,2,1,43,431,2,,0,,,,,,,13,,,,13,14,,43,1,13,,55,,,96,13,1,1,2,1,10,1952-04-05,45,51,07
52LA00726,52,1,0658,2,412,15.0,0561,2,7197,2,10,5,7,1,5,1,40,401,1,,0,,,,,,,13,,,,13,14,,40,1,00,,100,,,103,13,1,1,1,1,10,1952-04-12,45,49,07
52LA00727,52,2,0745,2,414,7.2,0664,2,7276,2,11,8,7,1,4,1,51,510,1,,0,2,,,,,16,13,,,,13,14,,51,1,05,,49,,,105,13,1,1,2,1,10,1952-04-14,45,49,07
52LA00728,52,1,0746,2,414,10.8,0664,2,7276,2,11,8,7,1,4,1,51,510,2,,0,2,,,,,16,13,,,,13,14,,51,1,05,,57,,,105,13,1,1,2,1,10,1952-04-14,45,49,07
52LA00729,52,,,,420,0.0,1047,2,7283,2,15,0,7,,0,,29,290,1,0,0,,,,,,,13,,,,13,14,,29,1,00,,,,,111,13,1,1,1,0,0,1952-04-20,45,50,07
52LA00730,52,,,,327,0.0,1176,2,7325,2,13,,7,,,,47,470,1,,87,,,,,,,13,,,6,13,14,,47,1,17,,,,,87,13,0,0,0,0,0,1952-03-27,45,50,07
52LA00731,52,,,,510,0.0,5965,3,7370,2,2,,7,,,,70,710,1,,0,,,,,,,13,,-,,17,17,,70,2,00,,,,,131,17,1,0,0,0,0,1952-05-10,45,49,07
52LA00732,52,,,,420,0.0,0241,2,7374,2,18,0,7,,0,,22,220,1,0,0,,,,,,,13,,,,13,14,,22,1,19,,,,,111,13,1,1,1,0,0,1952-04-20,45,49,07
52LA00733,52,2,0684,2,412,14.2,1008,2,7377,2,,5,7,1,4,1,82,444,1,,0,,,,,,,13,,,,13,14,,45,7,00,,79,44,,103,13,1,1,1,1,10,1952-04-12,45,50,07
52LA00734,52,2,0668,2,412,9.0,1176,2,7418,2,12,8,7,1,2,1,47,470,1,,0,,,,,,,13,,,,13,14,,47,1,13,,56,,,103,13,1,1,2,1,10,1952-04-12,45,50,07
52LA00735,52,1,0669,2,412,8.4,1176,2,7418,2,12,8,7,1,2,1,47,470,2,,0,,,,,,,13,,,,13,14,,47,1,13,,57,,,103,13,1,1,2,1,10,1952-04-12,45,50,07
52LA00736,52,,,,420,0.0,1182,2,7487,2,,,7,,,,82,255,1,,111,,,,,,,13,,,6,13,14,,51,7,13,,,25,,111,13,0,0,0,0,0,1952-04-20,45,50,07
52LA00737,52,2,0407,2,404,11.0,9675,2,7516,2,11,5,7,1,2,1,50,500,1,,0,,,,,,,13,,,,13,14,,50,1,06,,62,,,95,13,1,1,1,1,10,1952-04-04,45,48,07
52LA00738,52,2,0802,2,417,10.0,2594,1,7563,2,,8,7,1,4,1,82,214,1,6,151,,,,,,,13,,,,11,14,,51,7,00,,,21,,108,11,1,1,2,1,0,1952-04-17,45,48,07
52LA00739,52,1,0803,2,417,11.2,2594,1,7563,2,,8,7,1,4,1,82,214,2,,0,,,,,,04,13,,,,11,14,,51,7,00,,77,21,,108,11,1,1,2,1,10,1952-04-17,45,48,07
52LA00740,52,,,,420,0.0,0243,2,7583,2,20,0,7,,0,,50,501,1,0,0,,,,,,,13,,,,13,14,,50,1,06,,,,,111,13,1,1,1,0,0,1952-04-20,45,49,07
52LA00741,52,1,0617,2,411,9.6,1182,2,7596,2,7,7,7,1,2,1,25,251,1,,0,,,,,,,13,,,,13,14,,25,1,07,,72,,,102,13,1,1,2,1,10,1952-04-11,45,50,07
52LA00742,52,1,,,411,12.0,1182,2,7596,2,7,7,7,1,2,1,25,251,2,1,0,,,,,,,13,,,,13,14,,25,1,07,,,,,102,13,1,1,2,0,0,1952-04-11,45,50,07
52LA00743,52,2,0854,2,421,9.6,0238,2,7642,2,21,8,7,1,3,1,46,460,1,6,224,,,,,,,13,,,,13,14,,46,1,19,,,,,112,13,1,1,2,1,0,1952-04-21,45,49,07
52LA00744,52,1,0855,2,421,9.6,0238,2,7642,2,21,8,7,1,3,1,46,460,2,,0,,,4691,40,-,,13,,,,13,14,,46,1,19,,72,,,112,13,1,1,2,1,10,1952-04-21,45,49,07
52LA00745,52,2,0784,2,416,8.8,1209,2,7660,2,14,8,7,1,3,1,28,281,1,6,197,,,,,,,13,,,,13,14,,28,1,13,,,,,107,13,1,1,2,1,0,1952-04-16,45,50,07
52LA00746,52,1,0785,2,416,10.8,1209,2,7660,2,14,8,7,1,3,1,28,281,2,,0,,,3270,11,-,,13,,,,13,14,,28,1,13,,58,,,107,13,1,1,2,1,10,1952-04-16,45,50,07
52LA00747,52,1,0689,2,412,15.0,2594,1,7674,2,,5,7,1,4,1,82,214,1,,0,,,,,,,13,,,,11,14,,50,7,01,,96,21,,103,11,1,1,1,1,10,1952-04-12,45,48,07
52LA00748,52,2,0587,2,410,8.8,1182,2,7702,2,7,7,7,1,4,1,25,251,1,6,109,,,,,,,13,,,,13,14,,25,1,07,,,,,101,13,1,1,2,1,0,1952-04-10,45,50,07
52LA00749,52,2,,,410,8.0,1182,2,7702,2,7,7,7,1,4,1,25,251,2,1,0,,,,,,,13,,,,13,14,,25,1,07,,,,,101,13,1,1,2,0,0,1952-04-10,45,50,07
52LA00750,52,1,0608,2,410,10.0,9634,2,7725,2,14,8,7,1,4,1,28,280,1,,0,,,,,,,13,,,,13,14,,28,1,13,,71,,,101,13,1,1,2,1,10,1952-04-10,45,48,07
52LA00751,52,1,0609,2,410,9.8,9634,2,7725,2,14,8,7,1,4,1,28,280,2,,0,,,1575,67,-,,13,,,,13,14,,28,1,13,,77,,,101,13,1,1,2,1,10,1952-04-10,45,48,07
52LA00752,52,2,0685,2,412,10.6,0990,2,7765,2,,5,7,1,4,1,62,651,1,,0,,,,,,,13,,,,13,14,,61,5,00,,82,54,,103,13,1,1,1,1,10,1952-04-12,45,50,07
52LA00753,52,2,7013,3,409,11.8,3072,1,7766,2,,5,7,1,4,1,62,571,1,,0,,,,,,,13,,,,11,17,,61,5,00,,85,27,,100,11,1,1,1,1,10,1952-04-09,45,50,07
52LA00754,52,1,0650,2,412,10.4,0315,2,7806,2,14,5,6,1,2,1,42,420,1,,0,,,3067,11,-,,13,,,,13,14,,42,1,13,,66,,,103,13,1,1,1,1,10,1952-04-12,46,49,07
52LA00755,52,2,0622,2,411,9.8,0636,2,7815,2,,7,6,1,4,2,82,254,1,,0,,,,,,,13,,,,13,14,,50,7,06,,82,25,,102,13,1,1,2,1,10,1952-04-11,46,49,07
52LA00756,52,1,,,411,0.0,0636,2,7815,2,,7,6,1,4,1,82,254,2,1,0,,,,,,,13,,,,13,14,,50,7,06,,,25,,102,13,1,1,2,0,0,1952-04-11,46,49,07
52LA00757,52,1,0442,2,405,10.6,1308,2,7830,2,,5,6,1,5,1,63,680,1,6,119,,,,,,,13,,,,13,14,,54,6,12,,,53,,96,13,1,1,1,1,0,1952-04-05,46,50,07
52LA00758,52,,,,510,0.0,0606,2,7843,2,19,,6,,,,26,260,1,,0,,,,,,,13,,-,,13,14,,26,1,06,1,,,,131,13,1,0,0,0,0,1952-05-10,46,49,07
52LA00759,52,1,1804,5,510,11.2,0000,6,7843,2,,8,6,1,4,1,00,260,1,,0,,,,,,,13,,,,,48,,26,0,06,2,75,04,,131,60,1,1,2,1,10,1952-05-10,46,50,04
52LA00760,52,1,1807,5,510,11.0,0000,6,7843,2,,8,6,1,4,1,00,260,2,,0,,,,,,,13,,,,,48,,26,0,06,2,64,04,,131,60,1,1,2,1,10,1952-05-10,46,50,04
52LA00761,52,2,0701,2,413,7.2,3355,1,7845,2,,8,6,1,5,1,82,235,1,,0,,,,,,,13,,,,11,14,,50,7,14,,54,23,,104,11,1,1,2,1,10,1952-04-13,46,51,07
52LA00762,52,2,0702,2,413,10.0,3355,1,7845,2,,8,6,1,5,1,82,235,2,,0,,,,,,,13,,,,11,14,,50,7,14,,56,23,,104,11,1,1,2,1,10,1952-04-13,46,51,07
52LA00763,52,,,,420,0.0,1176,2,7855,2,19,0,6,,0,,47,470,1,0,0,,,,,,,13,,,,13,14,,47,1,14,,,,,111,13,1,1,1,0,0,1952-04-20,46,50,07
52LA00764,52,,,,420,0.0,1182,2,7857,2,,0,6,,0,,82,255,1,0,0,,,,,,,13,,,,13,14,,49,7,00,,,25,,111,13,1,1,1,0,0,1952-04-20,46,50,07
