UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
78LA01831,,,,19,1,11,113,S0361,19,07,,,,20,,,07,1,,,,,0,,,,,,,,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01832,1978-04-28,2,X3125,79,1,00,113,S0361,19,07,,1,,20,,5,10,2,1,118,5,,0,2,,,,,,,00000,97,1,75,11,0,1,,1,1,130,10,,,1,78
78LA01833,1978-04-03,2,S1230,19,1,13,134,S0371,19,07,,1,,20,,1,07,,1,93,8,,0,3,,,,,,,S0673,19,1,70,13,6,1,,1,2,91,10,,,1,78
78LA01834,1978-04-03,1,S1231,19,,13,134,S0371,19,07,,,,20,,1,07,,1,93,8,,100,3,,6,,,,,S0673,19,0,0,13,6,1,06,0,0,97,0,,,2,78
78LA01835,,,,19,1,10,101,S0374,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01836,1978-04-25,1,S1888,19,1,10,102,S0379,19,07,,1,,10,,1,07,,1,115,5,1,0,2,,,,592462,-,3,S0050,19,1,79,10,2,1,,1,1,98,5,,,1,78
78LA01837,,,,19,1,10,103,S0381,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01838,,,,19,1,12,800,S0383,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01839,,,,19,1,12,810,S0385,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01840,1978-03-02,,,19,1,11,114,S0389,19,07,,,,10,,,07,,,61,0,3,0,0,,0,,,,3,S1012,19,1,0,11,6,0,,1,1,,0,,,1,78
78LA01841,,,,19,1,11,112,S0390,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01842,1978-04-27,1,S1894,19,1,13,131,S0392,19,07,,,,10,,1,07,,1,117,5,4,230,2,,7,,,,3,S0677,19,1,0,13,6,1,,1,1,97,0,,,1,78
78LA01843,1978-05-06,2,X3184,79,1,00,104,S0393,19,07,,1,,10,,5,10,2,1,126,5,1,0,1,,,,,,1,00000,97,1,75,10,0,1,,1,1,109,10,,,1,78
78LA01844,,,,19,1,10,104,S0393,19,07,,,,10,,,07,1,,,,1,0,,,,,,,1,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01845,,,,19,1,13,132,S0399,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01846,,,,19,1,10,101,S0407,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01847,,,,19,1,11,113,S0415,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01848,,,,19,1,11,114,S0416,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01849,,,,19,1,13,133,S0418,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01850,,,,19,1,13,134,S0419,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01851,1978-04-28,1,S1895,19,1,13,134,S0420,19,07,,1,,10,,1,07,,1,118,5,4,0,2,,,,,,2,S0673,19,1,72,13,6,1,,1,1,110,10,,,1,78
78LA01852,,,,19,1,11,111,S0426,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01853,,,,19,1,12,820,S0428,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01854,,,,19,1,12,830,S0431,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01855,,,,19,1,11,112,S0437,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01856,,,,19,1,13,133,S0440,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01857,,,,19,1,13,132,S0441,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01858,,,,19,1,11,113,S0445,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01859,,,,19,1,10,104,S0450,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01860,,,,19,1,10,103,S0454,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01861,,,,19,1,12,840,S0460,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01862,,,,19,1,10,102,S0462,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01863,,,,19,1,10,101,S0467,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01864,,,,19,1,11,114,S0476,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01865,1978-04-19,2,S1863,19,1,13,131,S0480,19,07,,1,,10,,1,07,,1,109,5,4,0,2,,,,,,3,S0677,19,1,72,13,6,1,,1,1,113,10,,,1,78
78LA01866,,,,19,1,11,111,S0486,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01867,,,,19,1,13,131,S0490,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01868,,,,19,1,13,132,S0495,19,07,,,,10,,,07,1,,,,4,0,,,,,,,1,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01869,1978-05-18,2,X3284,79,1,00,132,S0495,19,07,,1,,10,,5,10,2,1,138,5,4,0,2,,,,,,1,00000,97,1,78,13,0,1,,1,1,129,10,,,1,78
78LA01870,,,,19,1,11,113,S0496,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01871,,,,19,1,12,800,S0497,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01872,,,,19,1,11,111,S0501,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01873,1978-04-26,2,S1890,19,1,10,102,S0503,19,07,,1,,10,,1,07,,2,116,5,3,0,2,,,,,,1,S0050,19,1,66,10,2,1,,1,1,66,10,79,,1,78
78LA01874,,,,19,1,11,112,S0508,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01875,,,,19,1,10,104,S0510,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01876,,,,19,1,10,104,S0512,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01877,,,,19,1,10,101,S0514,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01878,,,,19,1,10,103,S0516,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01879,,,,19,1,12,810,S0517,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01880,,,,19,1,13,133,S0518,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01881,,,,19,1,10,103,S0520,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01882,1978-04-21,2,S1879,19,1,11,114,S0523,19,07,,1,,10,,1,07,,1,111,5,1,0,2,,,,,,3,S1012,19,1,78,11,6,1,,1,1,110,10,,,1,78
78LA01883,,,,19,1,11,111,S0526,19,07,,,,10,,,07,1,,,,1,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01884,1978-05-17,3,X3277,79,1,00,111,S0526,19,07,,1,,10,,5,10,2,1,137,5,1,0,2,,,,,,2,00000,97,1,66,11,0,1,,1,1,113,10,,,1,78
78LA01885,,,,19,1,12,820,S0528,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01886,,,,19,1,13,134,S0530,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01887,,,,19,1,13,131,S0531,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01888,,,,19,1,12,830,S0533,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01889,,,,19,1,10,102,S0534,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01890,,,,19,1,10,103,S0535,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01891,1978-04-25,1,S1889,19,1,11,112,S0547,19,07,,1,,10,,2,07,,1,115,5,1,0,1,,,,,&,1,S0560,19,1,66,11,6,1,,1,1,90,5,,,1,78
78LA01892,,,,19,1,11,113,S0550,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01893,,,,19,1,11,114,S0551,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01894,,,,19,1,12,840,S0555,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01895,,,,19,1,11,111,S0556,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01896,,,,19,1,10,101,S0559,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01897,1978-04-30,2,S1900,19,1,13,132,S0561,19,07,,1,,10,,1,07,,1,120,5,4,0,0,,,,,,1,S0764,19,1,70,13,6,1,,1,1,100,10,,,1,78
78LA01898,,,,19,1,12,800,S0563,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01899,,,,19,1,11,113,S0564,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01900,,,,19,1,13,133,S0566,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01901,,,,19,1,10,104,S0575,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01902,,,,19,1,12,810,S0577,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01903,1978-04-27,1,S1892,19,1,12,820,S0579,19,07,,1,,10,,1,07,,1,117,5,3,0,2,,,,,,1,S0159,19,1,69,12,3,1,,1,1,108,10,,,1,78
78LA01904,,,,19,1,13,134,S0581,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01905,,,,19,1,11,114,S0583,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01906,1978-04-27,1,S1893,19,1,11,112,S0586,19,07,,,,10,,1,07,,1,117,5,3,131,1,,6,,,,1,S0560,19,1,0,11,6,1,01,1,1,105,0,,,1,78
78LA01907,1978-05-04,1,S1901,19,1,11,113,S0590,19,07,,,,10,,1,07,,1,124,5,1,230,2,,7,,,,3,S0505,19,1,0,11,6,1,,1,1,121,0,,,1,78
78LA01908,,,,19,1,12,830,S0592,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01909,,,,19,1,13,131,S0595,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01910,1978-04-16,1,S1750,19,1,13,132,S0597,19,07,,,,10,,1,07,,1,106,5,4,230,2,,7,,,,3,S0764,19,1,0,13,6,1,,1,1,87,0,,,1,78
78LA01911,,,,19,1,10,102,S0600,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01912,,,,19,1,10,103,S0601,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01913,,,,19,1,10,101,S0602,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01914,,,,19,1,11,112,S0604,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01915,,,,19,1,11,111,S0608,19,07,,,,10,,,07,1,,,,1,0,,,,,,,1,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01916,1978-05-21,3,X3295,79,1,00,111,S0608,19,07,,1,,10,,5,10,2,1,141,5,1,0,2,,,,,,1,00000,97,1,59,11,0,1,,1,1,105,10,,,1,78
78LA01917,,,,19,1,11,114,S0610,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01918,,,,19,1,12,840,S0611,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01919,,,,19,1,13,133,S0618,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01920,,,,19,1,11,111,S0619,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01921,,,,19,1,12,800,S0626,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01922,,,,19,1,12,810,S0627,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01923,,,,19,1,12,820,S0632,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01924,,,,19,1,12,830,S0634,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01925,1978-04-19,1,S1856,19,1,13,131,S0640,19,07,,1,,10,,1,07,,1,109,5,4,0,2,,,,,,1,S0677,19,1,82,13,6,1,,1,1,110,10,,,1,78
78LA01926,,,,19,1,13,131,S0646,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01927,,,,19,1,13,132,S0647,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01928,,,,19,1,10,104,S0648,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01929,,,,19,1,10,101,S0657,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01930,,,,19,1,11,113,S0658,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01931,,,,19,1,11,114,S0662,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01932,1978-04-26,1,S1891,19,1,10,102,S0664,19,07,,1,,10,,1,07,,1,116,5,2,0,1,,,,,,2,S0050,19,1,59,10,2,1,,1,1,89,10,,,1,78
78LA01933,,,,19,1,10,103,S0665,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01934,,,,19,1,10,103,S0666,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01935,1978-04-17,2,S1791,19,1,13,133,S0674,19,07,,1,,10,,1,07,,1,107,5,4,0,1,,,,,,1,S0580,19,1,77,13,6,1,,1,1,102,10,,,1,78
78LA01936,,,,19,1,10,102,S0680,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01937,,,,19,1,12,840,S0682,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01938,,,,19,1,11,112,S0690,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01939,,,,19,1,10,101,S0691,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01940,,,,19,1,11,112,S0694,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01941,,,,19,1,12,800,S0698,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01942,,,,19,1,10,102,S0699,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0050,19,0,0,10,2,0,,0,0,,0,,,1,78
78LA01943,,,,19,1,13,134,S0700,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01944,,,,19,1,10,101,S0701,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01945,,,,19,1,10,104,S0706,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01946,,,,19,1,13,134,S0709,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01947,,,,19,1,13,132,S0711,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01948,,,,19,1,11,111,S0714,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01949,,,,19,1,11,114,S0720,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01950,,,,19,1,12,810,S0724,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01951,,,,19,1,12,820,S0725,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01952,,,,19,1,10,103,S0726,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01953,,,,19,1,10,104,S0731,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01954,,,,19,1,10,104,S0732,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,C9563,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01955,,,,19,1,13,133,S0733,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01956,1978-05-15,2,X3264,79,1,00,113,S0735,19,07,,1,,10,,5,10,2,1,135,8,1,0,2,,,,,&,1,00000,97,1,35,11,0,1,,1,2,103,5,,,1,78
78LA01957,,,,19,1,11,113,S0735,19,07,,,,10,,,07,1,,,,1,0,,,,,,,1,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01958,1978-05-15,2,X3265,79,,00,113,S0735,19,07,,1,,10,,5,10,2,1,135,8,1,0,2,,,,,&,1,00000,97,0,51,11,0,1,,0,0,104,5,,,2,78
78LA01959,,,,19,1,13,134,S0740,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01960,,,,19,1,12,830,S0742,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01961,,,,19,1,12,840,S0747,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01962,,,,19,1,10,102,S0750,19,07,,,,10,,,07,,,,,3,0,,,,,,,3,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01963,,,,19,1,13,132,S0753,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01964,,,,19,1,13,133,S0754,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01965,,,,19,1,10,101,S0761,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01966,,,,19,1,10,101,S0767,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S0290,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01967,,,,19,1,10,102,S0772,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0050,19,1,0,10,2,0,,0,0,,0,,,1,78
78LA01968,,,,19,1,11,112,S0778,19,07,,,,10,,,07,1,,,,2,0,,,,,,,3,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01969,1978-05-10,3,X3230,79,1,00,112,S0778,19,07,,1,,10,,5,10,2,1,130,5,2,0,2,,,,,,3,00000,97,1,83,11,0,1,,1,1,108,10,,,1,78
78LA01970,1978-04-29,2,S1897,19,1,13,131,S0783,19,07,,1,,10,,1,07,,1,119,5,4,0,2,,,,,,3,S0677,19,1,80,13,6,1,,1,1,128,10,,,1,78
78LA01971,,,,19,1,11,111,S0788,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01972,,,,19,1,13,134,S0791,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01973,,,,19,1,12,800,S0792,19,07,,,,10,,,07,,,,,2,0,,,,,,,3,C9654,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01974,,,,19,1,11,114,S0793,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01975,,,,19,1,11,113,S0800,19,07,,,,10,,,07,1,,,,3,0,,,,,,,3,S0505,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01976,1978-05-04,2,X3166,79,1,00,113,S0800,19,07,,1,,10,,5,10,2,1,124,5,3,0,1,,,,661062,-,3,00000,97,1,72,11,0,1,,1,1,118,5,,,1,78
78LA01977,,,,19,1,13,132,S0802,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0764,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01978,,,,19,1,12,810,S0805,19,07,,,,10,,,07,,,,,2,0,,,,,,,2,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01979,1978-04-19,2,S1864,19,1,10,104,S0807,19,07,,1,,10,,1,07,,1,109,5,1,0,1,,,,,&,2,C9563,18,1,60,10,2,1,,1,1,80,5,,,1,78
78LA01980,,,,19,1,12,820,S0813,19,07,,,,10,,,07,,,,,2,0,,,,,,,1,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01981,1978-04-30,1,S1898,19,1,12,830,S0816,19,07,,1,,10,,1,07,,1,120,5,3,0,2,,,,,,3,C9921,18,1,63,12,3,1,,1,1,109,10,,,1,78
78LA01982,,,,19,1,12,840,S0823,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,C9870,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01983,,,,19,1,11,111,S0831,19,07,,,,10,,,07,,,,,3,0,,,,,,,2,S0660,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01984,,,,19,1,13,131,S0835,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01985,1978-04-30,2,S1899,19,1,12,800,S0841,19,07,,1,,10,,1,07,,1,120,5,3,0,1,,,,,,1,C9654,18,1,66,12,3,1,,1,1,71,10,,,1,78
78LA01986,,,,19,1,11,114,S0846,19,07,,,,10,,,07,,,,,3,0,,,,,,,1,S1012,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01987,,,,19,1,13,133,S0848,19,07,,,,10,,,07,,,,,4,0,,,,,,,2,S0580,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01988,,,,19,1,12,810,S0852,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0185,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01989,,,,19,1,12,820,S0857,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0159,19,1,0,12,3,0,,0,0,,0,,,1,78
78LA01990,,,,19,1,11,112,S0859,19,07,,,,10,,,07,,,,,1,0,,,,,,,3,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01991,,,,19,1,11,112,S0860,19,07,,,,10,,,07,,,,,1,0,,,,,,,2,S0560,19,1,0,11,6,0,,0,0,,0,,,1,78
78LA01992,,,,19,1,12,830,S0862,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9921,18,1,0,12,3,0,,0,0,,0,,,1,78
78LA01993,,,,19,1,10,103,S0865,19,07,,,,10,,,07,,,,,1,0,,,,,,,1,C9982,18,1,0,10,2,0,,0,0,,0,,,1,78
78LA01994,,,,19,1,13,134,S0866,19,07,,,,10,,,07,,,,,4,0,,,,,,,1,S0673,19,1,0,13,6,0,,0,0,,0,,,1,78
78LA01995,,,,19,1,13,131,S0867,19,07,,,,10,,,07,,,,,4,0,,,,,,,3,S0677,19,1,0,13,6,0,,0,0,,0,,,1,78
