UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
94LA02064,94,S0324,10,11,24,S2358,10,4.0,07,1,0,,R,0412,102,8,2,2,9.2,1,1,S4985,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,64,1,56,181,2,1994-04-12,0.025
94LA02065,94,S0324,10,11,24,S2358,10,4.0,07,1,0,,R,0412,102,8,2,1,11.5,1,1,S4986,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,62,1,44,181,2,1994-04-12,0.025
94LA02066,94,S0328,10,11,21,S2315,10,4.0,07,1,0,,R,0329,88,5,4,2,12.5,1,1,S4398,10,11,07,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,98,1,89,180,1,1994-03-29,0.046
94LA02067,94,S0333,10,11,22,S3102,10,4.0,07,1,0,,R,0402,92,8,4,2,9.7,1,1,S4590,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,61,1,50,181,2,1994-04-02,0.036
94LA02068,94,S0333,10,11,22,S3102,10,4.0,07,1,0,,R,0402,92,8,4,1,10.9,1,1,S4591,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,63,1,61,181,2,1994-04-02,0.036
94LA02069,94,S0336,10,18,R11,00751,00,4.0,07,2,0,A,H,0424,114,5,4,2,14.4,1,1,S5382,10,00,08,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,88,1,70,181,2,1994-04-24,0.0
94LA02070,94,S0337,10,11,23,S2749,10,4.0,41,1,0,,R,0417,107,8,3,1,11.3,1,1,S5255,10,11,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,50,180,1,1994-04-17,0.016
94LA02071,94,S0337,10,11,23,S2749,10,4.0,41,1,0,,R,0417,107,8,3,1,10.4,1,1,S5256,10,11,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,82,1,58,180,1,1994-04-17,0.016
94LA02072,94,S0340,10,12,83,S2552,10,4.0,07,1,0,,C,0420,110,8,3,2,11.5,1,1,S5313,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,63,1,42,181,2,1994-04-20,0.058
94LA02073,94,S0340,10,12,83,S2552,10,4.0,07,1,0,,C,0420,110,8,3,2,12.0,4,1,S5314,10,12,07,,0,,,,,BRN LEGS,,,,J,2,,0,0,0,1,1,1.0,84,1,56,181,2,1994-04-20,0.058
94LA02074,94,S0346,10,18,R13,00751,00,4.0,07,2,0,A,H,0422,112,8,2,1,14.8,1,1,S5357,10,00,08,,0,,,,HARD BAG 94,,,,,J,1,,1,1,2,1,1,1.0,100,1,68,181,2,1994-04-22,0.0
94LA02075,94,S0346,10,18,R13,00751,00,4.0,07,2,0,A,H,0422,112,8,2,2,11.8,1,1,S5358,10,00,08,,0,,S870419,-,,,,,,J,2,,0,0,0,1,1,0.5,74,0,43,181,2,1994-04-22,0.0
94LA02076,94,S0347,10,10,44,S2646,10,4.0,07,1,0,,M,0405,95,8,4,1,12.4,1,1,S4726,10,10,42,,0,,,,VLTS,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,90,1,68,181,2,1994-04-05,0.032
94LA02077,94,S0347,10,10,44,S2646,10,4.0,07,1,0,,M,0405,95,8,4,1,12.0,1,1,S4727,10,10,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,91,1,70,181,2,1994-04-05,0.032
94LA02078,94,S0350,10,12,84,S3273,10,4.0,07,1,0,,C,0403,93,8,3,2,10.7,1,1,S4619,10,12,07,,0,,,,VLTS,ENTR,,,,J,1,,1,1,2,1,1,1.0,74,1,65,181,2,1994-04-03,0.012
94LA02079,94,S0350,10,12,84,S3273,10,4.0,07,1,0,,C,0403,93,8,3,1,10.3,1,1,S4620,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,71,1,53,181,2,1994-04-03,0.012
94LA02080,94,S0357,10,11,21,S2315,10,4.0,07,1,0,,R,0404,94,8,3,2,11.2,1,1,S4667,10,11,07,,0,,,,,ENTR,,,,Y,1,,1,1,2,1,1,1.0,54,1,54,181,2,1994-04-04,0.029
94LA02081,94,S0357,10,11,21,S2315,10,4.0,07,1,0,,R,0404,94,8,3,2,12.0,1,1,S4668,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,79,1,65,181,2,1994-04-04,0.029
94LA02082,94,S0360,10,13,31,S2630,10,4.0,07,1,0,,F,0331,90,5,4,2,11.2,4,1,S4471,10,13,42,,0,,K711363,+,,BLK HALF FACE,,,,J,1,,1,1,1,1,1,1.5,78,1,67,180,1,1994-03-31,0.027
94LA02083,94,S0362,10,10,41,S3240,10,4.0,41,1,0,,M,0418,108,8,3,1,15.2,1,1,S5282,10,10,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,90,1,62,180,1,1994-04-18,0.02
94LA02084,94,S0362,10,10,41,S3240,10,4.0,41,1,0,,M,0418,108,8,3,1,15.2,1,1,S5283,10,10,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,93,1,62,180,1,1994-04-18,0.02
94LA02085,94,S0363,10,11,24,S2358,10,4.0,41,1,0,,R,0331,90,8,4,2,12.6,1,1,S4511,10,11,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,76,1,62,180,1,1994-03-31,0.029
94LA02086,94,S0363,10,11,24,S2358,10,4.0,41,1,0,,R,0331,90,8,4,1,12.8,1,1,S4512,10,11,42,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,62,1,58,180,1,1994-03-31,0.029
94LA02087,94,S0365,10,11,22,S3102,10,4.0,41,1,0,,R,0413,103,8,3,3,13.2,1,1,S5063,10,11,42,,0,,,,LTS,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,75,1,54,181,2,1994-04-13,0.029
94LA02088,94,S0365,10,11,22,S3102,10,4.0,41,1,0,,R,0413,103,8,3,3,11.6,1,1,S5064,10,11,42,,0,,,,,HAIRY,,,,Y,2,,0,0,0,1,1,1.0,77,1,56,181,2,1994-04-13,0.029
94LA02089,94,S0366,10,10,42,S2576,10,4.0,41,1,0,,M,0407,97,5,3,2,14.2,1,1,S4817,10,10,42,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,87,1,67,180,1,1994-04-07,0.02
94LA02090,94,S0374,10,12,85,S2753,10,4.0,41,1,0,,C,0407,97,5,3,2,10.6,1,1,S4792,10,12,41,,0,,,,"4"" HORNS",,,,,J,1,,1,1,1,1,1,1.0,79,1,58,180,1,1994-04-07,0.003
94LA02091,94,S0381,10,11,23,S2749,10,4.0,41,1,0,,R,0403,93,5,4,1,12.0,1,1,S4622,10,11,42,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,75,181,2,1994-04-03,0.014
94LA02092,94,S0384,10,11,24,S2358,10,4.0,07,1,0,,R,0402,92,8,4,1,10.9,1,1,S4598,10,11,07,,0,,,,X SW HARD BAG,,,,,J,1,,1,1,2,1,1,1.0,76,1,63,181,2,1994-04-02,0.033
94LA02093,94,S0384,10,11,24,S2358,10,4.0,07,1,0,,R,0402,92,8,4,1,11.4,1,1,S4599,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,86,1,67,181,2,1994-04-02,0.033
94LA02094,94,S0385,10,11,21,S2315,10,4.0,07,1,0,,R,0410,100,5,4,1,13.2,1,2,S4899,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,90,1,69,181,2,1994-04-10,0.028
94LA02095,94,S0386,10,12,86,S2793,10,4.0,07,1,0,,C,0410,100,8,3,1,11.4,1,1,S4895,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,69,1,56,180,1,1994-04-10,0.022
94LA02096,94,S0386,10,12,86,S2793,10,4.0,07,1,0,,C,0410,100,8,3,1,11.2,1,1,S4896,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,81,1,56,180,1,1994-04-10,0.022
94LA02097,94,S0388,10,10,43,S2408,10,4.0,41,1,0,,M,0404,94,8,2,1,12.0,1,1,S4678,10,10,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,67,1,56,181,2,1994-04-04,0.016
94LA02098,94,S0388,10,10,43,S2408,10,4.0,41,1,0,,M,0404,94,8,2,2,10.1,1,1,S4679,10,10,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,63,1,57,181,2,1994-04-04,0.016
94LA02099,94,S0389,10,12,87,S2848,10,4.0,41,1,0,,C,0415,105,8,3,2,12.1,1,1,S5137,10,12,42,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,70,1,53,181,2,1994-04-15,0.039
94LA02100,94,S0389,10,12,87,S2848,10,4.0,41,1,0,,C,0415,105,8,3,1,13.2,1,1,S5138,10,12,42,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,72,1,55,181,2,1994-04-15,0.039
94LA02101,94,S0392,10,10,44,S2646,10,4.0,07,1,0,,M,0413,103,8,4,2,10.6,1,1,S5024,10,10,42,,0,,,,,PINK,,,,J,1,,1,1,2,1,1,1.0,60,1,54,181,2,1994-04-13,0.008
94LA02102,94,S0392,10,10,44,S2646,10,4.0,07,1,0,,M,0413,103,8,4,1,12.6,1,1,S5025,10,10,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,54,181,2,1994-04-13,0.008
94LA02103,94,S0399,10,10,41,S3240,10,4.0,41,1,0,,M,0414,104,8,4,2,11.5,1,1,S5125,10,10,42,,0,,,,LT SUCK1SIDE,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,77,1,53,181,2,1994-04-14,0.024
94LA02104,94,S0399,10,10,41,S3240,10,4.0,41,1,0,,M,0414,104,8,4,1,12.9,1,1,S5126,10,10,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,83,1,57,181,2,1994-04-14,0.024
94LA02105,94,S0401,10,10,42,S2576,10,4.0,41,1,0,,M,0413,103,5,3,2,13.0,1,1,,,10,42,6,104,54,K758063,+,,NAVEL BLED,,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1994-04-13,0.0
94LA02106,94,S0406,10,13,34,S2721,10,4.0,07,1,0,,F,,0,,,,0.0,,,,,13,42,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA02107,94,S0415,10,13,32,S3048,10,4.0,41,1,0,,F,0403,93,8,2,2,9.2,1,1,S4625,10,13,42,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,66,1,57,181,2,1994-04-03,0.04
94LA02108,94,S0415,10,13,32,S3048,10,4.0,41,1,0,,F,0403,93,8,2,2,9.2,1,1,S4626,10,13,42,,0,,T969143,-,,4TEATS,,,,J,2,,0,0,0,1,1,0.5,59,0,48,181,2,1994-04-03,0.04
94LA02109,94,S0416,10,12,88,S2964,10,4.0,41,1,0,,C,0416,106,5,4,2,12.4,1,1,S5210,10,12,42,,0,,K765663,+,,4TEATS,,,,J,1,,1,1,1,1,1,1.5,71,1,54,180,1,1994-04-16,0.034
94LA02110,94,S0417,10,13,31,S2630,10,4.0,07,1,0,,F,0407,97,5,4,1,12.7,1,1,S4824,10,13,42,,0,,S477310,+,,,,,,Y,1,,1,1,1,1,1,1.5,69,1,66,181,2,1994-04-07,0.019
94LA02111,94,S0420,10,12,89,S3142,10,4.0,07,1,0,,C,0413,103,8,4,3,12.2,1,1,S5079,10,12,07,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,74,1,54,181,2,1994-04-13,0.035
94LA02112,94,S0420,10,12,89,S3142,10,4.0,07,1,0,,C,0413,103,8,4,3,12.8,1,1,S5080,10,12,07,,0,,,,,SPLIT SCRO,,,,J,2,,0,0,0,1,1,1.0,68,1,53,181,2,1994-04-13,0.035
94LA02113,94,S0421,10,13,33,01958,TX,4.0,41,1,0,,F,0414,104,8,2,2,9.0,1,1,S5091,10,13,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,62,1,49,181,2,1994-04-14,0.0
94LA02114,94,S0421,10,13,33,01958,TX,4.0,41,1,0,,F,0414,104,8,2,2,10.2,2,1,S5092,10,13,42,,0,,,,,GRAY ON NECK,,,,J,2,,0,0,0,1,1,1.0,57,1,42,181,2,1994-04-14,0.0
94LA02115,94,S0427,10,13,34,S2721,10,4.0,07,1,0,,F,0415,105,8,3,1,12.6,1,1,S5188,10,13,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,80,1,55,181,2,1994-04-15,0.011
94LA02116,94,S0427,10,13,34,S2721,10,4.0,07,1,0,,F,0415,105,8,3,1,12.8,1,1,S5189,10,13,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,65,1,47,181,2,1994-04-15,0.011
94LA02117,94,S0433,10,12,90,S2747,10,4.0,41,1,0,,C,0415,105,8,4,1,10.1,1,1,S5156,10,12,41,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,42,1,37,181,2,1994-04-15,0.004
94LA02118,94,S0433,10,12,90,S2747,10,4.0,41,1,0,,C,0415,105,8,4,1,10.4,1,1,S5157,10,12,41,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,69,1,49,181,2,1994-04-15,0.004
94LA02119,94,S0436,10,12,91,S3204,10,4.0,41,1,0,,C,0329,88,8,4,2,9.8,1,1,S4408,10,12,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,68,1,58,180,1,1994-03-29,0.029
94LA02120,94,S0436,10,12,91,S3204,10,4.0,41,1,0,,C,0329,88,8,4,1,9.3,1,1,S4409,10,12,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,74,180,1,1994-03-29,0.029
94LA02121,94,S0438,10,11,22,S3102,10,4.0,07,1,0,,R,0402,92,8,4,1,11.7,1,1,S4581,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,77,1,63,181,2,1994-04-02,0.044
94LA02122,94,S0438,10,11,22,S3102,10,4.0,07,1,0,,R,0402,92,8,4,2,11.4,1,1,S4582,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,77,1,67,181,2,1994-04-02,0.044
94LA02123,94,S0439,10,10,44,S2646,10,4.0,07,1,0,,M,0408,98,8,4,2,10.0,1,1,S4832,10,10,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,68,1,59,180,1,1994-04-08,0.019
94LA02124,94,S0439,10,10,44,S2646,10,4.0,07,1,0,,M,0408,98,8,4,2,11.9,1,1,S4833,10,10,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,79,1,60,180,1,1994-04-08,0.019
94LA02125,94,S0440,10,13,32,S3048,10,4.0,41,1,0,,F,0403,93,8,2,2,12.5,1,1,S4630,10,13,42,,0,,,,,"ENTR,4TEATS",,,,J,1,,1,1,2,1,1,1.0,87,1,69,181,2,1994-04-03,0.045
94LA02126,94,S0440,10,13,32,S3048,10,4.0,41,1,0,,F,0403,93,8,2,2,12.5,1,1,S4631,10,13,42,,0,,,,,ENTR,,,,J,2,,0,0,0,1,1,1.0,73,1,60,181,2,1994-04-03,0.045
94LA02127,94,S0451,10,13,31,S2630,10,4.0,07,1,0,,F,0407,97,8,3,2,11.2,1,1,S4788,10,13,42,3,101,93,,8,X L RUPTURE,ENTR,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-07,0.024
94LA02128,94,S0451,10,13,31,S2630,10,4.0,07,1,0,,F,0407,97,8,3,2,10.2,1,1,S4789,10,13,42,6,237,10, JW,9,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-07,0.024
94LA02129,94,S0452,10,12,80,06139,TX,4.0,07,1,0,,C,0405,95,8,4,1,14.6,1,1,S4716,10,12,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,81,1,70,181,2,1994-04-05,0.0
94LA02130,94,S0452,10,12,80,06139,TX,4.0,07,1,0,,C,0405,95,8,4,2,10.6,1,1,S4717,10,12,07,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,75,1,59,181,2,1994-04-05,0.0
94LA02131,94,S0456,10,12,81,S2349,10,4.0,41,1,0,,C,0415,105,8,4,1,13.4,1,1,S5145,10,12,42,,0,,,,"5"" HORNS",,,,,N,1,,1,1,2,1,1,1.0,79,1,58,181,2,1994-04-15,0.005
94LA02132,94,S0456,10,12,81,S2349,10,4.0,41,1,0,,C,0415,105,8,4,2,10.0,1,1,S5146,10,12,42,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,67,1,55,181,2,1994-04-15,0.005
94LA02133,94,S0459,10,18,R13,00751,00,4.0,07,2,0,A,H,0424,114,8,3,2,11.0,1,1,S5388,10,00,08,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,85,1,57,181,2,1994-04-24,0.0
94LA02134,94,S0459,10,18,R13,00751,00,4.0,07,2,0,A,H,0424,114,8,3,1,11.9,1,1,S5389,10,00,08,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,56,181,2,1994-04-24,0.0
94LA02135,94,S0461,10,10,41,S3240,10,4.0,07,1,0,,M,0414,104,8,3,1,10.5,1,1,S5093,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,70,1,55,181,2,1994-04-14,0.022
94LA02136,94,S0461,10,10,41,S3240,10,4.0,07,1,0,,M,0414,104,8,3,1,11.3,1,1,S5094,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,45,181,2,1994-04-14,0.022
94LA02137,94,S0463,10,10,42,S2576,10,4.0,07,1,0,,M,0411,101,9,3,2,7.0,1,1,S4941,10,10,07,3,102,93,,8,,,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1994-04-11,0.026
94LA02138,94,S0463,10,10,42,S2576,10,4.0,07,1,0,,M,0411,101,9,3,1,8.0,1,1,S4942,10,10,07,7,181,97,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-11,0.026
94LA02139,94,S0463,10,10,42,S2576,10,4.0,07,1,0,,M,0411,101,9,3,2,9.8,1,1,S4943,10,10,07,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,75,1,58,180,1,1994-04-11,0.026
94LA02140,94,S0466,10,12,82,S2352,10,4.0,41,1,0,,C,0415,105,7,3,1,11.5,1,1,S5134,10,12,42,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,91,1,75,181,2,1994-04-15,0.083
94LA02141,94,S0466,10,12,82,S2352,10,4.0,41,1,0,,C,0415,105,7,3,1,8.2,1,1,,,12,42,1,0,,K761963,+,,PINK SLICK,,,,N,2,,0,0,0,0,0,0.5,0,,0,0,,1994-04-15,0.083
94LA02142,94,S0469,10,11,23,S2749,10,4.0,41,1,0,,R,0404,94,8,2,1,9.0,1,1,S4649,10,11,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,61,1,51,181,2,1994-04-04,0.014
94LA02143,94,S0469,10,11,23,S2749,10,4.0,41,1,0,,R,0404,94,8,2,2,9.5,1,1,S4650,10,11,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,57,1,54,181,2,1994-04-04,0.014
94LA02144,94,S0470,10,13,33,01958,TX,4.0,41,1,0,,F,0330,89,8,4,2,10.3,1,1,S4439,10,13,42,,0,,,,VLT,,,,,J,1,,1,1,2,1,1,1.0,73,1,65,180,1,1994-03-30,0.0
94LA02145,94,S0470,10,13,33,01958,TX,4.0,41,1,0,,F,0330,89,8,4,1,10.6,2,1,S4440,10,13,42,,0,,,,,BLK RR FOOT,,,,J,2,,0,0,0,1,1,1.0,77,1,60,180,1,1994-03-30,0.0
94LA02146,94,S0476,10,13,32,S3048,10,4.0,41,1,0,,F,0416,106,8,3,2,9.7,1,1,S5228,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,81,1,57,180,1,1994-04-16,0.006
94LA02147,94,S0476,10,13,32,S3048,10,4.0,41,1,0,,F,0416,106,8,3,1,10.7,1,3,S5229,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,75,1,49,180,1,1994-04-16,0.006
94LA02148,94,S0483,10,13,33,01958,TX,4.0,41,1,0,,F,0328,87,8,3,3,11.3,1,1,S4394,10,13,42,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,76,1,71,180,1,1994-03-28,0.0
94LA02149,94,S0483,10,13,33,01958,TX,4.0,41,1,0,,F,0328,87,8,3,2,8.5,1,2,S4395,10,13,42,7,181,97,,,,HAIRY,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-03-28,0.0
94LA02150,94,S0484,10,10,43,S2408,10,4.0,41,1,0,,M,0415,105,5,4,2,13.4,1,1,S5153,10,10,42,,0,,,,FLT SUCK1SIDE,,,,,J,1,,1,1,1,1,1,1.0,82,1,61,181,2,1994-04-15,0.013
94LA02151,94,S0493,10,10,41,S3240,10,4.0,41,1,0,,M,0415,105,8,3,2,9.0,1,1,S5162,10,10,42,6,124,10,,,R BLOODY MILK,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-15,0.016
94LA02152,94,S0493,10,10,41,S3240,10,4.0,41,1,0,,M,0415,105,8,3,2,9.6,1,1,S5163,10,10,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,74,1,53,181,2,1994-04-15,0.016
94LA02153,94,S0499,10,12,83,S2552,10,4.0,07,1,0,,C,0404,94,5,4,2,14.4,1,1,S4675,10,12,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,84,1,70,181,2,1994-04-04,0.027
94LA02154,94,S0509,10,11,24,S2358,10,4.0,41,1,0,,R,0330,89,8,4,1,12.8,1,1,S4448,10,11,42,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,65,1,67,180,1,1994-03-30,0.025
94LA02155,94,S0509,10,11,24,S2358,10,4.0,41,1,0,,R,0330,89,8,4,1,10.2,1,1,S4449,10,11,42,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,75,1,61,180,1,1994-03-30,0.025
94LA02156,94,S0512,10,12,84,S3273,10,4.0,41,1,0,,C,0403,93,5,4,1,12.3,1,1,S4604,10,12,42,,0,,K720463,+,,,,,,J,1,,1,1,1,1,1,1.5,74,1,69,181,2,1994-04-03,0.007
94LA02157,94,S0513,10,11,21,S2315,10,4.0,41,1,0,,R,0416,106,8,3,1,13.4,1,1,S5222,10,11,42,,0,,,,MASTITIS JUNE,,,,,Y,1,,1,1,2,1,1,1.0,58,1,42,180,1,1994-04-16,0.025
94LA02158,94,S0513,10,11,21,S2315,10,4.0,41,1,0,,R,0416,106,8,3,2,9.8,1,1,S5223,10,11,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,40,1,34,180,1,1994-04-16,0.025
94LA02159,94,S0514,10,18,R11,00751,00,4.0,07,2,0,A,H,,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
94LA02160,94,S0518,10,18,R13,S4091,10,4.0,07,2,0,A,H,0510,130,8,4,1,13.1,1,1,S5473,10,00,08,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,79,1,42,181,2,1994-05-10,0.01
94LA02161,94,S0518,10,18,R13,S4091,10,4.0,07,2,0,A,H,0510,130,8,4,1,14.7,1,1,S5474,10,00,08,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,87,1,47,181,2,1994-05-10,0.01
94LA02162,94,S0519,10,10,42,S2576,10,4.0,41,1,0,,M,0406,96,8,3,1,10.6,1,1,S4786,10,10,42,,0,,,,FLTS,4TEATS,,,,J,1,,1,1,2,1,1,1.0,72,1,57,181,2,1994-04-06,0.007
94LA02163,94,S0519,10,10,42,S2576,10,4.0,41,1,0,,M,0406,96,8,3,1,10.9,1,1,S4787,10,10,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,80,1,59,181,2,1994-04-06,0.007
94LA02164,94,S0521,10,10,43,S2408,10,4.0,41,1,0,,M,0411,101,8,3,1,12.3,1,1,S4971,10,10,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,61,1,50,180,1,1994-04-11,0.016
94LA02165,94,S0521,10,10,43,S2408,10,4.0,41,1,0,,M,0411,101,8,3,1,11.0,1,1,S4972,10,10,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,76,1,55,180,1,1994-04-11,0.016
94LA02166,94,S0523,10,12,85,S2753,10,4.0,41,1,0,,C,0415,105,8,3,2,9.5,1,1,S5178,10,12,41,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,67,1,50,181,2,1994-04-15,0.002
94LA02167,94,S0523,10,12,85,S2753,10,4.0,41,1,0,,C,0415,105,8,3,1,9.7,1,1,S5179,10,12,41,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,52,181,2,1994-04-15,0.002
94LA02168,94,S0526,10,11,22,S3102,10,4.0,41,1,0,,R,0417,107,5,5,1,15.9,1,1,S5248,10,11,42,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,120,1,85,180,1,1994-04-17,0.031
94LA02169,94,S0527,10,11,23,S2749,10,4.0,41,1,0,,R,0412,102,8,3,2,11.8,1,1,S5002,10,11,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,56,181,2,1994-04-12,0.046
94LA02170,94,S0527,10,11,23,S2749,10,4.0,41,1,0,,R,0412,102,8,3,1,11.2,1,1,S5003,10,11,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,70,1,49,181,2,1994-04-12,0.046
94LA02171,94,S0528,10,13,32,S3048,10,4.0,41,1,0,,F,0330,89,5,4,2,12.6,1,2,S4452,10,13,42,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,60,1,59,180,1,1994-03-30,0.04
94LA02172,94,S0530,10,10,44,S2646,10,4.0,07,1,0,,M,0410,100,8,2,1,11.8,1,1,S4919,10,10,42,3,118,93, VET,9,X MASTITIS,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-10,0.029
94LA02173,94,S0530,10,10,44,S2646,10,4.0,07,1,0,,M,0410,100,8,2,3,11.4,1,1,S4920,10,10,42,3,116,93,,9,,ENTR,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-10,0.029
94LA02174,94,S0536,10,13,34,S2721,10,4.0,07,1,0,,F,,0,,,,0.0,,,,,13,42,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
94LA02175,94,S0557,10,13,33,01958,TX,4.0,41,1,0,,F,,0,,,,0.0,,,,,13,42,,0,,,,HIWAY KILL,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA02176,94,S0560,10,11,24,S2358,10,4.0,07,1,0,,R,0401,91,8,4,1,12.0,1,1,S4540,10,11,07,,0,,,,,AB ON NECK,,,,J,1,,1,1,2,1,1,1.0,74,1,62,180,1,1994-04-01,0.017
94LA02177,94,S0560,10,11,24,S2358,10,4.0,07,1,0,,R,0401,91,8,4,2,13.0,1,1,S4541,10,11,07,7,222,97,,,,,,,,J,2,,0,0,0,1,1,1.0,85,1,67,180,1,1994-04-01,0.017
94LA02178,94,S0563,10,13,32,S3048,10,4.0,41,1,0,,F,0410,100,5,2,2,13.2,1,1,S4936,10,13,42,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,95,1,74,180,1,1994-04-10,0.008
