UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
97LA04280,97,T4113,44,42,812,00000,97,4.0,02,97,2,2,y,,0515,135,8,4,2,13.5,5,1,Z4645,81,00,20,,0,,,,,LAST LAMB '97,,,,J,2,2,0,0,0,1,1,1.0,80,1,41,178,2,1997-05-15,0.0
97LA04281,97,A0004,04,00,741,A2698,04,4.0,30,30,2,1,y,,,0,,,,0.0,,,,,00,30,,0,,,,,,,,BLK,,1,3,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04282,97,A0954,04,82,ai0, 0050,00,3.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04283,97,A1046,04,ch,ai2,S1908,10,3.0,30,07,2,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04284,97,A1116,04,ch,ai2,S2915,10,3.0,30,07,2,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04285,97,A1161,04,ch,ai2,S1497,10,3.0,31,07,2,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04286,97,A1222,04,82,22,A2465,04,3.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04287,97,A1260,04,ch,ai2,S0423,10,3.0,31,07,2,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04288,97,A1936,04,82,22,A2465,04,2.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04289,97,A1971,04,82,23,A2117,04,2.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,"EMACIATED,CLA",,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04290,97,A1981,04,ch,ai2,S1390,10,2.0,00,07,2,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04291,97,A2012,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04292,97,A2068,04,81,03,A2146,04,2.0,30,30,2,0,n,M,,0,,,,0.0,,,,,81,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04293,97,A2329,04,ch,ai2,S2915,10,2.0,30,07,2,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04294,97,A2358,04,81,01,A1994,04,2.0,30,30,2,0,n,M,,0,,,,0.0,,,,,81,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04295,97,A2388,04,ch,ai2,S1497,10,2.0,31,07,2,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04296,97,A2800,04,ch,j.6,T4244,44,1.0,34,32,L,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04297,97,A2804,04,ch,j.6,T4244,44,1.0,31,32,L,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04298,97,A3158,04,ch,j.6,T4244,44,1.0,31,32,L,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04299,97,A3187,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04300,97,A3216,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04301,97,A3282,04,ch,j.3,A1264,04,1.0,31,31,L,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04302,97,A3315,04,ch,j.7,T4325,44,1.0,31,32,L,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04303,97,A3342,04,ch,j.6,T4244,44,1.0,31,32,L,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04304,97,A3403,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04305,97,K4450,63,61,53, 0074,00,7.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,VLTS X,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04306,97,K4676,63,61,53, 0002,00,7.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"RF LAME,FAT",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04307,97,K4718,63,60,52, 0073,00,7.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"X,AGE,FLT",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04308,97,K4907,63,60,04,K7793,63,7.0,06,06,1,0,n,M,,0,,,,0.0,,,,,68,06,,0,,,,"X,AGE",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04309,97,K4966,63,62,53, 0067,00,7.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04310,97,K5116,63,60,52, 0002,00,6.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04311,97,K5228,63,61,03,K7805,63,6.0,06,06,1,0,n,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04312,97,K5369,63,62,54, 0067,00,6.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"X,AGE,LAME96",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04313,97,K5579,63,61,52, 0002,00,6.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04314,97,K5609,63,60,52, 0073,00,6.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"DYSTOCIA,FAT",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04315,97,K5813,63,61,02,K7977,63,6.0,06,06,1,0,n,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04316,97,K5868,63,61,54, 0067,00,5.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04317,97,K5921,63,62,52, 0067,00,5.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,VLTS,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04318,97,K5989,63,62,54, 0067,00,5.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,FAT,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04319,97,K6127,63,62,52, 0002,00,5.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04320,97,K6155,63,60,04,K7793,63,5.0,06,06,1,0,n,M,,0,,,,0.0,,,,,68,06,,0,,,,MSG 5/27/97 ?,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04321,97,K6191,63,62,03,K7805,63,5.0,06,06,1,0,n,C,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04322,97,K6327,63,61,53, 0073,00,5.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04323,97,K6680,63,62,02,K7977,63,4.0,06,06,1,0,n,C,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04324,97,K6704,63,60,52,K8027,63,4.0,06,05,1,0,y,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04325,97,K6755,63,00,51,K8349,63,4.0,05,05,1,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04326,97,K6781,63,62,02,K7977,63,4.0,06,06,1,0,n,C,,0,,,,0.0,,,,,68,06,,0,,,,FAT,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04327,97,K6824,63,62,53, 0002,00,4.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04328,97,K6886,63,60,04,K7793,63,4.0,06,06,1,0,n,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04329,97,K6928,63,61,54, 0073,00,4.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04330,97,K7007,63,62,52, 0002,00,4.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,X THIN'97,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04331,97,K7017,63,60,53, 0067,00,4.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,X THIN'97,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04332,97,K7166,63,62,04,K7793,63,3.0,06,06,1,0,n,C,,0,,,,0.0,,,,,68,06,,0,,,,HARD BAG X,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04333,97,K7227,63,61,54, 0073,00,3.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04334,97,K7644,63,00,51,K8349,63,3.0,05,05,1,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04335,97,K7744,63,60,54, 0073,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04336,97,K7823,63,61,52,K8027,63,2.0,06,05,1,0,y,H,,0,,,,0.0,,,,,00,05,,0,,,,"X,SPOILED BAG",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04337,97,K7834,63,60,53, 0067,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,CHRONIC BLOAT,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04338,97,K7856,63,61,54, 0067,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04339,97,K7920,63,61,53, 0073,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"4TEATS,DRY",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04340,97,K7941,63,61,01,K8018,63,2.0,06,06,1,0,n,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04341,97,K7982,63,62,54,K7244,63,2.0,06,05,1,0,y,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04342,97,K8087,63,60,52, 0073,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,"X,HEALTH PROB",,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04343,97,K8134,63,62,52, 0067,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04344,97,K8189,63,00,741,A2698,04,2.0,06,30,2,1,y,,,0,,,,0.0,,,,,00,33,,0,,,,BLACK EWE,,,,BLK,,1,3,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04345,97,K8255,63,61,54, 0067,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04346,97,K8320,63,61,01,K8018,63,2.0,06,06,1,0,n,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04347,97,K8360,63,61,52, 0073,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04348,97,K8361,63,61,01,K8018,63,2.0,06,06,1,0,n,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04349,97,K8458,63,62,52, 0073,00,2.0,06,90,A,0,y,D,,0,,,,0.0,,,,,00,91,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04350,97,K8502,63,61,e.4,K8140,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04351,97,K8534,63,61,e.4,K8140,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04352,97,K8542,63,61,e.4,K8140,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04353,97,K8570,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04354,97,K8577,63,60,e.5,K8381,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04355,97,K8613,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04356,97,K8625,63,62,e.4,K8140,63,1.0,06,06,L,0,y,C,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04357,97,K8630,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04358,97,K8656,63,61,e.5,K8381,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04359,97,K8683,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04360,97,K8742,63,61,e.5,K8381,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04361,97,K8785,63,60,e.5,K8381,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04362,97,K8786,63,60,e.4,K8140,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04363,97,K8790,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04364,97,K8801,63,60,e.5,K8381,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04365,97,K8823,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04366,97,K8830,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04367,97,K8831,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04368,97,K8896,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04369,97,K8948,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04370,97,K8983,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04371,97,K8989,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04372,97,K8995,63,62,e.4,K8140,63,1.0,06,06,L,0,y,C,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04373,97,K9003,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04374,97,K9024,63,60,e.4,K8140,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04375,97,K9032,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04376,97,K9063,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04377,97,K9072,63,60,e.4,K8140,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04378,97,K9073,63,60,e.5,K8381,63,1.0,06,06,L,0,y,M,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04379,97,K9122,63,00,e22,K7838,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04380,97,K9127,63,61,e.5,K8381,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04381,97,K9177,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04382,97,K9180,63,61,e.4,K8140,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,WETHER !! X,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04383,97,K9181,63,61,e.5,K8381,63,1.0,06,06,L,0,y,R,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04384,97,K9249,63,00,e21,K7819,63,1.0,05,05,L,0,n,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04385,97,L4702,03,82,22,A2465,04,7.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04386,97,L4952,03,82,23,A2117,04,7.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04387,97,L5368,03,88,ai0, 0283,00,7.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04388,97,L5467,03,82,ai0, 0050,00,7.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,DRY,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04389,97,L5541,03,88,ai0, 0214,00,7.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04390,97,L7333,03,88,ai0, 0050,00,6.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,"X,DRY,THIN",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04391,97,L8777,03,88,ai0, 0214,00,5.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04392,97,L8845,03,88,ai0, 0214,00,5.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04393,97,L8993,03,82,22,A2465,04,5.0,30,30,2,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,LT @LEFT X,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04394,97,L9144,03,88,ai0, 0283,00,5.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04395,97,L9766,03,81,ai0, 0050,00,4.0,30,70,2,0,y,F,,0,,,,0.0,,,,,00,71,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04396,97,L9974,03,81,02,A2096,04,4.0,30,30,2,0,n,M,,0,,,,0.0,,,,,81,30,,0,,,,FAT,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04397,97,S0509,10,11,33,S6204,10,7.0,41,07,1,0,n,R,,0,,,,0.0,,,,,11,42,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04398,97,S0644,10,12,81,S6308,10,7.0,41,07,1,0,n,C,,0,,,,0.0,,,,,12,42,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04399,97,S0675,10,11,33,S6204,10,7.0,07,07,1,0,n,R,,0,,,,0.0,,,,,11,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04400,97,S0712,10,13,44,S6341,10,7.0,07,42,1,0,n,F,,0,,,,0.0,,,,,13,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04401,97,S0784,10,11,31,S5554,10,7.0,41,07,1,0,n,R,,0,,,,0.0,,,,,11,42,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04402,97,S0797,10,13,44,S6341,10,7.0,07,42,1,0,n,F,,0,,,,0.0,,,,,13,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04403,97,S2584,10,10,24,S5976,10,5.0,07,07,1,0,y,M,,0,,,,0.0,,,,,10,07,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04404,97,S3013,10,10,24,S5976,10,5.0,07,07,1,0,y,M,,0,,,,0.0,,,,,10,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04405,97,S3067,10,18,45,S5872,10,5.0,07,43,1,I,n,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04406,97,S3082,10,10,22,S6029,10,5.0,07,07,1,0,n,M,,0,,,,0.0,,,,,10,07,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04407,97,S3202,10,12,89,S5519,10,5.0,07,07,1,0,n,C,,0,,,,0.0,,,,,12,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04408,97,S4384,10,18,44,S6341,10,3.5,07,42,1,I,n,I,,0,,,,0.0,,,,,ID,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04409,97,S4832,10,10,21,S5561,10,3.0,42,07,1,0,n,M,,0,,,,0.0,,,,,10,43,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04410,97,S5073,10,13,42,S5596,10,3.0,07,42,1,0,n,F,,0,,,,0.0,,,,,13,43,,0,,,,MSG 5/27/97 ?,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04411,97,S5076,10,11,32,S6169,10,3.0,07,07,1,0,y,R,,0,,,,0.0,,,,,11,07,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04412,97,S5344,10,ch,ai2,A0484,04,3.0,07,30,2,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
