id10,damid10
2011500183,2009828049
2011500184,2009828049
2011830390,2008117160
2011830391,2008117160
D201163101,2010056310
D201163102,2010056310
2011454081,2005450454
2011454082,2005450454
2011454083,2005450454
2011500185,2010055886
2011056827,2010055693
2011830392,2008054302
2011830393,2008054302
2011830394,2008054302
D201143024,2008054302
D201194181,2010829418
2011056828,2005051626
2011056829,2005051626
2011644845,2008644336
2011500186,2010055622
D201156222,2010055622
2011500187,2010829217
2011500188,2010829036
D201159881,2010055988
D201159882,2010055988
2011056830,2010056317
2011056831,2010056317
2011056832,2010056032
2011118722,2009117466
2011118723,2009117466
2011056833,2003050702
2011056834,2003050702
2011500189,2010829052
2011056835,2008053737
2011056836,2008053737
2011056837,2008053737
2011056838,2008054391
2011056839,2008054391
D201143913,2008054391
2011830395,2006052312
2011830396,2006052312
2011830397,2006052312
2011056840,2010055816
2011500190,2010829521
2011500191,2010056480
2011500192,2010056480
2011830398,2003819093
2011830399,2003819093
2011500193,2010829472
2011830400,2009117557
2011056841,2005051585
2011056842,2005051585
2011056843,2005051585
2011500194,2010829168
2011830401,2008117172
2011500195,2009117812
2011500196,2009117812
2011056844,2009055006
2011056845,2009055006
2011454084,2007451708
2011454085,2007451708
2011500197,2009827983
2011500198,2009827983
2011500199,2009827682
2011500200,2009827682
2011500201,2009055356
D201153562,2009055356
2011830402,2003818695
D201186952,2003818695
2011118724,2005115984
2011118725,2005115984
D201159843,2005115984
2011056846,2007053621
2011056847,2007053621
2011056848,2006052399
2011056849,2006052399
2011500202,2009055489
2011500203,2009055489
2011056850,2009054569
2011056851,2009054569
2011644846,2007643933
2011644847,2007643933
2011830403,2006116521
2011830404,2006116521
2011056852,2010056335
2011056853,2010056335
2011454086,2009452432
2011454087,2009452432
2011056854,2010055866
2011830405,2008644378
2011830406,2008644378
2011118726,2009117743
2011118727,2009117743
2011056855,2007053146
2011056856,2007053146
2011056857,2007053146
2011500204,2010829515
2011056858,2010055674
2011454088,2007451379
2011500205,2009055306
2011454089,2008451961
2011056859,2009055004
2011056860,2009055004
2011830407,2009117641
2011830408,2009117641
D201125411,2006052541
2011118728,2004114793
2011644848,2006643656
2011118729,2005115952
2011118730,2005115952
2011700516,2010700125
2011118731,2004114571
2011118732,2004114571
2011056861,2007053622
D201136222,2007053622
2011056862,2007053604
2011056863,2007053604
2011056864,2007053604
2011056865,2010055987
D201159872,2010055987
2011500206,2010829231
2011700517,2010700195
2011500207,2010828946
2011500208,2010828946
2011500209,2009827711
2011500210,2009827711
2011118733,2007116991
2011118734,2007116991
2011056866,2010056419
2011056867,2003050653
2011056868,2003050653
2011056869,2003050653
2011830409,2007052952
2011830410,2007052952
2011056870,2008054367
2011056871,2008054367
2011830411,2008117337
2011830412,2008117337
2011056872,2007053175
2011056873,2007053175
2011454090,2009452641
2011454091,2009452641
2011056874,2006052704
2011056875,2006052704
2011056876,2006052704
2011500211,2009055448
2011500212,2009055448
2011500213,2010829509
2011056877,2009055430
2011056878,2009055430
2011700518,2009700029
2011056879,2007053081
2011056880,2007053081
2011700519,2010828788
2011500214,2009827805
2011500215,2009827805
2011830413,2009117595
2011056881,2008054539
2011830414,2006116429
2011500216,2010055711
2011056882,2008053981
2011056883,2008053981
2011056884,2007052932
2011056885,2007052932
2011454092,2009452578
D201125782,2009452578
2011500217,2010056146
2011500218,2009055493
2011500219,2009055493
2011056886,2010056106
2011056887,2008054363
2011056888,2008054363
2011454093,2008451880
D201181881,2010118188
2011500220,2010829381
2011056889,2008054453
2011056890,2008054453
2011056891,2008054453
2011500221,2009055188
2011500222,2009055188
2011500223,2009055188
2011500224,2009117558
2011500225,2009117558
2011830415,2010828678
2011454094,2009452636
2011500226,2009827942
2011056894,2004051193
2011056895,2004051193
2011056892,2004051193
2011118735,2009117859
2011118736,2009117859
2011700520,2009827427
D201174272,2009827427
2011830416,2006052360
2011830417,2006052360
2011830418,2006052360
2011056896,2008054277
2011056897,2008054277
2011056898,2008054277
2011500227,2010056167
2011830419,2006052286
2011056899,2010055677
D201151581,2009055158
2011830420,2009055158
2011830421,2009055158
2011056900,2009055408
2011056901,2009055408
2011500228,2009828110
2011500229,2009828110
2011500230,2009055019
2011500231,2009055019
2011118737,2005115750
D201193351,2010829335
2011500232,2009054627
2011500233,2009054627
2011056902,2007053526
2011056903,2007053526
2011830422,2005115496
2011830423,2005115496
2011056904,2009055114
2011056905,2009055114
2011056906,2007053440
2011056907,2007053440
2011056908,2007053440
2011056909,2007053160
2011056910,2007053160
D201136761,2007053676
2011056911,2007053676
2011500234,2010118381
2011830424,2005115999
2011830425,2005115999
2011056893,2004051193
2011056912,2008053871
2011056913,2008053871
2011118738,2004114385
2011118739,2004114385
2011830426,2006116451
2011830427,2006116451
2011118740,2004114885
2011118741,2004114885
2011118742,2004114885
2011118743,2007116838
2011118744,2007116838
2011500235,2009055027
2011500236,2009055027
2011500237,2009055027
2011830428,2004114383
2011830429,2004114383
D201134041,2007053404
2011830430,2007053404
2011830431,2007053404
2011056914,2009055229
2011056915,2007053153
2011056916,2007053153
2011056917,2007053153
2011056918,2009054750
2011056919,2009054750
2011056920,2009054750
D201161771,2010056177
2011500238,2010056177
2011500239,2009117700
2011500240,2009117700
2011830432,2006116482
2011830433,2006116482
2011830434,2006116482
2011118745,2004114361
2011118746,2004114361
2011056921,2006052454
2011056922,2006052454
2011056923,2006052454
D201128561,2010452856
D201120491,2008452049
D201120492,2008452049
2011500241,2010055825
2011118747,2008117283
2011118748,2008117283
2011056924,2008054201
2011056925,2008054201
2011056926,2008054201
2011056927,2004050755
2011056928,2010055946
2011500242,2009117691
2011500243,2009117691
2011500244,2010056382
2011500245,2010056382
2011500246,2010829566
2011056929,2010056057
2011118749,2006116563
2011118750,2006116563
2011500247,2009828007
2011500248,2009828007
D201142571,2008054257
2011830435,2008054257
2011830436,2008054257
2011056930,2007053225
2011056931,2007053225
2011830437,2006116339
2011830438,2006116339
2011500249,2009827801
2011500250,2009827801
2011056932,2009054920
2011056933,2009054920
2011454095,2009452471
2011830439,2006052683
2011830440,2006052683
D201126833,2006052683
2011056934,2009055160
2011056935,2009055160
2011056936,2008054341
2011056937,2008054341
2011056938,2007053456
2011056939,2007053456
2011118751,2007116903
2011118752,2007116903
2011830441,2003820346
2011700521,2009828018
2011500251,2009054775
2011056940,2008054166
D201141662,2008054166
2011056941,2008054166
2011830442,2006116343
2011830443,2006116343
2011118753,2007116820
2011118754,2007116820
2011056942,2010055668
2011056943,2009054824
2011056944,2009054824
2011118755,2004114612
2011118756,2004114612
2011454096,2009452455
2011454097,2009452455
2011830444,2008117394
2011830445,2008117394
2011500252,2009828191
2011500253,2009828191
2011500254,2010056381
2011056945,2008054107
2011056946,2008054107
2011118757,2006116481
2011500255,2009054765
2011500256,2009054765
2011056947,2009054687
2011056948,2009054687
2011056949,2008053934
2011056950,2008053934
2011056951,2008053934
2011830446,2009117476
2011056952,2004051134
2011056953,2004051134
2011056954,2009055116
2011056955,2009055116
2011830447,2007053001
2011830448,2007053001
2011830449,2007053001
2011056956,2009055551
2011056957,2009055551
2011830450,2006052364
2011830451,2006052364
2011056958,2009055308
2011056959,2009055308
2011500257,2010829211
2011118758,2009117502
2011118759,2009117502
2011500258,2010829332
2011118760,2004114367
2011118761,2005115567
2011118762,2005115567
2011056960,2007053022
2011056961,2007053022
2011056962,2007053022
2011056964,2007053224
2011056965,2007053224
2011500259,2009055222
2011500260,2009055222
2011830452,2009827262
2011118763,2008117145
2011830453,2006116317
2011830454,2006116317
2011830455,2006116317
2011500261,2009117620
2011118764,2004114484
2011056966,2007053194
2011056967,2007053194
2011056968,2007053194
2011056969,2005051809
2011056970,2005051809
2011056971,2005051809
D201142574,2008054257
2011056963,2007053022
2011830456,20110000
2011830458,2004114370
2011830459,2004114370
2011056972,2005051517
D201115172,2005051517
2011056973,2005051517
2011056974,2010055594
2011056975,2010055594
2011056976,2005052018
2011056977,2005052018
2011830460,2004115168
2011830461,2004115168
2011118765,2003114132
2011118766,2003114132
2011830462,2007053044
2011830463,2007053044
2011830464,2007053044
D201187671,2010828767
2011056978,2008054481
2011056979,2008054481
2011500262,2009054626
2011500263,2009054626
2011056980,2010056455
2011118767,2009117853
2011056981,2010055700
2011118768,2008117194
2011118769,2008117194
2011830465,2005116096
2011830466,2005116096
2011830467,2006116250
2011830468,2006116250
2011056982,2006052853
2011056983,2006052853
D201128533,2006052853
2011118770,2008117181
2011118771,2008117181
2011056984,2009055317
2011056985,2009055317
2011830469,2006116469
2011830470,2006116469
2011500264,2009827859
2011500265,2009827859
2011830471,2009117573
2011830472,2009117573
2011500266,2010829046
2011500267,2010829046
2011118772,2004114269
2011118773,2004114269
2011118774,2007116784
2011118775,2007116784
2011118776,2009118003
2011830474,2010453054
2011056986,2008054501
2011056987,2008054501
2011056988,2008054501
2011500268,2009828177
2011644849,2010644686
2011830475,2004051160
2011830476,2004051160
2011500269,2009055047
2011500270,2009055047
2011056989,2009054785
2011056990,2009054785
2011056991,2009055102
2011056992,2009055102
2011056993,2007053626
2011056994,2007053626
2011056995,2007053626
2011056996,2007053626
2011830457,2010828695
2011500271,2009827944
2011500272,2009827944
2011056997,2010056275
2011056998,2010056275
2011644850,2010644674
2011500273,2010055744
2011500274,2009827985
2011500275,2009827985
2011830477,2009827557
2011056999,2010055662
2011057000,2010055662
2011500276,2010056010
2011500277,2010056010
2011057001,2009055173
2011057002,2009055173
2011057003,2009055173
2011700522,2010828784
2011830478,2007116717
2011118777,2003114135
2011118778,2003114135
2011118779,2006116347
2011118780,2006116347
2011057004,2009054639
2011057005,2009054639
2011644851,2010644683
2011500278,2009055042
2011500279,2009055042
2011500280,2009054711
2011500281,2009054711
2011118781,2009117461
2011830479,2008053924
2011830480,2008053924
2011500282,2010056388
2011118782,2006116476
2011057006,2008054100
2011057007,2008054100
2011057008,2005051520
2011057009,2005051520
D201115203,2005051520
2011118783,2009117585
2011118784,2005115724
2011118785,2005115724
2011118786,2005115724
2011500283,2009054993
2011830481,2008054017
2011830482,2008054017
2011057010,2010056364
2011830483,2010828599
2011057011,2009055038
2011057012,2009055038
2011118787,2009117999
2011057013,2010056454
2011118788,2010118072
2011057014,2004050762
2011830484,2006052810
2011830485,2006052810
2011057015,2008054470
2011057016,2008054470
2011830486,2008117275
2011830487,2008117275
2011057017,2005051991
2011057018,2005051991
2011057019,2005051991
2011500284,2010055771
2011500285,2010055771
2011500286,2010055835
2011500287,2010055835
2011830488,2006116159
2011057020,2009055036
2011057021,2009055036
2011500288,2010056389
2011500289,2010056389
2011118789,2006116204
2011118790,2006116204
2011057022,2008054399
2011057023,2008054399
2011057024,2008054399
2011057025,2007053114
2011057026,2007053114
2011500290,2009828204
2011500291,2009828204
2011454098,2009452835
2011454099,2009452835
2011057027,2006052324
2011057028,2006052324
2011500292,2009055010
2011500293,2009055010
2011057029,2004050850
2011057030,2004050850
2011057031,2004050850
2011057032,2004050850
2011057033,2007053137
2011057034,2007053137
2011057035,2007053137
2011500294,2009117905
2011500295,2009054947
2011500296,2009054947
2011057036,2009055440
2011057037,2009055440
2011500297,2009055344
2011500298,2009055344
2011057038,2006052650
2011057039,2006052650
2011057040,2006052650
2011500299,2009827791
2011500300,2009827791
2011500301,2009827791
2011830489,2010828920
2011500302,2009828173
2011500303,2009828173
2011500304,2009117976
2011057041,2006052217
2011057042,2006052217
2011057043,2006052217
2011057044,2008054116
2011057045,2008054116
2011118791,2008117368
2011118792,2008117368
2011057046,2007053042
2011057047,2007053042
2011057048,2007053042
2011500305,2010829415
2011118793,2008117210
2011118794,2008117210
2011057049,2005051591
2011057050,2005051591
2011830490,2009117879
2011830491,2009117879
2011057051,2009055474
2011057052,2009055474
2011830492,2008117158
2011700523,2010700123
2011700524,2010828506
2011830493,2008452137
2011118795,2010118483
2011500306,2010055749
2011057053,2007053436
2011057054,2007053436
2011057055,2007053436
2011057056,2007053436
2011500307,2009055355
2011500308,2009827866
2011500309,2009827866
2011830494,2006052634
2011830495,2006052634
2011057057,2006052355
2011057058,2006052355
2011057059,2006052355
2011500310,2009117567
2011118796,2006116325
2011118797,2006116325
2011118798,2006116444
2011118799,2006116444
2011118800,2006116617
2011118801,2006116617
2011118802,2006116617
2011830496,2009452484
2011830497,2010828512
2011830498,2008117291
2011830499,2008117291
2011118803,2009117869
2011118804,2009117869
2011500311,2009055214
2011500312,2009055214
2011118805,2006116492
2011118806,2006116492
2011118807,2008117324
2011500313,2009827860
2011500314,2009827860
2011057060,2005051525
2011057061,2005051525
2011057062,2005051525
2011830500,2008826637
2011830501,2008826637
2011118808,2009117480
2011118809,2009117480
2011118810,2004114276
2011118811,2004114276
2011500315,2009055447
2011500316,2009055447
2011118812,2010118153
2011500317,2009827962
2011500318,2009827962
2011830502,2004821393
2011118813,2007117127
2011118814,2007117127
2011830503,2008053747
2011700525,2010828701
2011830504,2006116260
2011830505,2006116260
2011500319,2010056415
2011057063,2010055729
2011500320,2010829358
2011830506,2006052873
2011830507,2006052873
2011830508,2006052873
2011057064,2010056481
2011057065,2010056481
2011830509,2007825247
2011830510,2007825247
2011500321,2009117955
2011500322,2009117955
2011500323,2009117964
2011830511,2009117810
2011830512,2006116274
2011830513,2006116274
2011057066,2007053437
2011057067,2007053437
2011500324,2009827980
2011500325,2009827980
2011500326,2010055686
2011057068,2005051627
2011057069,2005051627
2011057070,2005051627
2011057071,2005051957
2011057072,2005051957
2011700526,2010700126
2011500327,2009054665
2011500328,2009054665
2011500329,2009054665
2011830514,2009055456
2011830515,2009055456
2011830516,2009055033
2011830517,2009055033
2011500330,2009054664
2011500331,2009054664
2011500332,2009054664
2011830518,2009055220
2011830519,2009055220
2011830520,2009055220
2011830521,2005051665
2011830522,2005051665
2011500333,2009827731
2011500334,2009827731
2011057073,2005052152
2011057074,2005052152
D201137472,2008053747
D201137473,2008053747
D201150103,2009055010
2011118815,2009117591
2011057075,2009055316
2011057076,2009055316
2011057077,2009055316
2011830523,2008117264
2011057078,2004051269
2011057079,2004051269
D201112693,2004051269
2011118816,2003114155
2011118817,2003114155
2011057080,2008054093
2011057081,2008054093
2011500335,2009117940
D201178281,2009117828
2011830524,2009117465
2011830525,2009117465
2011118818,2008117266
2011118819,2008117266
2011057082,2008054533
2011057083,2005051425
2011057084,2005051425
2011057085,2005051425
2011057086,2007053540
2011057087,2007053540
2011118820,2007116771
2011118821,2007116771
2011057088,2008053772
2011500337,2009117607
2011500338,2009117607
2011830526,2008054549
2011830527,2008054549
2011830528,2005115677
2011830529,2005115677
2011830530,2005115677
2011500339,2010056147
2011500340,2009827646
2011500341,2009827646
2011057089,2007053055
D201130552,2007053055
2011500342,2009055244
2011500343,2009055244
2011644852,2010644649
2011500344,2009117939
2011500345,2009117939
D201176341,2009117634
2011500346,2009117634
2011500347,2009827967
2011500348,2009827967
2011057090,2005051956
2011057091,2005051956
2011500349,2009828015
2011500350,2009828015
2011500351,2009118013
2011057092,2007053499
2011057093,2007053499
2011057094,2007053499
2011057095,2009055202
2011057096,2009055202
2011500352,2009055043
2011500353,2009055043
2011057097,2009054843
2011057098,2009054843
2011500354,2009117683
2011500355,2009827876
2011500356,2009827876
2011057099,2009054831
2011057100,2009054831
2011118822,2005115527
2011118823,2005115527
2011500357,2009828048
2011500358,2009828048
2011830531,2009117826
2011118824,2009118026
2011118825,2009118026
2011057101,2008054317
2011057102,2008054317
2011500359,2009828099
2011500360,2009828099
2011500361,2009117970
2011700527,2010700186
2011057103,2010056120
2011057104,2009054977
2011057105,2009054977
2011057106,2009054977
2011118826,2009118035
2011118827,2009118035
2011057107,2008054349
2011500362,2009827998
2011500363,2009827998
2011700528,2010700090
2011500364,2009055180
2011500365,2009827984
2011500366,2009827984
2011057108,2010056024
2011057109,2009054925
2011057110,2009054925
2011830532,2008117153
2011830533,2008117153
2011118828,2004114417
2011118829,2004114417
2011057111,2009054891
2011057112,2009054891
2011057113,2009054891
2011700529,2010828675
2011500367,2010829408
2011057114,2009055484
2011057115,2009055484
2011118830,2004115195
2011118831,2004115195
2011057116,2008054529
2011057117,2008054529
2011057118,2008054529
2011500368,2009828119
2011500369,2009828119
2011500370,2009117925
2011057119,2009054886
2011057120,2009054886
2011057121,2009054680
2011057122,2009054680
2011057123,2010056493
2011830534,2009452771
2011500371,2009055470
2011500372,2009055470
2011830535,2004114471
2011057124,2006052309
2011057125,2006052309
2011057126,2006052309
2011118832,2006116424
2011118833,2006116424
2011057127,2007053031
2011830536,2007052934
2011830537,2007052934
2011057128,2006052404
2011057129,2006052404
2011830538,2010829247
2011500373,2009828071
2011500374,2009828071
2011057130,2005051970
2011057131,2005051970
2011057132,2005051970
2011057133,2009055248
2011057134,2009055248
2011057135,2009055248
2011500375,2009055215
2011500376,2009055215
2011500377,2010056100
2011118834,2009117650
2011118835,2009117650
2011500378,2009117996
2011500379,2009117996
2011830539,2008825964
2011057136,2009055131
2011830540,2006116346
2011830541,2006116346
2011057137,2010055730
2011057138,2007053571
2011057139,2007053571
2011057140,2007053571
2011057141,2007053571
2011500380,2010829063
2011057142,2009054943
2011830542,2010828719
2011500336,2009117940
2011118836,2004114411
2011118837,2004114411
D201144113,2004114411
2011057143,2006052828
2011057144,2006052828
2011057145,2007053569
2011057146,2007053569
2011057147,2007053569
2011118838,2005115790
2011118839,2005115790
2011830543,2006052623
2011830544,2006052623
2011500381,2009827777
2011500382,2010056048
2011500383,2010056048
2011057148,2009055445
2011057149,2009055445
2011118840,2007117044
2011118841,2007117044
2011118842,2008117184
2011118843,2008117184
2011830545,2004114635
2011830546,2004114635
2011830547,2004114635
2011118844,2005115737
2011057150,2007052973
2011057151,2007052973
2011057152,2007052973
2011500384,2009117635
2011500385,2009117635
2011830548,2009827684
2011830549,2009827684
2011057153,2005051747
2011057154,2007053184
2011500386,2010829510
D201144291,2004114429
D201144292,2004114429
2011830550,2006116594
2011830551,2006116594
2011830552,2009118025
2011057155,2007053638
2011057156,2007053638
D201186171,2010118617
2011830553,2005116098
2011830554,2005116098
2011830555,2005116098
2011500387,2010829346
2011118845,2008117424
2011118846,2008117424
2011118847,2008117386
2011118848,2008117386
2011700530,2010829392
2011830556,2009117531
2011830557,2009117531
2011118849,2003114181
2011118850,2003114181
2011500388,2009827906
2011500389,2009827906
2011700531,2010828595
2011700532,2010828751
2011700533,2010828751
2011057157,2005051903
2011057158,2005051903
2011500390,2009118007
2011830558,2006052460
2011830559,2006052460
2011830560,2006052460
2011830561,2006052460
2011057159,2005051869
2011057160,2005051869
2011500391,2009827825
2011644853,2010644628
D201161841,2010056184
2011057161,2008053794
D201137942,2008053794
2011118851,2008117418
2011118852,2008117418
2011118853,2008117418
2011118854,2007117074
2011118855,2007117074
2011118856,2007117074
2011830562,2007053026
2011830563,2007053026
2011118857,2007117110
2011500392,2010829265
2011830564,2006116215
2011830565,2006116215
2011118858,2006116421
2011118859,2006116421
2011118860,2006116421
2011057162,2005051839
2011830566,2007053331
2011830567,2007053331
2011830568,2007117029
2011830569,2007117029
2011830570,2007053152
2011830571,2007053152
2011830572,2007053152
2011830573,2007053152
2011830574,2006116229
2011830575,2006116229
2011830576,2005051547
2011830577,2005051547
2011830578,2005051547
2011830579,2009117726
2011830580,2009117726
2011118861,2006116475
2011118862,2006116475
2011118863,2006116475
2011057163,2007053727
2011057164,2007053727
2011057165,2008054333
2011057166,2008054333
2011118864,2005115992
2011500393,2009054911
2011500394,2009054911
2011830581,2008117358
2011830582,2008117358
2011830583,2008117358
2011500395,2009117728
2011500396,2009117728
2011500397,2009827865
2011500398,2009827865
2011500399,2009827572
2011500400,2009827572
2011700534,2010828714
2011057167,2007053708
2011057168,2007053708
2011057169,2007053708
2011057170,2006052278
2011057171,2006052278
2011057172,2009055265
2011057173,2009055265
2011057174,2009055265
2011830584,2007643839
2011700535,2010829048
2011118865,2004115192
2011118866,2004115192
2011118867,2004115192
2011500401,2009827973
2011500402,2009827973
2011118868,2004114277
2011118869,2004114277
2011830585,2007116993
2011830586,2007116993
2011830587,2009452419
2011057175,2009055295
2011057176,2009055295
2011500403,2009117729
2011500404,2009117759
2011500405,2009117759
2011830588,2008117308
2011830589,2008117308
2011057177,2009054847
2011057178,2009054847
2011057179,2008054477
2011057180,2008054477
2011830590,2007116841
2011830591,2007116841
2011057181,2008054366
2011057182,2008054366
2011057183,2008054366
2011118870,2007116742
2011118871,2007116742
2011500406,2010055813
2011500407,2010055813
2011500408,2009054588
2011500409,2009054588
2011700536,2010700088
2011118872,2006116512
2011830592,2005115499
2011830593,2005115499
2011830594,2007053704
2011830595,2007053704
2011830596,2006116184
2011830597,2006116184
2011830598,2006116184
2011830599,2009117487
2011830600,2009117487
2011118873,2010118491
D201190251,2010829025
2011830601,2010453124
2011118874,2003114099
2011118875,2003114099
2011057184,2005051633
2011057185,2008054061
2011118876,2009117490
2011118877,2004114946
2011118878,2004114946
2011500410,2009117956
2011500411,2009117956
2011118879,2004114519
2011057186,2007053483
2011057187,2007053483
D201134833,2007053483
D201168701,2007116870
D201168702,2007116870
2011057188,2004050892
2011057189,2004050892
2011057190,2004050892
2011500412,2009117491
2011118880,2007117125
2011118881,2007117125
2011830602,2007116675
2011118882,2009117685
2011118883,2009117685
2011500413,2009117625
2011500414,2009117625
2011830603,2006116277
2011830604,2006116277
2011830605,2006116277
2011830606,2006052882
2011830607,2006052882
2011830608,2006052882
2011830609,2006052882
2011500415,2009117456
2011057191,2006052258
2011057192,2006052258
2011057193,2006052258
2011118884,2008117412
2011118885,2008117412
2011057194,2006052300
2011057195,2006052300
2011057196,2006052300
2011830610,2004114481
2011830611,2004114481
2011830612,2008117403
2011830613,2008117403
2011830614,2007053454
2011830615,2007053454
2011830616,2007053454
2011830617,2006052354
2011830618,2006052354
2011830619,2006052354
2011118886,2005115537
2011118887,2005115537
2011830620,2005115541
2011830621,2005115541
2011118888,2008117407
2011118889,2008117407
2011118890,2009117462
2011830622,2008826058
2011830623,2008826058
2011830624,2005052097
2011830625,2005052097
2011057197,2005051862
2011057198,2005051862
2011057199,2010055682
2011118891,2006116203
2011118892,2006116203
2011500416,2010118167
2011057200,2007053514
2011057201,2007053514
2011057202,2007053514
D201135144,2007053514
D201165091,2006116509
2011830626,2007116773
2011830627,2007116773
2011118893,2010118339
2011830628,2009452821
2011830629,2009452821
2011118894,2005115955
2011118895,2005115955
2011500417,2009117571
2011057203,2007053133
2011057204,2007053133
2011118896,2007116693
2011118897,2007116693
2011057205,2009055213
2011057206,2009055213
2011057207,2008054083
2011057208,2008054301
2011057209,2008054301
2011057210,2008054301
2011700537,2010829100
2011500418,2009055266
2011500419,2009055266
2011118898,2008117229
2011118899,2008117229
2011118900,2004114653
2011118901,2006116352
2011700538,2010700058
2011057211,2005052132
D201121322,2005052132
2011057212,2005052132
2011700539,2010828501
2011700540,2010828501
2011830630,2004450095
2011830631,2004450095
2011830632,2005115907
2011830633,2005115907
2011830634,2010828992
2011057213,2009055210
2011057214,2009055210
2011057215,2007053649
2011057216,2007053649
2011830635,2007451548
2011830636,2007451548
2011057217,2008054068
2011057218,2008054068
2011057219,2007053723
2011057220,2007053723
2011118902,2009117572
2011118903,2009117572
2011118904,2008117322
2011057221,2007053284
2011057222,2007053284
2011057223,2007053284
2011057226,2004050951
2011057227,2004050951
2011057228,2004050951
2011118905,2006116585
2011118906,2006116585
2011500420,2009828070
2011500421,2009828070
2011057229,2004051231
2011057230,2004051231
2011057231,2006052194
2011057232,2006052194
2011057233,2006052194
2011057234,2009055431
2011057235,2009055431
2011118907,2006116299
2011500422,2009117482
D201133891,2007053389
2011830637,2007053389
2011057236,2005051684
2011057237,2005051684
2011057238,2005051684
2011830638,2006116139
2011830639,2006116139
2011500423,2009828190
2011500424,2009828190
2011830640,2003819747
2011830641,2003819747
2011500425,2009055305
2011500426,2009055305
2011500427,2009055305
2011830642,2006052805
2011830643,2006052805
2011118908,2005115774
2011118909,2005115774
2011118910,2005115774
2011118911,2007116915
2011118912,2007116915
2011057239,2006052838
2011057240,2006052838
2011830644,2005115670
2011830645,2005115670
2011500428,2009054807
2011500429,2009054807
2011118913,2006116502
2011118914,2006116502
2011830646,2007116724
2011830647,2007116724
2011830648,2007116724
2011118915,2006116322
2011118916,2006116322
2011118917,2006116322
2011830649,2009055272
2011830650,2009055272
2011118918,2007116866
2011118919,2007116866
2011118920,2004114796
2011118921,2004114796
2011057241,2007053266
2011057242,2007053266
2011057243,2007053266
2011830651,2003819417
2011830652,2003819417
2011057244,2008054318
D201143182,2008054318
2011830653,2009118006
2011830654,2009118006
2011500430,2009828160
2011500431,2009828160
2011057245,2005052150
2011057246,2005052150
2011057247,2009054571
2011057248,2009054571
2011118922,2009117792
2011118923,2009117792
2011057249,2009055013
2011057250,2009055013
2011057251,2009055013
2011118924,2009117715
2011118925,2009117715
2011118926,2008117267
2011118927,2008117267
2011057252,2007053056
2011057253,2007053056
2011118928,2005115784
2011057254,2005115784
2011118929,2010118093
D201180211,2009828021
2011500441,2009828021
2011500442,2009828021
2011830657,2007053216
2011830658,2007053216
2011830659,2007053216
2011057255,2007053038
2011057256,2007053038
2011057257,2007053038
2011057258,2006052192
2011057259,2006052192
2011118930,2009117802
2011118931,2009117802
2011500432,2009827930
2011500433,2009827930
2011057260,2005051897
2011057261,2005051897
2011118933,2005115389
2011118932,2005115389
2011057263,2010055565
2011500434,2009055187
2011500435,2009055187
2011500436,2009055187
2011830660,2005115762
2011830661,2005115762
2011057264,2008054142
2011057265,2008054142
2011057266,2008054142
2011500437,2010118274
2011500438,2009827804
2011118934,2008117168
2011057267,2007053658
2011057268,2007053658
2011057269,2007053658
2011118935,2007117052
2011118936,2007117052
2011830662,2005115634
2011830663,2005115634
2011057270,2007053620
2011057271,2007053620
D201162271,2006116227
2011118937,2006116227
2011118938,2006116227
2011500439,2010055751
2011118939,2009117693
2011057272,2005051733
2011057273,2005051733
D201117333,2005051733
2011057274,2004051307
2011057275,2004051307
2011057276,2004051307
2011500440,2009118031
2011118940,2005115566
2011118941,2005115566
2011057277,2008054400
2011057278,2008054400
2011830664,2008053760
2011830665,2008053760
2011118942,2004114773
2011118943,2004114773
2011057279,2004051303
2011057280,2004051303
2011057281,2004051303
2011057282,2008054125
2011057283,2009055055
2011057284,2009055055
2011057285,2007053087
2011057286,2007053087
2011057287,2007053087
2011057288,2008053869
2011057289,2008053869
2011057290,2008053869
D201169261,2007116926
2011830666,2007116926
2011830667,2007116926
2011057291,2009055231
2011057292,2009055231
2011057293,2009055231
2011057294,2010056277
2011057224,2007053284
2011057225,2007053284
2011118944,2006116425
2011118945,2006116425
2011118946,2006116425
2011118947,2005115388
2011057295,2005051787
2011057296,2005051787
2011830668,2007643914
2011057297,2006052508
2011057298,2006052508
2011057299,2006052508
D201159981,2010055998
2011700541,2010829101
2011057301,2009055332
2011057302,2009055332
2011830669,2008054459
2011830670,2008054459
2011830671,2008054459
2011830672,2008053946
2011830673,2008053946
2011830674,2008053946
2011118948,2004114863
2011118949,2004114863
2011118950,2004114863
D201146941,2010644694
2011500443,2009054899
2011500444,2009054899
2011118951,2008117341
2011830675,2007116879
2011830676,2007116879
2011057303,2007053359
2011057304,2007053359
2011118952,2006116288
2011118953,2006116288
2011500445,2009117622
2011500446,2009117622
2011830677,2010453259
2011057305,2005051806
2011057306,2005051806
2011057307,2005051806
2011118954,2009117788
2011118955,2009117788
2011500447,2009055048
2011118956,2009117735
2011057308,2008054418
2011057309,2008054418
2011057310,2008053805
2011057311,2008053805
2011057312,2008053805
2011118957,2009117527
2011118958,2009117527
2011118959,2009117538
2011057313,2007053253
2011057314,2007053253
2011057315,2007053253
2011057316,2005051761
2011057317,2005051761
2011057318,2005051761
2011830678,2009117440
2011830679,2009117440
2011500448,2009117749
2011057319,2004051240
2011057320,2004051240
2011057321,2004051240
