ID10,NOTE,YR,DAY,UID,NOTEID
2007825446,THIN,10,79,10LA00488,NOTEE10LA00488
2007824917,GOOD MOM,10,79,10LA00534,NOTEE10LA00534
2008825851,SRS LSFIB,10,80,10LA00561,NOTEE10LA00561
2006823420,ABSCESSLSHLDR,10,80,10LA00574,NOTEE10LA00574
2006823420,CL ABSCESS,10,80,10LA00575,NOTEE10LA00575
2009827369,HEAD TRAUMA?,10,80,10LA00594,NOTEE10LA00594
2008826641,SUCKLSIDEMORE,10,81,10LA00683,NOTEE10LA00683
2007825000,SUCKRSIDEMORE,10,81,10LA00746,NOTEE10LA00746
2008826523,LOW MILK,10,81,10LA00758,NOTEE10LA00758
2006823748,SCISSORJAWCULL,10,81,10LA00764,NOTEE10LA00764
2008826289,BAG FIRM,10,82,10LA00855,NOTEE10LA00855
2009700016,SLSMORE,10,83,10LA00872,NOTEE10LA00872
2009827704,V PROLAPSE,10,83,10LA00891,NOTEE10LA00891
2008826915,P.MIX,10,83,10LA00960,NOTEE10LA00960
2008826809,SLSMORE,10,87,10LA01210,NOTEE10LA01210
2009827290,SLSIDESLMORE,10,87,10LA01244,NOTEE10LA01244
2008826318,SRSMORE,10,88,10LA01320,NOTEE10LA01320
2006823317,SRSMORE,10,89,10LA01436,NOTEE10LA01436
2009827286,SRSMORE,10,89,10LA01457,NOTEE10LA01457
2008826831,SRSMORE,10,89,10LA01492,NOTEE10LA01492
2008826827,RSIDEBLOODY,10,90,10LA01580,NOTEE10LA01580
2008826827,MASTITIS,10,90,10LA01581,NOTEE10LA01581
2007824632,HARD.RT.SD.?PAR,10,92,10LA01821,NOTEE10LA01821
2008826712,GOOD,10,92,10LA01836,NOTEE10LA01836
2006823470,REALLYGOODEWE,10,92,10LA01971,NOTEE10LA01971
2009827706,STUPID,10,94,10LA02171,NOTEE10LA02171
2009827557,JUMPER,10,94,10LA02299,NOTEE10LA02299
2009827655,JUMPER,10,98,10LA02926,NOTEE10LA02926
2009827515,DEAD,10,99,10LA03030,NOTEE10LA03030
2009827283,FAIL TO THRIVE,10,102,10LA03374,NOTEE10LA03374
2009827228,DRY,10,106,10LA03905,NOTEE10LA03905
2009828292,U PROLAPSE,10,108,10LA03985,NOTEE10LA03985
2009827439,SMALL UDDER,10,114,10LA04128,NOTEE10LA04128
2009827404,RET.PLACENTA,10,120,10LA04250,NOTEE10LA04250
2001112894,RT SD HARD,10,11,10LA00012,NOTEE10LA00012
2008826396,1,10,16,10LA00025,NOTEE10LA00025
2008826068,CHEWS TAILS,10,26,10LA00040,NOTEE10LA00040
2008826068,CHEWS TAILS,10,26,10LA00041,NOTEE10LA00041
2008825932,DYST UNCLEAR,10,27,10LA00046,NOTEE10LA00046
2008825932,WHICH ONE?,10,27,10LA00047,NOTEE10LA00047
2007644036,SLCHNKMLKLEFT,10,73,10LA00138,NOTEE10LA00138
2007824308,S1S--RSIDE,10,74,10LA00154,NOTEE10LA00154
2006823515,2@ONCE,10,74,10LA00157,NOTEE10LA00157
2008826133,UNKNOWN BIRTH,10,76,10LA00216,NOTEE10LA00216
2008826133,ORDER,10,76,10LA00217,NOTEE10LA00217
2003819175,LOW MILK,10,76,10LA00233,NOTEE10LA00233
2007644034,TAIL CHEWER,10,76,10LA00317,NOTEE10LA00317
2008644344,POOR,10,76,10LA00243,NOTEE10LA00243
2008644344,UTERINE INERTIA,10,76,10LA00244,NOTEE10LA00244
2007825019,VLT,10,77,10LA00266,NOTEE10LA00266
2006450963,VERY LRG TEATS,10,77,10LA00306,NOTEE10LA00306
2007643918,EUTH.3/18,10,77,10LA00319,NOTEE10LA00319
2007824394,GOODEWE,10,77,10LA00334,NOTEE10LA00334
2009828119,SMALL,10,77,10LA00339,NOTEE10LA00339
2008644411,DEAD SEPTIC,10,78,10LA00355,NOTEE10LA00355
2006643714,FIB BAG,10,78,10LA00383,NOTEE10LA00383
2008826459,3,10,78,10LA00442,NOTEE10LA00442
2008644400,DEAD,10,78,10LA00465,NOTEE10LA00465
2005822678,THICK MILK,10,79,10LA00493,NOTEE10LA00493
2009827983,MM DID,10,79,10LA00497,NOTEE10LA00497
2009827983,POOR MOM,10,79,10LA00498,NOTEE10LA00498
2007824412,THICK MILK,10,79,10LA00507,NOTEE10LA00507
2009828015,LOW MILK,10,79,10LA00513,NOTEE10LA00513
2003819611,THIN,10,79,10LA00529,NOTEE10LA00529
2007825223,LSIDE HARD,10,80,10LA00553,NOTEE10LA00553
2007644041,SL HARD BAG,10,80,10LA00555,NOTEE10LA00555
2007644029,BAG FIBROUS?,10,80,10LA00556,NOTEE10LA00556
2006823217,SL FIBROUS,10,80,10LA00570,NOTEE10LA00570
2007825375,FIBROUS,10,80,10LA00572,NOTEE10LA00572
2005822737,MOREMILKLSIDE,10,80,10LA00583,NOTEE10LA00583
2008826258,HARD BAG,10,80,10LA00602,NOTEE10LA00602
2006823201,FIBROUS BAG,10,80,10LA00604,NOTEE10LA00604
2005643363,LSIDEHRDLESSMLK,10,80,10LA00630,NOTEE10LA00630
2006823440,MEAN CULL,10,81,10LA00676,NOTEE10LA00676
2003820266,WARTYTEATS,10,81,10LA00679,NOTEE10LA00679
2005643397,LT,10,81,10LA00696,NOTEE10LA00696
2009827866,DRY,10,81,10LA00700,NOTEE10LA00700
2006643683,LSIDEHRDNOSCK,10,81,10LA00705,NOTEE10LA00705
2003303083,SLSMORERSHARD,10,81,10LA00753,NOTEE10LA00753
2008826152,SUKRSIDEMORE,10,81,10LA00755,NOTEE10LA00755
2007824901,RSIDEHARD,10,81,10LA00762,NOTEE10LA00762
2006823299,SRSMOREWARTYTS,10,82,10LA00776,NOTEE10LA00776
2007644103,ABSC ON CHIN,10,82,10LA00781,NOTEE10LA00781
2003642951,WARTY TEATS,10,82,10LA00785,NOTEE10LA00785
2007825239,SUCKRSIDEMORE,10,82,10LA00787,NOTEE10LA00787
2006643690,SLSMORE,10,82,10LA00807,NOTEE10LA00807
2009827716,DRY,10,82,10LA00810,NOTEE10LA00810
2009055448,DRY PUGLY,10,82,10LA00811,NOTEE10LA00811
2006822988,S1S TAILCHEWER,10,82,10LA00834,NOTEE10LA00834
2006643777,WATCH MILK,10,82,10LA00837,NOTEE10LA00837
2006823392,GOOD MOM,10,82,10LA00851,NOTEE10LA00851
2007824825,LTEATVLG,10,82,10LA00940,NOTEE10LA00940
2007824331,SRSIDEMORE,10,83,10LA00861,NOTEE10LA00861
2007451674,SRSMORELTWARTY,10,83,10LA00863,NOTEE10LA00863
2006643769,LGWARTYTEATS,10,83,10LA00865,NOTEE10LA00865
2006643769,RHARD,10,83,10LA00866,NOTEE10LA00866
2007824776,WATCH MILK DRY,10,83,10LA00877,NOTEE10LA00877
2007644087,DEAD,10,83,10LA00885,NOTEE10LA00885
2008644366,LGTEATS,10,83,10LA00892,NOTEE10LA00892
2006052634,SRSMORE,10,83,10LA00893,NOTEE10LA00893
2003303058,TERMCSECNOSCORE,10,83,10LA00895,NOTEE10LA00895
2003303058,DEAD,10,83,10LA00896,NOTEE10LA00896
2007824327,LT,10,83,10LA00903,NOTEE10LA00903
2009827464,SRSMORE,10,83,10LA00914,NOTEE10LA00914
2004821167,LHARD,10,83,10LA00919,NOTEE10LA00919
2002642400,CK MILK.,10,83,10LA00921,NOTEE10LA00921
2006643725,CK MILK,10,83,10LA00923,NOTEE10LA00923
2007824322,SRSMORE,10,83,10LA00931,NOTEE10LA00931
2008826045,LOWMILK  DRY,10,83,10LA00944,NOTEE10LA00944
2005643462,LOW MILK,10,84,10LA00999,NOTEE10LA00999
2008644226,LTS,10,84,10LA01029,NOTEE10LA01029
2006823669,EXTRA MILK,10,85,10LA01059,NOTEE10LA01059
2007644026,LT,10,85,10LA01098,NOTEE10LA01098
2006643763,EXTRA MILK,10,86,10LA01139,NOTEE10LA01139
2005643368,BIG TEATS,10,86,10LA01161,NOTEE10LA01161
2005643368,WARTY & LUMPS,10,86,10LA01162,NOTEE10LA01162
2009055042,TAIL CHEWER,10,86,10LA01169,NOTEE10LA01169
2009827948,DRY,10,86,10LA01179,NOTEE10LA01179
2008826034,FIRM BAG,10,86,10LA01190,NOTEE10LA01190
2006052587,SRSMORE,10,87,10LA01217,NOTEE10LA01217
2007824992,WARTY TEATS,10,87,10LA01238,NOTEE10LA01238
2009828099,SRSMORE,10,87,10LA01239,NOTEE10LA01239
2009827636,DRY,10,87,10LA01247,NOTEE10LA01247
2008825711,RTEATLGSLSMORE,10,87,10LA01248,NOTEE10LA01248
2008825829,SRSMORE,10,87,10LA01274,NOTEE10LA01274
2006643651,LT,10,87,10LA01291,NOTEE10LA01291
2008826654,SRSMORE,10,87,10LA01292,NOTEE10LA01292
2009827944,dead,10,88,10LA01305,NOTEE10LA01305
2007116784,LG TEATS,10,88,10LA01318,NOTEE10LA01318
2009827511,SRSSLMORE,10,88,10LA01335,NOTEE10LA01335
2007644131,SRSMORELSIDEFIB,10,88,10LA01339,NOTEE10LA01339
2009054651,BRK LEG DEAD,10,88,10LA01372,NOTEE10LA01372
2009827751,DEAD  CSECTION,10,88,10LA01398,NOTEE10LA01398
2007824450,SLSMORE,10,88,10LA01399,NOTEE10LA01399
2006451237,SLSMORE,10,88,10LA01420,NOTEE10LA01420
2006823102,SRSMORE,10,89,10LA01421,NOTEE10LA01421
2004114462,WARTY TEATS,10,89,10LA01434,NOTEE10LA01434
2008644170,SRSMORELTEATLG,10,89,10LA01440,NOTEE10LA01440
2007824590,WARTYTEATS,10,89,10LA01458,NOTEE10LA01458
2007824980,SLSSLMORE,10,89,10LA01475,NOTEE10LA01475
2007116903,SRSMORELTEATLG,10,89,10LA01487,NOTEE10LA01487
2005822475,LEYECLOUDYBLND?,10,89,10LA01490,NOTEE10LA01490
2005051897,SRSMORECHNKMLK,10,89,10LA01498,NOTEE10LA01498
2005051897,LT,10,89,10LA01499,NOTEE10LA01499
2005115919,SRSMORE,10,89,10LA01509,NOTEE10LA01509
2007053437,SRSMORELMPMIDL,10,89,10LA01522,NOTEE10LA01522
2008644393,SLSMORE,10,90,10LA01531,NOTEE10LA01531
2006052300,JUMPER,10,89,10LA01555,NOTEE10LA01555
2005822422,LSIDEFIBROUS,10,89,10LA01526,NOTEE10LA01526
2008054352,SRSMORE,10,90,10LA01560,NOTEE10LA01560
2008825884,SRSMORE,10,90,10LA01582,NOTEE10LA01582
2006643681,SRSMORE,10,90,10LA01586,NOTEE10LA01586
2003819068,1TEAT,10,90,10LA01659,NOTEE10LA01659
2006116517,LT,10,91,10LA01682,NOTEE10LA01682
2009827785,U PROLAPSE,10,91,10LA01705,NOTEE10LA01705
2009827985,LFLEGBRKINPAST,10,91,10LA01745,NOTEE10LA01745
2009827985,WONTTRAILWELL,10,91,10LA01746,NOTEE10LA01746
2004115068,HARD.NF.RT.SD,10,91,10LA01786,NOTEE10LA01786
2006116509,CRAZY,10,91,10LA01815,NOTEE10LA01815
2009827453,PROLAPSE,10,92,10LA01820,NOTEE10LA01820
2009055187,DRY,10,92,10LA01894,NOTEE10LA01894
2004114484,THIN,10,92,10LA01963,NOTEE10LA01963
2004115017,THIN.NOBAG/MILK,10,93,10LA02002,NOTEE10LA02002
2007116906,VLT LOTS MILK,10,93,10LA02026,NOTEE10LA02026
2007116742,LGTEATS,10,93,10LA02075,NOTEE10LA02075
2004114558,SLFIBROUSBAG,10,93,10LA02078,NOTEE10LA02078
2007643994,SRSMORE,10,93,10LA02092,NOTEE10LA02092
2008644285,SRSSLMORE,10,93,10LA02110,NOTEE10LA02110
2008054339,TAIL CHEWER,10,93,10LA02147,NOTEE10LA02147
2009117456,SRSMORE,10,94,10LA02206,NOTEE10LA02206
2004114687,BLOODYMILKLSIDE,10,94,10LA02240,NOTEE10LA02240
2006116468,HARD BAG,10,94,10LA02242,NOTEE10LA02242
2005643405,FIBROUS BAG,10,94,10LA02258,NOTEE10LA02258
2009055262,JUMPER,10,94,10LA02262,NOTEE10LA02262
2004643164,FIBROUS BAG,10,94,10LA02275,NOTEE10LA02275
2009827264,NOSCORE,10,95,10LA02330,NOTEE10LA02330
2005115798,SRSMORE,10,96,10LA02516,NOTEE10LA02516
2006824097,SLSSLMORE,10,96,10LA02518,NOTEE10LA02518
2005115830,SPIKES,10,96,10LA02522,NOTEE10LA02522
2007116879,SLSMORE,10,96,10LA02530,NOTEE10LA02530
2009827266,SLSMORE,10,96,10LA02548,NOTEE10LA02548
2008644378,SLSSLMORE,10,97,10LA02641,NOTEE10LA02641
2004114928,SRSMORE,10,97,10LA02646,NOTEE10LA02646
2004114424,SRSMORE,10,97,10LA02653,NOTEE10LA02653
2004114384,SRSMORE,10,97,10LA02658,NOTEE10LA02658
2006643802,CLEANUP,10,97,10LA02660,NOTEE10LA02660
2009055089,DRY,10,97,10LA02680,NOTEE10LA02680
2009054664,LOW MILK,10,97,10LA02705,NOTEE10LA02705
2004114733,LT,10,97,10LA02743,NOTEE10LA02743
2006116230,DOWNEWE  DEAD,10,98,10LA02772,NOTEE10LA02772
2006116230,CS,10,98,10LA02773,NOTEE10LA02773
2009054599,P,10,97,10LA02785,NOTEE10LA02785
2004114769,SWING.LT,10,97,10LA02819,NOTEE10LA02819
2004114269,THIN,10,98,10LA02838,NOTEE10LA02838
2006116335,POLY???,10,98,10LA02879,NOTEE10LA02879
2004114283,WARTY.TITS,10,98,10LA02899,NOTEE10LA02899
2005115660,R PL,10,99,10LA02964,NOTEE10LA02964
2009117909,MAYGODRY,10,99,10LA03011,NOTEE10LA03011
2009827714,BLACKMILK.,10,99,10LA03075,NOTEE10LA03075
2008825964,THIN LOW MILK,10,99,10LA03108,NOTEE10LA03108
2009117775,FRECKLED NOSE,10,100,10LA03165,NOTEE10LA03165
2008826073,LT,10,100,10LA03194,NOTEE10LA03194
2004114353,LSIDEHDNOMILK,10,100,10LA03213,NOTEE10LA03213
2006451056,FIBROUS BAG,10,100,10LA03216,NOTEE10LA03216
2009117558,NOBAGVLOWMILK,10,101,10LA03256,NOTEE10LA03256
2008826753,BAG FIRM,10,101,10LA03281,NOTEE10LA03281
2009827526,SLSMORE,10,101,10LA03287,NOTEE10LA03287
2005822297,SLSMORE,10,101,10LA03292,NOTEE10LA03292
2008054485,GINORMOUSTEATS,10,101,10LA03348,NOTEE10LA03348
2004114475,VERYWARTYTEATS,10,102,10LA03380,NOTEE10LA03380
2009828034,LOWMILK SMBAG,10,102,10LA03420,NOTEE10LA03420
2009827865,BLOODY MILK,10,102,10LA03425,NOTEE10LA03425
2009828049,RP&tracemastiti,10,102,10LA03428,NOTEE10LA03428
2004114276,WATCH BAG,10,103,10LA03498,NOTEE10LA03498
2008826300,SLSMORE,10,103,10LA03506,NOTEE10LA03506
2009827523,SRSMORE,10,103,10LA03542,NOTEE10LA03542
2002449291,LTEATVLG,10,103,10LA03562,NOTEE10LA03562
2006116306,FIBROUS BAG,10,103,10LA03564,NOTEE10LA03564
2004114270,SRSSLMORE,10,103,10LA03573,NOTEE10LA03573
2005643280,SLSSLMORE,10,103,10LA03603,NOTEE10LA03603
2006116429,SRSMORE,10,103,10LA03605,NOTEE10LA03605
2009827762,DRY,10,104,10LA03626,NOTEE10LA03626
2009117606,SMALL UDDER,10,104,10LA03668,NOTEE10LA03668
2007116717,LT,10,104,10LA03694,NOTEE10LA03694
2002113806,LSBLOODYClinica,10,105,10LA03789,NOTEE10LA03789
2004114971,HARD BLOCKEDTIT,10,105,10LA03824,NOTEE10LA03824
2002113985,LT,10,106,10LA03854,NOTEE10LA03854
2008644396,R PL BIG TEATS,10,106,10LA03865,NOTEE10LA03865
2004643023,HOTDOG MASTITIS,10,106,10LA03872,NOTEE10LA03872
2004643023,BITCH  CULL,10,106,10LA03873,NOTEE10LA03873
2007451363,LT,10,107,10LA03914,NOTEE10LA03914
2009054947,TAIL CHEWER,10,107,10LA03933,NOTEE10LA03933
2004115095,SLSMORE,10,107,10LA03954,NOTEE10LA03954
2004115095,DOWN BLUE BAG,10,107,10LA03955,NOTEE10LA03955
2006116332,PINK FRECKNOSE,10,108,10LA03961,NOTEE10LA03961
2008826134,FIRM BAG,10,108,10LA03965,NOTEE10LA03965
2009827684,SRSMORE,10,108,10LA03973,NOTEE10LA03973
2005115952,FRECKLED NOSE,10,108,10LA03980,NOTEE10LA03980
2009117759,FRECKLED NOSE,10,108,10LA03991,NOTEE10LA03991
2004450134,BLOODYMILKLSIDE,10,109,10LA04016,NOTEE10LA04016
2009117971,SLSMORETAILCHEW,10,110,10LA04057,NOTEE10LA04057
2007644137,GINORMOUSTEATS,10,111,10LA04064,NOTEE10LA04064
2009452485,R PL,10,111,10LA04066,NOTEE10LA04066
2005643361,LT 3FUNCTIONALT,10,111,10LA04068,NOTEE10LA04068
2003642825,LT    4T,10,111,10LA04079,NOTEE10LA04079
2007053210,HAD.QUAD,10,112,10LA04087,NOTEE10LA04087
2007053210,MASTITIS,10,112,10LA04088,NOTEE10LA04088
2009117835,U PROLAPSE,10,112,10LA04093,NOTEE10LA04093
2005115790,SPIKES,10,113,10LA04100,NOTEE10LA04100
2009827667,SRSMORE,10,115,10LA04132,NOTEE10LA04132
2009117622,Dried4/29nomilk,10,115,10LA04140,NOTEE10LA04140
2009118040,U PROLAPSE,10,115,10LA04143,NOTEE10LA04143
2009055413,TAIL CHEWER,10,116,10LA04148,NOTEE10LA04148
2009644454,SRSMORE,10,116,10LA04150,NOTEE10LA04150
2009055468,SMALL UDDER,10,116,10LA04153,NOTEE10LA04153
2008644279,HD BAG,10,116,10LA04161,NOTEE10LA04161
2008644214,SRSMORE,10,116,10LA04163,NOTEE10LA04163
2007643849,SM LUMP BAG,10,117,10LA04166,NOTEE10LA04166
2007824567,2@ONCE,10,118,10LA04196,NOTEE10LA04196
2007643886,WARTYTEATS,10,118,10LA04198,NOTEE10LA04198
2008825781,FROM DRYS,10,119,10LA04213,NOTEE10LA04213
2006450940,FROM DRYS,10,119,10LA04214,NOTEE10LA04214
2006052460,LameRtFrtFrmDRY,10,119,10LA04216,NOTEE10LA04216
2006451175,SUCK.1.SIDE,10,118,10LA04218,NOTEE10LA04218
2006052312,FROMDRYS,10,119,10LA04231,NOTEE10LA04231
2006052541,FROMDRYS,10,120,10LA04239,NOTEE10LA04239
2006451121,FROM DRY,10,120,10LA04245,NOTEE10LA04245
2005115466,SRSMORE,10,121,10LA04257,NOTEE10LA04257
2009054983,SRSMORE,10,122,10LA04264,NOTEE10LA04264
2009118024,MAYBEWOOLBLIND,10,123,10LA04281,NOTEE10LA04281
2006450904,LGTSCULLFROMDRY,10,123,10LA04282,NOTEE10LA04282
2006116322,SRSMORE,10,125,10LA04292,NOTEE10LA04292
2006451181,FROM DRY,10,126,10LA04298,NOTEE10LA04298
2009117570,SLSMOREWLYFC,10,127,10LA04300,NOTEE10LA04300
2007053670,WHEEZYSRSMORE,10,129,10LA04301,NOTEE10LA04301
2007824830,VAG/RECPROLAPSE,10,129,10LA04302,NOTEE10LA04302
2006052625,FROM DRY,10,130,10LA04304,NOTEE10LA04304
2006823228,FIBROUS BAG,10,132,10LA04314,NOTEE10LA04314
2007825233,SRSMORE,10,132,10LA04315,NOTEE10LA04315
2007451754,SM BAG FROM DRY,10,132,10LA04316,NOTEE10LA04316
2006052543,FROM DRY,10,132,10LA04317,NOTEE10LA04317
2006052286,FIBROUS BAG,10,132,10LA04319,NOTEE10LA04319
2006823454,LUMP.BAG.R.SIDE,10,132,10LA04321,NOTEE10LA04321
2007053118,FROM DRYS,10,133,10LA04331,NOTEE10LA04331
2007825084,LUMPY MIDDLE,10,134,10LA04333,NOTEE10LA04333
2007825420,SRSMORE,10,134,10LA04334,NOTEE10LA04334
2006450821,RSIDEHDNOMILK,10,134,10LA04335,NOTEE10LA04335
2006450945,FROM DRY,10,134,10LA04337,NOTEE10LA04337
2007116926,DRY,10,137,10LA04344,NOTEE10LA04344
2006450915,FROM DRY,10,138,10LA04356,NOTEE10LA04356
2010055884,LambGOKDaydis,11,77,11LA00269,NOTEE11LA00269
2010056289,SRSMORE,11,77,11LA00299,NOTEE11LA00299
2010055557,SLSM RETAINEDPL,11,79,11LA00536,NOTEE11LA00536
2010055570,RETAINED PL,11,81,11LA00697,NOTEE11LA00697
2010055979,TAIL CHEWER,11,85,11LA01116,NOTEE11LA01116
2010056223,SRSSLMORE,11,85,11LA01150,NOTEE11LA01150
2010056223,MASTITIS R 1/2,11,85,11LA01151,NOTEE11LA01151
2007053572,WARTYTEATS,11,86,11LA01204,NOTEE11LA01204
2007053210,MASTITISRSIDE,11,86,11LA01242,NOTEE11LA01242
2010055917,SRSSLMORE,11,87,11LA01386,NOTEE11LA01386
2005051393,CHUNKYMLKSTRIPD,11,87,11LA01396,NOTEE11LA01396
2009055140,MASTITIS,11,87,11LA01401,NOTEE11LA01401
2009055140,TAIL CHEWER,11,87,11LA01402,NOTEE11LA01402
2007053313,LAMBMIXUP,11,88,11LA01467,NOTEE11LA01467
2007053313,CK PARENTS,11,88,11LA01468,NOTEE11LA01468
2007053313,RETAINED PL,11,88,11LA01469,NOTEE11LA01469
2010055592,MASTITISMILKDOU,11,88,11LA01480,NOTEE11LA01480
2005051810,SMALLTEATS,11,88,11LA01497,NOTEE11LA01497
2008054297,METRITIS,11,88,11LA01523,NOTEE11LA01523
2008053819,POOR MM OK,11,88,11LA01524,NOTEE11LA01524
2010056496,V PROLAPSE,11,88,11LA01542,NOTEE11LA01542
2010056052,TAIL CHEWER,11,88,11LA01552,NOTEE11LA01552
2006052462,R.HALFFIRM,11,89,11LA01597,NOTEE11LA01597
2008054224,SM.EWE,11,90,11LA01753,NOTEE11LA01753
2005051724,LSDVFIBROUSNOML,11,90,11LA01781,NOTEE11LA01781
2005051724,BLIND TEAT,11,90,11LA01782,NOTEE11LA01782
2003050601,SRSMORE.VERYFAT,11,91,11LA01810,NOTEE11LA01810
2007053530,Invalid ewe,11,91,11LA01878,NOTEE11LA01878
2009055141,SRSMORE,11,91,11LA01834,NOTEE11LA01834
2007053123,RTEATBLIND,11,91,11LA01836,NOTEE11LA01836
2007053493,COLOSTRUM,11,91,11LA01843,NOTEE11LA01843
2009054759,SRSMORE,11,91,11LA01853,NOTEE11LA01853
2007053387,TRT.L.EYE,11,91,11LA01856,NOTEE11LA01856
2007053405,RTEATWARTY,11,91,11LA01895,NOTEE11LA01895
2004050987,WARTYTEATS,11,91,11LA01897,NOTEE11LA01897
2009055323,SLSSLMORE,11,91,11LA01935,NOTEE11LA01935
2005051490,WARTYTEATSSLSSL,11,91,11LA01938,NOTEE11LA01938
2010055794,SLSSLMORE,11,92,11LA01984,NOTEE11LA01984
2004051123,LTS,11,92,11LA01986,NOTEE11LA01986
2007053395,LGWARTYTEATS,11,92,11LA01994,NOTEE11LA01994
2009055193,RUPTPREPUBTENDN,11,92,11LA02006,NOTEE11LA02006
2009055193,from sick pen,11,92,11LA02007,NOTEE11LA02007
2005051608,R.EYE.CLOUDY,11,92,11LA02039,NOTEE11LA02039
2007053122,LUMPY BAG,11,92,11LA02055,NOTEE11LA02055
2008054441,SRSMORE,11,93,11LA02067,NOTEE11LA02067
2010055706,SLSSLMORE,11,93,11LA02073,NOTEE11LA02073
2010055706,LAME RR,11,93,11LA02074,NOTEE11LA02074
2007053458,L.EYE.CLOUDY,11,93,11LA02091,NOTEE11LA02091
2007053051,R.EYE.PRBLMGRTH,11,93,11LA02105,NOTEE11LA02105
2009054584,CrowsAteLamb,11,93,11LA02107,NOTEE11LA02107
2005051822,LAMBBRK LEG,11,93,11LA02119,NOTEE11LA02119
2007053694,R.EYE.CLOUDY,11,93,11LA02141,NOTEE11LA02141
2008054490,FROM.SICK.PEN,11,93,11LA02147,NOTEE11LA02147
2008054490,ABSCESS LHIND,11,93,11LA02148,NOTEE11LA02148
2007053070,SLSMORE,11,93,11LA02164,NOTEE11LA02164
2009055399,RECENTLY.SICK,11,93,11LA02166,NOTEE11LA02166
2008054464,SLSSLMORE,11,93,11LA02178,NOTEE11LA02178
2007053534,VERYWARTYTEATS,11,93,11LA02185,NOTEE11LA02185
2007053348,SRSMUCHMORE,11,93,11LA02188,NOTEE11LA02188
2006052790,PINKEYE.IN.R.EY,11,94,11LA02197,NOTEE11LA02197
2010056105,PNEUMONIA,11,94,11LA02203,NOTEE11LA02203
2005051683,BELLYLIGMNTRUPT,11,94,11LA02225,NOTEE11LA02225
2005051683,CULL,11,94,11LA02226,NOTEE11LA02226
2004050896,L.EYE.CLOUDY,11,94,11LA02270,NOTEE11LA02270
2004050896,PINK EYE,11,94,11LA02271,NOTEE11LA02271
2004051312,LAMB SPLINTS,11,94,11LA02274,NOTEE11LA02274
2004051177,VERYLAMELHLEG11,11,94,11LA02287,NOTEE11LA02287
2004051177,PREG TOXEMIA,11,94,11LA02288,NOTEE11LA02288
2009055313,BLOODYRSIDE,11,94,11LA02303,NOTEE11LA02303
2009055313,MASTITIS,11,94,11LA02304,NOTEE11LA02304
2010055693,SRSMORE,11,94,11LA02327,NOTEE11LA02327
2005051626,SRSSLMORE,11,94,11LA02333,NOTEE11LA02333
2010056317,SRSSLMORE,11,95,11LA02342,NOTEE11LA02342
2003050702,SRSMOREWARTYTS,11,95,11LA02347,NOTEE11LA02347
2007053621,LTS,11,95,11LA02389,NOTEE11LA02389
2007053621,EYELIDTUMORRMVD,11,95,11LA02390,NOTEE11LA02390
2009054569,SRSMORE,11,95,11LA02395,NOTEE11LA02395
2009055004,THICKMILK,11,95,11LA02418,NOTEE11LA02418
2007053175,WARTY TEAT,11,95,11LA02455,NOTEE11LA02455
2007053081,PNEUMONIA,11,95,11LA02468,NOTEE11LA02468
2008053981,MASTITIS,11,95,11LA02477,NOTEE11LA02477
2008054363,PNEUMONIA,11,96,11LA02487,NOTEE11LA02487
2008054363,MAYBE NASALTUMO,11,96,11LA02488,NOTEE11LA02488
2004051193,SICKPEN.BLUEBAG,11,96,11LA02503,NOTEE11LA02503
2007053526,PINK EYE RT,11,96,11LA02532,NOTEE11LA02532
2007053440,BIG.BAG,11,96,11LA02538,NOTEE11LA02538
2009055229,LAME RH,11,96,11LA02568,NOTEE11LA02568
2004050755,L.T,11,96,11LA02596,NOTEE11LA02596
2005051517,SLSSLMORE,11,97,11LA02709,NOTEE11LA02709
2008054481,CORNEALEDEMAULC,11,97,11LA02724,NOTEE11LA02724
2006052853,SRSSLMORE,11,97,11LA02737,NOTEE11LA02737
2009055317,LambMalnutritio,11,97,11LA02742,NOTEE11LA02742
2008054501,WARTYTEATS,11,97,11LA02758,NOTEE11LA02758
2007053626,SRSMORE,11,97,11LA02771,NOTEE11LA02771
2010056454,SRSMORE,11,98,11LA02827,NOTEE11LA02827
2005051991,SRSMUCHMORE,11,98,11LA02836,NOTEE11LA02836
2007053114,RSDBLOODYMLKDOU,11,98,11LA02853,NOTEE11LA02853
2004050850,SLSSLMORE,11,98,11LA02863,NOTEE11LA02863
2007053137,LAMB SCOURS,11,98,11LA02867,NOTEE11LA02867
2009055440,R.EYE.CLOUDY,11,98,11LA02873,NOTEE11LA02873
2009055440,PINK EYE,11,98,11LA02874,NOTEE11LA02874
2008054116,LTS,11,98,11LA02890,NOTEE11LA02890
2007053042,SRSSLMORE,11,98,11LA02894,NOTEE11LA02894
2007053436,LGWARTYTEATS,11,98,11LA02912,NOTEE11LA02912
2006052355,SRSSLMORE,11,98,11LA02921,NOTEE11LA02921
2007053437,LUMPY.BAG,11,99,11LA02982,NOTEE11LA02982
2005051627,SLSSLMORE,11,99,11LA02987,NOTEE11LA02987
2009055316,RECENTLY.SICK?,11,99,11LA03016,NOTEE11LA03016
2008054093,R.EYE.SL.CLOUDY,11,99,11LA03025,NOTEE11LA03025
2008054093,PINK EYE,11,99,11LA03026,NOTEE11LA03026
2008054533,VLTL FACEPARALY,11,99,11LA03033,NOTEE11LA03033
